step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
0,0,3.173703907627406,5.6089136600494385,1.5580189228057861,0.6801601847867755,0.00025267566290999985,3.1734512319644956,1715771671.3154006
1,1,0.3678259749556188,5.800449848175049,2.04011607170105,0.7997988382902101,0.0005655936039226354,0.3672603813516962,1715771671.5069368
2,2,0.3414687455214472,5.987232208251953,2.228400468826294,0.7997988382902101,0.0010600639956382034,0.340408681525809,1715771671.6937191
3,3,0.3414687455214472,6.175762176513672,2.4169039726257324,0.8035768137589059,0.0010600639956382034,0.340408681525809,1715771671.882249
4,4,0.3414163744860598,6.36177921295166,2.602949857711792,0.8283614344808253,0.0011587976326248213,0.340257576853435,1715771672.0682662
5,5,0.33873277260600654,6.547907114028931,2.789027690887451,0.6718177638705894,0.0040606346764955935,0.33467213792951095,1715771672.254394
6,6,0.31566515561658604,6.732781171798706,2.973850727081299,0.5877086994471248,0.04164259479951499,0.27402256081707105,1715771672.439268
7,7,0.3117468019106489,6.919468641281128,3.1605095863342285,0.6629660163118972,0.0736160467208342,0.2381307551898147,1715771672.6259556
8,8,0.2901395890433359,7.105183839797974,3.3461661338806152,0.7043692489571811,0.05323253507409279,0.23690705396924314,1715771672.8116708
9,9,0.25865968177557624,7.29492712020874,3.5359485149383545,0.6330973105682702,0.007198681665229296,0.25146100011034694,1715771673.001414
10,10,0.25248817822723574,7.481568098068237,3.722540855407715,0.6908302767123006,0.0027929185920770867,0.24969525963515868,1715771673.188055
11,11,0.2143011549338381,7.6686317920684814,3.909604549407959,0.5678857428624109,0.0049617774025355835,0.20933937753130252,1715771673.3751187
12,12,0.19997128541396753,7.85521936416626,4.096141576766968,0.5518334202690157,0.010807082845945816,0.18916420256802172,1715771673.5617063
13,13,0.19951938407665104,8.041861772537231,4.282700300216675,0.5409119647640769,0.012989568712026403,0.18652981536462465,1715771673.7483487
14,14,0.19591732762653327,8.231504440307617,4.472291469573975,0.5760714652139272,0.021903616758287947,0.17401371086824532,1715771673.9379914
15,15,0.19364281936149927,8.418627738952637,4.659537315368652,0.6375186374293316,0.024870090499798606,0.16877272886170067,1715771674.1251147
16,16,0.18781603215565296,8.604157209396362,4.845087766647339,0.532146647054224,0.014672960606100493,0.17314307154955247,1715771674.3106441
17,17,0.17745737030178516,8.789790153503418,5.0307207107543945,0.526417595700027,0.01663398388592755,0.1608233864158576,1715771674.496277
18,18,0.17738160667045383,8.97555685043335,5.216458320617676,0.5108262154105468,0.016484396709283575,0.16089720996117024,1715771674.6820438
19,19,0.17044996544043067,9.16118860244751,5.40207052230835,0.5860852369431253,0.005212584987863753,0.16523738045256692,1715771674.8676755
20,20,0.16344733737544317,9.350200891494751,5.590975284576416,0.48745443912793124,0.0052436341516128564,0.15820370322383032,1715771675.0566878
21,21,0.1551762685573584,9.536092042922974,5.776932001113892,0.4376717273822669,0.0180385103901036,0.1371377581672548,1715771675.242579
22,22,0.138384569037008,9.722466945648193,5.963284015655518,0.4724004189458011,0.025428924700680648,0.11295564433632733,1715771675.428954
23,23,0.13286382606754818,9.908722639083862,6.1495585441589355,0.4836931879833987,0.015595609800932492,0.1172682162666157,1715771675.6152096
24,24,0.1311555084794328,10.094541072845459,6.335372686386108,0.4568217722959803,0.010226227667007823,0.12092928081242499,1715771675.801028
25,25,0.12966476295060608,10.280433416366577,6.521238803863525,0.41330500638972006,0.009777978245172582,0.11988678470543351,1715771675.9869204
26,26,0.12775607206361966,10.470259189605713,6.71096658706665,0.4405902783591382,0.01327460265822098,0.11448146940539869,1715771676.1767461
27,27,0.12361555538534821,10.656597137451172,6.897411584854126,0.4534795029624837,0.014419512729211477,0.10919604265613674,1715771676.363084
28,28,0.1231894892062206,10.842828750610352,7.083637952804565,0.4572729818997773,0.015062449521598286,0.10812703968462231,1715771676.5493157
29,29,0.12213725991133692,11.029712677001953,7.2704856395721436,0.40152242410663014,0.018666474449067928,0.103470785462269,1715771676.7361996
30,30,0.11884880891059045,11.215873956680298,7.4566428661346436,0.4294966374873324,0.018985205071943446,0.09986360383864701,1715771676.922361
31,31,0.11567209547201814,11.405441284179688,7.646151542663574,0.3927923485504148,0.01364934439083991,0.10202275108117823,1715771677.1119282
32,32,0.10462499535828862,11.592307567596436,7.8330934047698975,0.3771955967556139,0.019892434805933324,0.0847325605523553,1715771677.2987945
33,33,0.1001045305406909,11.779524087905884,8.020270586013794,0.37073807703646455,0.014187257446528689,0.08591727309416222,1715771677.486011
34,34,0.0951343871245353,11.967559337615967,8.208380937576294,0.35203710313190045,0.011703493016382306,0.08343089410815299,1715771677.6740463
35,35,0.0897354992116234,12.1559579372406,8.396775245666504,0.37990006850629476,0.017910404808952052,0.07182509440267135,1715771677.8624449
36,36,0.08567794726465093,12.343727111816406,8.584552526473999,0.3308700025038832,0.013769425577384465,0.07190852168726647,1715771678.050214
37,37,0.08044340667695746,12.535863637924194,8.776622295379639,0.31267481410966624,0.011364006242358143,0.06907940043459931,1715771678.2423506
38,38,0.06243966959706114,12.724808692932129,8.965599060058594,0.2704247519111619,0.010944259381234469,0.051495410215826674,1715771678.4312956
39,39,0.05999695962576139,12.912840127944946,9.15366792678833,0.25985666786455075,0.01293202646447576,0.04706493316128563,1715771678.619327
40,40,0.056675238738327326,13.098355770111084,9.339196681976318,0.27617428528251775,0.011415900541805786,0.04525933819652154,1715771678.8048427
42,41,0.050308882022779305,13.467023134231567,9.70782732963562,0.24029890501099316,0.013087659427935171,0.03722122259484414,1715771679.17351
