loss,step,_runtime,l2_error,loss_interior,time,_step,_timestamp,loss_boundary
0.031009196373432395,80,5.450113773345947,0.1625811888679738,0.0018241214278835022,1.5919525623321533,37,1714078432.6274517,0.029185074945548894
0.030724811989683874,86,5.472305774688721,0.14380172246880724,0.006582554044851868,1.6140894889831543,38,1714078432.6496437,0.024142257944832008
0.027596979741048633,93,5.498253345489502,0.14026877107681113,0.002407157134240585,1.6400201320648193,39,1714078432.6755912,0.02518982260680805
0.026179748406072983,100,5.52388334274292,0.16082980664256663,0.0035510051984807525,1.6656291484832764,40,1714078432.7012212,0.02262874320759223
0.0298363032311031,107,5.549492120742798,0.13698502075507119,0.004644307111368173,1.691269874572754,41,1714078432.72683,0.025191996119734928
0.029531597244701842,115,5.579123258590698,0.15668568475827768,0.008968429202456857,1.7208428382873535,42,1714078432.7564611,0.020563168042244985
0.027735580135062846,124,5.610249757766724,0.13618868685338656,0.00406926790484829,1.7521121501922607,43,1714078432.7875876,0.023666312230214558
0.02575080172660492,134,5.644886016845703,0.1372878369391272,0.0032820615311959208,1.7867772579193115,44,1714078432.822224,0.022468740195409
0.02410416111102822,144,5.680102586746216,0.13404041800142866,0.0038370476062952324,1.821988821029663,45,1714078432.8574405,0.020267113504732988
0.023383492018768305,155,5.718035697937012,0.11813500197030358,0.0025466104805401783,1.8599052429199219,46,1714078432.8953736,0.020836881538228127
0.023493980056908326,166,5.756600618362427,0.11812639153712856,0.001459126478475885,1.898416519165039,47,1714078432.9339385,0.02203485357843244
0.022919198238059133,179,5.80088996887207,0.09971790498157217,0.0006997756107279936,1.9426970481872559,48,1714078432.9782279,0.02221942262733114
0.02320286548409062,193,5.849539518356323,0.14468839160773014,0.0014011146252761635,1.991370439529419,49,1714078433.0268774,0.02180175085881446
0.022834355949739663,207,5.898165225982666,0.1082835059416496,0.0012553723518034527,2.0400052070617676,50,1714078433.075503,0.02157898359793621
0.020765831091688666,223,5.954832315444946,0.11731736979425313,0.0011341537641418088,2.096592426300049,51,1714078433.1321702,0.019631677327546858
0.020576239691933878,240,6.014071464538574,0.11713625165507366,0.0012742266173067127,2.1558640003204346,52,1714078433.1914093,0.019302013074627165
0.019303207399264534,258,6.076753616333008,0.1354199103332265,0.001255941297465471,2.2185521125793457,53,1714078433.2540915,0.01804726610179906
0.020107673341534182,278,6.145813226699829,0.12236253125670711,0.0016202391469308784,2.2875943183898926,54,1714078433.323151,0.018487434194603303
0.018877215158329103,299,6.221040964126587,0.11669452253130595,0.0014208674450571378,2.3627846240997314,55,1714078433.3983788,0.017456347713271966
0.01872665351947983,322,6.300170660018921,0.11651872622889795,0.0011309357705035512,2.4419806003570557,56,1714078433.4775085,0.01759571774897628
0.018315257883761277,346,6.3830955028533936,0.10712511209023225,0.0010457217759110452,2.524847984313965,57,1714078433.5604334,0.01726953610785023
0.01697223511609739,373,6.4767420291900635,0.10129533828548251,0.0009176534848943045,2.618525505065918,58,1714078433.65408,0.016054581631203085
0.01649262774337693,401,6.57188868522644,0.11822633537639794,0.0006363361118775428,2.7137246131896973,59,1714078433.7492266,0.015856291631499386
0.015288575051121663,431,6.675634860992432,0.10290798478882647,0.0005804499076142061,2.8174054622650146,60,1714078433.8529727,0.014708125143507457
0.014548334551057529,464,6.78983473777771,0.09233450831649236,0.0013219253943811148,2.931591749191284,61,1714078433.9671726,0.013226409156676415
0.013309634688459197,499,6.910735130310059,0.09321660571529548,0.0014951538863919413,3.0524652004241943,62,1714078434.088073,0.011814480802067255
0.011895777423609559,537,7.039999485015869,0.07749459195571128,0.0014549228407125952,3.18178653717041,63,1714078434.2173374,0.010440854582896963
0.01088042290033592,578,7.1852171421051025,0.06637684173847597,0.0016389664892904128,3.3269424438476562,64,1714078434.362555,0.009241456411045507
0.00966039294618979,622,7.339131593704224,0.06938140142951507,0.0019350199470937084,3.4808590412139893,65,1714078434.5164695,0.007725372999096081
0.008581269450965271,669,7.498872518539429,0.061468263017939416,0.0017124573406835826,3.6406590938568115,66,1714078434.6762104,0.006868812110281688
0.00771849656969426,720,7.671032905578613,0.05979745325979928,0.001585167918303671,3.812758684158325,67,1714078434.8483708,0.0061333286513905886
0.006815119604804796,774,7.853917121887207,0.05625838064691547,0.0013703707712261822,3.995689630508423,68,1714078435.031255,0.005444748833578614
0.006373976798220562,833,8.053330898284912,0.05425765690172754,0.0013946400976242203,4.195098161697388,69,1714078435.2306688,0.004979336700596341
0.005991172400945413,896,8.265666246414185,0.05269617691276561,0.0013798542872776774,4.407452821731567,70,1714078435.4430041,0.0046113181136677355
0.005725129633935841,964,8.49946117401123,0.05261878266907389,0.001196319439155707,4.641206502914429,71,1714078435.676799,0.004528810194780134
0.005441658558285832,1038,8.749412536621094,0.05171684016449405,0.0010342679432780446,4.891116380691528,72,1714078435.9267504,0.0044073906150077875
0.005188258672593914,1116,9.021965026855469,0.049841752857178706,0.0010210998926600112,5.163729906082153,73,1714078436.199303,0.004167158779933903
0.004942778082860943,1201,9.310277700424194,0.04785252390268572,0.0009985529416415657,5.451920032501221,74,1714078436.4876156,0.003944225141219377
0.0047343170666161345,1292,9.617672681808472,0.046744404949659826,0.001003050928142016,5.759394645690918,75,1714078436.7950106,0.003731266138474119
0.0045344758749062885,1390,9.947292566299438,0.04575982637259253,0.0009954136809515986,6.089021682739258,76,1714078437.1246305,0.00353906219395469
0.00430452133764664,1496,10.303783416748047,0.045162541831265994,0.000977428699101375,6.445541143417358,77,1714078437.4811213,0.0033270926385452655
0.0040439916272102475,1609,10.68506407737732,0.044314460804595904,0.0009612177588199443,6.826826095581055,78,1714078437.862402,0.0030827738683903037
0.00371144551085851,1731,11.0965735912323,0.04293891721359075,0.0009132324704657788,7.238316297531128,79,1714078438.2739115,0.002798213040392731
0.003307117919822273,1863,11.542465448379517,0.04100267109339311,0.0008484459648751883,7.684201955795288,80,1714078438.7198033,0.002458671954947085
0.002983784309825518,2004,12.023536443710327,0.03841070242580411,0.0008829256722585115,8.16525387763977,81,1714078439.2008743,0.0021008586375670063
0.002763024959913941,2156,12.539648294448853,0.036435345770779434,0.0008961361836215813,8.681411743164062,82,1714078439.7169862,0.00186688877629236
0.002588655751309887,2319,13.089864015579224,0.03524129612567201,0.0008968421866603915,9.231625318527222,83,1714078440.267202,0.001691813564649496
0.1502553845513038,2495,13.68197512626648,0.16408563362778586,0.13761420989487125,9.823745965957642,84,1714078440.859313,0.01264117465643254
0.018618613015416896,2685,14.323240995407104,0.11922323399833072,0.003431148051934281,10.464977741241455,85,1714078441.5005789,0.015187464963482614
0.01084492346037359,2888,15.000198125839233,0.08009140066266039,0.0020630941795380226,11.141964197158813,86,1714078442.177536,0.008781829280835566
0.008469613014673897,3107,15.74622368812561,0.06672581848080299,0.001777091671569357,11.887983560562134,87,1714078442.9235616,0.00669252134310454
0.006661813890140995,3343,16.538996934890747,0.058635842392607294,0.0015413693049971043,12.680700302124023,88,1714078443.7163348,0.005120444585143891
0.005472488192673987,3597,17.39588451385498,0.054292866398205256,0.0011890715575662162,13.537645816802979,89,1714078444.5732224,0.004283416635107771
0.00485252735175528,3870,18.32141613960266,0.05125820521425254,0.0010563200942818002,14.463127613067627,90,1714078445.498754,0.0037962072574734794
0.004269011474767248,4163,19.30965495109558,0.04808281937016818,0.0009439274050049083,15.451395511627197,91,1714078446.4869928,0.003325084069762339
0.0035961495384052135,4479,20.379666805267334,0.04268813120334882,0.0009426976804547285,16.5213885307312,92,1714078447.5570047,0.0026534518579504848
0.0032210529366255166,4819,21.531283617019653,0.0419482409961485,0.0008688022795618121,17.673020124435425,93,1714078448.7086215,0.0023522506570637044
0.002948518513388188,5184,22.773298263549805,0.040621624790877185,0.0008249657577785273,18.915056467056274,94,1714078449.9506361,0.0021235527556096607
0.00259031333075817,5577,24.0963613986969,0.03864050532440522,0.0007410997343522881,20.238128662109375,95,1714078451.2736993,0.0018492135964058817
0.05516000160881718,6000,25.530991315841675,0.37630633317948353,0.021162327871239065,21.672704458236694,96,1714078452.7083292,0.033997673737578116
0.008940206224403651,6456,27.0648136138916,0.06339738413573667,0.0015619606338487103,23.206509590148926,97,1714078454.2421515,0.007378245590554941
0.004561595710512373,6945,28.701830863952637,0.039654986438432904,0.0010757590014730861,24.84358787536621,98,1714078455.8791687,0.003485836709039287
0.003349834942485575,7472,30.479159593582153,0.03653752534429047,0.0007656781673786638,26.620887517929077,99,1714078457.6564975,0.0025841567751069116
0.0024881937352782876,8039,32.40988540649414,0.03605811812188475,0.0007146856944352602,28.551609992980957,100,1714078459.5872233,0.0017735080408430276
0.0019454039082660401,8649,34.4806387424469,0.03420710084602134,0.0006571680092883702,30.622178077697754,101,1714078461.6579766,0.0012882358989776699
0.009213042420642564,9305,36.69995307922363,0.14840407094206182,0.0022014967814932185,32.84156560897827,102,1714078463.877291,0.007011545639149345
0.002697804240250959,10010,39.07933282852173,0.03851388535995117,0.0007675355718450246,35.221071004867554,103,1714078466.2566707,0.0019302686684059345
0.0018414499322769637,10770,41.64105772972107,0.03542268169111503,0.0006052812580170656,37.782787799835205,104,1714078468.8183956,0.001236168674259898
0.001314182718739976,11586,44.39569926261902,0.031747424427677,0.0005170051309271365,40.53744697570801,105,1714078471.5730371,0.0007971775878128395
0.0010498300046285194,12465,47.38235950469971,0.02854641538623316,0.0004744285450640118,43.52407240867615,106,1714078474.5596974,0.0005754014595645077
0.0008964956087984383,13411,50.56739091873169,0.02668369966831823,0.00043167965110502794,46.7091109752655,107,1714078477.7447288,0.0004648159576934104
0.000793746065060788,14428,54.02565908432007,0.025461318554491984,0.000389312549101128,50.16711688041687,108,1714078481.202997,0.0004044335159596601
0.0006906166587426429,15522,57.73831605911255,0.024079719007472553,0.00034521330594431223,53.8798303604126,109,1714078484.915654,0.00034540335279833063
0.0005518085682608899,16699,61.72502279281616,0.023003698739565957,0.0002799293606646209,57.86667060852051,110,1714078488.9023607,0.000271879207596269
0.00044171709238243005,17966,65.99486136436462,0.020052050235589255,0.00023653081778160463,62.1363799571991,111,1714078493.1721992,0.00020518627460082545
0.00034567078307700685,19329,70.62280225753784,0.01664635124591543,0.00019605246463040354,66.7645218372345,112,1714078497.8001401,0.0001496183184466033
0.0015309433120846516,20795,75.59443616867065,0.04112224793188017,0.00048086330248233106,71.73614430427551,113,1714078502.771774,0.0010500800096023206
0.0003450512177753982,22372,80.9045889377594,0.015420949772695135,0.0001940255735083626,77.04632377624512,114,1714078508.0819268,0.0001510256442670356
0.0002771709541140153,24069,86.64910316467285,0.013562128477087827,0.0001658592666306281,82.79053115844727,115,1714078513.826441,0.00011131168748338721
0.00023046488774872782,25894,92.84599947929382,0.01211668570323661,0.00014657326042428882,88.98755931854248,116,1714078520.0233374,8.3891627324439e-05
0.0001851116996377174,27858,99.47186946868896,0.01063046618973422,0.00012307653464151364,95.61355876922607,117,1714078526.6492074,6.203516499620375e-05
0.00014711241841051335,29971,106.63760638237,0.009632566147747901,0.00010035350737031588,102.77932262420654,118,1714078533.8149443,4.675891104019746e-05
0.00012691144837448783,32245,114.33385467529297,0.009260959848455867,8.746603680611736e-05,110.47561430931091,119,1714078541.5111926,3.944541156837046e-05
0.00012999837481022212,34690,122.63031768798828,0.009383554978584932,8.752815307484575e-05,118.77157378196716,120,1714078549.8076556,4.247022173537637e-05
0.00011273796320854327,37321,131.63897323608398,0.008777043609754735,7.747451999783822e-05,127.78068900108337,121,1714078558.8163111,3.526344321070506e-05
0.00010062252583162423,40152,141.38982582092285,0.008317284282637229,7.017257083769385e-05,137.53108429908752,122,1714078568.5671637,3.0449954993930384e-05
9.007151676839453e-05,43197,151.7750141620636,0.007964197201017651,6.347336308526753e-05,147.91624522209167,123,1714078578.952352,2.659815368312699e-05
9.455484499048058e-05,46474,162.90502166748047,0.008154720330805115,6.691042875888058e-05,159.04623174667358,124,1714078590.0823596,2.7644416231600003e-05
7.83178396700517e-05,49998,174.82513189315796,0.007637956174593474,5.573306983138185e-05,170.9664328098297,125,1714078602.0024698,2.2584769838669848e-05
7.831496562751674e-05,49999,174.8296468257904,0.007637848874570755,5.5731217267823245e-05,170.9715507030487,126,1714078602.0069847,2.2583748359693503e-05
