_runtime,loss_boundary,l2_error,_step,loss,_timestamp,loss_interior,step,time
5.058451175689697,0.06064752632213642,0.18133363682320847,0,0.06086582597867248,1714092717.9949722,0.0002182996565360616,0,1.063699722290039
5.19898533821106,0.0438942078161325,0.16169645336399455,1,0.045191789494343354,1714092718.1355064,0.0012975816782108513,1,1.5186090469360352
5.376441717147827,0.03507290889637903,0.119907874678876,2,0.0362471073366036,1714092718.3129628,0.001174198440224564,2,1.6961748600006104
5.592487335205078,0.02191320628984018,0.12330660014454294,3,0.023375025831102035,1714092718.5290084,0.0014618195412618527,3,1.9121980667114258
5.846544027328491,0.019583875108258847,0.11310099768041905,4,0.020558933219747562,1714092718.783065,0.0009750581114887145,4,2.16621732711792
6.138704061508179,0.01732937802133577,0.1050570659910366,5,0.018586674072036496,1714092719.075225,0.0012572960507007277,5,2.458444833755493
6.475281238555908,0.01592666910297929,0.10234864126432004,6,0.017748139476885014,1714092719.4118023,0.0018214703739057262,6,2.795022487640381
6.875889778137207,0.015009315793090628,0.09488641205917771,7,0.01644664063170517,1714092719.8124108,0.0014373248386145418,7,3.1956288814544678
7.287654638290405,0.012505365581019235,0.0635930706069772,8,0.014015173621170975,1714092720.2241757,0.0015098080401517396,8,3.6074042320251465
7.744042634963989,0.007936926789903358,0.05568553786347824,9,0.010353376604443087,1714092720.6805637,0.002416449814539728,9,4.0637476444244385
8.219490766525269,0.006290326302134362,0.05757551232382179,10,0.008593004457186835,1714092721.1560118,0.002302678155052472,10,4.53905177116394
8.70699429512024,0.0054804417610783565,0.05755660996037229,11,0.007071423521317985,1714092721.6435153,0.0015909817602396284,11,5.026695251464844
9.179813623428345,0.005018396900223138,0.05585037267624007,12,0.006249104499304065,1714092722.1163347,0.001230707599080927,12,5.499526262283325
9.655338048934937,0.004674226587256086,0.056287818317763604,13,0.005901811589594744,1714092722.591859,0.0012275850023386584,13,5.973614454269409
10.127630233764648,0.004253520695975967,0.054877465199938594,14,0.005464736730081103,1714092723.0641513,0.0012112160341051354,14,6.447376728057861
10.598168134689331,0.00398683850551313,0.052112496539730865,15,0.005075555302922535,1714092723.5346892,0.0010887167974094054,15,6.917905330657959
11.070393323898315,0.003769665279965181,0.05125195869334384,16,0.004868873187564607,1714092724.0069144,0.0010992079075994262,16,7.389993667602539
11.54002046585083,0.0036314857961859417,0.052793794024567846,17,0.004654571202551701,1714092724.4765415,0.001023085406365759,17,7.859740734100342
12.015263557434082,0.0033398903442887844,0.05032116552548613,18,0.00433582215005197,1714092724.9517846,0.0009959318057631854,18,8.334981441497803
12.49510645866394,0.0030064982854954188,0.04699214542884654,19,0.004099194046623993,1714092725.4316275,0.0010926957611285743,19,8.81481122970581
13.444456577301025,0.0026705858693538424,0.045362915969617515,20,0.00362481471057396,1714092726.3809776,0.0009542288412201175,21,9.76404333114624
13.924585103988647,0.002151736941976699,0.0429022076538694,21,0.003242448439830824,1714092726.8611062,0.0010907114978541252,22,10.244165658950806
14.408297300338745,0.001986518334615114,0.04146920016786957,22,0.0029560526849907727,1714092727.3448184,0.0009695343503756587,23,10.727904796600342
15.362263679504395,0.0016790464025957187,0.038497226486905366,23,0.002581740432606233,1714092728.2987847,0.0009026940300105143,25,11.681978225708008
16.325334548950195,0.0014141332267224181,0.03549809128438398,24,0.0023143746522027056,1714092729.2618556,0.0009002414254802876,27,12.645037651062012
16.80809998512268,0.0013426492327795825,0.03562727085166344,25,0.0022191685058918264,1714092729.744621,0.0008765192731122437,28,13.127869367599487
17.75134015083313,0.0012217810386860027,0.0331527168325201,26,0.0019721305841824376,1714092730.6878612,0.000750349545496435,30,14.071005821228027
18.691980600357056,0.001173433455092532,0.032205495171017735,27,0.0018167202028155135,1714092731.6285017,0.0006432867477229815,32,15.01176643371582
19.64130997657776,0.0009539529893307909,0.0318268741897602,28,0.0016178373346384996,1714092732.577831,0.0006638843453077089,34,15.961041927337646
20.595036506652832,0.0008010798764429664,0.032727979044019924,29,0.0014360174860500027,1714092733.5315576,0.0006349376096070363,36,16.91470193862915
22.046926975250244,0.0006818179151687466,0.03192615824334195,30,0.0012046818485953823,1714092734.983448,0.0005228639334266357,39,18.366559982299805
23.005428791046143,0.0006084082301723956,0.03007169367139291,31,0.0011042833497579606,1714092735.9419498,0.000495875119585565,41,19.32510757446289
24.42519450187683,0.0004826785540236706,0.027311349375311662,32,0.0009691409447206074,1714092737.3617156,0.0004864623906969368,44,20.744757652282715
25.903181791305542,0.00040603576914889443,0.025341264147787118,33,0.0008915428375588314,1714092738.8397028,0.00048550706840993693,47,22.222904920578003
27.359566926956177,0.0004190471369628357,0.025413345278085142,34,0.0007986703875965936,1714092740.296088,0.00037962325063375794,50,23.6792151927948
28.794894695281982,0.000365292110894497,0.02424977936382868,35,0.0007158764077502928,1714092741.7314157,0.0003505842968557957,53,25.114623069763184
30.708963632583618,0.00028491950426795943,0.020905999394892905,36,0.0006331185293070273,1714092743.6454847,0.0003481990250390678,57,27.028716325759888
32.131163120269775,0.00025629854314202963,0.019233435198879895,37,0.0005961934554077637,1714092745.0676842,0.000339894912265734,60,28.450900554656982
34.02466630935669,0.00025141895130699525,0.019007061877274075,38,0.0005440946581978359,1714092746.9611874,0.0002926757068908407,64,30.344396352767944
35.910072803497314,0.00020294521627571785,0.016698244812845344,39,0.0005006268890348797,1714092748.8465939,0.00029768167275916185,68,32.229694843292236
38.29525637626648,0.00017480369074997473,0.0152530347192154,40,0.0004474468126772338,1714092751.2317774,0.000272643121927259,73,34.614943981170654
