_runtime,_timestamp,loss,step,time,loss_interior,_step,l2_error,loss_boundary
18.370195150375366,1714598755.2801542,8.421556728309322e-06,38,14.554034948348999,7.411752003869468e-06,38,0.0007466663193421873,1.0098047244398545e-06
18.73848843574524,1714598755.6484475,8.173633676046217e-06,39,14.922295093536377,7.32892804835813e-06,39,0.0007034774128869713,8.447056276880868e-07
19.109659433364868,1714598756.0196185,8.131427309034503e-06,40,15.293499946594238,7.366444032202262e-06,40,0.0006516514493653639,7.649832768322401e-07
19.833054304122925,1714598756.7430134,7.638658415468113e-06,42,16.01687502861023,6.887352189765483e-06,41,0.0006255540971176298,7.513062257026296e-07
21.302175998687744,1714598758.212135,6.076106223331659e-06,46,17.48594832420349,5.563226520892704e-06,42,0.0006181981511452367,5.128797024389548e-07
22.785418033599854,1714598759.695377,5.186932362597135e-06,50,18.969117403030396,4.85610449700882e-06,43,0.0004659228316215931,3.3082786558831514e-07
24.668098211288452,1714598761.5780573,3.047715086792444e-06,55,20.851831197738647,2.6875751867129657e-06,44,0.0006176405526413921,3.6013990007947853e-07
26.90269136428833,1714598763.8126504,1.822353728820777e-06,61,23.08651304244995,1.5189146415623228e-06,45,0.0005310089724095289,3.0343908725845426e-07
27.93331003189087,1714598764.843269,1.5578065314589688e-06,67,24.11714196205139,1.3447017122587225e-06,46,0.00046805135791449685,2.1310481920024627e-07
28.070500135421753,1714598764.9804592,1.5276395310561847e-06,73,24.254299879074097,1.3365109980905126e-06,47,0.00046765931152102744,1.9112853296567202e-07
28.448729753494263,1714598765.3586888,1.5156223013581281e-06,81,24.632576942443848,1.3236406490518542e-06,48,0.0004753417139803543,1.9198165230627402e-07
28.734267711639404,1714598765.6442268,1.4930695921530285e-06,89,24.91808581352234,1.2870010300720887e-06,49,0.0004713306896117134,2.060685620809398e-07
29.54442048072815,1714598766.4543796,1.4152289268620573e-06,98,25.728281021118164,1.201488352892823e-06,50,0.0004987433989406302,2.1374057396923433e-07
29.866491556167603,1714598766.7764506,1.3993156709254394e-06,107,26.05034041404724,1.1734421530121507e-06,51,0.0005001184428062868,2.2587351791328865e-07
31.36982774734497,1714598768.2797868,9.449126676140726e-07,118,27.55368185043335,8.835662525992259e-07,52,0.00022937463455651255,6.134641501484666e-08
31.621704578399658,1714598768.5316637,9.404689058457713e-07,130,27.80553698539734,8.809234395779037e-07,53,0.00022506740554054387,5.9545466267867636e-08
31.859461784362793,1714598768.7694209,9.404689058457713e-07,143,28.04330015182495,8.809234395779037e-07,54,0.00022506740554054387,5.9545466267867636e-08
32.11353659629822,1714598769.0234957,9.404689058457713e-07,157,28.29741859436035,8.809234395779037e-07,55,0.00022506740554054387,5.9545466267867636e-08
32.38561797142029,1714598769.295577,9.404689058457713e-07,172,28.569518327713013,8.809234395779037e-07,56,0.00022506740554054387,5.9545466267867636e-08
32.7103328704834,1714598769.620292,9.404689058457713e-07,190,28.89421558380127,8.809234395779037e-07,57,0.00022506740554054387,5.9545466267867636e-08
33.0349395275116,1714598769.9448986,9.404689058457713e-07,208,29.21882700920105,8.809234395779037e-07,58,0.00022506740554054387,5.9545466267867636e-08
33.4514844417572,1714598770.3614435,9.404689058457713e-07,229,29.63530659675598,8.809234395779037e-07,59,0.00022506740554054387,5.9545466267867636e-08
33.883612871170044,1714598770.793572,9.404689058457713e-07,252,30.067482709884644,8.809234395779037e-07,60,0.00022506740554054387,5.9545466267867636e-08
34.33997058868408,1714598771.2499297,9.404689058457713e-07,277,30.523789167404175,8.809234395779037e-07,61,0.00022506740554054387,5.9545466267867636e-08
34.850085973739624,1714598771.760045,9.404689058457713e-07,305,31.03394842147827,8.809234395779037e-07,62,0.00022506740554054387,5.9545466267867636e-08
35.39640998840332,1714598772.306369,9.404689058457713e-07,335,31.58016324043274,8.809234395779037e-07,63,0.00022506740554054387,5.9545466267867636e-08
36.01496720314026,1714598772.9249263,9.404689058457713e-07,369,32.19882273674011,8.809234395779037e-07,64,0.00022506740554054387,5.9545466267867636e-08
36.68720316886902,1714598773.5971622,9.404689058457713e-07,406,32.87101984024048,8.809234395779037e-07,65,0.00022506740554054387,5.9545466267867636e-08
37.42338585853577,1714598774.333345,9.404689058457713e-07,446,33.607245683670044,8.809234395779037e-07,66,0.00022506740554054387,5.9545466267867636e-08
38.23832702636719,1714598775.148286,9.404689058457713e-07,491,34.422168016433716,8.809234395779037e-07,67,0.00022506740554054387,5.9545466267867636e-08
39.146119594573975,1714598776.0560787,9.404689058457713e-07,540,35.32954144477844,8.809234395779037e-07,68,0.00022506740554054387,5.9545466267867636e-08
40.18359398841858,1714598777.093553,9.404689058457713e-07,594,36.36736178398132,8.809234395779037e-07,69,0.00022506740554054387,5.9545466267867636e-08
41.27044677734375,1714598778.1804059,9.404689058457713e-07,653,37.45424032211304,8.809234395779037e-07,70,0.00022506740554054387,5.9545466267867636e-08
42.46631407737732,1714598779.3762732,9.404689058457713e-07,718,38.65012574195862,8.809234395779037e-07,71,0.00022506740554054387,5.9545466267867636e-08
43.80572319030762,1714598780.7156823,9.404689058457713e-07,790,39.989553928375244,8.809234395779037e-07,72,0.00022506740554054387,5.9545466267867636e-08
45.230783224105835,1714598782.1407423,9.404689058457713e-07,869,41.414634466171265,8.809234395779037e-07,73,0.00022506740554054387,5.9545466267867636e-08
46.8401620388031,1714598783.750121,9.404689058457713e-07,956,43.024014472961426,8.809234395779037e-07,74,0.00022506740554054387,5.9545466267867636e-08
48.58235192298889,1714598785.492311,9.404689058457713e-07,1052,44.76562714576721,8.809234395779037e-07,75,0.00022506740554054387,5.9545466267867636e-08
50.52611827850342,1714598787.4360774,9.404689058457713e-07,1157,46.70937132835388,8.809234395779037e-07,76,0.00022506740554054387,5.9545466267867636e-08
52.670498847961426,1714598789.580458,9.404689058457713e-07,1272,48.8538613319397,8.809234395779037e-07,77,0.00022506740554054387,5.9545466267867636e-08
55.030088901519775,1714598791.940048,9.404689058457713e-07,1400,51.21344876289368,8.809234395779037e-07,78,0.00022506740554054387,5.9545466267867636e-08
57.605785846710205,1714598794.515745,9.404689058457713e-07,1539,53.789098262786865,8.809234395779037e-07,79,0.00022506740554054387,5.9545466267867636e-08
60.56283688545227,1714598797.472796,9.404689058457713e-07,1693,56.74608635902405,8.809234395779037e-07,80,0.00022506740554054387,5.9545466267867636e-08
63.66712474822998,1714598800.5770838,9.404689058457713e-07,1863,59.850504636764526,8.809234395779037e-07,81,0.00022506740554054387,5.9545466267867636e-08
67.08415699005127,1714598803.994116,9.404689058457713e-07,2049,63.26752734184265,8.809234395779037e-07,82,0.00022506740554054387,5.9545466267867636e-08
70.83182430267334,1714598807.7417834,9.404689058457713e-07,2254,67.01519107818604,8.809234395779037e-07,83,0.00022506740554054387,5.9545466267867636e-08
74.93559098243713,1714598811.84555,9.404689058457713e-07,2479,71.11896419525146,8.809234395779037e-07,84,0.00022506740554054387,5.9545466267867636e-08
79.47431826591492,1714598816.3842773,9.404689058457713e-07,2727,75.65778040885925,8.809234395779037e-07,85,0.00022506740554054387,5.9545466267867636e-08
84.45947313308716,1714598821.3694322,9.404689058457713e-07,3000,80.64315271377563,8.809234395779037e-07,86,0.00022506740554054387,5.9545466267867636e-08
89.91182661056519,1714598826.8217857,9.404689058457713e-07,3299,86.09524297714233,8.809234395779037e-07,87,0.00022506740554054387,5.9545466267867636e-08
95.90247583389282,1714598832.812435,9.404689058457713e-07,3629,92.0859522819519,8.809234395779037e-07,88,0.00022506740554054387,5.9545466267867636e-08
102.54600596427917,1714598839.455965,9.404689058457713e-07,3992,98.72942614555359,8.809234395779037e-07,89,0.00022506740554054387,5.9545466267867636e-08
109.82824897766113,1714598846.738208,9.404689058457713e-07,4391,106.01195931434631,8.809234395779037e-07,90,0.00022506740554054387,5.9545466267867636e-08
117.90963435173035,1714598854.8195934,9.404689058457713e-07,4831,114.09304523468018,8.809234395779037e-07,91,0.00022506740554054387,5.9545466267867636e-08
126.73226571083069,1714598863.6422248,9.404689058457713e-07,5314,122.91600131988525,8.809234395779037e-07,92,0.00022506740554054387,5.9545466267867636e-08
136.45533561706543,1714598873.3652947,9.404689058457713e-07,5845,132.63873076438904,8.809234395779037e-07,93,0.00022506740554054387,5.9545466267867636e-08
147.1226842403412,1714598884.0326433,9.404689058457713e-07,6429,143.30608201026917,8.809234395779037e-07,94,0.00022506740554054387,5.9545466267867636e-08
158.7793915271759,1714598895.6893506,9.404689058457713e-07,7072,154.96311807632446,8.809234395779037e-07,95,0.00022506740554054387,5.9545466267867636e-08
171.78497052192688,1714598908.6949296,9.404689058457713e-07,7779,167.9684066772461,8.809234395779037e-07,96,0.00022506740554054387,5.9545466267867636e-08
186.17644929885864,1714598923.0864084,9.404689058457713e-07,8557,182.35990452766418,8.809234395779037e-07,97,0.00022506740554054387,5.9545466267867636e-08
201.8786017894745,1714598938.7885609,9.404689058457713e-07,9413,198.0622754096985,8.809234395779037e-07,98,0.00022506740554054387,5.9545466267867636e-08
219.06548166275024,1714598955.9754407,9.404689058457713e-07,10354,215.24893641471863,8.809234395779037e-07,99,0.00022506740554054387,5.9545466267867636e-08
238.07372570037842,1714598974.9836848,9.404689058457713e-07,11389,234.25749921798706,8.809234395779037e-07,100,0.00022506740554054387,5.9545466267867636e-08
259.18901443481445,1714598996.0989735,9.404689058457713e-07,12528,255.37249851226807,8.809234395779037e-07,101,0.00022506740554054387,5.9545466267867636e-08
282.5571405887604,1714599019.4670997,9.404689058457713e-07,13781,278.74078464508057,8.809234395779037e-07,102,0.00022506740554054387,5.9545466267867636e-08
308.17779517173767,1714599045.0877542,9.404689058457713e-07,15159,304.3613498210907,8.809234395779037e-07,103,0.00022506740554054387,5.9545466267867636e-08
336.5625307559967,1714599073.4724898,9.404689058457713e-07,16675,332.7459080219269,8.809234395779037e-07,104,0.00022506740554054387,5.9545466267867636e-08
367.58354353904724,1714599104.4935026,9.404689058457713e-07,18342,363.76686692237854,8.809234395779037e-07,105,0.00022506740554054387,5.9545466267867636e-08
401.7702088356018,1714599138.680168,9.404689058457713e-07,20177,397.9535880088806,8.809234395779037e-07,106,0.00022506740554054387,5.9545466267867636e-08
439.12897419929504,1714599176.0389333,9.404689058457713e-07,22194,435.31245732307434,8.809234395779037e-07,107,0.00022506740554054387,5.9545466267867636e-08
480.2580535411835,1714599217.1680126,9.404689058457713e-07,24414,476.44144892692566,8.809234395779037e-07,108,0.00022506740554054387,5.9545466267867636e-08
525.3507223129272,1714599262.2606814,9.404689058457713e-07,26855,521.5341374874115,8.809234395779037e-07,109,0.00022506740554054387,5.9545466267867636e-08
574.7259907722473,1714599311.6359499,9.404689058457713e-07,29540,570.9094707965851,8.809234395779037e-07,110,0.00022506740554054387,5.9545466267867636e-08
628.6312029361725,1714599365.541162,9.404689058457713e-07,32494,624.814688205719,8.809234395779037e-07,111,0.00022506740554054387,5.9545466267867636e-08
688.1222946643829,1714599425.0322537,9.404689058457713e-07,35744,684.3053462505341,8.809234395779037e-07,112,0.00022506740554054387,5.9545466267867636e-08
753.43195271492,1714599490.3419118,9.404689058457713e-07,39318,749.6154012680054,8.809234395779037e-07,113,0.00022506740554054387,5.9545466267867636e-08
825.8205473423004,1714599562.7305064,9.404689058457713e-07,43250,822.0040142536163,8.809234395779037e-07,114,0.00022506740554054387,5.9545466267867636e-08
904.9401190280914,1714599641.850078,9.404689058457713e-07,47575,901.123509645462,8.809234395779037e-07,115,0.00022506740554054387,5.9545466267867636e-08
992.4668343067169,1714599729.3767934,9.404689058457713e-07,52332,988.6501965522766,8.809234395779037e-07,116,0.00022506740554054387,5.9545466267867636e-08
1003.8180975914001,1714599740.7280567,9.404689058457713e-07,52950,1000.001460313797,8.809234395779037e-07,117,0.00022506740554054387,5.9545466267867636e-08
