_runtime,l2_error,step,loss_boundary,_step,_timestamp,loss,time,loss_interior
33.68746781349182,0.0037596287602074795,77,3.1456649150015464e-06,41,1714167147.9393878,1.2062375591071617e-05,28.48581576347351,8.91671067607007e-06
35.31856727600098,0.0023999055831481083,82,1.5466684783988131e-06,42,1714167149.5704873,7.07859002286551e-06,30.116951942443848,5.531921544466697e-06
37.17908263206482,0.0015452592700331087,88,6.375315691656404e-07,43,1714167151.4310026,3.7962768876544745e-06,31.977364540100098,3.1587453184888344e-06
38.78610134124756,0.0012561808768541784,93,2.914830823559595e-07,44,1714167153.0380213,2.3092111857895623e-06,33.58416175842285,2.0177281034336027e-06
40.71902942657471,0.0008607542981897284,99,1.535053460991792e-07,45,1714167154.9709494,1.3480372563293722e-06,35.517306327819824,1.194531910230193e-06
42.93148374557495,0.0006439721352349039,106,8.286270181803777e-08,46,1714167157.1834037,6.906122379836321e-07,37.729880809783936,6.077495361655943e-07
45.235761880874634,0.0005280191553494358,113,5.474136597956573e-08,47,1714167159.4876819,4.651516440344904e-07,40.034130811691284,4.104102780549246e-07
47.541693687438965,0.0005299678163669598,120,4.704641595311808e-08,48,1714167161.7936137,3.4943575589168306e-07,42.3400559425354,3.02389339938565e-07
50.08674907684326,0.0004427221275122745,128,3.394045278608726e-08,49,1714167164.338669,2.6910218571880124e-07,44.88513112068176,2.3516173293271396e-07
52.652212381362915,0.0003188292995710941,136,2.0940086086735567e-08,50,1714167166.9041324,2.117195642328297e-07,47.450523138046265,1.9077947814609413e-07
55.569106340408325,0.0002445466127927994,145,1.2644392328267643e-08,51,1714167169.8210263,1.537451664589865e-07,50.36746072769165,1.4110077413071885e-07
58.501649618148804,0.0002492798041387883,154,9.794731060435092e-09,52,1714167172.7535696,1.2526134293661372e-07,53.299750328063965,1.1546661187617863e-07
61.74504613876343,0.00026334526633842485,164,8.33063767053796e-09,53,1714167175.9969661,1.0549816662084148e-07,56.54335308074951,9.716752895030352e-08
65.30625319480896,0.000287537672286338,175,8.571313980901527e-09,54,1714167179.5581732,8.862703807618164e-08,60.10470962524414,8.00557240952801e-08
68.83589124679565,0.0002788803240080777,186,7.223456937990068e-09,55,1714167183.0878112,7.272738269515638e-08,63.63430309295654,6.55039257571663e-08
72.6786859035492,0.0002419859763678627,198,5.4116218589709195e-09,56,1714167186.930606,5.980085365834565e-08,67.47704648971558,5.438923179937474e-08
76.82498931884766,0.0001911831741705457,211,3.32741610071281e-09,57,1714167191.0769093,4.849671655994696e-08,71.62337136268616,4.5169300459234154e-08
80.9112024307251,0.00016123711269631558,224,2.4057065278562113e-09,58,1714167195.1631224,3.8926932315300305e-08,75.70949363708496,3.6521225787444096e-08
85.39130306243896,0.00016289526605060055,238,1.8918714006799913e-09,59,1714167199.643223,2.9869439597260076e-08,80.1894199848175,2.7977568196580083e-08
90.56413626670837,0.00013905985792064994,254,1.2009545115394076e-09,60,1714167204.8160563,2.1763847430601884e-08,85.36245942115784,2.0562892919062477e-08
95.62715339660645,0.00013063517732514427,270,8.869395458524128e-10,61,1714167209.8790734,1.6841526525412788e-08,90.4255723953247,1.5954586979560374e-08
101.42419052124023,0.0001172319812766976,288,9.194518807113946e-10,62,1714167215.6761105,1.3343299329791972e-08,96.22263741493225,1.2423847449080578e-08
107.20016074180603,0.0001149644007758676,306,7.057774727490999e-10,63,1714167221.4520807,1.049870000416118e-08,101.99852991104126,9.79292253141208e-09
113.57048082351685,0.00010599029981830256,326,6.36531081148175e-10,64,1714167227.8224008,8.654400407602299e-09,108.36859345436096,8.017869326454123e-09
120.20050859451294,9.681853521553637e-05,347,4.835224729331499e-10,65,1714167234.4524286,7.379589468455353e-09,114.99882769584656,6.8960669955222025e-09
127.17716264724731,8.529175412874683e-05,369,3.27951803163869e-10,66,1714167241.4290826,6.31277345559226e-09,121.97561430931091,5.984821652428391e-09
134.82593894004822,8.116486548194543e-05,393,2.7137474256626833e-10,67,1714167249.077859,5.421198175333573e-09,129.62429094314575,5.149823432767305e-09
142.87635207176208,7.21436278568034e-05,418,2.352412786841492e-10,68,1714167257.128272,4.6068178792809225e-09,137.67462706565857,4.371576600596774e-09
151.47185707092285,6.823899103538981e-05,445,2.2788283567833952e-10,69,1714167265.723777,3.822292199780688e-09,146.26990389823914,3.5944093641023483e-09
160.38782382011414,6.851333341978482e-05,473,2.2034456664615617e-10,70,1714167274.6397438,3.288882986737836e-09,155.1861662864685,3.06853842009168e-09
170.31545901298523,6.984230979803469e-05,504,1.9556941104481476e-10,71,1714167284.567379,2.8431468449211494e-09,165.11390924453735,2.6475774338763346e-09
180.6361072063446,5.906506814704583e-05,536,1.4865552876742013e-10,72,1714167294.8880272,2.4548774121123276e-09,175.43449926376343,2.3062218833449075e-09
191.96626901626587,4.865527236481423e-05,571,1.3070540388479015e-10,73,1714167306.218189,2.135716587489675e-09,186.76426911354065,2.0050111836048847e-09
203.44180965423584,3.876220560254809e-05,607,1.0582451021088155e-10,74,1714167317.6937296,1.8941171703663427e-09,198.24012446403503,1.788292660155461e-09
215.9445559978485,3.764794457758769e-05,646,9.934964310742418e-11,75,1714167330.196476,1.6965401999996026e-09,210.7429473400116,1.5971905568921784e-09
229.08254027366638,3.4973204585067514e-05,688,8.973112095503752e-11,76,1714167343.3344603,1.5118063124414201e-09,223.88085174560547,1.4220751914863825e-09
243.24553275108337,3.358268509733285e-05,732,8.547181821457696e-11,77,1714167357.4974527,1.3646158125641475e-09,238.04347896575928,1.2791439943495706e-09
258.0540192127228,3.337352388306283e-05,779,9.168970615327732e-11,78,1714167372.3059392,1.231881287903167e-09,252.85235285758972,1.1401915817498898e-09
274.15853905677795,3.548792669482946e-05,829,9.552769951366281e-11,79,1714167388.410459,1.0935331022247045e-09,268.9568467140198,9.980054027110418e-10
290.7742426395416,3.587761446747475e-05,882,1.0263026456414298e-10,80,1714167405.0261626,9.638304704112676e-10,285.5723433494568,8.612002058471245e-10
308.9872579574585,3.715882035743411e-05,939,8.862110111150507e-11,81,1714167423.239178,8.546264969687374e-10,303.78568601608276,7.660053958572323e-10
328.0350046157837,3.734896874128644e-05,999,8.725265423946942e-11,82,1714167442.2869246,7.805580490425462e-10,322.8333969116211,6.933053948030769e-10
348.61801409721375,3.712380235533915e-05,1064,8.490508641909949e-11,83,1714167462.869934,7.275164575075632e-10,343.41606283187866,6.426113710884637e-10
370.1538624763489,4.096598376498357e-05,1132,7.965256575772246e-11,84,1714167484.4057825,6.652400038650695e-10,364.95214462280273,5.855874381073471e-10
393.4054362773895,4.284599767798267e-05,1205,7.417656034622421e-11,85,1714167507.6573563,6.084977994669321e-10,388.2037193775177,5.343212391207079e-10
417.94532322883606,4.4475922738816654e-05,1282,7.119375425102663e-11,86,1714167532.1972432,5.685088714555341e-10,412.7434010505676,4.973151172045074e-10
444.11466431617737,4.5003439217432216e-05,1364,6.842186301366844e-11,87,1714167558.3665843,5.298887775847793e-10,438.9130299091339,4.6146691457111085e-10
472.2493553161621,4.346324615776486e-05,1452,6.499081859586942e-11,88,1714167586.5012753,4.986679691091444e-10,467.04739809036255,4.3367715051327495e-10
501.4613356590271,4.804582707757754e-05,1545,6.803402264115402e-11,89,1714167615.7132556,4.733569633323967e-10,496.2597110271454,4.053229406912427e-10
533.2374186515808,5.156567842676987e-05,1645,6.868353493975089e-11,90,1714167647.4893386,4.5128834070498954e-10,528.0354962348938,3.8260480576523864e-10
566.9430959224701,4.586691900333199e-05,1750,6.246433891132654e-11,91,1714167681.195016,4.273412321800103e-10,561.7414038181305,3.648768932686838e-10
602.654305934906,4.7455878188430706e-05,1863,6.180835465105395e-11,92,1714167716.906226,4.0953179489773056e-10,597.4522440433502,3.477234402466766e-10
640.3199596405029,4.4667921741250266e-05,1982,5.831400082753868e-11,93,1714167754.5718796,3.920371205806476e-10,635.1183602809906,3.337231197531089e-10
680.8477272987366,4.36670350780753e-05,2110,5.687586070777999e-11,94,1714167795.0996473,3.782327618192597e-10,675.6457262039185,3.213569011114797e-10
723.646716594696,4.2712581875079804e-05,2245,5.342552463841752e-11,95,1714167837.8986366,3.6779601898410854e-10,718.4447643756866,3.1437049434569104e-10
768.8065059185028,4.132216731025612e-05,2389,5.094393805853313e-11,96,1714167883.058426,3.5730374652194536e-10,763.6046235561371,3.0635980846341223e-10
818.0237319469452,4.1350473431142124e-05,2543,4.965719573092283e-11,97,1714167932.275652,3.481834691719537e-10,812.821790933609,2.985262734410309e-10
869.6926853656769,4.052877328886362e-05,2706,4.8184275936323166e-11,98,1714167983.9446054,3.396414027589115e-10,864.4907486438751,2.914571268225883e-10
924.4308450222015,3.948446909972619e-05,2880,4.636119966181859e-11,99,1714168038.682765,3.323268056988387e-10,919.2289185523987,2.859656060370201e-10
983.1183390617371,3.957452641535706e-05,3065,4.570098037038976e-11,100,1714168097.370259,3.2555606585518797e-10,977.9163875579834,2.7985508548479823e-10
1045.3220663070679,3.9236987720734224e-05,3261,4.4437580427855394e-11,101,1714168159.5739863,3.1976857403724586e-10,1040.12003159523,2.753309936093905e-10
1111.7923467159271,3.904202324107875e-05,3471,4.320216637336071e-11,102,1714168226.0442667,3.1290816686500737e-10,1106.5902390480042,2.6970600049164665e-10
1182.375566482544,3.916434235581403e-05,3694,4.257206250717708e-11,103,1714168296.6274865,3.075330722987028e-10,1177.1736192703247,2.6496100979152576e-10
1257.2807564735413,3.85088943679058e-05,3931,4.1128953847635084e-11,104,1714168371.5326765,3.0259592018119995e-10,1252.07883644104,2.6146696633356487e-10
1336.8248302936554,3.848041370151387e-05,4183,3.9870015584545044e-11,105,1714168451.0767503,2.974315148425811e-10,1331.623216867447,2.5756149925803605e-10
1421.4938778877258,3.805251698576107e-05,4452,3.8195015737299664e-11,106,1714168535.7457979,2.918460095515766e-10,1416.2918775081635,2.5365099381427695e-10
1511.045244216919,3.792660647810893e-05,4738,3.718248917661459e-11,107,1714168625.2971642,2.843935367221253e-10,1505.8432722091675,2.472110475455107e-10
1607.0185284614563,3.7539328120319714e-05,5042,3.5725868405559024e-11,108,1714168721.2704484,2.7664883531471183e-10,1601.816430568695,2.409229669091528e-10
1709.8536131381989,3.6368498707027295e-05,5366,3.365235392226147e-11,109,1714168824.1055331,2.6624451054314254e-10,1704.6516551971436,2.3259215662088104e-10
1818.5257048606873,3.591395871770954e-05,5711,3.176543859203059e-11,110,1714168932.7776248,2.5391186709981886e-10,1813.3237216472626,2.2214642850778827e-10
1934.608035326004,3.4667250369044004e-05,6077,2.968717913826134e-11,111,1714169048.8599553,2.4221487182262503e-10,1929.4059476852417,2.125276926843637e-10
2057.729281425476,3.5011552754162965e-05,6467,2.8461675727907942e-11,112,1714169171.9812014,2.3137585271763524e-10,2052.5272295475006,2.029141769897273e-10
2188.6752786636353,3.632913075820743e-05,6883,2.8410978204015966e-11,113,1714169302.9271986,2.2136894438062906e-10,2183.473315000534,1.929579661766131e-10
2328.5942821502686,3.7948608922179515e-05,7325,2.8494937185760606e-11,114,1714169442.8462021,2.124965606251302e-10,2323.392688035965,1.8400162343936957e-10
2476.165113925934,3.813929800431072e-05,7795,2.8135785999743147e-11,115,1714169590.417034,2.0607790794115092e-10,2470.9631237983704,1.7794212194140778e-10
2633.833413362503,3.858709480140516e-05,8296,2.7975617895639304e-11,116,1714169748.0853333,2.0146128817600058e-10,2628.631469964981,1.7348567028036127e-10
2801.0939309597015,3.8637526151810214e-05,8828,2.78350200501257e-11,117,1714169915.345851,1.982683745445259e-10,2795.8918766975403,1.704333544944002e-10
2978.725161552429,3.8928112522176436e-05,9395,2.7918906078990133e-11,118,1714170092.9770815,1.955894188449576e-10,2973.523184776306,1.6767051276596748e-10
3168.855929851532,3.927482793731413e-05,9999,2.8142199749230458e-11,119,1714170283.1078498,1.931090814216847e-10,3163.65389919281,1.6496688167245426e-10
