time,l2_error,step,_timestamp,loss,_step,_runtime,loss_boundary,loss_interior
22.389673471450806,0.24474954401783616,50,1715450953.1168199,0.15451181064973332,43,26.20510196685791,0.04973377488386958,0.10477803576586374
24.36382532119751,0.2212256567750368,55,1715450955.090938,0.1063052634067976,44,28.17922019958496,0.041555317920442404,0.0647499454863552
26.73578143119812,0.1962678311956443,61,1715450957.4633136,0.0725400032299092,45,30.55159568786621,0.033085601649765595,0.03945440158014361
29.100855827331543,0.1716080875334232,67,1715450959.8281484,0.05187191425326304,46,32.91643047332764,0.02529436884058945,0.02657754541267359
31.465413093566895,0.14768347615486344,73,1715450962.192579,0.03693600392027743,47,35.280861139297485,0.018677921085621357,0.01825808283465608
34.61339807510376,0.11813002969426137,81,1715450965.340592,0.022012764688293197,48,38.428874015808105,0.011269855764279397,0.010742908924013798
37.759925365448,0.09543605707323008,89,1715450968.4870372,0.013925189092856161,49,41.57531929016113,0.007151329072047553,0.006773860020808608
41.29595327377319,0.07797315054249584,98,1715450972.0230987,0.009077066308796533,50,45.11138081550598,0.004752923991637607,0.004324142317158926
44.843512535095215,0.06619965256762524,107,1715450975.5706508,0.010902783640342459,51,48.65893292427063,0.003937797453991353,0.006964986186351105
49.166369676589966,0.0574039021135686,118,1715450979.8938184,0.0054547466237116074,52,52.98210048675537,0.0026872487115399976,0.00276749791217161
53.88992667198181,0.044870781801078806,130,1715450984.6171489,0.002767899298492975,53,57.70543098449707,0.0014950834540765445,0.0012728158444164305
58.99449586868286,0.034569689281467204,143,1715450989.7216733,0.0015442774232187913,54,62.80995535850525,0.0008300318482910589,0.0007142455749277323
64.48527073860168,0.024528219338986988,157,1715450995.21245,0.0008424960678794341,55,68.3007321357727,0.000414255892037953,0.00042824017584148117
70.37446093559265,0.017509628732453132,172,1715451001.1020052,0.0004718667775792852,56,74.19028735160828,0.00020390936556429712,0.00026795741201498803
77.42990851402283,0.01228170908785136,190,1715451008.157173,0.00027275821078607296,57,81.24545502662659,0.00010271754444930404,0.0001700406663367689
84.49679803848267,0.010497627422002477,208,1715451015.2240286,0.0006068451420102385,58,88.3123106956482,0.00012897977903922783,0.0004778653629710107
92.72258257865906,0.008617114316587808,229,1715451023.4498212,0.00020170430089214213,59,96.53810334205627,6.636285900774003e-05,0.0001353414418844021
101.72812938690186,0.007109181604710124,252,1715451032.455601,9.263483773834242e-05,60,105.54388308525085,3.274156560343691e-05,5.989327213490551e-05
111.51698613166809,0.0058941311287151075,277,1715451042.244211,4.8485416762571415e-05,61,115.33249306678772,1.694848887207827e-05,3.1536927890493144e-05
122.49222183227539,0.005060610579079322,305,1715451053.2196383,0.0003136979477453022,62,126.30792045593262,3.220987931096894e-05,0.00028148806843433327
134.23088788986206,0.00436690421273788,335,1715451064.9581826,5.875213042086082e-05,63,138.04646468162537,1.6838635986886243e-05,4.1913494433974574e-05
147.53387761116028,0.0038011390779405293,369,1715451078.2611165,2.6002089965815013e-05,64,151.34939861297607,8.5850724159304e-06,1.7417017549884614e-05
162.02026176452637,0.003399419952028168,406,1715451092.7479153,0.00020811380889583996,65,165.83619737625122,1.5197142753074424e-05,0.00019291666614276555
177.6628201007843,0.0030253984583029315,446,1715451108.3899689,3.077727636797051e-05,66,181.4782509803772,7.856844621883776e-06,2.2920431746086728e-05
195.2541162967682,0.002833386092780884,491,1715451125.981292,1.3920775348045911e-05,67,199.06957411766052,4.210341403065979e-06,9.710433944979932e-06
214.42820024490356,0.002728618155082511,540,1715451145.1556954,2.2652651333654054e-05,68,218.2439775466919,5.648749702246772e-06,1.700390163140728e-05
235.5322549343109,0.0024017888681183122,594,1715451166.2594233,9.464253033502462e-06,69,239.3477053642273,2.7936690207318897e-06,6.6705840127705714e-06
258.61983704566956,0.0019737046105775466,653,1715451189.3472538,1.245702014120379e-05,70,262.43553590774536,3.2733604105486694e-06,9.18365973065512e-06
284.0384418964386,0.0018517319896876974,718,1715451214.7656958,2.4878192944858083e-05,71,287.8539779186249,3.727834083413629e-06,2.1150358861444456e-05
312.18366861343384,0.0017532815182146676,790,1715451242.911104,5.3343142850777245e-06,72,315.9993860721588,1.4771529741065749e-06,3.857161310971149e-06
343.0481255054474,0.001478941637530326,869,1715451273.7756054,6.675559683178551e-06,73,346.86388754844666,1.7664495016258053e-06,4.9091101815527454e-06
377.0744068622589,0.0014406027282339038,956,1715451307.8016107,7.372303044716963e-06,74,380.8898928165436,1.7496411547188594e-06,5.6226618899981035e-06
414.6058027744293,0.0012175504649835703,1052,1715451345.3332427,6.358637588184281e-06,75,418.4215247631073,1.2986339585768429e-06,5.060003629607438e-06
455.61636757850647,0.00113969591837933,1157,1715451386.3438344,4.495905664092971e-06,76,459.4321165084839,9.581069513360486e-07,3.537798712756923e-06
500.5822024345398,0.0010147299823373345,1272,1715451431.3106904,3.227450200448141e-06,77,504.3989725112915,7.711207681038314e-07,2.4563294323443097e-06
550.6206500530243,0.0009785661471059456,1400,1715451481.34808,7.683462147884751e-05,78,554.436362028122,1.3702677434332385e-06,7.546435373541427e-05
604.8838655948639,0.0008693133833467062,1539,1715451535.6112952,5.1893068165765116e-06,79,608.699577331543,8.397484332937563e-07,4.349558383282755e-06
664.9868423938751,0.0008958889644510231,1693,1715451595.714296,2.2229967330435685e-06,80,668.8025782108307,5.170195040550909e-07,1.7059772289884777e-06
731.3333797454834,0.000799871405300667,1863,1715451662.0608165,3.023608763280096e-06,81,735.1490986347198,5.807479367935296e-07,2.442860826486566e-06
803.9060723781586,0.0008023024103448004,2049,1715451734.6335142,2.8393576938289327e-06,82,807.7217962741852,5.823157860131274e-07,2.257041907815805e-06
883.9518687725067,0.0007191849669674559,2254,1715451814.6792123,2.6672900659664723e-06,83,887.7674944400787,4.871259754200587e-07,2.1801640905464136e-06
971.7145223617554,0.0006801232001581571,2479,1715451902.4419503,2.048372933104838e-06,84,975.5302324295044,4.0265643351583487e-07,1.6457164995890028e-06
1068.4522433280945,0.000622584286604258,2727,1715451999.1796224,2.954015851871812e-06,85,1072.2679045200348,4.66763981091715e-07,2.487251870780097e-06
1174.9793844223022,0.0006187218352811927,3000,1715452105.706868,3.200012343231394e-05,86,1178.7951500415802,7.291658978413539e-07,3.127095753447259e-05
1291.5989348888397,0.000565406453642883,3299,1715452222.326292,8.658535254582855e-07,87,1295.4145741462708,1.9072213022318093e-07,6.751313952351045e-07
1420.351026058197,0.0005270287711297909,3629,1715452351.0785189,2.050616016392428e-06,88,1424.1668009757996,3.1118672024342126e-07,1.7394292961490066e-06
1561.9410722255707,0.0004895824106393358,3992,1715452492.6693645,7.049860800950531e-07,89,1565.757646560669,1.5426728926585426e-07,5.507187908291988e-07
1717.618522644043,0.00045338666292493176,4391,1715452648.3458903,9.131984987894043e-07,90,1721.4341723918915,1.786453096792973e-07,7.345531891101069e-07
1889.4655244350433,0.00044912665573075745,4831,1715452820.1930406,1.3467304643123749e-06,91,1893.2813227176666,2.2185472528885092e-07,1.124875739023524e-06
2078.003333091736,0.0004170685332039819,5314,1715453008.7308667,2.4546159100620317e-06,92,2081.8191487789154,2.7013654518153607e-07,2.1844793648804955e-06
2285.346889257431,0.00037942912675362455,5845,1715453216.074306,8.766796935162237e-07,93,2289.162588119507,1.490127862436343e-07,7.276669072725895e-07
2513.205829143524,0.0003495586366117741,6429,1715453443.9331923,9.594643486149852e-07,94,2517.0214743614197,1.6027443447179506e-07,7.991899141431901e-07
2763.7301058769226,0.00032725108978066183,7072,1715453694.457375,4.5151700142498024e-07,95,2767.545657157898,8.266843033272935e-08,3.688485710922509e-07
3000.1401641368866,0.0003097939843521536,7679,1715453930.8675547,4.045365696242623e-07,96,3003.9558367729187,8.796561656645134e-08,3.1657095305781095e-07
