time,l2_error,_timestamp,step,_runtime,loss_boundary,loss,loss_interior,_step
51.17466497421265,0.40126907670965634,1716175875.8610122,50,57.44892430305481,0.10116009220264256,0.2517605413489633,0.15060044914632073,43
55.374762535095215,0.3645610278484761,1716175880.0602236,55,61.64813566207886,0.076532636454297,0.2081600864686073,0.1316274500143103,44
60.37542986869812,0.3176101166710496,1716175885.0621467,61,66.65005874633789,0.05654245139171639,0.149111811389682,0.0925693599979656,45
65.3785936832428,0.3237072222888109,1716175890.0647142,67,71.65262627601624,0.04881122797665152,0.1271165158466514,0.07830528786999989,46
70.37496304512024,0.296377628528791,1716175895.0678163,73,76.65572834014893,0.03975001215237755,0.11186539814501983,0.07211538599264228,47
76.98354530334473,0.28497484403271217,1716175901.6760757,81,83.26398777961731,0.035741890859240455,0.09207470487617744,0.056332814016936995,48
83.597576379776,0.25744957038111904,1716175908.2844722,89,89.87238430976868,0.030444675643726514,0.07778782026162742,0.047343144617900915,49
91.00910329818726,0.23997836554791568,1716175915.696185,98,97.28409719467163,0.02647060729583193,0.06542317239484732,0.038952565099015395,50
98.4151873588562,0.22212482783195628,1716175923.1085007,107,104.69641280174255,0.02228033541647546,0.054876432730310634,0.03259609731383518,51
107.4383339881897,0.20369213227389946,1716175932.126096,118,113.71400809288025,0.018566544613470085,0.044487695792645915,0.02592115117917583,52
117.25009536743164,0.18672252578838006,1716175941.9434218,130,123.53133392333984,0.015112459761716468,0.03559770304594055,0.020485243284224082,53
127.87772870063782,0.16825192119655932,1716175952.5665157,143,134.15442776679993,0.012146303743104736,0.0282407327986851,0.016094429055580367,54
139.29573965072632,0.15084390156633912,1716175963.9895868,157,145.57749891281128,0.010003033575666651,0.02279553738351961,0.012792503807852957,55
151.52779483795166,0.36340010869770767,1716175976.2157507,172,157.80366277694702,0.10402888478223922,0.169121397433404,0.0650925126511648,56
166.17988896369934,0.17225425293995203,1716175990.8734899,190,172.4614019393921,0.02179016959061807,0.04473382694937552,0.02294365735875745,57
180.82200980186462,0.14922626713621667,1716176005.5109286,208,187.09884071350098,0.010768034131530753,0.028391413268713424,0.01762337913718267,58
197.86266422271729,0.13014806988994992,1716176022.5575905,229,204.14550256729126,0.007352774056639685,0.020749071998251094,0.01339629794161141,59
