_timestamp,_step,_runtime,l2_error,loss,time,loss_boundary,loss_interior,step
1717178429.9660838,42,132.71071982383728,0.07621269075029614,0.0033826149110686545,126.98599171638489,0.0030861697593034046,0.0002964451517652499,46
1717178440.0622172,43,142.80685329437256,0.05851993318929676,0.006737206808474688,137.08231830596924,0.0017215749253320799,0.005015631883142608,50
1717178452.5636265,44,155.30826258659363,0.05702914829737091,0.001653726847815251,149.5835771560669,0.0016114515485319745,4.2275299283276585e-05,55
1717178467.5441124,45,170.28874850273132,0.03626356700497899,0.0008000985866770113,164.5616798400879,0.00047940204650954397,0.0003206965401674673,61
1717178482.6237848,46,185.3684208393097,0.035956574935306296,0.0007479972828521406,179.64310956001282,0.0006362690518768323,0.0001117282309753083,67
1717178497.6304464,47,200.37508249282837,0.035748536052034305,0.0006201287637116714,194.64962816238403,0.0006134802322327025,6.64853147896894e-06,73
1717178517.6548734,48,220.39950942993164,0.034143129985165534,0.002230407000480039,214.67431116104126,0.0005749974138077735,0.0016554095866722657,81
1717178537.6055055,49,240.35014152526855,0.03397826988938075,0.0005626066377688338,234.62480902671814,0.0005585192655702362,4.0873721985976395e-06,89
1717178560.0946941,50,262.8393301963806,0.03240512840032339,0.0012447321494038312,257.1137282848358,0.0005260946353898163,0.0007186375140140149,98
1717178582.523044,51,285.26768016815186,0.03195096651141509,0.0004898814287280997,279.5424237251282,0.00047083131330856367,1.9050115419536097e-05,107
1717178609.9768362,52,312.7214722633362,0.031644988434299706,0.0005218876890903643,306.99622106552124,0.0005116054171052549,1.0282271985109355e-05,118
1717178639.8561351,53,342.60077118873596,0.03469649048921352,0.0046674640602776575,336.8747787475586,0.0006323855824917161,0.004035078477785941,130
1717178672.1392207,54,374.88385677337646,0.029605097959789984,8.929258964799957e-05,369.15778851509094,8.877291247597315e-05,5.196771720264175e-07,143
1717178706.948102,55,409.69273805618286,0.02678585494802408,9.285954479163715e-05,403.96661376953125,6.578621614152144e-05,2.707332865011571e-05,157
1717178744.2228475,56,446.9674835205078,0.025023799311539422,5.9910087148817873e-05,441.24138832092285,4.817350468861403e-05,1.1736582460203847e-05,172
1717178788.8587244,57,491.603360414505,0.02432968342495239,4.5123620059438576e-05,485.87616443634033,4.305746692492691e-05,2.066153134511668e-06,190
1717178833.527653,58,536.2722890377045,0.03582352425444693,0.015443463891367634,530.5460548400879,0.0002780843862245672,0.015165379505143066,208
1717178885.5426826,59,588.2873187065125,0.023139427007515617,0.00028558491968516447,582.5609192848206,0.00026902532005045944,1.6559599634705057e-05,229
1717178942.5275013,60,645.2721374034882,0.02146882880101027,0.00021476320238803196,639.5448570251465,0.0002034378810180505,1.1325321369981461e-05,252
1717179004.5268865,61,707.2715225219727,0.019772155750683904,0.00021574165757088797,701.5443181991577,0.00020395369036506784,1.1787967205820115e-05,277
1717179073.8351493,62,776.5797853469849,0.019424235422564193,0.0036368082572974182,770.852920293808,0.00019941202327090023,0.003437396234026518,305
1717179148.0896683,63,850.8343043327332,0.017635655104878876,2.9098150467596677e-05,845.1074516773224,2.4136878018630953e-05,4.9612724489657245e-06,335
1717179232.3033316,64,935.047967672348,0.01643766090267947,0.0009392869412648462,929.3212759494781,0.0001473392935051335,0.0007919476477597127,369
1717179323.8279417,65,1026.57257771492,0.016093449492314966,0.00013563259267844395,1020.8460924625397,0.00013380414603342213,1.8284466450218355e-06,406
1717179422.8165417,66,1125.5611777305603,0.015154060068576782,2.2181744748289192e-05,1119.8347351551056,1.854336648991401e-05,3.6383782583751813e-06,446
1717179534.1596773,67,1236.904313325882,0.014079359420657104,8.62737378233538e-05,1231.1780796051025,7.267704682662778e-05,1.3596690996726023e-05,491
1717179655.4631577,68,1358.207793712616,0.013086390761445008,7.09377891872978e-05,1352.4811730384827,5.777791779865743e-05,1.3159871388640375e-05,540
1717179789.221302,69,1491.965938091278,0.012150886260156904,0.00017173225683386154,1486.238452911377,7.837233082978523e-05,9.335992600407631e-05,594
1717179935.2669463,70,1638.0115823745728,0.011519408314821207,2.0704716477426342e-05,1632.2851877212524,1.3409925538602417e-05,7.294790938823927e-06,653
1717180095.9271355,71,1798.6717715263367,0.011072082063679475,1.167480800838912e-05,1792.9444842338562,8.611879825731707e-06,3.062928182657412e-06,718
1717180273.8831916,72,1976.6278276443481,0.010311750689646869,5.600015195356422e-05,1970.9016060829163,5.519049729576365e-05,8.096546578005708e-07,790
1717180469.1440856,73,2171.888721704483,0.01015080433625616,5.4010977876695816e-05,2166.1626670360565,5.3348408047457787e-05,6.625698292380308e-07,869
1717180684.143232,74,2386.88786816597,0.00937608177181821,1.6439721194137124e-05,2381.1614565849304,1.036107332698006e-05,6.0786478671570634e-06,956
1717180921.4083166,75,2624.152952671051,0.00885132208243092,1.7402818823669527e-05,2618.426813364029,1.1212827602376057e-05,6.18999122129347e-06,1052
1717181180.8224132,76,2883.567049264908,0.00858297399174137,3.632820265934617e-05,2877.840892791748,3.604766361306608e-05,2.8053904628009276e-07,1157
1717181465.1800244,77,3167.9246604442596,0.008199099506493827,3.230847935939311e-05,3162.1982843875885,3.20499696541527e-05,2.585097052404102e-07,1272
1717181781.8144755,78,3484.559111595154,0.007592609674607236,2.757414674946309e-05,3478.831906080246,2.7436247698003435e-05,1.378990514596541e-07,1400
1717182125.552845,79,3828.297481060028,0.007151416291792144,5.1628139033826404e-05,3822.5713460445404,2.646704150003492e-05,2.5161097533791487e-05,1539
1717182506.089424,80,4208.83405995369,0.006591161807882246,5.269891485242509e-06,4203.107931137085,3.83904197210868e-06,1.4308495131338296e-06,1693
1717182926.5131707,81,4629.257806777954,0.006256602728723772,2.1330809955799523e-05,4623.530943155289,2.1195849760553853e-05,1.3496019524566854e-07,1863
1717183386.1390073,82,5088.883643388748,0.006228258272503995,0.00016322420326051506,5083.157479763031,1.938765549408666e-05,0.0001438365477664284,2049
1717183893.022912,83,5595.767548084259,0.005936014664529648,3.1276629724000385e-06,5590.040130615234,2.7323994115911997e-06,3.952635608088387e-07,2254
1717184449.2641068,84,6152.008742809296,0.005597050572169154,5.455217730994612e-06,6146.282710790634,3.48621831736119e-06,1.9689994136334214e-06,2479
1717185059.7323513,85,6762.476987361908,0.005132479972579362,1.3186629328633213e-05,6756.751287221909,1.3145369215149755e-05,4.1260113483457706e-08,2727
1717185729.260093,86,7432.0047290325165,0.0050780098820084295,1.3378208257595794e-05,7426.2784588336945,1.333221419405026e-05,4.599406354553412e-08,3000
1717186463.0529358,87,8165.797571897507,0.0048671890582081745,1.8600039230020394e-05,8160.07124876976,1.2054936777413451e-05,6.545102452606943e-06,3299
1717187273.6024392,88,8976.347075223923,0.004813368715363305,8.92836208576202e-06,8970.621020793915,7.223774340423076e-06,1.7045877453389437e-06,3629
1717188171.1285396,89,9873.873175621033,0.004409524473092294,9.679630773304338e-06,9868.145774364471,9.480878320198211e-06,1.987524531061264e-07,3992
1717188304.7619636,90,10007.506599664688,0.004302723223431071,2.038182013394331e-06,10001.780779361725,1.832627791872519e-06,2.0555422152181168e-07,4046
