_timestamp,loss_interior,step,loss,l2_error,_runtime,loss_boundary,_step,time
1715692503.4038138,0.00014823641895936752,42,0.00019153160432960553,0.006372461198390306,59.52520275115967,4.3295185370238004e-05,41,55.80411696434021
1715692508.5585096,0.0001291953787362209,46,0.00016815464641014959,0.0061246920874742875,64.6798985004425,3.895926767392868e-05,42,60.95853924751282
1715692513.7237115,0.00011523028979301487,50,0.0001486842974405215,0.005590074968212636,69.84510040283203,3.345400764750663e-05,43,66.12363719940186
1715692520.150306,0.00010091266827681942,55,0.00013097088889907113,0.00531035655701211,76.27169489860535,3.005822062225171e-05,44,72.55052852630615
1715692527.8365204,8.979352816498116e-05,61,0.00011558737735076126,0.004792514771256491,83.95790934562683,2.5793849185780093e-05,45,80.23649764060974
1715692535.6040702,8.13326826024939e-05,67,0.00010414414389382106,0.00458678931827193,91.72545909881592,2.2811461291327167e-05,46,88.00348615646362
1715692543.303815,7.535161492785282e-05,73,9.498157554329108e-05,0.004253450941257962,99.42520380020142,1.9629960615438253e-05,47,95.70398283004761
1715692553.5677695,6.833964572527399e-05,81,8.535195899218716e-05,0.003971180910031378,109.68915843963623,1.7012313266913172e-05,48,105.96783542633057
1715692563.8249662,6.072848078878969e-05,89,7.647840656928968e-05,0.0038957031196536927,119.94635510444641,1.5749925780499988e-05,49,116.22514533996582
1715692575.4143362,5.45406210511852e-05,98,6.82971457682624e-05,0.0036411213325648773,131.53572511672974,1.3756524717077195e-05,50,127.81462836265564
1715692587.0088685,4.9398722233556086e-05,107,6.141020341474009e-05,0.003365707906229522,143.13025736808777,1.2011481181184001e-05,51,139.40879201889038
1715692601.1805325,4.4630629534589326e-05,118,5.463872857051555e-05,0.003068336653845396,157.30192136764526,1.0008099035926222e-05,52,153.58072447776794
1715692616.540638,3.817103879424913e-05,130,4.616385728611498e-05,0.0027361975465967116,172.66202688217163,7.992818491865847e-06,53,168.9408586025238
1715692633.1651657,3.217572423816129e-05,143,3.8817514199348964e-05,0.0025202626845744814,189.28655457496643,6.6417899611876745e-06,54,185.5653257369995
1715692651.1235144,2.7900991909917417e-05,157,3.362097736451748e-05,0.002342041411221395,207.24490332603455,5.719985454600061e-06,55,203.52345252037048
1715692670.3465726,2.3605024004704466e-05,172,2.8494733043147398e-05,0.0021291131713902507,226.4679615497589,4.889709038442934e-06,56,222.74680495262146
1715692693.3136835,1.8747441525319373e-05,190,2.2713987596477224e-05,0.0019105153943357867,249.4350724220276,3.966546071157853e-06,57,245.71350359916687
1715692716.3473923,1.47185463777271e-05,208,1.7780135845735454e-05,0.0016886692902097786,272.46878123283386,3.061589468008356e-06,58,268.7475736141205
1715692743.244198,1.1798785737756034e-05,229,1.426934567577777e-05,0.001487221580497003,299.3655869960785,2.470559938021735e-06,59,295.6443626880646
1715692772.6539652,8.73236840583393e-06,252,1.084202947747342e-05,0.00138082663317165,328.7753541469574,2.1096610716394906e-06,60,325.0539491176605
1715692804.6462464,6.45979011894508e-06,277,8.153527937405023e-06,0.0012114615406841028,360.767635345459,1.6937378184599437e-06,61,357.04622507095337
1715692838.3726096,5.327772106104911e-06,305,6.748433380334513e-06,0.0011111318455489065,394.49399852752686,1.4206612742296013e-06,62,390.771577835083
1715692863.9349852,4.794227480064755e-06,335,6.045072032051428e-06,0.001039620666580169,420.05637407302856,1.250844551986673e-06,63,416.33493185043335
1715692898.0950303,4.081025057676583e-06,369,5.163223657112683e-06,0.0009654898626292029,454.2164192199707,1.0821985994361003e-06,64,450.4951112270355
1715692915.22679,3.7470904338421384e-06,406,4.722772023734348e-06,0.0009155033292592726,471.3481788635254,9.756815898922097e-07,65,467.62674355506897
1715692932.0928426,3.5081763188952893e-06,446,4.397143902950716e-06,0.000884316624388934,488.21423149108887,8.889675840554263e-07,66,484.49307012557983
1715692944.8494513,3.3342974549059384e-06,491,4.191035805857294e-06,0.0008709632555301378,500.970840215683,8.567383509513557e-07,67,497.24966168403625
1715692957.658853,3.180357872528857e-06,540,3.982453364602601e-06,0.0008377907829448898,513.7802419662476,8.020954920737437e-07,68,510.05888652801514
1715692964.5868156,3.132992116837818e-06,594,3.918277050205997e-06,0.0008368419317743162,520.7082045078278,7.852849333681794e-07,69,516.9870517253876
1715692968.4043295,3.132992116837818e-06,653,3.918277050205997e-06,0.0008368419317743162,524.5257184505463,7.852849333681794e-07,70,520.8045270442963
1715692972.6039312,3.132992116837818e-06,718,3.918277050205997e-06,0.0008368419317743162,528.7253201007843,7.852849333681794e-07,71,525.0042300224304
1715692977.230807,3.132992116837818e-06,790,3.918277050205997e-06,0.0008368419317743162,533.3521959781647,7.852849333681794e-07,72,529.6310560703278
1715692982.2761495,3.132992116837818e-06,869,3.918277050205997e-06,0.0008368419317743162,538.3975384235382,7.852849333681794e-07,73,534.6763935089111
1715692987.8466802,3.132992116837818e-06,956,3.918277050205997e-06,0.0008368419317743162,543.9680690765381,7.852849333681794e-07,74,540.2469375133514
1715692993.9705994,3.132992116837818e-06,1052,3.918277050205997e-06,0.0008368419317743162,550.091988325119,7.852849333681794e-07,75,546.3708429336548
1715693000.6605968,3.132992116837818e-06,1157,3.918277050205997e-06,0.0008368419317743162,556.7819857597351,7.852849333681794e-07,76,553.060558795929
1715693007.9983327,3.132992116837818e-06,1272,3.918277050205997e-06,0.0008368419317743162,564.1197216510773,7.852849333681794e-07,77,560.3985621929169
1715693016.1586385,3.132992116837818e-06,1400,3.918277050205997e-06,0.0008368419317743162,572.2800273895264,7.852849333681794e-07,78,568.5587635040283
1715693025.0924728,3.132992116837818e-06,1539,3.918277050205997e-06,0.0008368419317743162,581.2138617038727,7.852849333681794e-07,79,577.492723941803
1715693034.9937263,3.132992116837818e-06,1693,3.918277050205997e-06,0.0008368419317743162,591.1151151657104,7.852849333681794e-07,80,587.393923997879
1715693045.8503299,3.132992116837818e-06,1863,3.918277050205997e-06,0.0008368419317743162,601.971718788147,7.852849333681794e-07,81,598.2505121231079
1715693057.732216,3.132992116837818e-06,2049,3.918277050205997e-06,0.0008368419317743162,613.8536047935486,7.852849333681794e-07,82,610.1322073936462
1715693070.7902255,3.132992116837818e-06,2254,3.918277050205997e-06,0.0008368419317743162,626.9116144180298,7.852849333681794e-07,83,623.1904480457306
1715693085.158167,3.132992116837818e-06,2479,3.918277050205997e-06,0.0008368419317743162,641.2795557975769,7.852849333681794e-07,84,637.5583968162537
1715693101.0576856,3.132992116837818e-06,2727,3.918277050205997e-06,0.0008368419317743162,657.1790745258331,7.852849333681794e-07,85,653.4575743675232
1715693118.4689198,3.132992116837818e-06,3000,3.918277050205997e-06,0.0008368419317743162,674.5903086662292,7.852849333681794e-07,86,670.8691217899323
1715693137.5144742,3.132992116837818e-06,3299,3.918277050205997e-06,0.0008368419317743162,693.6358630657196,7.852849333681794e-07,87,689.9146847724915
1715693158.6448207,3.132992116837818e-06,3629,3.918277050205997e-06,0.0008368419317743162,714.766209602356,7.852849333681794e-07,88,711.0440888404846
1715693181.8014581,3.132992116837818e-06,3992,3.918277050205997e-06,0.0008368419317743162,737.922847032547,7.852849333681794e-07,89,734.2016863822937
1715693268.7306538,3.894785971994528e-06,4391,4.5971770031237425e-06,0.0007710485346202523,824.8520426750183,7.023910311292143e-07,90,821.1306042671204
1715693296.8342721,3.894785971994528e-06,4831,4.5971770031237425e-06,0.0007710485346202523,852.9556610584259,7.023910311292143e-07,91,849.2342305183411
1715693327.5733933,3.894785971994528e-06,5314,4.5971770031237425e-06,0.0007710485346202523,883.6947822570801,7.023910311292143e-07,92,879.9735305309296
1715693361.528006,3.894785971994528e-06,5845,4.5971770031237425e-06,0.0007710485346202523,917.6493949890137,7.023910311292143e-07,93,913.9279320240021
1715693398.7487566,3.894785971994528e-06,6429,4.5971770031237425e-06,0.0007710485346202523,954.8701455593109,7.023910311292143e-07,94,951.1486427783966
1715693439.8046563,3.894785971994528e-06,7072,4.5971770031237425e-06,0.0007710485346202523,995.9260451793671,7.023910311292143e-07,95,992.2046449184418
1715693484.9742393,3.894785971994528e-06,7779,4.5971770031237425e-06,0.0007710485346202523,1041.0956282615662,7.023910311292143e-07,96,1037.3741669654846
1715693620.7248645,3.0625504291544105e-06,8557,3.697346608870508e-06,0.0007330670475387494,1176.8462533950806,6.347961797160975e-07,97,1173.1247861385345
1715693686.9188313,2.864173219169121e-06,9413,3.4665262538015384e-06,0.0007171839428311541,1243.0402202606201,6.023530346324172e-07,98,1239.3187460899353
1715693747.0016513,2.864173219169121e-06,10354,3.4665262538015384e-06,0.0007171839428311541,1303.1230401992798,6.023530346324172e-07,99,1299.4016075134277
1715693813.084733,2.864173219169121e-06,11389,3.4665262538015384e-06,0.0007171839428311541,1369.2061219215393,6.023530346324172e-07,100,1365.4846873283386
1715693931.2470098,3.015110798290992e-06,12528,3.584403272835624e-06,0.0006725579202139274,1487.3683986663818,5.692924745446324e-07,101,1483.6469132900238
1715694011.1581273,3.015110798290992e-06,13781,3.584403272835624e-06,0.0006725579202139274,1567.2795162200928,5.692924745446324e-07,102,1563.5580611228943
1715694099.1337721,3.015110798290992e-06,15159,3.584403272835624e-06,0.0006725579202139274,1655.2551610469818,5.692924745446324e-07,103,1651.5337188243866
1715694241.0979786,2.8132888917412714e-06,16675,3.3252689809477374e-06,0.0006615125079012838,1797.2193675041199,5.119800892064658e-07,104,1793.497879266739
1715694349.612041,2.7745039005275194e-06,18342,3.2851228315688186e-06,0.0006586473375672819,1905.7334299087524,5.106189310412993e-07,105,1902.0119180679321
1715694466.4710283,2.7745039005275194e-06,20177,3.2851228315688186e-06,0.0006586473375672819,2022.5924172401428,5.106189310412993e-07,106,2018.8708169460297
1715694628.4687877,2.8102760363645786e-06,22194,3.348730677536293e-06,0.0006810443134987499,2184.5901765823364,5.384546411717147e-07,107,2180.8686282634735
1715694770.0831685,2.8102760363645786e-06,24414,3.348730677536293e-06,0.0006810443134987499,2326.2045574188232,5.384546411717147e-07,108,2322.4831087589264
1715694954.266823,4.083466367298437e-06,26855,4.666243139340941e-06,0.000678562739477041,2510.388211965561,5.82776772042504e-07,109,2506.6667613983154
1715695150.8615818,2.661095851126778e-06,29540,3.1852269475116325e-06,0.0006812231219902485,2706.982970714569,5.241310963848546e-07,110,2703.2615530490875
1715695339.2603357,2.661095851126778e-06,32494,3.1852269475116325e-06,0.0006812231219902485,2895.3817245960236,5.241310963848546e-07,111,2891.6601934432983
1715695447.6153953,2.6030450833558085e-06,33703,3.0638076773464212e-06,0.000627204095662545,3003.736784219742,4.607625939906129e-07,112,3000.015407562256
