time,l2_error,loss,_timestamp,loss_boundary,step,_runtime,loss_interior,_step
34.529632568359375,0.14211041262424762,0.036351238723222344,1715810200.6577842,0.020703621463209823,50,39.443955183029175,0.01564761726001252,43
37.51306867599487,0.1235345078969341,0.026329843312265813,1715810203.6411977,0.01574284839234835,55,42.42736864089966,0.010586994919917464,44
41.087971448898315,0.10612297091264779,0.018029968221599784,1715810207.216352,0.01140315830023527,61,46.00252294540405,0.006626809921364513,45
44.66681098937988,0.09414029819501832,0.01332401204706297,1715810210.7950833,0.008684785857304369,67,49.58125424385071,0.004639226189758601,46
48.24342322349548,0.08248409116268168,0.009870449306401987,1715810214.3716273,0.006658116818744264,73,53.157798290252686,0.003212332487657724,47
53.00113487243652,0.07073701883913071,0.007028068779326376,1715810219.1292458,0.004926054455323102,81,57.9154167175293,0.0021020143240032744,48
57.76154971122742,0.06010067409827204,0.005107305044055445,1715810223.8896716,0.003582711601404814,89,62.67584252357483,0.0015245934426506315,49
63.11541938781738,0.04887437038987107,0.0033953869574419445,1715810229.2436004,0.0023481569967272607,98,68.02977132797241,0.001047229960714684,50
68.4815731048584,0.03894875456314108,0.0021695310579952646,1715810234.6097627,0.00145085175282278,107,73.39593362808228,0.0007186793051724844,51
75.03547835350037,0.02782622136521269,0.0012554630747387998,1715810241.1635492,0.0007582863459562183,118,79.94972014427185,0.0004971767287825815,52
82.18330574035645,0.020424912296018276,0.0007458176516497814,1715810248.3117456,0.0004174830274186524,130,87.09791660308838,0.00032833462423112903,53
89.92629027366638,0.014681149339289502,0.00043862926168946443,1715810256.0543306,0.00022661397210404767,143,94.84050154685974,0.00021201528958541676,54
98.26151466369629,0.010692746234097937,0.00027206063931045177,1715810264.389626,0.00012924163798385172,157,103.17579698562622,0.00014281900132660007,55
107.192462682724,0.008015869569305053,0.0001721302096808412,1715810273.3206844,7.41306934770772e-05,172,112.10685539245605,9.799951620376399e-05,56
117.9018485546112,0.006008364428060861,0.00010707173934501698,1715810284.030187,4.086341439167846e-05,190,122.81635785102844,6.620832495333852e-05,57
128.61652827262878,0.004839530448244765,7.591288906912011e-05,1715810294.745019,2.7523650217701432e-05,208,133.53118991851807,4.838923885141867e-05,58
141.11347222328186,0.003802694749736779,5.0966344538027204e-05,1715810307.2415473,1.7367383292305608e-05,229,146.02771830558777,3.3598961245721596e-05,59
154.79117369651794,0.0032035033389742427,3.564753982388189e-05,1715810320.9192536,1.1834960616415808e-05,252,159.70542454719543,2.381257920746608e-05,60
169.65842175483704,0.0027580044080563765,2.5724345104727523e-05,1715810335.786819,8.567303053278115e-06,277,174.5729899406433,1.7157042051449408e-05,61
186.30594038963318,0.0023251223147449556,1.8382755421749183e-05,1715810352.4342463,5.999293699721697e-06,305,191.22041726112366,1.2383461722027487e-05,62
204.1477735042572,0.0018686122325181254,1.3107320329909215e-05,1715810370.2760189,3.906783465993204e-06,335,209.0621898174286,9.200536863916011e-06,63
224.3946979045868,0.0016119085471605883,9.433900790993188e-06,1715810390.5231342,2.760821768109092e-06,369,229.30930519104004,6.673079022884097e-06,64
246.42109727859497,0.0013869580284366094,6.99136325365531e-06,1715810412.5494132,1.9919892099729117e-06,406,251.33558416366577,4.999374043682398e-06,65
270.21582984924316,0.0011893290966722972,5.248183761275397e-06,1715810436.3442762,1.4938944884107073e-06,446,275.13044714927673,3.75428927286469e-06,66
296.9768478870392,0.0010456343760328441,3.92942353766943e-06,1715810463.105243,1.1114721237393673e-06,491,301.89141392707825,2.8179514139300623e-06,67
326.1347143650055,0.0008982872544994608,3.0029890469094417e-06,1715810492.2632291,8.474042439479207e-07,540,331.04940009117126,2.1555848029615208e-06,68
358.27311873435974,0.0008005565003771271,2.28370353940641e-06,1715810524.4017522,6.361766881428874e-07,594,363.1879231929779,1.6475268512635225e-06,69
393.36849641799927,0.0007108005798690356,1.7489603253604154e-06,1715810559.496959,4.857697055139065e-07,653,398.2831299304962,1.2631906198465088e-06,70
432.0338966846466,0.0006308554141974102,1.3445416149895282e-06,1715810598.1623228,3.6727098808126907e-07,718,436.94849371910095,9.772706269082591e-07,71
474.84510111808777,0.0005517642164154193,1.0094068559172514e-06,1715810640.9734817,2.7168648724827407e-07,790,479.7596526145935,7.377203686689773e-07,72
521.8079929351807,0.0004925822703281073,7.697410213234699e-07,1715810687.9364274,1.9955547697624462e-07,869,526.7225983142853,5.701855443472253e-07,73
573.5297713279724,0.0004290751518631976,5.942276935694017e-07,1715810739.6582146,1.4735999715128753e-07,956,578.4443855285645,4.4686769641811424e-07,74
630.5908355712891,0.00037443611273868483,4.538407532579894e-07,1715810796.719282,1.0509282107035037e-07,1052,635.5054528713226,3.4874793218763904e-07,75
693.034928560257,0.0003182398732082456,3.4337952969473725e-07,1715810859.1634557,7.366681407423055e-08,1157,697.9496266841888,2.697127156205067e-07,76
761.4453608989716,0.0002765867453572418,2.651531834823944e-07,1715810927.5737,5.4661584813783294e-08,1272,766.3598709106445,2.1049159866861107e-07,77
837.6129558086395,0.00024274186458762308,2.0351849382267916e-07,1715811003.7415147,4.1583499123725e-08,1400,842.5276856422424,1.6193499469895418e-07,78
920.3236458301544,0.00021912644962834065,1.5758861683138177e-07,1715811086.4530675,3.217036033462535e-08,1539,925.2392385005951,1.2541825649675642e-07,79
1011.891450881958,0.00019788795202197083,1.2119036726034725e-07,1715811178.0200403,2.4633614878585653e-08,1693,1016.806211233139,9.655675238176158e-08,80
1113.0150434970856,0.0001847586689786208,9.319501608472332e-08,1715811279.1435363,1.932649261408185e-08,1863,1117.929707288742,7.386852347064147e-08,81
1223.6001358032227,0.00017006398287666686,7.244283695297294e-08,1715811389.728628,1.5306003982722863e-08,2049,1228.5147988796234,5.713683297025008e-08,82
1345.519391298294,0.00015893235587855823,5.549434181452678e-08,1715811511.6489196,1.195126002764581e-08,2254,1350.4350905418396,4.354308178688097e-08,83
1479.3906745910645,0.00019335718687132564,8.30634795686836e-06,1715811645.5191915,6.321503053839662e-08,2479,1484.3053624629974,8.243132926329964e-06,84
1626.8073420524597,0.00015566300726017266,4.7097057736789687e-07,1715811792.9358673,2.7168628976982704e-08,2727,1631.722038269043,4.4380194839091414e-07,85
1789.0940508842468,0.00013335172234624592,1.791188113446653e-07,1715811955.2224615,1.6339286313774286e-08,3000,1794.0086324214935,1.6277952503089103e-07,86
1966.7935066223145,0.00011752787614355192,9.052238032991507e-08,1715812132.921924,1.063762212979918e-08,3299,1971.7080950737,7.988475820011589e-08,87
2162.94557929039,0.00010751731042716848,5.213222835663663e-08,1715812329.075099,7.282143749301827e-09,3629,2167.8612699508667,4.485008460733481e-08,88
2378.6634368896484,9.692707877861777e-05,3.185501627025982e-08,1715812544.7918968,5.189820238756243e-09,3992,2383.578067779541,2.6665196031503574e-08,89
2615.826779127121,8.874320970781359e-05,2.0832157114709713e-08,1715812781.955341,3.8156853193516735e-09,4391,2620.7415120601654,1.7016471795358038e-08,90
2877.4449484348297,8.392735055634094e-05,1.3859201646650282e-08,1715813043.5734224,2.885051518781768e-09,4831,2882.3595933914185,1.0974150127868513e-08,91
3000.5480542182922,0.00010998881391432693,5.920424866871483e-07,1715813166.6764596,1.6234945101462373e-08,5038,3005.46263051033,5.75807541585686e-07,92
