time,loss,step,_step,_runtime,l2_error,_timestamp,loss_boundary,loss_interior
16.18103289604187,0.014186968045780854,46,42,19.97754430770874,0.0743124287259477,1715520510.0064952,0.013473695863171264,0.0007132721826095902
17.412616729736328,0.012965376033021725,50,43,21.209335803985596,0.06910012698186443,1715520511.2382867,0.012037885367373108,0.0009274906656486178
18.95294952392578,0.01164105119121243,55,44,22.749465227127075,0.06686401475785238,1715520512.7784162,0.010011228281454612,0.0016298229097578192
20.79989194869995,0.010027292435733817,61,45,24.596393585205078,0.05956281958350782,1715520514.6253445,0.00880126544034011,0.0012260269953937072
22.649648189544678,0.00802371039769256,67,46,26.446348428726196,0.0551749961194273,1715520516.4752994,0.006953615162447742,0.0010700952352448168
24.50118136405945,0.0028426274546284854,73,47,28.297911882400513,0.02379701634221346,1715520518.3268628,0.001796640862981221,0.0010459865916472644
26.962236642837524,0.0017587731736242642,81,48,30.759058952331543,0.020079581940202026,1715520520.78801,0.0010725418734446241,0.0006862313001796402
29.425100326538086,0.0010866758315924443,89,49,33.22175431251526,0.01659091980496534,1715520523.2507052,0.0006295785371384229,0.00045709729445402145
32.205533504486084,0.0005718707777860263,98,50,36.00203847885132,0.012276571245973157,1715520526.0309894,0.00027002319800064554,0.0003018475797853808
34.98455476760864,0.00029061047641225184,107,51,38.781124114990234,0.00941857595220509,1715520528.810075,0.00013412191815898763,0.00015648855825326424
38.38103675842285,6.724626634536655e-05,118,52,42.17780661582947,0.004231797628738787,1715520532.2067575,2.3129102534844413e-05,4.411716381052214e-05
42.094430446624756,1.523946535694255e-05,130,53,45.89136481285095,0.001599561672372158,1715520535.9203157,3.3166228774518747e-06,1.1922842479490674e-05
46.13782286643982,4.716669598714747e-06,143,54,49.934629917144775,0.0005281009562903796,1715520539.9635808,4.6590631513651794e-07,4.250763283578229e-06
50.485745429992676,1.9042081797234915e-06,157,55,54.282556772232056,0.00031296008866688176,1715520544.3115077,1.5773245290799356e-07,1.7464757268154979e-06
55.131226778030396,7.176898183218349e-07,172,56,58.92788910865784,0.00023344502743443213,1715520548.95684,7.837422804703506e-08,6.393155902747998e-07
60.729382038116455,1.4593055248232714e-07,190,57,64.52635312080383,0.0001048109031098105,1715520554.555304,2.0295650500152543e-08,1.256349019821746e-07
66.31671500205994,6.790573767627536e-08,208,58,70.11350274085999,5.337043076370723e-05,1715520560.1424537,6.953151716684329e-09,6.095258595959103e-08
72.84119987487793,3.267558416172468e-08,229,59,76.63803505897522,4.6278816172582684e-05,1715520566.666986,4.472282878269159e-09,2.8203301283455524e-08
79.97632050514221,1.5689250872070774e-08,252,60,83.77300763130188,3.915928977902341e-05,1715520573.8019586,2.8884090301372855e-09,1.280084184193349e-08
87.75238966941833,7.694217262657412e-09,277,61,91.5494658946991,3.084125102312247e-05,1715520581.5784168,1.807855383479192e-09,5.886361879178219e-09
96.42031002044678,3.0773099852869645e-09,305,62,100.21701574325562,2.0675973798686122e-05,1715520590.2459667,8.706065940297089e-10,2.2067033912572556e-09
105.71948051452637,1.1631076414997113e-09,335,63,109.51619243621826,1.2371599827643568e-05,1715520599.5451434,2.9596141522309286e-10,8.671462262766184e-10
116.27790760993958,4.0718983532013886e-10,369,64,120.07499384880066,5.967990060679717e-06,1715520610.1039448,5.648810174371673e-11,3.5070173357642213e-10
127.68418002128601,1.247798590665162e-10,406,65,131.48086881637573,2.961191731196479e-06,1715520621.5098197,1.4926488833756756e-11,1.0985337023275943e-10
140.00978827476501,3.856856403801004e-11,446,66,143.8065755367279,1.5397704026622481e-06,1715520633.8355265,5.772934889060223e-12,3.279562914894982e-11
153.86374425888062,1.0459135895734762e-11,491,67,157.66077542304993,9.77289350104737e-07,1715520647.6897264,1.9569206101449292e-12,8.502215285589833e-12
168.9397110939026,3.5265660761496948e-12,540,68,172.73646879196167,6.566757707326072e-07,1715520662.7654197,5.878057897214925e-13,2.938760286428202e-12
185.541907787323,1.1213394108160535e-12,594,69,189.33872437477112,4.4828002147345374e-07,1715520679.3676753,1.9813057931282456e-13,9.23208831503229e-13
203.69339036941528,4.09665003809552e-13,653,70,207.4904282093048,3.283076357228189e-07,1715520697.5193791,9.480542554286609e-14,3.1485957826668587e-13
223.6378026008606,1.763281655807315e-13,718,71,227.43457651138306,2.380820839777675e-07,1715520717.4635274,4.5727242405202666e-14,1.3060092317552883e-13
245.71459460258484,7.612385026196789e-14,790,72,249.51165103912354,1.5177055126630597e-07,1715520739.540602,2.1394281470773704e-14,5.472956879119419e-14
269.9489743709564,2.576185612414922e-14,869,73,273.7458097934723,8.85649730226849e-08,1715520763.7747607,7.851038166914713e-15,1.7910817957234507e-14
296.63865423202515,1.1566863377792096e-14,956,74,300.4356949329376,4.984016546997195e-08,1715520790.4646459,3.202323788813418e-15,8.364539588978678e-15
326.04225063323975,5.683857218071549e-15,1052,75,329.8392722606659,3.362147292469038e-08,1715520819.8682232,1.6085788676563907e-15,4.075278350415158e-15
358.2567443847656,2.8645898509037746e-15,1157,76,362.0537338256836,2.942701509144554e-08,1715520852.0826848,1.007857212273151e-15,1.8567326386306235e-15
393.5261011123657,1.7294255566615109e-15,1272,77,397.3232889175415,2.8072647281578682e-08,1715520887.3522398,7.785512838788692e-16,9.508742727826418e-16
432.73814868927,1.1362544017174903e-15,1400,78,436.5353081226349,2.599814507105281e-08,1715520926.564259,6.525844168704771e-16,4.836699848470132e-16
475.3782458305359,8.67339548716865e-16,1539,79,479.17531418800354,2.436761015216677e-08,1715520969.204265,5.944715421254374e-16,2.7286800659142763e-16
522.5721521377563,7.206670339159975e-16,1693,80,526.3692259788513,2.341925934356345e-08,1715521016.398177,5.691872871865867e-16,1.514797467294108e-16
574.7129402160645,6.450838823622981e-16,1863,81,578.5099747180939,2.2883429969429957e-08,1715521068.5389256,5.590717861648166e-16,8.601209619748152e-17
631.7724606990814,6.020092123631106e-16,2049,82,635.5694851875305,2.22573460822611e-08,1715521125.598436,5.531951163351648e-16,4.8814096027945794e-17
694.5678586959839,5.80043850053597e-16,2254,83,698.3648533821106,2.2121597613038896e-08,1715521188.3938043,5.49985961075372e-16,3.005788897822512e-17
763.5173094272614,5.651568558374651e-16,2479,84,767.3143720626831,2.1976220541542877e-08,1715521257.343323,5.476584318575246e-16,1.7498423979940518e-17
839.5749304294586,5.561044855991635e-16,2727,85,843.3720147609711,2.1880729293471008e-08,1715521333.4009657,5.460960550220597e-16,1.0008430577103808e-17
923.3284111022949,5.511391129122662e-16,3000,86,927.1255414485931,2.184663373734802e-08,1715521417.1544924,5.450494212974379e-16,6.089691614828239e-18
1000.1505589485168,5.48201097512734e-16,3251,87,1003.9476823806763,2.1823044068830066e-08,1715521493.9766333,5.442557969712974e-16,3.945300541436629e-18
