_runtime,loss_interior,time,loss,step,_step,l2_error,_timestamp,loss_boundary
10.47501015663147,0.00011215932063158874,3.4335289001464844,2.836085027954001,0,0,0.6532393829936027,1715971925.0285861,2.8359728686333696
11.469348907470703,0.005820363915021339,5.772401571273804,0.34710396841537394,1,1,0.7829567419984669,1715971926.022925,0.3412836045003526
12.505005836486816,0.0037119916690012632,6.80945897102356,0.31409333964323655,2,2,0.632989751635515,1715971927.0585818,0.3103813479742353
13.453916549682617,0.0015810455624369077,7.758657455444336,0.2924068387028811,3,3,0.6913703909462908,1715971928.0074925,0.29082579314044416
14.403705358505249,0.002505399773187558,8.708435297012329,0.27815266090506513,4,4,0.6119328348265431,1715971928.9572814,0.2756472611318776
15.417074203491211,0.01351956687861708,9.72186279296875,0.26414597405809737,5,5,0.6626359931051373,1715971929.9706502,0.25062640717948026
16.461341619491577,0.012449590121015153,10.76564359664917,0.2578932501161754,6,6,0.5655583078652726,1715971931.0149176,0.24544365999516027
17.46417808532715,0.022039194136444108,11.769008874893188,0.25007785016482237,7,7,0.6410216655413842,1715971932.017754,0.22803865602837825
18.429096698760986,0.014122957953738533,12.733811855316162,0.24123423856975457,8,8,0.5227960530092791,1715971932.9826727,0.22711128061601604
19.459033727645874,0.02418844190281798,13.763976573944092,0.22976683202232348,9,9,0.6199441129656355,1715971934.0126097,0.2055783901195055
20.501823663711548,0.01209102371407508,14.806402921676636,0.21788322003261443,10,10,0.5150622442139259,1715971935.0553997,0.20579219631853934
21.529747486114502,0.02203573198542759,15.834692001342773,0.20738741381197445,11,11,0.6196360636029803,1715971936.0833235,0.18535168182654685
22.556019067764282,0.00869059056521323,16.86113166809082,0.19874797790372933,12,12,0.5239745249665293,1715971937.109595,0.1900573873385161
23.578560829162598,0.01754814235751818,17.88321590423584,0.1912700443131024,13,13,0.5925072502549646,1715971938.1321368,0.17372190195558423
24.621208667755127,0.00849621289966099,18.926334619522095,0.18474230930005273,14,14,0.5207838929482365,1715971939.1747847,0.17624609640039174
25.618725061416626,0.014932227119667343,19.92361354827881,0.17885204712592195,15,15,0.5734075248376772,1715971940.172301,0.1639198200062546
26.55625009536743,0.00791150055569876,20.861426830291748,0.1737047141938773,16,16,0.5174169658556483,1715971941.109826,0.16579321363817856
27.576797008514404,0.01296049560605061,21.881883144378662,0.16918544725066742,17,17,0.5552668961003765,1715971942.130373,0.1562249516446168
28.566393613815308,0.007968050168303178,22.87151861190796,0.16526517958096595,18,18,0.47739554959333164,1715971943.1199696,0.15729712941266277
29.555681228637695,0.016165861106502807,23.860729455947876,0.16144559664278718,19,19,0.5184445254332798,1715971944.1092572,0.14527973553628437
30.575631380081177,0.009960396418449863,24.880210638046265,0.1569128692984695,20,20,0.557105249420195,1715971945.1292074,0.14695247288001964
31.528541803359985,0.0062016382015110194,25.833463191986084,0.14449208557768756,21,21,0.49395355162238563,1715971946.0821178,0.13829044737617655
32.47586226463318,0.009744356895346161,26.78072237968445,0.13788929114402584,22,22,0.4598412299673331,1715971947.0294383,0.12814493424867968
33.43464922904968,0.012918062290573549,27.73919415473938,0.13590029692832034,23,23,0.49092113977767726,1715971947.9882252,0.12298223463774678
34.392380475997925,0.00940274896463471,28.697214365005493,0.1343923996705333,24,24,0.46638223740936274,1715971948.9459565,0.12498965070589858
35.39738154411316,0.011642942388663327,29.698041677474976,0.13309258425768877,25,25,0.48978393146111193,1715971949.9509575,0.12144964186902546
36.44000267982483,0.009107058245334131,30.74480938911438,0.13129096731438827,26,26,0.4558259408670074,1715971950.9935787,0.12218390906905414
37.46576499938965,0.012129986618732689,31.769893646240234,0.12985507630558007,27,27,0.49049572721816215,1715971952.019341,0.11772508968684739
38.5857458114624,0.008728641616268832,32.89037752151489,0.1285475814989243,28,28,0.4449568260903009,1715971953.1393218,0.11981893988265549
39.62077331542969,0.012651072989827756,33.92509603500366,0.12680795564504788,29,29,0.46816392271677065,1715971954.1743493,0.11415688265522012
40.65093970298767,0.010056977540666917,34.95548129081726,0.12551348599875028,30,30,0.4337414299191458,1715971955.2045157,0.11545650845808338
41.68116736412048,0.013287896446908235,35.98504090309143,0.12396675217415819,31,31,0.46420296064010236,1715971956.2347434,0.11067885572724995
42.76048278808594,0.009903009673460356,37.06512689590454,0.12250714747841897,32,32,0.42241383657567416,1715971957.3140588,0.1126041378049586
43.84138822555542,0.013964944729325222,38.14606070518494,0.1213189022512515,33,33,0.460407475365991,1715971958.3949642,0.10735395752192628
44.90203905105591,0.00975282940470982,39.20618915557861,0.1196146069246734,34,34,0.4351962903166085,1715971959.455615,0.10986177751996358
46.001205921173096,0.011842348881741405,40.30574703216553,0.11840019882190682,35,35,0.45660951466037286,1715971960.554782,0.10655784994016541
47.05063056945801,0.009657867245379885,41.35521602630615,0.11682430168445967,36,36,0.4278571519797933,1715971961.6042066,0.10716643443907979
48.057294607162476,0.011996075625257513,42.3615448474884,0.11554754941389023,37,37,0.4526051753485699,1715971962.6108706,0.10355147378863272
49.09669065475464,0.009587730202126851,43.40109086036682,0.11412571456018962,38,38,0.42086724855207985,1715971963.6502666,0.10453798435806277
50.12543177604675,0.012128112987237002,44.42960023880005,0.11278216072976763,39,39,0.4480499538187578,1715971964.6790078,0.10065404774253063
51.25622844696045,0.009586773308780164,45.56058359146118,0.11149430998585476,40,40,0.4143753397001236,1715971965.8098044,0.1019075366770746
53.45085692405701,0.009659195480343295,47.7552752494812,0.10890859516406426,42,41,0.4084352453837806,1715971968.004433,0.09924939968372097
