time,_step,l2_error,loss_boundary,loss,step,_timestamp,loss_interior,_runtime
29.14427924156189,53,1.618818565149374e-06,5.936281902172843e-12,2.0339154189709954e-10,164,1712768327.3089066,1.974552599949267e-10,32.72092652320862
31.031806230545044,54,2.416033758329104e-06,4.7038264305668004e-12,1.608927484518875e-10,175,1712768329.1959872,1.561889220213207e-10,34.608007192611694
32.938130378723145,55,1.0412918157533206e-06,3.078924899246589e-12,1.2277457075771796e-10,186,1712768331.1028185,1.1969564585847138e-10,36.514838457107544
35.00833582878113,56,9.998520070266983e-07,2.5553436985909936e-12,9.724450689418318e-11,198,1712768333.1725335,9.468916319559219e-11,38.584553480148315
37.35955858230591,57,9.990162777129353e-07,1.6225074663594927e-12,7.428659994360272e-11,211,1712768335.523867,7.266409247724323e-11,40.9358868598938
39.604597330093384,58,1.0024597071429313e-06,1.5169565155650887e-12,5.711725440837833e-11,224,1712768337.7689009,5.560029789281324e-11,43.18092083930969
42.02044129371643,59,7.852872938987635e-07,1.3516306419173579e-12,4.396186175926705e-11,238,1712768340.1850805,4.2610231117349696e-11,45.597100496292114
44.84554314613342,60,6.94048922551179e-07,9.27397285373351e-13,3.082023584794953e-11,254,1712768343.0099003,2.989283856257618e-11,48.42192029953003
47.68883395195007,61,5.117929032142839e-07,5.037555076033591e-13,1.9791598856509046e-11,270,1712768345.8530717,1.9287843348905688e-11,51.26509165763855
50.809706926345825,62,4.321572009037585e-07,3.217093457689486e-13,1.2121373405652898e-11,288,1712768348.9744508,1.179966405988395e-11,54.386470794677734
54.00983953475952,63,2.647038860731219e-07,1.6526872483920877e-13,6.486363183190319e-12,306,1712768352.1740835,6.32109445835111e-12,57.586103439331055
57.647175550460815,64,2.0950502843043016e-07,9.240382348018966e-14,4.25950881356019e-12,326,1712768355.8122876,4.1671049900800005e-12,61.22430753707886
61.3975772857666,65,1.1520891448954718e-07,3.1994619572865696e-14,3.0006892915691626e-12,347,1712768359.5622947,2.968694671996297e-12,64.97431468963623
65.32610940933228,66,9.667124104818668e-08,1.7229487473397992e-14,2.1264361082992438e-12,369,1712768363.4908738,2.1092066208258456e-12,68.90289378166199
69.64117765426636,67,6.981002357363262e-08,1.7378316701414798e-14,1.5930869824993056e-12,393,1712768367.8054454,1.5757086657978907e-12,73.2174654006958
74.099680185318,68,4.633014958827052e-08,1.1103257044409416e-14,1.2936733001000638e-12,418,1712768372.2642953,1.2825700430556545e-12,77.67631530761719
78.87676978111267,69,5.1278677126686885e-08,3.7383525739392645e-15,1.0653858218807542e-12,445,1712768377.0410652,1.061647469306815e-12,82.45308518409729
83.84299349784851,70,6.477934110369726e-08,3.567894195121261e-15,8.683872278189464e-13,473,1712768382.0072188,8.648193336238252e-13,87.41923880577087
89.31553244590759,71,2.7967305825498874e-08,1.5720286371834117e-15,7.033060249471383e-13,504,1712768387.479802,7.017339963099548e-13,92.89182186126709
94.94791531562805,72,2.8252629657307304e-08,1.067068599826847e-15,5.80861451358469e-13,536,1712768393.1121438,5.797943827586421e-13,98.52416372299194
101.14728498458862,73,2.572048128987412e-08,1.2613924389930436e-15,4.740627042023449e-13,571,1712768399.3119864,4.728013117633519e-13,104.72400641441345
107.508460521698,74,3.126503803826931e-08,1.4597673451192396e-15,3.690720627317593e-13,607,1712768405.6726944,3.6761229538664005e-13,111.08471441268921
114.38842034339905,75,2.749431098888153e-08,1.6997849346027956e-15,2.847053428929288e-13,646,1712768412.5527518,2.83005557958326e-13,117.96477174758911
121.83194279670715,76,3.1346425889682414e-08,2.3685972020619384e-15,2.1146363091127743e-13,688,1712768419.996509,2.0909503370921548e-13,125.40852904319763
129.57758688926697,77,3.642632829543489e-08,3.1153131337497552e-15,1.5778944206158705e-13,732,1712768427.7419066,1.546741289278373e-13,133.15392661094666
137.84929943084717,78,3.772879755727044e-08,3.326179794386173e-15,1.1608707989150957e-13,779,1712768436.0135176,1.127609000971234e-13,141.42553758621216
146.65242195129395,79,3.619205628690475e-08,2.9985694488110117e-15,8.551751329763235e-14,829,1712768444.8167179,8.251894384882133e-14,150.22873783111572
156.04308414459229,80,3.1350023769368454e-08,2.33192245621858e-15,6.208426255381388e-14,882,1712768454.2077882,5.97523400975953e-14,159.61980819702148
166.18201637268066,81,2.7400548493340036e-08,1.734664119831891e-15,4.3985526355045084e-14,939,1712768464.346603,4.225086223521319e-14,169.75862288475037
176.87297701835632,82,2.3217781735901172e-08,1.3020917756943791e-15,3.0502685458341097e-14,999,1712768475.0373197,2.9200593682646715e-14,180.4493396282196
188.34494352340698,83,2.1049531941334352e-08,1.100522077534161e-15,2.0867492972242686e-14,1064,1712768486.509281,1.9766970894708526e-14,191.92130088806152
200.2820155620575,84,2.0860704036999275e-08,1.1006302498776369e-15,1.574669670748701e-14,1132,1712768498.4466195,1.4646066457609374e-14,203.85863947868347
213.0656418800354,85,2.0165383558726644e-08,1.041403238483391e-15,1.3004796768173021e-14,1205,1712768511.2298968,1.196339352968963e-14,216.64191675186157
226.51759338378906,86,1.9334992355530712e-08,9.18898366845781e-16,1.1214283132444668e-14,1282,1712768524.6818724,1.0295384765598887e-14,230.09389233589172
240.96069025993347,87,1.7654740015257407e-08,7.961602671786813e-16,9.828035381202563e-15,1364,1712768539.125428,9.031875114023882e-15,244.53744792938232
256.5532011985779,88,1.643890365901779e-08,6.840497521582339e-16,8.649419494469252e-15,1452,1712768554.7180653,7.965369742311019e-15,260.13008522987366
273.02670526504517,89,1.5337016137655016e-08,5.871187176243823e-16,7.667005190736746e-15,1545,1712768571.191062,7.079886473112363e-15,276.6030819416046
290.66720628738403,90,1.4247849734951382e-08,5.049084751338434e-16,6.805386146455807e-15,1645,1712768588.8319597,6.3004776713219634e-15,294.2439796924591
309.1785066127777,91,1.327809909052501e-08,4.3630441687776895e-16,6.0723840610015216e-15,1750,1712768607.3431334,5.636079644123753e-15,312.7551534175873
328.98681688308716,92,1.2435298023943508e-08,3.820097802901581e-16,5.434534990414e-15,1863,1712768627.151105,5.052525210123842e-15,332.5631248950958
349.87834310531616,93,1.1760060572970282e-08,3.3558613782340595e-16,4.875967446120683e-15,1982,1712768648.0425725,4.540381308297277e-15,353.45459246635437
372.4478828907013,94,1.0993292217310056e-08,2.933398470844838e-16,4.379916052550327e-15,2110,1712768670.612547,4.086576205465843e-15,376.0245668888092
396.31151843070984,95,1.0391479036483306e-08,2.59667796521833e-16,3.9586226257204524e-15,2245,1712768694.475875,3.69895482919862e-15,399.8878948688507
421.7761580944061,96,9.813792882439135e-09,2.3104656454149807e-16,3.590916358667072e-15,2389,1712768719.9410563,3.359869794125574e-15,425.3530762195587
448.90868401527405,97,9.322038256515866e-09,2.07482879559985e-16,3.2646039477708817e-15,2543,1712768747.072919,3.0571210682108967e-15,452.4849388599396
477.64205408096313,98,8.916120209898982e-09,1.8672247091513846e-16,2.972226309846258e-15,2706,1712768775.8067267,2.7855038389311196e-15,481.2187466621399
508.10499238967896,99,8.491020937723734e-09,1.6852727094132085e-16,2.7061006606723696e-15,2880,1712768806.269317,2.5375733897310486e-15,511.6813368797302
540.475090265274,100,7.99248003584364e-09,1.519592598013075e-16,2.452614676763748e-15,3065,1712768838.6398394,2.3006554169624404e-15,544.0518593788147
574.9887359142303,101,7.608688587217966e-09,1.381784973102176e-16,2.2250759476162132e-15,3261,1712768873.1535444,2.0868974503059957e-15,578.5655643939972
611.9089832305908,102,7.2740575430647205e-09,1.2601073547680744e-16,2.013075939458835e-15,3471,1712768910.0732944,1.8870652039820276e-15,615.4853143692017
651.144519329071,103,6.961811102443285e-09,1.1443656702345008e-16,1.8201771272300676e-15,3694,1712768949.309345,1.7057405602066175e-15,654.7213649749756
692.4227659702301,104,6.674446853591069e-09,1.0342862114911193e-16,1.6455113905292305e-15,3931,1712768990.587408,1.5420827693801187e-15,695.9994280338287
736.3810529708862,105,6.400490805200144e-09,9.334560464507038e-17,1.4868586047584886e-15,4183,1712769034.5456905,1.3935130001134182e-15,739.9577105045319
783.2512171268463,106,6.137736401459219e-09,8.412910886043488e-17,1.3423170609637869e-15,4452,1712769081.4157832,1.258187952103352e-15,786.8278031349182
833.1697864532471,107,5.891727822829144e-09,7.581169677429354e-17,1.2114326609660146e-15,4738,1712769131.3341331,1.135620964191721e-15,836.7461531162262
886.1428706645966,108,5.661707273361804e-09,6.831498125979967e-17,1.0931520179799777e-15,5042,1712769184.3076866,1.0248370367201781e-15,889.7197065353394
942.7140176296234,109,5.445664473706591e-09,6.154597516349657e-17,9.86180759871912e-16,5366,1712769240.8787327,9.246347847084152e-16,946.2907526493073
1003.0003354549408,110,5.242559193291286e-09,5.5440677776863654e-17,8.897463811505534e-16,5711,1712769301.1653216,8.343057033736898e-16,1006.5773415565491
1066.9039328098297,111,5.051252149037299e-09,4.995670418090246e-17,8.032813802116913e-16,6077,1712769365.0684814,7.533246760307888e-16,1070.4805014133453
1135.1113126277924,112,4.869830088447051e-09,4.501317674205429e-17,7.255618846860511e-16,6467,1712769433.2759387,6.805487079439968e-16,1138.6879587173462
1207.7971847057343,113,4.696730561726337e-09,4.0555021685904485e-17,6.557939773615829e-16,6883,1712769505.9616363,6.152389556756785e-16,1211.3736562728882
1285.326997756958,114,4.53432199004525e-09,3.657853768571808e-17,5.935261593977774e-16,7325,1712769583.4922411,5.569476217120593e-16,1288.9042611122131
1367.199429512024,115,4.3771202519829814e-09,3.301625461144047e-17,5.379979139487693e-16,7795,1712769665.364063,5.049816593373288e-16,1370.7760829925537
1454.7248141765594,116,4.226067215916498e-09,2.981108523640845e-17,4.884429848318515e-16,8296,1712769752.8890908,4.58631899595443e-16,1458.3011107444763
1547.5212261676788,117,4.080232533892609e-09,2.6934419937503814e-17,4.444577055188901e-16,8828,1712769845.6862924,4.1752328558138628e-16,1551.0983123779297
1646.5134148597717,118,3.9395321486700125e-09,2.4349778441536096e-17,4.053314821226105e-16,9395,1712769944.6780815,3.8098170368107443e-16,1650.090101480484
1751.9241120815277,119,3.804512610836063e-09,2.2060687311574136e-17,3.7060883478608753e-16,9999,1712770050.0892086,3.485481474745134e-16,1755.501228570938
