loss_boundary,step,time,_runtime,_timestamp,loss,_step,l2_error,loss_interior
0.18171136520942277,124,1.301682710647583,5.295211553573608,1712771815.2250836,7.705806015517429,43,0.530215481806763,7.524094650308006
0.12873579608405764,134,1.331071376800537,5.324591398239136,1712771815.2544634,6.969275593981387,44,0.45698147632995006,6.840539797897329
0.09429171923409672,144,1.3600122928619385,5.353536128997803,1712771815.2834082,6.2109492942951245,45,0.4051554885092133,6.116657575061028
0.07737929626219821,155,1.3919587135314941,5.385531902313232,1712771815.315404,5.359142973943426,46,0.38456153370119306,5.281763677681227
0.07706289413667472,166,1.4284110069274902,5.422135591506958,1712771815.3520076,4.509267235157645,47,0.39310388426077997,4.43220434102097
0.09049069834592435,179,1.4726223945617676,5.466188430786133,1712771815.3960605,3.549093095761555,48,0.41798944200315274,3.458602397415631
0.11244614147510165,193,1.5132689476013184,5.506820201873779,1712771815.4366922,2.627917873297601,49,0.44018272535687636,2.5154717318224993
0.13336672442393394,207,1.553382158279419,5.546895503997803,1712771815.4767675,1.8830880895276438,50,0.4471446839236011,1.74972136510371
0.14595861159329987,223,1.5999031066894531,5.593474864959717,1712771815.523347,1.286847829861425,51,0.4324046225041296,1.1408892182681252
0.13922541826738785,240,1.6485943794250488,5.6421473026275635,1712771815.5720193,0.9148664391178514,52,0.3901007428200922,0.7756410208504635
0.11716377037503242,258,1.6998817920684814,5.693439722061157,1712771815.6233118,0.6966022116752865,53,0.3320185470025494,0.579438441300254
0.092375898278566,278,1.755934238433838,5.7495269775390625,1712771815.679399,0.5425449160776122,54,0.27786523533641877,0.4501690177990462
0.07396664503195913,299,1.8150789737701416,5.808630466461182,1712771815.7385025,0.4241700122661525,55,0.23959790178704685,0.3502033672341934
0.05903590983589492,322,1.879997730255127,5.873586416244507,1712771815.8034585,0.32954941180368896,56,0.20772583964995706,0.27051350196779406
0.04575066777556035,346,1.95335054397583,5.946980237960815,1712771815.8768523,0.2607978653761849,57,0.1766799952614164,0.21504719760062452
0.03402780409705157,373,2.030839204788208,6.024390697479248,1712771815.9542627,0.20990631954781458,58,0.14614131164267666,0.175878515450763
0.02552505962720034,401,2.1093533039093018,6.1029157638549805,1712771816.0327878,0.17685965848159937,59,0.12111972560328867,0.15133459885439904
0.019639997921643445,431,2.193359851837158,6.186914682388306,1712771816.1167867,0.1548137892280981,60,0.10154356124890399,0.13517379130645465
0.015727715888562498,464,2.285019874572754,6.278568744659424,1712771816.2084408,0.13930421829001863,61,0.08720901871477182,0.12357650240145614
0.013303863216834636,499,2.3844454288482666,6.377997159957886,1712771816.3078692,0.12796253554780365,62,0.07791274093362807,0.114658672330969
0.011751906691300181,537,2.4915058612823486,6.485061407089233,1712771816.4149334,0.11852133336447723,63,0.07202352976458566,0.10676942667317706
0.01071265732674901,578,2.6096975803375244,6.603513717651367,1712771816.5333858,0.10993985184163907,64,0.06825296897565676,0.09922719451489005
0.009941419276126746,622,2.7332236766815186,6.726784944534302,1712771816.656657,0.10175302166857289,65,0.0655497390656311,0.09181160239244614
0.009291577789687996,669,2.8640971183776855,6.857639312744141,1712771816.7875113,0.093835823796702,66,0.06327477428640468,0.084544246007014
0.008676676198856788,720,3.019789695739746,7.0133750438690186,1712771816.943247,0.08599444903511605,67,0.06109417150243508,0.07731777283625926
0.008072881306579887,774,3.167668104171753,7.161236047744751,1712771817.091108,0.07832765198472326,68,0.05891631167598064,0.07025477067814337
0.007443099252015839,833,3.329639196395874,7.323192358016968,1712771817.2530644,0.07051054245565999,69,0.056585834424016275,0.06306744320364416
0.006800366016977414,896,3.503748655319214,7.497308254241943,1712771817.4271803,0.0627097661790869,70,0.05412045772593941,0.05590940016210949
0.0061506140567204005,964,3.693844795227051,7.687376976013184,1712771817.617249,0.05493354043804381,71,0.05151432661185501,0.048782926381323415
0.005511806555069809,1038,3.898557186126709,7.8920981884002686,1712771817.8219702,0.04730538111330121,72,0.048818294402010645,0.0417935745582314
0.0049247871455975045,1116,4.114068031311035,8.107621431350708,1712771818.0374935,0.04024479080648199,73,0.04621530269304628,0.03532000366088448
0.004378069920081763,1201,4.346677780151367,8.340233087539673,1712771818.2701051,0.033673359701514076,74,0.04369815306397073,0.029295289781432313
0.003879774954262487,1292,4.596585988998413,8.590142011642456,1712771818.520014,0.02787293434846271,75,0.041347181510587985,0.02399315939420022
0.0034206776439577747,1390,4.87165641784668,8.865242719650269,1712771818.7951148,0.022896354852310126,76,0.03911946676141989,0.019475677208352353
0.002993761360877154,1496,5.169385194778442,9.162946224212646,1712771819.0928183,0.018700047855275417,77,0.03693235877000537,0.015706286494398265
0.0026030186169214696,1609,5.4775285720825195,9.471096754074097,1712771819.4009688,0.015213852498055761,78,0.03475571367000098,0.012610833881134292
0.0022456915080362495,1731,5.812855958938599,9.806410789489746,1712771819.7362828,0.012234068281732253,79,0.03255993801909568,0.009988376773696003
0.0019247457267386814,1863,6.172764301300049,10.166332721710205,1712771820.0962048,0.00964053727592711,80,0.030384742844772415,0.00771579154918843
0.0016429401148156946,2004,6.561880826950073,10.555436134338379,1712771820.4853082,0.007408301962197628,81,0.02829106318185354,0.005765361847381933
0.0013916183394594743,2156,6.992645978927612,10.986210584640503,1712771820.9160826,0.005510059361507813,82,0.02624807492542599,0.0041184410220483384
0.0011661478045726969,2319,7.437031269073486,11.43057894706726,1712771821.360451,0.003974087765240292,83,0.024233290305910295,0.002807939960667595
0.000962223139178098,2495,7.940459966659546,11.93402886390686,1712771821.863901,0.002801618333392811,84,0.02221278786941574,0.0018393951942147129
0.0007808681467942666,2685,8.468416213989258,12.461975336074829,1712771822.3918474,0.00197501003646661,85,0.020200588602092766,0.0011941418896723433
0.0006264554045380562,2888,9.027529001235962,13.02108645439148,1712771822.9509585,0.0014393006149934831,86,0.018269837561460566,0.0008128452104554269
0.0004991756406059984,3107,9.627996444702148,13.621555089950562,1712771823.5514271,0.0011028439335293077,87,0.016473069425678694,0.0006036682929233094
0.00039833387498624926,3343,10.28806185722351,14.281622648239136,1712771824.2114947,0.0008856307300002164,88,0.0148659383663856,0.0004872968550139672
0.00032022746400517344,3597,10.986547231674194,14.980100393295288,1712771824.9099724,0.0007303117675799761,89,0.013461268340834413,0.00041008430357480273
0.0002598157033802019,3870,11.731402158737183,15.72497272491455,1712771825.6548448,0.0006067931609636067,90,0.012223555855104564,0.0003469774575834048
0.000212382053636118,4163,12.54360318183899,16.537188291549683,1712771826.4670603,0.0005038434801490708,91,0.011040966708483835,0.00029146142651295285
0.0001789594002480616,4479,13.418612957000732,17.41218590736389,1712771827.342058,0.00045006321748796156,92,0.009661109960778989,0.00027110381723989996
0.0001438494528064811,4819,14.373769521713257,18.367351293563843,1712771828.2972233,0.0003434369536471965,93,0.009286714907172002,0.0001995875008407154
0.00011769800010786403,5184,15.427296876907349,19.42093586921692,1712771829.350808,0.0003202784388172663,94,0.008661036530151104,0.00020258043870940228
9.560282479319987e-05,5577,16.517056941986084,20.510934591293335,1712771830.4408066,0.00023491159041733246,95,0.00885140185567626,0.0001393087656241326
7.591291640719687e-05,6000,17.695728302001953,21.689390420913696,1712771831.6192625,0.00018345051813448425,96,0.006770129012023492,0.00010753760172728739
0.00021446684756205563,6456,18.978204250335693,22.972185134887695,1712771832.9020572,0.0016403670036807935,97,0.006876569003217147,0.0014259001561187379
0.00015668420904530774,6945,20.32204508781433,24.31568193435669,1712771834.245554,0.0011910650384895443,98,0.02263258816875073,0.0010343808294442365
3.354275909789686e-05,7472,21.7995285987854,25.793503046035767,1712771835.723375,8.945477666304186e-05,99,0.004497881560652987,5.591201756514501e-05
2.594471861990652e-05,8039,23.370810985565186,27.364729404449463,1712771837.2946014,7.875695959568345e-05,100,0.0034158453116864634,5.281224097577693e-05
5.817926625930387e-05,8649,25.054903030395508,29.04952335357666,1712771838.9793954,0.00038683927808366703,101,0.013141628577389647,0.00032866001182436314
1.2670304277885109e-05,9305,26.90093469619751,30.895728588104248,1712771840.8256006,4.1781323149667986e-05,102,0.0026299809376575797,2.9111018871782876e-05
8.794615698986416e-06,10010,28.841790437698364,32.83549499511719,1712771842.765367,3.2188667305605756e-05,103,0.0022999374017876936,2.339405160661934e-05
4.4522491261143844e-05,10770,30.93493914604187,34.928844928741455,1712771844.858717,0.00032841753883594603,104,0.017377106510264487,0.00028389504757480216
0.00041377330786735795,11586,33.19137716293335,37.18502902984619,1712771847.114901,0.00314453188089628,105,0.03866432855186898,0.002730758573028922
3.5226719866642585e-06,12465,35.62701487541199,39.620875120162964,1712771849.5507472,1.845773187454838e-05,106,0.0027294741941801936,1.4935059887884125e-05
5.239236114105372e-06,13411,38.26345419883728,42.25710320472717,1712771852.1869752,3.723848319923787e-05,107,0.003698361704044947,3.1999247085132495e-05
1.7334785675608852e-05,14428,41.08327555656433,45.07727527618408,1712771855.0071473,0.00013138854741207639,108,0.003678191620657825,0.00011405376173646754
1.934866783190616e-06,15522,44.093862771987915,48.08746075630188,1712771858.0173328,1.1268569534389416e-05,109,0.0010783913609712854,9.3337027511988e-06
1.7596023313431298e-06,16699,47.33989405632019,51.33381152153015,1712771861.2636836,9.824276463190885e-06,110,0.0009825492294111486,8.064674131847756e-06
1.0899751821387588e-05,17966,50.848875284194946,54.84251570701599,1712771864.7723877,7.997706310442667e-05,111,0.0009706713236580291,6.907731128303907e-05
3.0624571150535468e-06,19329,54.60323786735535,58.596861839294434,1712771868.5267339,2.2629637074399436e-05,112,0.002667473101506881,1.9567179959345888e-05
1.6125960306218956e-06,20795,58.66464114189148,62.65864276885986,1712771872.5885148,7.81850619437585e-06,113,0.0009527700379830587,6.205910163753955e-06
1.5680970322003626e-06,22372,63.01379442214966,67.00743913650513,1712771876.9373112,7.39975842515115e-06,114,0.0009373533635863184,5.831661392950787e-06
1.5119478677564828e-06,24069,67.68200421333313,71.67591691017151,1712771881.605789,6.883294086250764e-06,115,0.0009245475880220417,5.371346218494281e-06
4.447839349730091e-06,25894,72.70652914047241,76.70010805130005,1712771886.62998,2.9161525080489326e-05,116,0.0019217512900777157,2.4713685730759236e-05
4.378746625957639e-06,27858,78.08474087715149,82.07858777046204,1712771892.0084598,0.00017347405286035565,117,0.0028231932037231316,0.000169095306234398
2.5200683973177105e-06,29971,83.87764143943787,87.87129092216492,1712771897.801163,1.5105580211295962e-05,118,0.002665626763008967,1.258551181397825e-05
1.6648611925560627e-06,32245,90.11381673812866,94.10740780830383,1712771904.0372798,8.749295754967746e-06,119,0.0009976003775622078,7.0844345624116835e-06
1.554562864233694e-05,34690,96.86333870887756,100.85726428031921,1712771910.7871363,0.00011137200578721828,120,0.005944987021443921,9.582637714488134e-05
1.0204439243906267e-06,37321,104.1152012348175,108.10877990722656,1712771918.038652,4.7709970847273656e-06,121,0.0008277699814868451,3.750553160336739e-06
9.220972936353592e-07,40152,111.96616768836975,115.9600899219513,1712771925.889962,4.289497342329398e-06,122,0.0007275477241462908,3.3674000486940384e-06
9.103483067567239e-07,43197,120.35276103019714,124.34631443023682,1712771934.2761865,4.570522985545806e-06,123,0.0008678044819515083,3.6601746787890827e-06
7.578357845132047e-07,46474,129.35942935943604,133.3533477783203,1712771943.2832198,3.7045686630964538e-06,124,0.0006597542751704429,2.946732878583249e-06
6.768932167484046e-07,49998,139.0719964504242,143.06562066078186,1712771952.9954927,3.4317751895198576e-06,125,0.0006279633862392318,2.754881972771453e-06
