loss,time,_step,l2_error,_runtime,_timestamp,step,loss_boundary,loss_interior
2.2942114681179455,1.6744170188903809,43,1.3020122393817528,6.656927585601807,1712771643.5828266,124,0.7771787361822623,1.5170327319356833
1.5700253837034235,1.7002384662628174,44,0.22254401495783163,6.682782411575317,1712771643.6086814,134,0.052558769306646845,1.5174666143967765
1.982684636307091,1.7261223793029785,45,0.29030134004105157,6.708664894104004,1712771643.634564,144,0.22514668199235122,1.7575379543147396
1.4904035729514646,1.7597236633300781,46,0.2711816502837344,6.742253303527832,1712771643.6681523,155,0.11286775274013265,1.377535820211332
1.5988233019462523,1.7991113662719727,47,0.494612864725147,6.78180456161499,1712771643.7077036,166,0.43267816834058687,1.1661451336056654
1.2154725531321586,1.8386204242706299,48,0.24312893230819158,6.821197986602783,1712771643.747097,179,0.15840870500289728,1.0570638481292614
1.455327943983329,1.875178337097168,49,0.4333036246891019,6.857741117477417,1712771643.7836401,193,0.11525813407318108,1.340069809910148
0.6762760290553483,1.909743309020996,50,0.5097512604065437,6.892308712005615,1712771643.8182077,207,0.11451238960779601,0.5617636394475524
0.9290253589476078,1.9505958557128906,51,0.27815840400329644,6.93314266204834,1712771643.8590417,223,0.049875646541982545,0.8791497124056253
0.6131204638684399,1.9936773777008057,52,0.2598823468090943,6.976212024688721,1712771643.902111,240,0.0709114148306029,0.542209049037837
0.6260202904527736,2.039517879486084,53,0.39790391387412855,7.022030591964722,1712771643.9479296,258,0.12058003617783088,0.5054402542749428
0.28785244568001755,2.099332094192505,54,0.30734811536046514,7.081873655319214,1712771644.0077727,278,0.06870029100803328,0.2191521546719843
0.281158045088463,2.152505874633789,55,0.21378999980665034,7.135055303573608,1712771644.0609543,299,0.06589413594205198,0.21526390914641103
0.3248546134588788,2.212869882583618,56,0.3458409266565026,7.195393323898315,1712771644.1212924,322,0.14686031831279442,0.17799429514608434
0.23546322915475543,2.2811694145202637,57,0.202061711510523,7.263715982437134,1712771644.189615,346,0.036943639457524206,0.1985195896972312
0.09661012772629081,2.3491909503936768,58,0.22304698781509885,7.331740617752075,1712771644.2576396,373,0.028144914152199108,0.0684652135740917
0.09159968993306293,2.4281938076019287,59,0.2408563971852042,7.410748243331909,1712771644.3366473,401,0.029745584279870445,0.061854105653192486
0.06780006966718961,2.503035068511963,60,0.10695053442887287,7.485608100891113,1712771644.4115071,431,0.016206306454870586,0.05159376321231903
0.06142574631979239,2.583996295928955,61,0.14027044710238362,7.566512823104858,1712771644.4924119,464,0.015283035848957098,0.04614271047083529
0.03950389043051749,2.6805336475372314,62,0.08764355759780876,7.663068056106567,1712771644.588967,499,0.008747948662355672,0.030755941768161817
0.021988734190467218,2.7819173336029053,63,0.051098649845223165,7.764480352401733,1712771644.6903794,537,0.001960041221644024,0.020028692968823193
0.022416178604298568,2.8848233222961426,64,0.04751506126907298,7.8673622608184814,1712771644.7932613,578,0.0032691164329748334,0.019147062171323736
0.01231407130227984,2.993175745010376,65,0.058600987538000464,7.975703477859497,1712771644.9016025,622,0.0023326449425908253,0.009981426359689015
0.010460469718041095,3.116461992263794,66,0.045619800766439164,8.099008321762085,1712771645.0249074,669,0.0018128675571817791,0.008647602160859316
0.007005359046433663,3.24735164642334,67,0.02244153697118575,8.22990608215332,1712771645.155805,720,0.0007355173279405473,0.0062698417184931165
0.004835000124085682,3.3903651237487793,68,0.034909853826985235,8.3729248046875,1712771645.2988238,774,0.001124429355607849,0.003710570768477833
0.0036579479875332045,3.545128583908081,69,0.02135245890855631,8.527710914611816,1712771645.45361,833,0.0005776700319192772,0.003080277955613927
0.002337678054843311,3.700324058532715,70,0.021428237060770145,8.682867288589478,1712771645.6087663,896,0.0005812459107607961,0.0017564321440825148
0.002122244795339953,3.8830230236053467,71,0.019966916425474084,8.865614891052246,1712771645.791514,964,0.00045949679558820723,0.0016627479997517458
0.001676132757594036,4.072532892227173,72,0.015532042511891449,9.055263042449951,1712771645.981162,1038,0.00034158396606464393,0.001334548791529392
0.0014241833232999128,4.2651166915893555,73,0.013269082383102142,9.247694730758667,1712771646.1735938,1116,0.0002627529179067818,0.001161430405393131
0.0012056022314093444,4.487486124038696,74,0.01218160190412981,9.470180034637451,1712771646.396079,1201,0.00020933860912980312,0.0009962636222795413
0.0010134779253662067,4.719567537307739,75,0.01068329965529462,9.702142000198364,1712771646.628041,1292,0.00016415755649829784,0.0008493203688679089
0.0008411728992037006,4.965507507324219,76,0.009753011534849313,9.948088645935059,1712771646.8739877,1390,0.00013460285599943022,0.0007065700432042704
0.0006816443881287193,5.240520715713501,77,0.008963062395368081,10.223189115524292,1712771647.1490881,1496,0.00011053524356720715,0.0005711091445615122
0.0005409309582218482,5.528058290481567,78,0.007840016954946665,10.51067590713501,1712771647.436575,1609,8.793853498271657e-05,0.0004529924232391317
0.00041698372684179633,5.827992677688599,79,0.006954457980872217,10.81058382987976,1712771647.7364829,1731,6.721205400747887e-05,0.00034977167283431747
0.00031339134736664873,6.145664691925049,80,0.006134011503624748,11.128270626068115,1712771648.0541697,1863,5.1285788216020124e-05,0.00026210555915062863
0.00023354967647466133,6.486322641372681,81,0.0053334782659870544,11.468869924545288,1712771648.394769,2004,3.876448724780074e-05,0.00019478518922686058
0.00017654001896479595,6.870419025421143,82,0.004612245622599326,11.852994680404663,1712771648.7788937,2156,2.8625459251552367e-05,0.00014791455971324357
0.00013923030096780518,7.2779951095581055,83,0.003963874665324697,12.260558843612671,1712771649.1864579,2319,2.1075364089400417e-05,0.00011815493687840477
0.00011590379001250407,7.723720073699951,84,0.003442651006552307,12.706318855285645,1712771649.632218,2495,1.579060488143836e-05,0.0001001131851310657
0.00010129904912634388,8.179571866989136,85,0.0030411537620985436,13.162381649017334,1712771650.0882807,2685,1.2272269999594836e-05,8.902677912674905e-05
9.166528250044004e-05,8.662471532821655,86,0.002751562999657475,13.645049095153809,1712771650.5709481,2888,1.0012458977647806e-05,8.165282352279223e-05
8.465362060125333e-05,9.19648289680481,87,0.002546847278249591,14.17907166481018,1712771651.1049707,3107,8.547095441580716e-06,7.610652515967262e-05
7.915383639591202e-05,9.78987193107605,88,0.002399256488711105,14.772513151168823,1712771651.6984122,3343,7.571734647351057e-06,7.158210174856096e-05
7.460009754811253e-05,10.402870178222656,89,0.0022869314922777237,15.38543438911438,1712771652.3113334,3597,6.881820086346259e-06,6.771827746176627e-05
7.067914921408313e-05,11.059928894042969,90,0.0021946459776447697,16.042498350143433,1712771652.9683974,3870,6.352098933995324e-06,6.43270502800878e-05
6.719871964082007e-05,11.808284759521484,91,0.0021135959519598875,16.790871620178223,1712771653.7167706,4163,5.912988393775641e-06,6.128573124704442e-05
6.401243039632176e-05,12.600733757019043,92,0.0020386645927485837,17.583322763442993,1712771654.5092218,4479,5.525786368860064e-06,5.848664402746169e-05
6.103817690259168e-05,13.426653146743774,93,0.001967517578293152,18.409215211868286,1712771655.3351142,4819,5.172244191618114e-06,5.586593271097356e-05
5.821616910563445e-05,14.313954591751099,94,0.001898788774124868,19.29653811454773,1712771656.2224371,5184,4.841942893860717e-06,5.337422621177373e-05
5.5489978145842044e-05,15.285489082336426,95,0.0018312588543266807,20.268061637878418,1712771657.1939607,5577,4.5269147158905805e-06,5.096306342995146e-05
5.282650312721903e-05,16.31937289237976,96,0.0017642320192621617,21.301938772201538,1712771658.2278378,6000,4.222779576338961e-06,4.860372355088007e-05
5.019763427253348e-05,17.454890966415405,97,0.0016970697667079704,22.437522888183594,1712771659.363422,6456,3.926163777267321e-06,4.627147049526616e-05
4.7600274598297204e-05,18.64516305923462,98,0.001629709985000326,23.627776861190796,1712771660.553676,6945,3.6367587322831113e-06,4.396351586601409e-05
4.501054473608824e-05,19.946873664855957,99,0.001561494302921286,24.929481267929077,1712771661.8553803,7472,3.3520838535725268e-06,4.165846088251571e-05
4.242699914335254e-05,21.30827021598816,100,0.0014922865088098998,26.290836811065674,1712771663.2167358,8039,3.0722707680211585e-06,3.9354728375331386e-05
3.9847958016694945e-05,22.810588598251343,101,0.0014218984485201743,27.793205976486206,1712771664.719105,8649,2.79749377833192e-06,3.705046423836302e-05
3.727653001493101e-05,24.4228253364563,102,0.0013502392666228293,29.405692100524902,1712771666.3315911,9305,2.5285363843543646e-06,3.4747993630576646e-05
3.4720427728416406e-05,26.17599320411682,103,0.00127734546351901,31.15865731239319,1712771668.0845563,10010,2.2668104363514787e-06,3.2453617292064926e-05
3.218227601244451e-05,28.04786777496338,104,0.001203149262406126,33.03044128417969,1712771669.9563403,10770,2.013464428722326e-06,3.0168811583722186e-05
2.96869074806665e-05,30.09071159362793,105,0.001128349022193645,35.07325863838196,1712771671.9991577,11586,1.7721917299336951e-06,2.7914715750732806e-05
2.7244567505281e-05,32.23585796356201,106,0.001053430247800578,37.21845746040344,1712771674.1443565,12465,1.545580996462772e-06,2.569898650881823e-05
2.4879112323654725e-05,34.643736124038696,107,0.000979598864063783,39.626343727111816,1712771676.5522428,13411,1.3377964977630306e-06,2.3541315825891695e-05
2.261529757393414e-05,37.15646266937256,108,0.0009084760926326872,42.13907480239868,1712771679.0649738,14428,1.1529935701626358e-06,2.1462304003771506e-05
2.047224648158806e-05,39.84677720069885,109,0.0008418616793251099,44.82940125465393,1712771681.7553003,15522,9.942963014429933e-07,1.9477950180145065e-05
1.846621337594772e-05,42.82373404502869,110,0.0007816436397478944,47.80748271942139,1712771684.7333817,16699,8.634681048220632e-07,1.7602745271125654e-05
1.660675673552052e-05,46.083932876586914,111,0.0007293455777440378,51.06653451919556,1712771687.9924335,17966,7.601149278504528e-07,1.5846641807670066e-05
1.4898902169133534e-05,49.48190212249756,112,0.0006857766506040627,54.464540243148804,1712771691.3904393,19329,6.816293669412748e-07,1.421727280219226e-05
1.3340470878004465e-05,53.207260608673096,113,0.0006506651416862169,58.18991231918335,1712771695.1158113,20795,6.233945145872485e-07,1.2717076363417216e-05
1.1924506472887672e-05,57.18537759780884,114,0.0006227604419132357,62.1679801940918,1712771699.0938792,22372,5.798102423086445e-07,1.1344696230579027e-05
1.064183572889425e-05,61.44734787940979,115,0.0006002453949010457,66.43019485473633,1712771703.356094,24069,5.454555411026024e-07,1.0096380187791647e-05
9.484253429872983e-06,66.02153134346008,116,0.000581262183300595,71.00416612625122,1712771707.9300652,25894,5.160033505567198e-07,8.968250079316264e-06
8.442838972771538e-06,70.9564573764801,117,0.0005642358057103764,75.93906378746033,1712771712.8649628,27858,4.88523210112123e-07,7.954315762659415e-06
7.511119145882495e-06,76.29902815818787,118,0.0005480612762803017,81.2821798324585,1712771718.2080789,29971,4.614461030155781e-07,7.049673042866917e-06
6.683162483411853e-06,81.99709963798523,119,0.0005320369471109345,86.9796929359436,1712771723.905592,32245,4.3414799041177964e-07,6.2490144930000734e-06
5.9544840416160915e-06,88.1052029132843,120,0.0005157848531968693,93.08815598487854,1712771730.014055,34690,4.0659984641351415e-07,5.5478841952025775e-06
5.318892066636173e-06,94.61461234092712,121,0.0004990973093712384,99.59727334976196,1712771736.5231724,37321,3.789870772908719e-07,4.9399049893453016e-06
4.769863621586435e-06,101.75673151016235,122,0.0004819048328950926,106.73933458328247,1712771743.6652336,40152,3.516051040640663e-07,4.4182585175223685e-06
4.299524500941628e-06,109.47134065628052,123,0.0004642223259703644,114.4539430141449,1712771751.379842,43197,3.2475616035369385e-07,3.9747683405879344e-06
3.898186221613865e-06,117.70400190353394,124,0.00044609793687446793,122.68693518638611,1712771759.6128342,46474,2.986773666170502e-07,3.5995088549968148e-06
3.555885153127381e-06,126.5294554233551,125,0.0004276336072392202,131.51205945014954,1712771768.4379585,49998,2.7358742338410993e-07,3.282297729743271e-06
