_runtime,_timestamp,loss_boundary,loss_interior,loss,step,time,_step
4.644899129867554,1710807636.112544,0.03938048117372699,0.5017387703048409,0.5411192514785679,136,1.216989517211914,50
4.667121887207031,1710807636.1347668,0.036753056752039846,0.4833495353502738,0.5201025921023137,145,1.2391645908355713,51
4.689200162887573,1710807636.156845,0.03464451007371046,0.4670759349383857,0.5017204450120961,154,1.2613105773925781,52
4.713793039321899,1710807636.181438,0.03257075835011343,0.4511086651594583,0.4836794235095717,164,1.2858805656433105,53
4.740628719329834,1710807636.2082736,0.030528549582546013,0.43540662897788024,0.46593517856042627,175,1.312725305557251,54
4.7673726081848145,1710807636.2350175,0.0287086331561808,0.4209853186909393,0.44969395184712013,186,1.339491367340088,55
4.813878536224365,1710807636.2815235,0.026930049408086545,0.4061666131462011,0.43309666255428764,198,1.3859472274780273,56
4.845189094543457,1710807636.312834,0.025267418234221708,0.3906813084883405,0.41594872672256217,211,1.4172768592834473,57
4.876445770263672,1710807636.3440907,0.023873423859678795,0.37549112908607085,0.39936455294574963,224,1.448509931564331,58
4.9099836349487305,1710807636.3776286,0.022625216493003867,0.35938078300435616,0.38200599949736,238,1.4820427894592285,59
4.948467493057251,1710807636.4161124,0.021472603884625064,0.34141155190392536,0.36288415578855043,254,1.5205066204071045,60
4.986704349517822,1710807636.4543493,0.020571868469481648,0.32424180097694566,0.34481366944642733,270,1.5587637424468994,61
5.029672145843506,1710807636.497317,0.019816714795129305,0.30635534792225233,0.32617206271738164,288,1.60172438621521,62
5.072540760040283,1710807636.5401857,0.019284297607996652,0.2903156637900756,0.3095999613980723,306,1.6446166038513184,63
5.120323419570923,1710807636.5879683,0.018888079265873946,0.2746572519638338,0.2935453312297077,326,1.6923768520355225,64
5.1706626415252686,1710807636.6383076,0.018619567895171475,0.2602582674482031,0.27887783534337457,347,1.7427122592926025,65
5.22275972366333,1710807636.6904047,0.018434680954632018,0.24681750785738785,0.26525218881201984,369,1.794814109802246,66
5.280246257781982,1710807636.7478912,0.018297901861998155,0.23351402229890575,0.2518119241609039,393,1.8523149490356445,67
5.344794034957886,1710807636.812439,0.01819954430136509,0.2208116899618397,0.23901123426320478,418,1.9168002605438232,68
5.409809827804565,1710807636.8774548,0.018129859111587432,0.20824294632497548,0.2263728054365629,445,1.981855869293213,69
5.476297616958618,1710807636.9439425,0.018094995310744693,0.19640312062245413,0.2144981159331988,473,2.0483431816101074,70
5.550041675567627,1710807637.0176866,0.018102415238941644,0.18466580669005783,0.2027682219289995,504,2.1220901012420654,71
5.62597393989563,1710807637.0936189,0.01815760405637298,0.17397870625473297,0.19213631031110595,536,2.1980056762695312,72
5.709124803543091,1710807637.1767697,0.018259920695086276,0.1637941674007862,0.18205408809587248,571,2.2811827659606934,73
5.796454429626465,1710807637.2640994,0.018389522727825503,0.1547339463491328,0.1731234690769583,607,2.3684957027435303,74
5.8908371925354,1710807637.3584821,0.018531474102419843,0.146250035593272,0.16478150969569183,646,2.462886333465576,75
5.991087198257446,1710807637.4587321,0.01865994616177867,0.13833238143128337,0.15699232759306203,688,2.5631210803985596,76
6.100633144378662,1710807637.568278,0.01874774311546627,0.13106584387056028,0.14981358698602654,732,2.672584295272827,77
6.212589502334595,1710807637.6802344,0.018779085755002985,0.1241623377941194,0.1429414235491224,779,2.784613609313965,78
6.333337783813477,1710807637.8009827,0.018743606116211387,0.1175288858426878,0.13627249195889918,829,2.905388832092285,79
6.461421966552734,1710807637.929067,0.018640918163911432,0.1110835575923584,0.12972447575626983,882,3.0334625244140625,80
6.595987558364868,1710807638.0636325,0.018475673184230556,0.10465611256290182,0.12313178574713238,939,3.1680078506469727,81
6.73796010017395,1710807638.205605,0.01826220531319777,0.09832966730911136,0.11659187262230913,999,3.309992551803589,82
6.8932600021362305,1710807638.360905,0.018003668008814096,0.0918868408929466,0.10989050890176069,1064,3.4653053283691406,83
7.054539918899536,1710807638.5221848,0.017712066484716463,0.08552924079933456,0.10324130728405102,1132,3.6265697479248047,84
7.227380752563477,1710807638.6950257,0.01737359583156658,0.0790865950310166,0.09646019086258319,1205,3.7994046211242676,85
7.411243438720703,1710807638.8788884,0.016978738448877657,0.07270622542590548,0.08968496387478314,1282,3.9832704067230225,86
7.605834484100342,1710807639.0734794,0.016505436314960355,0.06642359081717739,0.08292902713213773,1364,4.177861213684082,87
7.814325332641602,1710807639.2819703,0.015935856622195092,0.06035515963107924,0.07629101625327434,1452,4.386378288269043,88
8.035683155059814,1710807639.503328,0.015279142934458626,0.05474280127220864,0.07002194420666727,1545,4.607703924179077,89
8.273467302322388,1710807639.7411122,0.014537117519281878,0.04951963018038463,0.06405674769966652,1645,4.8455188274383545,90
8.52767038345337,1710807639.9953153,0.01374535076197404,0.04471865354483866,0.0584640043068127,1750,5.099713325500488,91
8.79576587677002,1710807640.2634108,0.012900994302789038,0.040160773739380325,0.05306176804216936,1863,5.3678107261657715,92
9.077917098999023,1710807640.545562,0.01203847360959622,0.035989501127014045,0.04802797473661027,1982,5.649937152862549,93
