loss,time,_runtime,_timestamp,loss_interior,_step,step,l2_error,loss_boundary
24.894811400150218,3.1956605911254883,7.435907602310181,1714509799.4889276,24.182841019397518,16,16,1.359230018607286,0.7119703807526981
19.641115680596982,3.2643790245056152,7.504697322845459,1714509799.5577173,18.533809825666367,17,17,1.359230018607286,1.1073058549306154
19.641115680596982,3.334332227706909,7.57475733757019,1714509799.6277773,18.533809825666367,18,18,1.359230018607286,1.1073058549306154
19.641115680596982,3.4060866832733154,7.6464807987213135,1714509799.6995008,18.533809825666367,19,19,1.359230018607286,1.1073058549306154
19.641115680596982,3.4780943393707275,7.71891713142395,1714509799.7719371,18.533809825666367,20,20,1.3592300250408085,1.1073058549306154
19.641115680200635,3.549647808074951,7.79016637802124,1714509799.8431864,18.533809816933864,21,21,1.3592300291028894,1.1073058632667696
19.641115659610893,3.6322948932647705,7.8726806640625,1714509799.9257007,18.533809792632205,22,22,1.3592299294220023,1.1073058669786893
19.641115615211042,3.7327685356140137,7.972959756851196,1714509800.0259798,18.533809879876458,23,23,1.0747816922486344,1.107305735334585
19.624086121182355,3.874750852584839,8.115103483200073,1714509800.1681235,18.82173503221142,24,24,0.9049791921685667,0.8023510889709348
19.112607760433583,4.023718595504761,8.264060020446777,1714509800.31708,18.393748355985892,25,25,0.995400245167493,0.7188594044476914
18.716704464235256,4.1623899936676025,8.402718782424927,1714509800.4557388,17.866052118410654,26,26,0.995400245167493,0.8506523458246025
18.716704464235256,4.280721664428711,8.52096176147461,1714509800.5739818,17.866052118410654,27,27,0.995400245167493,0.8506523458246025
18.716704464235256,4.369140148162842,8.609554052352905,1714509800.662574,17.866052118410654,28,28,0.9980853120473437,0.8506523458246025
18.712483884867776,4.440972328186035,8.681524991989136,1714509800.734545,17.858125204715563,29,29,0.9982000929278335,0.8543586801522136
18.71240233336628,4.513572692871094,8.754204034805298,1714509800.807224,17.857882090139547,30,30,0.9982197295187591,0.854520243226734
18.71237988657391,4.585459232330322,8.825804233551025,1714509800.8788242,17.857832123264338,31,31,0.9867213484242842,0.8545477633095716
18.455362207544272,4.656899690628052,8.89745831489563,1714509800.9504783,17.622423926412402,32,32,0.9879410383519915,0.8329382811318692
18.36371753091626,4.727123498916626,8.967451810836792,1714509801.0204718,17.526196240237248,33,33,0.9910169019684257,0.8375212906790155
18.352415283603523,4.795964241027832,9.036243438720703,1714509801.0892634,17.507409747998086,34,34,1.086936060390134,0.8450055356054366
18.207096319176287,4.864682912826538,9.105075597763062,1714509801.1580956,17.241930210986474,35,35,1.1499719238053534,0.9651661081898139
16.942951362974284,4.937810897827148,9.178406953811646,1714509801.231427,15.918839122683542,36,36,1.1231528892147289,1.024112240290744
16.641410929815756,5.010581016540527,9.251207113265991,1714509801.304227,15.658173119028188,37,37,1.118271610464625,0.9832378107875683
16.59820320073449,5.083557605743408,9.32459282875061,1714509801.3776128,15.622817173379932,38,38,1.0987221093159707,0.9753860273545563
16.195514445027673,5.2129199504852295,9.45325756072998,1714509801.5062776,15.24498281675433,39,39,0.9954575804863711,0.950531628273341
15.372068870655653,5.31099534034729,9.551438331604004,1714509801.6044583,14.551488628334166,40,40,0.9954575804863711,0.8205802423214862
12.708195188821016,5.451959848403931,9.692532777786255,1714509801.7455528,12.17291116733256,41,42,0.7447718036264769,0.535284021488456
10.09987133388438,5.735173463821411,9.975724220275879,1714509802.0287442,9.646158810310647,42,46,0.7320846784104308,0.45371252357373304
9.746847688235858,6.013447046279907,10.254056930541992,1714509802.307077,9.212992919785334,43,50,0.9318902065190816,0.533854768450524
8.962770152388945,6.3722662925720215,10.612885236740112,1714509802.6659052,8.35293314641922,44,55,0.8894429842316439,0.6098370059697249
8.301809501657734,6.792526006698608,11.033306121826172,1714509803.0863261,7.668036048020838,45,61,1.374015045001615,0.6337734536368972
6.881597170604938,7.19916296005249,11.440192222595215,1714509803.4932122,5.136165636014148,46,67,1.7628101086512553,1.7454315345907905
5.491039550814912,7.627572774887085,11.868106842041016,1714509803.9211268,5.011051580537325,47,73,0.7639256387467853,0.4799879702775869
2.0984591915237285,8.188333749771118,12.429211378097534,1714509804.4822314,1.6624688099230027,48,81,0.4868465857693233,0.43599038160072556
0.5877364594153991,8.770678758621216,13.011730909347534,1714509805.064751,0.503638375334148,49,89,0.39894120867957056,0.08409808408125109
0.07135149852458703,9.433149576187134,13.673879861831665,1714509805.7268999,0.041604893489822166,50,98,0.16291098090912828,0.029746605034764863
0.02621807650340567,10.075070858001709,14.315667867660522,1714509806.3686879,0.0011029438347912683,51,107,0.15122136962618454,0.025115132668614402
0.022512897489973597,10.872632026672363,15.113843202590942,1714509807.1668632,0.00014296615104030492,52,118,0.14143255004241073,0.02236993133893329
0.021559801089570098,11.870210647583008,16.110904216766357,1714509808.1639242,8.562184891669398e-05,53,130,0.14131533375539082,0.021474179240653403
0.019975848438654374,12.821152448654175,17.062355279922485,1714509809.1153753,6.905179919087807e-05,54,143,0.13492323008099852,0.019906796639463497
0.019043313782385506,13.869494199752808,18.110154151916504,1714509810.1631742,8.976875852765162e-05,55,157,0.1299924835575665,0.018953545023857855
0.017847188386868936,14.968334913253784,19.209578037261963,1714509811.262598,4.690412782282526e-05,56,172,0.12578607355919208,0.01780028425904611
0.016998100124227464,16.28126072883606,20.521790504455566,1714509812.5748105,3.2478565444945576e-05,57,190,0.1230930431897115,0.016965621558782517
0.014793097887587642,17.62955403327942,21.870160579681396,1714509813.9231806,0.0001849693245868349,58,208,0.11185769871724285,0.014608128563000807
0.012602201813374287,19.724869966506958,23.96600103378296,1714509816.019021,1.6751556584067253e-05,59,229,0.10026434847003213,0.012585450256790219
0.010051482490472783,21.874857425689697,26.122706413269043,1714509818.1757264,1.0274712219742562e-05,60,252,0.09426909912503346,0.01004120777825304
0.008434303670864063,25.3355975151062,29.576451063156128,1714509821.629471,3.527061061615461e-05,61,277,0.0717683458414268,0.008399033060247908
0.007953900285214522,26.922924995422363,31.16680598258972,1714509823.219826,1.5967753555304054e-05,62,305,0.06915390963134042,0.007937932531659218
0.007675855541586618,28.45630955696106,32.697657346725464,1714509824.7506773,4.2034452237778216e-06,63,335,0.06671387258424392,0.007671652096362841
0.006797152265666754,32.53239965438843,36.78646373748779,1714509828.8394837,4.670970555077076e-06,64,369,0.0632907778847074,0.006792481295111677
0.006170117192708878,37.845863342285156,42.088253021240234,1714509834.141273,1.18527778043051e-05,65,406,0.05981093977621314,0.006158264414904573
0.0055893103752753135,41.552485942840576,45.793264627456665,1714509837.8462846,8.49836467306531e-06,66,446,0.057950931203643696,0.005580812010602248
0.005117525619278365,43.84400510787964,48.08732628822327,1714509840.1403463,7.3634250554925095e-06,67,491,0.05586375426770965,0.005110162194222873
0.004497942251722306,47.63245940208435,51.87361240386963,1714509843.9266324,1.7192236420767926e-05,68,540,0.05321966795543245,0.004480750015301538
0.0037603953824494932,51.04889535903931,55.29015278816223,1714509847.3431728,8.327730496051595e-06,69,594,0.051198771127763935,0.0037520676519534417
0.003263551079474959,54.522294998168945,58.76451373100281,1714509850.8175337,7.027629048495523e-06,70,653,0.0477238159477043,0.003256523450426464
0.0026826933235603724,58.418224811553955,62.65985631942749,1714509854.7128763,6.172481632153836e-06,71,718,0.04195836057934004,0.0026765208419282185
0.0022873344011930916,62.68916988372803,66.930020570755,1714509858.9830406,4.82274398406418e-06,72,790,0.04100230254253829,0.0022825116572090273
0.0019693964299757854,67.61325693130493,71.85523533821106,1714509863.9082553,9.288036247819045e-06,73,869,0.036844666775066495,0.0019601083937279664
0.0016162332848502947,73.25717186927795,77.49879717826843,1714509869.5518172,2.130058331119657e-06,74,956,0.03401809949702035,0.0016141032265191751
0.0012247559769387108,78.6723084449768,82.91355538368225,1714509874.9665754,2.3601728020190304e-06,75,1052,0.02963325149329609,0.0012223958041366917
0.0009901365070642335,84.52170038223267,88.76320147514343,1714509880.8162215,1.3308223843265025e-06,76,1157,0.026971928577647537,0.0009888056846799069
0.0007843507144595506,93.797110080719,98.03803372383118,1714509890.0910537,1.2119111811574558e-06,77,1272,0.02423480171616697,0.0007831388032783932
0.0006043960990893443,101.65909671783447,105.90063524246216,1714509897.9536552,1.0115210476967271e-06,78,1400,0.020616298892579037,0.0006033845780416475
0.0004325337516133505,110.83988809585571,115.08140182495117,1714509907.1344218,9.852453400315347e-07,79,1539,0.01745297126085916,0.00043154850627331897
0.0002799117789114236,120.49499940872192,124.73653674125671,1714509916.7895567,7.851810440009407e-07,80,1693,0.01457254242810481,0.0002791265978674227
0.00016227616382518558,131.28241658210754,135.52371859550476,1714509927.5767386,7.877468224248195e-07,81,1863,0.01043583713363227,0.00016148841700276077
8.809475734029105e-05,142.96621918678284,147.20757341384888,1714509939.2605934,5.620061427193375e-07,82,2049,0.00725387898604385,8.753275119757172e-05
3.4892967816443405e-05,156.7309226989746,160.97311782836914,1714509953.0261378,3.692478679280421e-07,83,2254,0.0047919034790990045,3.452371994851536e-05
2.172384102599031e-06,171.3056194782257,175.54656672477722,1714509967.5995867,2.1181530696339515e-07,84,2479,0.0012451773070445214,1.960568795635636e-06
1.8636232758124452e-07,186.61506414413452,190.85612058639526,1714509982.9091406,8.268291966317707e-08,85,2727,0.00026108977081516316,1.0367940791806745e-07
1.1010010132184079e-07,204.0180218219757,208.25933051109314,1714510000.3123505,4.326206156402178e-08,86,3000,0.00020665069952627914,6.683803975781902e-08
8.098205735332775e-08,222.63407826423645,226.87518572807312,1714510018.9282057,3.20354353176096e-08,87,3299,0.00017557731399979785,4.8946622035718155e-08
6.347707826295963e-08,243.2999505996704,247.54094982147217,1714510039.5939698,2.6905652416199986e-08,88,3629,0.00015334617328905192,3.657142584675964e-08
5.0999547868418244e-08,265.15750432014465,269.39853501319885,1714510061.451555,2.348351079012106e-08,89,3992,0.00013406070886613002,2.7516037078297186e-08
4.046280913565573e-08,289.89292073249817,294.1340672969818,1714510086.1870873,2.0124896346790588e-08,90,4391,0.0001159038443664862,2.033791278886514e-08
3.144490217471257e-08,317.4823417663574,321.72343277931213,1714510113.7764528,1.665449406855477e-08,91,4831,9.963807171666883e-05,1.4790408106157804e-08
2.4312355525379415e-08,347.2452394962311,351.4864008426666,1714510143.5394208,1.3771636740891499e-08,92,5314,8.4856611288455e-05,1.0540718784487918e-08
1.983948167439627e-08,379.8472692966461,384.0879487991333,1714510176.1409688,1.2003288177631237e-08,93,5845,7.337851019431506e-05,7.836193496765036e-09
1.6569435571450848e-08,416.248818397522,420.49014496803284,1714510212.543165,1.0624311897129165e-08,94,6429,6.392457520485919e-05,5.945123674321682e-09
1.3622460635352762e-08,454.63249349594116,458.8737823963165,1714510250.9268024,9.309179841113818e-09,95,7072,5.4227336525823404e-05,4.313280794238944e-09
1.1091247945475294e-08,497.74300026893616,501.98417472839355,1714510294.0371947,8.071895772212273e-09,96,7779,4.5054718094230745e-05,3.0193521732630222e-09
9.228357128770044e-09,544.5071403980255,548.7483859062195,1714510340.801406,7.091323898265067e-09,97,8557,3.753999387552419e-05,2.1370332305049786e-09
7.840045357034926e-09,597.4395136833191,601.680713891983,1714510393.733734,6.297888236077719e-09,98,9413,3.16169083001724e-05,1.5421571209572072e-09
6.9836842423352495e-09,653.5887567996979,657.830112695694,1714510449.8831327,5.76940927186434e-09,99,10354,2.771068055155792e-05,1.2142749704709096e-09
6.9836842423352495e-09,718.3771865367889,722.6181423664093,1714510514.6711624,5.76940927186434e-09,100,11389,2.771068055155792e-05,1.2142749704709096e-09
6.9836842423352495e-09,790.9434208869934,795.1840634346008,1714510587.2370834,5.76940927186434e-09,101,12528,2.771068055155792e-05,1.2142749704709096e-09
6.9836842423352495e-09,867.4227995872498,871.6637468338013,1714510663.7167668,5.76940927186434e-09,102,13781,2.771068055155792e-05,1.2142749704709096e-09
6.9836842423352495e-09,952.9764542579651,957.2174541950226,1714510749.2704742,5.76940927186434e-09,103,15159,2.771068055155792e-05,1.2142749704709096e-09
6.9836842423352495e-09,1000.0165481567383,1004.2573502063751,1714510796.3103702,5.76940927186434e-09,104,15906,2.771068055155792e-05,1.2142749704709096e-09
