_runtime,_timestamp,loss,step,time,l2_error,_step,loss_boundary,loss_interior
227.75668334960938,1715364996.6347864,7.580086896034301e-11,8557,223.94167351722717,1.5479828460948743e-06,97,2.4886697253422565e-12,7.331219923500076e-11
250.43252778053284,1715365019.3106308,5.135946168496404e-11,9413,246.61774921417236,1.0063326666475693e-06,98,1.4119746089345574e-12,4.994748707602948e-11
275.6175899505615,1715365044.495693,3.9865967138400485e-11,10354,271.80268263816833,8.383537975312741e-07,99,1.0801265121189431e-12,3.8785840626281543e-11
303.97097611427307,1715365072.8490791,3.09387136355396e-11,11389,300.1561210155487,7.203770937349342e-07,100,8.200521560417239e-13,3.011866147949788e-11
334.8850464820862,1715365103.7631495,2.4821046946789385e-11,12528,331.07003021240234,6.114439142759398e-07,101,6.477893979725073e-13,2.4173257548816877e-11
369.0842959880829,1715365137.962399,2.1122350560017906e-11,13781,365.269229888916,5.78890446761627e-07,102,6.69033949609248e-13,2.045331661040866e-11
407.21707129478455,1715365176.0951743,1.8864145427405998e-11,15159,403.40190029144287,5.56584903466153e-07,103,5.752684652871112e-13,1.8288876962118886e-11
449.3096225261688,1715365218.1877255,1.6471995198883694e-11,16675,445.4945721626282,4.2990798387566304e-07,104,3.35071801734598e-13,1.6136923397149096e-11
495.0839104652405,1715365263.9620135,1.3688733559435438e-11,18342,491.2688510417938,3.2307378445395345e-07,105,2.1915055696771418e-13,1.3469583002467723e-11
545.6174983978271,1715365314.4956014,1.1316000804286419e-11,20177,541.8024826049805,3.070259091932176e-07,106,2.2203289407961004e-13,1.1093967910206808e-11
600.7655498981476,1715365369.643653,9.86249707403266e-12,22194,596.9504890441895,2.9780651456856716e-07,107,2.0273900313974471e-13,9.659758070892916e-12
661.30295586586,1715365430.181059,9.000734147801797e-12,24414,657.4879207611084,2.792869383418245e-07,108,1.624392973564158e-13,8.838294850445382e-12
728.4870901107788,1715365497.3651931,7.839764043674501e-12,26855,724.6720023155212,2.2377991706500335e-07,109,1.0937411709854313e-13,7.730389926575958e-12
800.7501699924469,1715365569.628273,6.332917020783119e-12,29540,796.9352698326111,1.8272724672697276e-07,110,7.34457694256937e-14,6.259471251357426e-12
876.9077315330505,1715365645.7858346,4.416883706587772e-12,32494,873.0927436351776,1.1619019244527621e-07,111,2.5433186904676588e-14,4.391450519683096e-12
960.3302924633026,1715365729.2083955,3.042648733111575e-12,35744,956.5152788162231,1.5551283055512733e-07,112,3.349139367230105e-14,3.009157339439274e-12
1003.8191359043121,1715365772.697239,2.5175736815233287e-12,37425,1000.0041551589966,1.6973202776558908e-07,113,4.853288385044326e-14,2.4690407976728855e-12
