time,_step,loss_interior,step,_runtime,l2_error,loss,_timestamp,loss_boundary
2.9406864643096924,0,48.67366922335172,0,10.853318214416504,1.8326379657152732,48.68663758935562,1714241919.4651642,0.012968366003896538
3.860421657562256,1,16.0977667923414,1,11.005290508270264,1.3549377769317432,18.11359356716045,1714241919.6171365,2.015826774819049
3.9527037143707275,2,10.46086601571784,2,11.088810205459595,0.8922951196974191,11.502431161426873,1714241919.7006562,1.0415651457090336
4.029600620269775,3,8.263027106033082,3,11.165661811828613,0.390573156249012,8.7838686918736,1714241919.7775078,0.5208415858405183
4.145639419555664,4,4.551587364832232,4,11.293850898742676,0.3533393511183288,4.682428020155385,1714241919.9056969,0.1308406553231529
4.285268068313599,5,2.8515756244443327,5,11.433764219284058,0.2962577311597414,2.9616461096029414,1714241920.0456102,0.11007048515860857
4.432642936706543,6,1.9677423293774765,6,11.569057941436768,0.18416084562346852,2.0513713764634924,1714241920.180904,0.08362904708601578
4.508736848831177,7,1.3317820673403966,7,11.644934177398682,0.16648511667773494,1.3664238400108049,1714241920.2567801,0.03464177267040823
4.620041370391846,8,0.9155303636450206,8,11.756198644638062,0.1820003447796665,0.9449340031854246,1714241920.3680446,0.029403639540404012
4.699374675750732,9,0.7574971682789517,9,11.835413217544556,0.1938942023373715,0.7858017936767504,1714241920.4472592,0.028304625397798676
4.772893667221069,10,0.6566700650185245,10,11.908833742141724,0.22705671491142998,0.6857198412934506,1714241920.5206797,0.029049776274926102
4.84626030921936,11,0.5723996157666486,11,11.982551574707031,0.17204326743992565,0.6069340331604316,1714241920.5943975,0.034534417393783066
4.920376777648926,12,0.501903221897903,12,12.056652784347534,0.1063633294016681,0.5240479582620341,1714241920.6684988,0.022144736364131095
5.024988651275635,13,0.46720105948202567,13,12.160991430282593,0.1378329367201641,0.4820059596082238,1714241920.7728374,0.014804900126198128
5.09796929359436,14,0.4083063445927528,14,12.234135627746582,0.09679490452301769,0.43113812178401756,1714241920.8459816,0.022831777191264762
5.1738080978393555,15,0.3778238544486161,15,12.309991598129272,0.10552811722294704,0.39486271510009413,1714241920.9218376,0.017038860651478038
5.282116889953613,16,0.35208596068784204,16,12.418304443359375,0.0892036486219643,0.3707619233842702,1714241921.0301504,0.01867596269642819
5.356204986572266,17,0.3301944212537984,17,12.492310523986816,0.08497111623444259,0.34600058031499015,1714241921.1041565,0.015806159061191753
5.433786630630493,18,0.3048712992167567,18,12.569978475570679,0.07720002774159303,0.3195625138751068,1714241921.1818244,0.014691214658350108
5.506831169128418,19,0.27082089725893904,19,12.642877340316772,0.07613055696545144,0.2831223711341121,1714241921.2547233,0.01230147387517303
5.664062261581421,20,0.22112613529330907,21,12.80363416671753,0.09321621170437713,0.232402343375647,1714241921.4154801,0.011276208082337922
5.800330400466919,21,0.1907068524279578,22,12.936219215393066,0.07688944710144549,0.20155749875092271,1714241921.5480652,0.010850646322964931
5.88668155670166,22,0.16712072393688765,23,13.022666931152344,0.07730956877566754,0.17844386490965936,1714241921.634513,0.011323140972771699
6.139820575714111,23,0.10943065960432866,25,13.276045322418213,0.07840698392202504,0.12288820939264766,1714241921.8878913,0.013457549788319012
6.335468292236328,24,0.06265625959210569,27,13.471701622009277,0.04819929739521866,0.06787301275591,1714241922.0835476,0.0052167531638043045
6.415497303009033,25,0.04242244016539216,28,13.551586627960205,0.079927666773563,0.047442069303985285,1714241922.1634326,0.0050196291385931294
6.587841272354126,26,0.024335560083795515,30,13.724243402481079,0.10666381887255783,0.031525381035594394,1714241922.3360894,0.007189820951798879
6.792297840118408,27,0.017385041031301736,32,13.928515911102295,0.07988876022877983,0.02282084000116776,1714241922.540362,0.005435798969866024
6.99329948425293,28,0.013865511986538048,34,14.129436731338501,0.060071702410437085,0.018203780398408687,1714241922.7412827,0.00433826841187064
7.159835577011108,29,0.011437323897423277,36,14.295897245407104,0.04930156135898705,0.014533521301306078,1714241922.9077432,0.0030961974038828
7.431206226348877,30,0.006874997308985786,39,14.567433834075928,0.044828507690686185,0.009898890614389718,1714241923.1792798,0.003023893305403933
7.601917266845703,31,0.004860546844812017,41,14.738132953643799,0.03595119481539888,0.007370455810977445,1714241923.349979,0.0025099089661654284
7.920161247253418,32,0.0034705855914695513,44,15.05651569366455,0.03206613058923856,0.005438925383347134,1714241923.6683617,0.0019683397918775825
8.305206775665283,33,0.002402647179413436,47,15.452450513839722,0.028130698009454825,0.00400143426776717,1714241924.0642965,0.0015987870883537344
8.542278051376343,34,0.0016402499501434597,50,15.678420066833496,0.02604636846254469,0.003072488841013625,1714241924.290266,0.0014322388908701654
8.753098964691162,35,0.001053821363983327,53,15.889200210571289,0.026221618053664904,0.0022768003601068487,1714241924.5010462,0.0012229789961235216
9.034656763076782,36,0.0005415215578698289,57,16.170713186264038,0.020189880270400737,0.0013770608914580552,1714241924.7825592,0.0008355393335882264
9.244232892990112,37,0.00035342286340075637,60,16.380213499069214,0.019875059342740836,0.0010997214782059411,1714241924.9920595,0.0007462986148051847
9.52533483505249,38,0.0002580484625973621,64,16.66151523590088,0.019190965242141072,0.0009252677402774744,1714241925.2733612,0.0006672192776801123
9.855139970779419,39,0.00017001759449899648,68,16.991228818893433,0.01799530499163419,0.0007427257525794118,1714241925.6030748,0.0005727081580804154
10.311120748519897,40,0.00012879344826413432,73,17.447447776794434,0.01582213793234099,0.0006143102823031295,1714241926.0592937,0.0004855168340389952
10.770125150680542,41,0.00010313304678622687,77,17.906211853027344,0.013474826867143797,0.0004891494010883584,1714241926.5180578,0.0003860163543021315
