loss_boundary,l2_error,loss_interior,_timestamp,loss,step,time,_step,_runtime
6.520223877697324e-07,0.0005219943357123331,1.9329138292213465e-06,1714515249.0553982,2.584936216991079e-06,36,9.448932886123657,36,13.519207239151001
5.344577248556029e-07,0.0004425799208323364,1.3821079557248057e-06,1714515249.2560987,1.9165656805804086e-06,37,9.649552822113037,37,13.719907760620117
3.4886465352761503e-07,0.0003425971659110837,1.0248876814982337e-06,1714515249.5141852,1.3737523350258488e-06,38,9.907988786697388,38,13.977994203567505
2.257880286087212e-07,0.00029879099094501176,7.455654571105891e-07,1714515249.828667,9.713534857193104e-07,39,10.222501754760742,39,14.292475938796997
1.854481338406555e-07,0.00023254455339448657,5.635021658586495e-07,1714515250.0735607,7.48950299699305e-07,40,10.46718978881836,40,14.537369728088379
9.557033754998813e-08,0.00016533050584570383,3.008768085511105e-07,1714515250.4896839,3.964471461010986e-07,42,10.883287191390991,41,14.953492879867554
2.608726866196953e-08,9.17424789645117e-05,8.096436437196501e-08,1714515251.3183072,1.0705163303393454e-07,46,11.711408853530884,42,15.782116174697876
8.989759155035091e-09,5.222452530387185e-05,2.4412841751638876e-08,1714515252.1283476,3.340260090667397e-08,50,12.521738290786743,43,16.592156648635864
2.754335911058948e-09,3.0003333963650012e-05,7.1407276368876554e-09,1714515253.2528403,9.895063547946603e-09,55,13.646033763885498,44,17.716649293899536
9.377467818597883e-10,1.9467299942176085e-05,2.8751561751151657e-09,1714515254.5662336,3.8129029569749545e-09,61,14.95861268043518,45,19.03004264831543
2.1803670731204323e-10,1.0540787309542517e-05,1.3317246515117353e-09,1714515255.8256497,1.5497613588237786e-09,67,16.217940092086792,46,20.289458751678467
4.299319339442862e-11,4.596397126131674e-06,6.473608241604102e-10,1714515257.0965483,6.903540175548388e-10,73,17.48974323272705,47,21.560357332229614
1.6631639260151435e-11,2.9066771159052433e-06,2.932400960305087e-10,1714515258.8798375,3.0987173529066016e-10,81,19.272347688674927,48,23.34364652633667
7.343558858016081e-12,1.9518706321855117e-06,1.7131328309109615e-10,1714515260.6866064,1.7865684194911224e-10,89,21.079721212387085,49,25.150415420532227
2.520258418480653e-12,2.1623492644071124e-06,9.624081075609414e-11,1714515262.5925734,9.87610691745748e-11,98,22.985493659973145,50,27.056382417678833
9.423507022384817e-13,9.032375431487465e-07,4.385810392879111e-11,1714515264.4989805,4.4800454631029594e-11,107,24.891926765441895,51,28.96278953552246
9.028565330872764e-13,8.385216457134013e-07,2.1815802311283318e-11,1714515267.1927485,2.2718658844370593e-11,118,27.58569574356079,52,31.65655755996704
5.556011420927322e-13,5.657066846597546e-07,1.3050586896497988e-11,1714515269.7967837,1.360618803859072e-11,130,30.190192222595215,53,34.2605926990509
2.0670856676571416e-13,2.893786513211453e-07,8.745243279810705e-12,1714515272.674097,8.951951846576418e-12,143,33.067116498947144,54,37.137906074523926
1.364370131304438e-13,2.1918901331702615e-07,6.12318503708165e-12,1714515275.5931876,6.259622050212094e-12,157,35.98569369316101,55,40.0569965839386
1.157548579684754e-13,2.048843920670168e-07,4.1301711503303e-12,1714515278.6954248,4.2459260082987755e-12,172,39.0887987613678,56,43.159233808517456
9.861120190793186e-14,1.766040898923078e-07,2.752829626516049e-12,1714515282.229965,2.8514408284239807e-12,190,42.622507095336914,57,46.69377398490906
6.730673190889143e-14,1.434443713547838e-07,2.116443115234839e-12,1714515285.7763014,2.18374984714373e-12,208,46.16675782203674,58,50.24011039733887
3.7369448904171526e-14,1.1635685630682491e-07,1.756662473162215e-12,1714515289.8800948,1.7940319220663865e-12,229,50.273247718811035,59,54.34390377998352
2.414305503465658e-14,9.28230093277091e-08,1.4933981195303847e-12,1714515294.9647899,1.5175411745650412e-12,252,55.356719970703125,60,59.42859888076782
1.7106482927678303e-14,9.068235527303797e-08,1.2892002485275726e-12,1714515300.7511854,1.306306731455251e-12,277,61.14467716217041,61,65.21499443054199
1.54602069749769e-14,9.1696579960594e-08,1.1138367050663485e-12,1714515306.5275688,1.1292969120413254e-12,305,66.92058992385864,62,70.99137783050537
1.4762710970164873e-14,9.15362338909778e-08,9.50279575872581e-13,1714515313.3763661,9.650422868427458e-13,335,73.769451379776,63,77.84017515182495
1.3057190415513208e-14,1.0105096452252876e-07,8.159077354502698e-13,1714515320.9511008,8.28964925865783e-13,369,81.34463334083557,64,85.41490983963013
9.90915179660942e-15,8.988009913944014e-08,7.102954542929488e-13,1714515328.7651188,7.202046060895583e-13,406,89.15862894058228,65,93.22892785072327
8.304986869747137e-15,1.0017003316084157e-07,5.98887079697924e-13,1714515337.97379,6.071920665676712e-13,446,98.36729264259338,66,102.43759894371033
6.926943049658002e-15,7.865776037238551e-08,4.989390272842676e-13,1714515347.3497958,5.058659703339256e-13,491,107.74310564994812,67,111.81360483169556
5.8407190856754e-15,8.006253888203403e-08,4.238361713295034e-13,1714515358.0449364,4.296768904151788e-13,540,118.43838953971863,68,122.50874543190002
4.638299380675734e-15,6.94343427431307e-08,3.7683358584465425e-13,1714515369.0165653,3.8147188522532997e-13,594,129.4077913761139,69,133.48037433624268
3.7797293718267144e-15,7.47556462786715e-08,3.4198334735666487e-13,1714515381.0378377,3.4576307672849157e-13,653,141.42774605751038,70,145.50164675712585
3.3996872820205776e-15,6.943701278277747e-08,3.160168966927171e-13,1714515394.4653215,3.194165839747377e-13,718,154.85836553573608,71,158.92913055419922
3.4026646737590692e-15,7.08972656315665e-08,3.0244842483572254e-13,1714515409.726747,3.058510895094816e-13,790,170.1202175617218,72,174.19055604934692
3.0956151205276195e-15,7.106465650584824e-08,2.9589814986098173e-13,1714515426.4269748,2.9899376498150935e-13,869,186.8198869228363,73,190.89078378677368
2.490614327456567e-15,6.854553695780182e-08,2.92202159102762e-13,1714515445.1676357,2.9469277343021856e-13,956,205.5595564842224,74,209.6314446926117
2.019847464715207e-15,6.635833363412675e-08,2.8928830889620294e-13,1714515464.4037533,2.9130815636091813e-13,1052,224.7969949245453,75,228.86756229400635
1.676409179431095e-15,6.68353651645401e-08,2.8720058574747067e-13,1714515486.9691715,2.8887699492690177e-13,1157,247.3620958328247,76,251.43298053741455
1.4135490294319165e-15,6.592136870362236e-08,2.8567820666498e-13,1714515511.9130158,2.870917556944119e-13,1272,272.3062033653259,77,276.37682485580444
1.2054590093242454e-15,6.559665417476392e-08,2.8449527732376365e-13,1714515540.9018602,2.8570073633308787e-13,1400,301.29358100891113,78,305.3656692504883
1.0268182215587352e-15,6.446667595726917e-08,2.8356646207724704e-13,1714515572.0285063,2.845932802988058e-13,1539,332.42160987854004,79,336.4923152923584
8.712735159479745e-16,6.411694941867693e-08,2.8280501385231043e-13,1714515604.6287632,2.836762873682584e-13,1693,365.0212028026581,80,369.09257221221924
7.440476211857573e-16,6.407469167027188e-08,2.8216131962798794e-13,1714515637.7187986,2.829053672491737e-13,1863,398.1118941307068,81,402.18260765075684
6.457333471362522e-16,6.444660936756573e-08,2.8160265694407673e-13,1714515678.0910358,2.82248390291213e-13,2049,438.4841833114624,82,442.5548448562622
5.606544849295878e-16,6.4045546913535e-08,2.8112729276712216e-13,1714515722.9196737,2.8168794725205174e-13,2254,483.3131444454193,83,487.38348269462585
4.896338760450607e-16,6.43711195764411e-08,2.80717312980247e-13,1714515772.832462,2.812069468562921e-13,2479,533.2255690097809,84,537.2962710857391
4.3144321800635875e-16,6.44217216684828e-08,2.8035472540739464e-13,1714515827.3784182,2.80786168625401e-13,2727,587.7715773582458,85,591.8422272205353
3.8788840293519165e-16,6.444487689311646e-08,2.8002306445633577e-13,1714515883.8841512,2.8041095285927096e-13,3000,644.2776396274567,86,648.3479602336884
3.5374986323871337e-16,6.476348837145969e-08,2.7971663798631553e-13,1714515944.4836519,2.8007038784955425e-13,3299,704.8767476081848,87,708.9474608898163
3.385059862196194e-16,6.509577781518571e-08,2.7940872985316144e-13,1714516014.8419333,2.7974723583938107e-13,3629,775.2344410419464,88,779.305742263794
3.201849258945088e-16,6.527010273581204e-08,2.7911368978534773e-13,1714516089.545512,2.7943387471124224e-13,3992,849.9386885166168,89,854.00932097435
3.0390567916472004e-16,6.551919715923139e-08,2.7883111792467355e-13,1714516171.8257594,2.791350236038383e-13,4391,932.2193186283112,90,936.2895684242249
2.9307277901060453e-16,6.57118522449991e-08,2.7862033137396447e-13,1714516239.7243736,2.789134041529751e-13,4729,1000.1170716285706,91,1004.188182592392
