loss_interior,time,l2_error,_timestamp,loss_boundary,step,_runtime,loss,_step
0.2219574491750541,5.92137336730957,0.08968022492294274,1712771878.4132068,0.017030659861847416,82,9.60461974143982,0.23898810903690154,42
0.21943949563565493,6.224442958831787,0.08952645855657447,1712771878.7163148,0.016901391995236825,88,9.907727718353271,0.23634088763089176,43
0.2168963241656076,6.476842164993286,0.08968100802179309,1712771878.9686546,0.016822614641960908,93,10.160067558288574,0.23371893880756853,44
0.21367790603398748,6.784689664840698,0.0892856512878042,1712771879.2769265,0.01667999695252253,99,10.468339443206787,0.23035790298651002,45
0.2099317562762459,7.140844106674194,0.08861797486007998,1712771879.6321688,0.016466134969790783,106,10.82358169555664,0.2263978912460367,46
0.20589910531624525,7.491202354431152,0.08911664990691441,1712771879.9824986,0.016294220707284545,113,11.173911571502686,0.22219332602352979,47
0.1974154127494159,7.843872308731079,0.08716674369526124,1712771880.3356268,0.015887415484438165,120,11.527039766311646,0.21330282823385407,48
0.1855137016334272,8.247751235961914,0.08580004463512189,1712771880.739138,0.015343321562228854,128,11.930550813674927,0.20085702319565607,49
0.1693331701588753,8.64709210395813,0.08413519811698955,1712771881.1384056,0.014537152228071192,136,12.329818487167358,0.1838703223869465,50
0.16141984848823546,9.097817182540894,0.0825798407157276,1712771881.5891085,0.014110888416317389,145,12.780521392822266,0.17553073690455284,51
0.14257408272596298,9.547836542129517,0.08171685988269735,1712771882.039296,0.01300880227678733,154,13.230708837509155,0.1555828850027503,52
0.1399432134372494,10.0490083694458,0.08019340730622329,1712771882.5403326,0.01280389405897995,164,13.731745481491089,0.15274710749622933,53
0.13236715244807037,10.598323106765747,0.07965667273897342,1712771883.0897067,0.01232174556641115,175,14.281119585037231,0.14468889801448154,54
0.1297700734998971,11.147924661636353,0.07846992940124953,1712771883.6397474,0.012179672140536493,186,14.831160306930542,0.1419497456404336,55
0.12708323716837103,11.754042387008667,0.07812334589861927,1712771884.2458673,0.0119845414824063,198,15.437280178070068,0.13906777865077732,56
0.12392295107931861,12.41444206237793,0.07752340992353714,1712771884.9066932,0.011759362517028216,211,16.098106145858765,0.13568231359634683,57
0.1208908191933685,13.070375204086304,0.07700815799794358,1712771885.5622497,0.011539672895425516,224,16.753662586212158,0.132430492088794,58
0.11783068832065731,13.770995140075684,0.07632649071214327,1712771886.2628496,0.011309028429300401,238,17.454262495040894,0.12913971674995772,59
0.11409616950678517,14.577934265136719,0.07579934902780838,1712771887.0697668,0.011030101761894267,254,18.26117968559265,0.12512627126867942,60
0.1099414377517972,15.386693716049194,0.07451252395864524,1712771887.8786006,0.010699673260269608,270,19.070013523101807,0.1206411110120668,61
0.10610467684273268,16.286011457443237,0.07351397519658379,1712771888.7778254,0.010392308392633642,288,19.96923828125,0.11649698523536632,62
0.10231042822610673,17.192474603652954,0.07249576637901864,1712771889.6844158,0.010074870750191008,306,20.875828742980957,0.11238529897629773,63
0.09816961693413627,18.19868540763855,0.07131406573052046,1712771890.6903744,0.00971559354344078,326,21.881787300109863,0.10788521047757704,64
0.09388676499422148,19.26111149787903,0.06937485446458408,1712771891.7532284,0.009333650568104776,347,22.94464135169983,0.10322041556232625,65
0.08966777759121027,20.368208408355713,0.06802045319628847,1712771892.8601882,0.008941030449574006,369,24.05160117149353,0.09860880804078427,66
0.08522424641040263,21.56735110282898,0.06631452736726355,1712771894.0592368,0.008509957726695164,393,25.25064969062805,0.09373420413709779,67
0.08090458507914908,22.824466705322266,0.06539783279963489,1712771895.3163495,0.008054964307381571,418,26.50776243209839,0.08895954938653065,68
0.07655051110038327,24.18735980987549,0.061970337290044294,1712771896.6791966,0.007614251209386456,445,27.870609521865845,0.08416476230976973,69
0.07234051933447143,25.59272861480713,0.060744981387275354,1712771898.0840855,0.007154538835672485,473,29.275498390197754,0.07949505817014392,70
0.06807311370104013,27.151431798934937,0.060284209794573745,1712771899.6427474,0.006661385644685934,504,30.834160327911377,0.07473449934572607,71
0.06384136529038792,28.75982928276062,0.057643071709746724,1712771901.251711,0.006167853980321626,536,32.44312381744385,0.07000921927070955,72
0.0595731648906476,30.549626111984253,0.05399359626825212,1712771903.0412364,0.0056747901640491726,571,34.23264932632446,0.06524795505469677,73
0.05542984165063095,32.371729373931885,0.05091292004504566,1712771904.8637831,0.005177299217693031,607,36.055196046829224,0.060607140868323986,74
0.05100616745871088,34.320348262786865,0.04992238006410183,1712771906.8117976,0.004607290770808361,646,38.00321054458618,0.05561345822951924,75
0.04690853596328125,36.44259572029114,0.04697181126705896,1712771908.933959,0.004143338828012072,688,40.1253719329834,0.05105187479129332,76
0.0433893119139269,38.662864446640015,0.04479403241279094,1712771911.1541328,0.0037125547431717727,732,42.34554576873779,0.04710186665709867,77
0.03987201232790158,41.02835464477539,0.04157688280647419,1712771913.51977,0.003341489477088246,779,44.711182832717896,0.043213501804989826,78
0.03641937342342037,43.54010629653931,0.0390155477757061,1712771916.0314984,0.0029526908343192873,829,47.22291135787964,0.03937206425773966,79
0.03303495506267323,46.21609544754028,0.0362560428417256,1712771918.7074833,0.002580965842747641,882,49.89889621734619,0.03561592090542087,80
