loss_boundary,step,time,loss_interior,loss,l2_error,_runtime,_step,_timestamp
0.004024455815644963,46,5.97190260887146,0.00955091900402821,0.013575374819673173,0.048453845855010544,11.274457216262817,42,1714508749.5092282
0.0034203269507080652,50,6.19659686088562,0.00489096717795595,0.008311294128664016,0.04119243832536288,11.499155759811401,43,1714508749.7339268
0.0030503626311203826,55,6.490834712982178,0.0020441904446280084,0.005094553075748391,0.04856126515968326,11.79334568977356,44,1714508750.0281167
0.002710609468964362,61,6.823941946029663,0.0007968672065696434,0.0035074766755340053,0.04406253841391308,12.126489162445068,45,1714508750.3612602
0.002271530392961887,67,7.155386209487915,0.0005108480630806848,0.0027823784560425716,0.033826918561125845,12.458144426345825,46,1714508750.6929154
0.0018975711014777236,73,7.491867780685425,0.0003721430269361559,0.0022697141284138793,0.032920751933332264,12.794942617416382,47,1714508751.0297136
0.0013982207472480889,81,7.945523500442505,0.0002290372644757169,0.0016272580117238059,0.029320915719892066,13.248647451400757,48,1714508751.4834185
0.0010952586054310768,89,8.389265775680542,0.00016166362333495566,0.0012569222287660325,0.0258976332711433,13.692411661148071,49,1714508751.9271827
0.0007960645150235387,98,8.901065587997437,0.00010943828514358744,0.0009055028001671261,0.01952031699802401,14.204188108444214,50,1714508752.4389591
0.0005048489515061005,107,9.412538528442383,8.617382188818791e-05,0.0005910227733942884,0.015215995827757418,14.715678930282593,51,1714508752.95045
0.000228250762463402,118,10.029216766357422,4.976553809926659e-05,0.0002780163005626686,0.011660303414329838,15.332633256912231,52,1714508753.5674043
0.0001264032876238975,130,10.697092771530151,3.893783102158189e-05,0.00016534111864547937,0.008795080316584722,16.00040626525879,53,1714508754.2351773
6.0317112265867384e-05,143,11.425830841064453,2.5894430558198737e-05,8.621154282406612e-05,0.005723749186512912,16.728971242904663,54,1714508754.9637423
2.7553291009531338e-05,157,12.204875707626343,1.7897646728321888e-05,4.545093773785322e-05,0.004300969866276512,17.50789737701416,55,1714508755.7426684
1.4307845241478519e-05,172,13.03585958480835,1.3013606795370675e-05,2.7321452036849194e-05,0.0027980844188740346,18.33885955810547,56,1714508756.5736306
6.481464742751283e-06,190,14.048879384994507,9.004340899492373e-06,1.5485805642243657e-05,0.002001633902016509,19.351357221603394,57,1714508757.5861282
4.19873359837883e-06,208,15.052928924560547,5.763332324634334e-06,9.962065923013163e-06,0.001630775919467632,20.355403661727905,58,1714508758.5901747
2.980038969193622e-06,229,16.223582983016968,3.7221817768630276e-06,6.70222074605665e-06,0.001300943694642517,21.526129245758057,59,1714508759.7609003
1.8873046311878777e-06,252,17.512152194976807,2.399423579601057e-06,4.2867282107889346e-06,0.0010120522010333844,22.81522536277771,60,1714508761.0499964
1.2063598104562504e-06,277,18.900976419448853,1.7073676116448096e-06,2.91372742210106e-06,0.0008541213541760762,24.203978776931763,61,1714508762.4387498
7.530458579658622e-07,305,20.4658522605896,1.3237539683169574e-06,2.0767998262828194e-06,0.0006507693793512012,25.76917338371277,62,1714508764.0039444
4.986994333945424e-07,335,22.13994288444519,1.0197467267771867e-06,1.518446160171729e-06,0.0005368385482704809,27.443248748779297,63,1714508765.6780198
2.8780460490501626e-07,369,24.04232406616211,7.836324579555331e-07,1.0714370628605495e-06,0.0003970984614971566,29.344936847686768,64,1714508767.5797079
1.8017873212455481e-07,406,26.174132823944092,6.107880751973421e-07,7.90966807321897e-07,0.0003215919917353276,31.477094173431396,65,1714508769.7118652
1.1298260748084113e-07,446,28.39496612548828,4.681558021309074e-07,5.811384096117485e-07,0.0002582034515512976,33.69759726524353,66,1714508771.9323683
7.348730583324199e-08,491,30.928663969039917,3.3299334534270924e-07,4.0648065117595125e-07,0.00021909903910849918,36.231236696243286,67,1714508774.4660077
5.2743462596434133e-08,540,33.690619230270386,2.45381679466247e-07,2.981251420626811e-07,0.0001824202503852617,38.9932963848114,68,1714508777.2280674
3.403592918648078e-08,594,36.74753952026367,1.8165147018579705e-07,2.1568739937227782e-07,0.00014225097999950647,42.0502552986145,69,1714508780.2850263
1.8721667550773906e-08,653,40.09038829803467,1.3191545403370999e-07,1.5063712158448388e-07,0.00010907113885433765,45.393152952194214,70,1714508783.627924
1.133586062507497e-08,718,43.80363893508911,9.80775542205457e-08,1.0941341484562067e-07,8.260529660725681e-05,49.10633039474487,71,1714508787.3411014
6.587301168378305e-09,790,47.80887460708618,6.935032752103666e-08,7.593762868941497e-08,7.058577443800018e-05,53.112024784088135,72,1714508791.3467958
4.023103520475008e-09,869,52.241376876831055,4.8119238206454254e-08,5.2142341726929265e-08,5.1845674670568133e-05,57.54392409324646,73,1714508795.778695
2.50353335083455e-09,956,57.08659029006958,3.458175422022991e-08,3.708528757106446e-08,4.284651086791625e-05,62.389278173446655,74,1714508800.6240492
1.4838395014778673e-09,1052,62.4102828502655,2.5832241267585857e-08,2.7316080769063724e-08,3.4529115412124005e-05,67.71282458305359,75,1714508805.9475956
9.364243796517924e-10,1157,68.26926732063293,2.0298814283849087e-08,2.123523866350088e-08,2.8378900339461617e-05,73.57279944419861,76,1714508811.8075705
6.299384989646162e-10,1272,74.7702157497406,1.5855323568527772e-08,1.648526206749239e-08,2.198118356775069e-05,80.07322120666504,77,1714508818.3079922
4.1438580397156343e-10,1400,81.9848484992981,1.2757494826649405e-08,1.317188063062097e-08,1.8081135241270296e-05,87.28744053840637,78,1714508825.5222116
2.894803705943852e-10,1539,89.75225567817688,1.0077678689081874e-08,1.036715905967626e-08,1.4444545615222939e-05,95.05500721931458,79,1714508833.2897782
2.532171740901565e-10,1693,98.30308938026428,7.855954674079936e-09,8.109171848170092e-09,1.2931158450784257e-05,103.60593843460083,80,1714508841.8407094
2.1914520765721983e-10,1863,107.86429643630981,6.200571758047793e-09,6.419716965705013e-09,1.1770024324883898e-05,113.1673436164856,81,1714508851.4021146
2.1301254763911304e-10,2049,118.31629824638367,4.88161435641049e-09,5.094626904049603e-09,1.0477258376740918e-05,123.6195137500763,82,1714508861.8542848
2.1144755016996013e-10,2254,129.73748135566711,3.825458692822895e-09,4.0369062429928545e-09,9.9757642761526e-06,135.04028367996216,83,1714508873.2750547
2.2108980509732146e-10,2479,142.29910922050476,3.0751588855798117e-09,3.296248690677133e-09,1.0166593650974679e-05,147.60262775421143,84,1714508885.8373988
2.3772681747957614e-10,2727,156.34302496910095,2.489677515105747e-09,2.727404332585323e-09,1.0321485893611547e-05,161.64576387405396,85,1714508899.880535
2.4042977623593894e-10,3000,171.55207133293152,2.042407698106505e-09,2.282837474342444e-09,1.0355145773734068e-05,176.85478520393372,86,1714508915.0895562
2.331989593418286e-10,3299,188.265221118927,1.6390213812716778e-09,1.8722203406135065e-09,1.0168409792570748e-05,193.5683193206787,87,1714508931.8030903
2.1325474397967993e-10,3629,206.7159423828125,1.2663527619211534e-09,1.4796075059008334e-09,9.781707689837392e-06,212.0185785293579,88,1714508950.2533495
1.9328219429381012e-10,3992,226.906170129776,9.977733728542703e-10,1.1910555671480805e-09,9.302912006379186e-06,232.20882034301758,89,1714508970.4435914
1.7020971770299018e-10,4391,249.3122284412384,7.877915204722441e-10,9.580012381752343e-10,8.763364625184018e-06,254.61565971374512,90,1714508992.8504307
1.4750045722639027e-10,4831,273.95033860206604,6.408145631483172e-10,7.883150203747074e-10,8.090507581716862e-06,279.2529809474945,91,1714509017.487752
1.2637981691345894e-10,5314,301.0389497280121,5.341432739678638e-10,6.605230908813227e-10,7.4799571309041286e-06,306.3421561717987,92,1714509044.5769272
1.0691227167816989e-10,5845,330.70597648620605,4.533528419959566e-10,5.602651136741265e-10,6.9353841614702415e-06,336.0086245536804,93,1714509074.2433956
8.589355441988922e-11,6429,363.4855558872223,3.7696008685038925e-10,4.6285364127027846e-10,6.257519864055446e-06,368.78853845596313,94,1714509107.0233095
6.955592291632096e-11,7072,399.2778871059418,3.183886362422845e-10,3.879445591586055e-10,5.63003219894036e-06,404.5809621810913,95,1714509142.8157332
5.637190233144097e-11,7779,438.7756917476654,2.721669834000675e-10,3.2853888573150847e-10,5.104179593982293e-06,444.07838225364685,96,1714509182.3131533
4.619831599227668e-11,8557,482.4499487876892,2.394372211251832e-10,2.8563553711745986e-10,4.664172591866724e-06,487.7531476020813,97,1714509225.9879186
4.0631727702917574e-11,9413,530.3747980594635,2.0662243243251197e-10,2.4725416013542955e-10,4.379452226263935e-06,535.6776993274689,98,1714509273.9124703
3.996520947804195e-11,10354,583.1403708457947,1.6564369224184832e-10,2.0560890171989028e-10,4.393077869709497e-06,588.4435606002808,99,1714509326.6783316
3.258915330462029e-11,11389,641.3012919425964,9.271548390986865e-11,1.2530463721448895e-10,4.243333046364769e-06,646.6046802997589,100,1714509384.8394513
1.8552761370186938e-11,12528,705.3489990234375,5.7169157326255207e-11,7.572191869644214e-11,3.3911916437167327e-06,710.6524007320404,101,1714509448.8871717
1.0376915313847379e-11,13781,775.5991971492767,3.91523672271201e-11,4.9529282540967476e-11,2.514601525481423e-06,780.9027910232544,102,1714509519.137562
4.7076761306046085e-12,15159,853.2881507873535,2.1175082708907724e-11,2.5882758839512332e-11,1.6110572294141111e-06,858.5916504859924,103,1714509596.8264215
2.9502682209855688e-12,16675,938.3481004238129,1.2551285142959644e-11,1.5501553363945213e-11,1.2969821704918055e-06,943.6512055397034,104,1714509681.8859766
2.249864518359439e-12,17786,1000.0548117160797,9.715084096469742e-12,1.196494861482918e-11,1.1274910046057331e-06,1005.3578944206238,105,1714509743.5926654
