loss,loss_interior,time,_timestamp,loss_boundary,_runtime,step,_step,l2_error
48.68664260128643,48.673674241041596,1.4135031700134277,1712871166.706273,0.012968360244833192,5.812136173248291,0,0,0.2830047628572553
42.72863704126287,42.657227567972164,1.8262131214141846,1712871166.7733483,0.0714094732907084,5.87921142578125,1,1,0.3112592398009271
34.02510040893077,33.89261277873582,1.872135877609253,1712871166.8192601,0.13248763019494833,5.92512321472168,2,2,0.2845741973836657
27.76765583138803,27.66075961038405,1.9264781475067139,1712871166.8738258,0.10689622100397696,5.979688882827759,3,3,0.24148572480888683
17.692583979842098,17.620875337357383,1.9810972213745117,1712871166.9284515,0.0717086424847149,6.0343146324157715,4,4,0.29935398759977166
14.336988771201026,14.22754285222988,2.035644054412842,1712871166.9830482,0.10944591897114737,6.088911294937134,5,5,0.24475433595118382
10.521500205333627,10.450257548138415,2.0896964073181152,1712871167.037048,0.07124265719521199,6.142911195755005,6,6,0.28166782383865546
8.422000157948172,8.329461385812182,2.1449408531188965,1712871167.0934584,0.09253877213599024,6.199321508407593,7,7,0.28598211420607283
6.779108991893111,6.685688810213745,2.2017483711242676,1712871167.1496468,0.0934201816793655,6.255509853363037,8,8,0.43284494360396975
5.057785474268759,4.859531190450915,2.2584383487701416,1712871167.2063422,0.19825428381784455,6.3122053146362305,9,9,0.43681299716351907
4.615537470804306,4.41123975075074,2.3150675296783447,1712871167.2630053,0.20429772005356617,6.368868350982666,10,10,0.5213838799970059
3.727793584783608,3.464768278593515,2.3720340728759766,1712871167.319899,0.2630253061900926,6.425762176513672,11,11,0.48298645702463855
3.2875943520753386,3.046224833795356,2.4282376766204834,1712871167.3760803,0.24136951827998251,6.481943368911743,12,12,0.5740134137246643
2.8077778258075137,2.5052014982854085,2.4849159717559814,1712871167.4327433,0.302576327522105,6.538606405258179,13,13,0.6077536878215295
2.2750570379910884,1.942172051136911,2.540863513946533,1712871167.4887755,0.3328849868541773,6.5946385860443115,14,14,0.621777055046955
2.026776041770924,1.6802320320032789,2.600497007369995,1712871167.5484366,0.34654400976764504,6.654299736022949,15,15,0.6547444860385521
1.775253700590523,1.4068056187921134,2.6565706729888916,1712871167.604266,0.36844808179840954,6.710129022598267,16,16,0.6681473593316253
1.2950994577918298,0.9515892686233108,2.7111141681671143,1712871167.6588893,0.34351018916851894,6.764752388000488,17,17,0.6961677638265867
0.9643027279857406,0.616676673439989,2.767717123031616,1712871167.7155735,0.3476260545457516,6.821436643600464,18,18,0.6277355533639846
0.684139826289339,0.3902720913222355,2.823119640350342,1712871167.770519,0.29386773496710344,6.876382112503052,19,19,0.6030383269407305
0.39026732061189573,0.1632222520782351,2.930098295211792,1712871167.8774347,0.22704506853366066,6.983297824859619,21,20,0.4576405353347281
0.29436001326479144,0.13065498775326925,2.991499900817871,1712871167.9388556,0.16370502551152222,7.0447187423706055,22,21,0.42786088177053716
0.20977643571183827,0.07043933804399588,3.045928716659546,1712871167.9933112,0.13933709766784239,7.09917426109314,23,22,0.4088290963324085
0.13053794963802282,0.03663000277605201,3.1523478031158447,1712871168.0997303,0.0939079468619708,7.2055933475494385,25,23,0.33921609209604536
0.08196922265029757,0.03566981401630649,3.2577126026153564,1712871168.2050657,0.046299408633991075,7.310928821563721,27,24,0.22930658401188503
0.05991213472021535,0.018311607738989263,3.3113229274749756,1712871168.2586849,0.041600526981226085,7.364547967910767,28,25,0.22313418213108285
0.042672299609513305,0.011021960303893942,3.418544292449951,1712871168.3659737,0.03165033930561936,7.471836805343628,30,26,0.18562906283067143
0.03270939758252929,0.007668466269809095,3.5324435234069824,1712871168.4797997,0.025040931312720192,7.585662841796875,32,27,0.15716680432616803
0.02189108222671166,0.005220027843007662,3.6406946182250977,1712871168.5880942,0.016671054383703997,7.693957328796387,34,28,0.13803195910327912
0.01659561976927188,0.004096863067616346,3.75272798538208,1712871168.700104,0.012498756701655534,7.805967092514038,36,29,0.11844377559637223
0.010841063362388223,0.0022476098313266818,3.9124152660369873,1712871168.8597422,0.008593453531061541,7.96560525894165,39,30,0.034251134757526176
0.0031784406657041878,0.0014615233020783013,4.022783041000366,1712871168.9701943,0.0017169173636258864,8.076057434082031,41,31,0.0319289131202453
0.0024878833023129227,0.001022637580057214,4.183429956436157,1712871169.1308045,0.0014652457222557088,8.23666763305664,44,32,0.029464880101290142
0.00199230581705073,0.0008041902745853454,4.344248533248901,1712871169.2916088,0.0011881155424653845,8.397471904754639,47,33,0.026992306971734426
