time,loss,_step,loss_interior,step,_timestamp,_runtime,l2_error,loss_boundary
5.603941440582275,0.11216304225351836,42,0.10414774405409895,82,1712772423.120645,9.576434135437012,0.07314238675849935,0.00801529819941942
5.912666082382202,0.10124914677178527,43,0.0944646366697663,88,1712772423.429303,9.88509202003479,0.06235896595076335,0.006784510102018972
6.1687095165252686,0.0886379421987799,44,0.08311629747613579,93,1712772423.6853337,10.141122817993164,0.06022308994596996,0.005521644722644121
6.484546899795532,0.0853590075413803,45,0.08010772625044797,99,1712772424.001281,10.457070112228394,0.05866474691655455,0.005251281290932327
6.844695329666138,0.06811319291657002,46,0.06399724060736328,106,1712772424.3614807,10.817269802093506,0.05239073860679006,0.00411595230920674
7.216461896896362,0.06574633124214663,47,0.06172555747991972,113,1712772424.7332733,11.189062356948853,0.050352154016779,0.004020773762226908
7.585809946060181,0.0636864638763209,48,0.05976940772585406,120,1712772425.102556,11.558345079421997,0.049873037899380794,0.003917056150466844
7.995026588439941,0.05865387168136354,49,0.05489830203986046,128,1712772425.5116506,11.967439651489258,0.0488736412477099,0.003755569641503082
8.402685165405273,0.056634923105183546,50,0.05293900168712012,136,1712772425.919341,12.37513017654419,0.048526880660205454,0.0036959214180634268
8.860964059829712,0.048805329184939274,51,0.045366693025862895,145,1712772426.3776717,12.833460807800293,0.04650218762330992,0.003438636159076382
9.32106876373291,0.046090648307022135,52,0.04270493761468084,154,1712772426.8377566,13.293545722961426,0.04589822104348699,0.0033857106923412955
9.833858966827393,0.040723741304481934,53,0.03752765462382148,164,1712772427.3505712,13.806360244750977,0.044615072353871674,0.0031960866806604537
10.395889043807983,0.032956373545850196,54,0.030079635134264922,175,1712772427.9129946,14.368783712387085,0.04557929119339934,0.002876738411585274
10.968520879745483,0.027099498891194666,55,0.02447278834026804,186,1712772428.4852264,14.941015481948853,0.040854891637859776,0.0026267105509266237
11.585033416748047,0.02601961283075448,56,0.023435773692272694,198,1712772429.101843,15.557632207870483,0.04036353454243201,0.0025838391384817865
12.245851278305054,0.023418129224400494,57,0.02097184838968481,211,1712772429.7625597,16.218348741531372,0.03852388388189832,0.002446280834715686
12.943895101547241,0.022311667129539955,58,0.019937466190546434,224,1712772430.4605772,16.91636633872986,0.038208331242258566,0.00237420093899352
13.689493656158447,0.02137135140081975,59,0.01906715713521542,238,1712772431.206153,17.66194200515747,0.037856761485322306,0.0023041942656043283
14.514932632446289,0.01845244154010661,60,0.016417317955053943,254,1712772432.0315626,18.487351655960083,0.035649153971194836,0.002035123585052667
15.350549221038818,0.017568458475113014,61,0.015615085622562972,270,1712772432.8671463,19.322935342788696,0.03478120421626658,0.0019533728525500393
16.273252964019775,0.01575379414529735,62,0.014015154844485964,288,1712772433.7898877,20.24567675590515,0.03222372673611159,0.0017386393008113862
17.202958583831787,0.015173460888904478,63,0.013510550812987172,306,1712772434.7195878,21.175376892089844,0.03152860878147219,0.0016629100759173053
18.224550008773804,0.014004787774242128,64,0.012513244589583665,326,1712772435.741147,22.19693613052368,0.02938120368740133,0.0014915431846584642
19.301810264587402,0.013066373144369422,65,0.011664069939673902,347,1712772436.81849,23.27427911758423,0.028680585881404982,0.0014023032046955198
20.454634428024292,0.012480191164778902,66,0.011147223923692976,369,1712772437.9721317,24.427920818328857,0.028007576690429987,0.0013329672410859262
21.719250679016113,0.012007244387073178,67,0.010736430802600531,393,1712772439.2365038,25.69229292869568,0.027445013282601162,0.0012708135844726467
23.047765016555786,0.011641950578990756,68,0.010413361430948183,418,1712772440.5649226,27.020711660385132,0.027054578726475795,0.001228589148042573
24.465799808502197,0.010913793425023905,69,0.009774729567040749,445,1712772441.9828534,28.438642501831055,0.026130493981750637,0.0011390638579831564
25.947001457214355,0.010486555029865157,70,0.009387135675606255,473,1712772443.4641495,29.919938564300537,0.02545705197627886,0.0010994193542589023
27.629036903381348,0.009477619413056328,71,0.008479952378216547,504,1712772445.1456833,31.6014723777771,0.024216770329354247,0.0009976670348397817
29.335389614105225,0.008682550770753753,72,0.00771836156739352,536,1712772446.8520756,33.30786466598511,0.023046508313728155,0.0009641892033602339
31.132089376449585,0.007416592130708751,73,0.006613384558891649,571,1712772448.6487072,35.104496240615845,0.02188078497628886,0.000803207571817102
32.99166011810303,0.0066575676310913785,74,0.005921090154421014,607,1712772450.5087214,36.964510440826416,0.021121406922907298,0.000736477476670365
35.00999903678894,0.006204848014009844,75,0.005510970886034779,646,1712772452.5267518,38.98254084587097,0.02033855975521514,0.0006938771279750657
37.1592378616333,0.00585631760218939,76,0.005196773156360426,688,1712772454.6759222,41.13171124458313,0.019754724620528522,0.0006595444458289642
39.41059899330139,0.005506525074659091,77,0.004881803476640035,732,1712772456.9276545,43.38344359397888,0.019072399246140504,0.0006247215980190558
41.82258439064026,0.004969945535855007,78,0.004397715196281109,779,1712772459.3396978,45.79548692703247,0.01804383297520329,0.0005722303395738976
44.380287647247314,0.004568728839782555,79,0.00403451205723212,829,1712772461.897636,48.35342502593994,0.017479597089752063,0.0005342167825504354
47.16559672355652,0.004140487112043556,80,0.0036462215219097735,882,1712772464.6826193,51.13840842247009,0.016840402754923184,0.0004942655901337823
50.06479620933533,0.00375639606694098,81,0.0032949550291070874,939,1712772467.5821168,54.03790593147278,0.016286873678894472,0.0004614410378338928
53.13440299034119,0.0028593449774027358,82,0.00246870831615804,999,1712772470.6515508,57.10733985900879,0.014724745953284725,0.000390636661244696
56.50808811187744,0.002357486582721529,83,0.002014545270787709,1064,1712772474.0248313,60.48062038421631,0.013993522679171234,0.0003429413119338197
60.10926389694214,0.002058689455703665,84,0.0017495088793222685,1132,1712772477.626258,64.08204698562622,0.013329123793106855,0.00030918057638139665
63.84192204475403,0.001645541023916293,85,0.0014103456183430021,1205,1712772481.3589828,67.81477189064026,0.011451059120326743,0.00023519540557329083
67.7962691783905,0.00104025277567641,86,0.0008886060816654654,1282,1712772485.3133678,71.76915693283081,0.008828113259748664,0.00015164669401094468
72.00058913230896,0.0008831247764929436,87,0.0007577937686692119,1364,1712772489.5182056,75.97399473190308,0.008063413713706119,0.00012533100782373172
76.59477400779724,0.0005232197290015313,88,0.0004568993540074447,1452,1712772494.1114771,80.56726622581482,0.005977695248887675,6.632037499408669e-05
81.3431282043457,0.0003591964471516658,89,0.0003240544474828466,1545,1712772498.8598676,85.3156566619873,0.003981167886292199,3.514199966881918e-05
86.39417743682861,0.0003104962048570845,90,0.00028388630495889447,1645,1712772503.9108334,90.36662244796753,0.003486882959836954,2.6609899898190035e-05
91.70026564598083,0.00023854308056746616,91,0.00022295528462280316,1750,1712772509.2169335,95.6727225780487,0.002807713799745733,1.5587795944662998e-05
97.35500478744507,0.00022390850194386469,92,0.0002095206764238795,1863,1712772514.872086,101.3278751373291,0.00266719875138763,1.4387825519985208e-05
103.29568290710449,0.00020660363367002352,93,0.00019369370151184004,1982,1712772520.8123388,107.26812791824341,0.00249470075185211,1.290993215818349e-05
