_runtime,_timestamp,loss,_step,loss_boundary,loss_interior,time,l2_error,step
27.286662578582764,1712927137.0456815,0.08166756868482378,43,0.025152898291636715,0.05651467039318706,2.308577299118042,0.1301884429076515,124
27.360358238220215,1712927137.1193771,0.06449901560915768,44,0.014425432393425813,0.05007358321573187,2.38226580619812,0.10144390027765461,134
27.435652494430542,1712927137.1946714,0.059477946408306254,45,0.011377460104274286,0.048100486304031964,2.457624673843384,0.08705001892347153,144
27.51649832725525,1712927137.2755172,0.054542765689584216,46,0.010550233453422516,0.0439925322361617,2.5383570194244385,0.07712735112548968,155
27.59564995765686,1712927137.3546689,0.0507035318629921,47,0.010623552249781903,0.04007997961321019,2.6175808906555176,0.0772298794054551,166
27.68869638442993,1712927137.4477153,0.047264663135606184,48,0.010461736331344222,0.03680292680426196,2.710622549057007,0.07996260246251445,179
27.78954768180847,1712927137.5485666,0.04426952094425961,49,0.010007688784484776,0.03426183215977483,2.811469078063965,0.07720905101130254,193
27.889586687088013,1712927137.6486056,0.04173936029453851,50,0.009530936026241135,0.03220842426829737,2.91154146194458,0.07391504005286098,207
28.003740310668945,1712927137.7627592,0.03926968991022807,51,0.00912193546475749,0.030147754445470576,3.0256307125091553,0.07215605443749026,223
28.127795934677124,1712927137.8868148,0.03700804010830524,52,0.008817104263036139,0.0281909358452691,3.1496834754943848,0.07050972470411998,240
28.257854461669922,1712927138.0168734,0.034918264278035946,53,0.008570818810302803,0.026347445467733144,3.2797205448150635,0.06919623438283339,258
28.412480115890503,1712927138.171499,0.03287415904185982,54,0.008347115319289822,0.024527043722569995,3.434475898742676,0.06804358480597247,278
28.566036224365234,1712927138.3250551,0.03096588369219804,55,0.00815691613688071,0.02280896755531733,3.587935209274292,0.06704193776404381,299
28.73353600502014,1712927138.492555,0.029086738204706628,56,0.007985894862464298,0.02110084334224233,3.7554879188537598,0.06616718795125726,322
28.915815591812134,1712927138.6748345,0.027303831751845697,57,0.007836120052830213,0.019467711699015483,3.9377806186676025,0.06542136599320372,346
29.11828851699829,1712927138.8773074,0.025463292017663914,58,0.007690969858243101,0.017772322159420813,4.140197038650513,0.06472607441701102,373
29.32129192352295,1712927139.0803108,0.023698857456901777,59,0.0075580561353107934,0.016140801321590983,4.343210697174072,0.06411875523886348,401
29.538119554519653,1712927139.2971385,0.021942659608132194,60,0.007429311780030119,0.014513347828102074,4.559999465942383,0.06356189515613993,431
29.78475260734558,1712927139.5437715,0.02015563125708139,61,0.007299426455495292,0.012856204801586099,4.806708812713623,0.06303469100259275,464
30.052086114883423,1712927139.811105,0.018426371695372486,62,0.007172124816768257,0.011254246878604227,5.07399582862854,0.06255424014535656,499
30.32379412651062,1712927140.082813,0.01675779024160914,63,0.007044532354413723,0.009713257887195417,5.3457159996032715,0.062111448884646224,537
30.635066986083984,1712927140.394086,0.015223261913891208,64,0.006918889271623069,0.008304372642268139,5.656905889511108,0.061716457260956675,578
30.96797823905945,1712927140.7269971,0.013892276449348059,65,0.0067979246557062535,0.0070943517936418055,5.989861965179443,0.061375919113483925,622
31.30780053138733,1712927141.0668194,0.012803876795221474,66,0.0066833472443678064,0.006120529550853668,6.3296990394592285,0.06108296915963346,669
31.68572688102722,1712927141.4447458,0.01193522510567277,67,0.006572307264620689,0.005362917841052081,6.707631826400757,0.06080614747429136,720
32.08748769760132,1712927141.8465066,0.01126120604047241,68,0.006464362466733475,0.004796843573738935,7.109361171722412,0.06051433230827616,774
32.52470922470093,1712927142.2837281,0.010702194502578602,69,0.0063531344766533234,0.004349060025925279,7.546631336212158,0.06016889412078004,833
32.9965443611145,1712927142.7555633,0.010224518368050632,70,0.006240173414266612,0.0039843449537840196,8.018424272537231,0.0597699190335769,896
33.503398418426514,1712927143.2624173,0.00979217801840104,71,0.006124919523599492,0.003667258494801548,8.525276184082031,0.05932316136913282,964
34.06449556350708,1712927143.8235145,0.009386317078736345,72,0.006007489569019603,0.0033788275097167433,9.08627963066101,0.05883866914594978,1038
34.63000559806824,1712927144.3890245,0.009010735517231621,73,0.005892155191909433,0.0031185803253221886,9.651981830596924,0.058342600231477186,1116
35.24878978729248,1712927145.0078087,0.008647675568351665,74,0.005775130633240576,0.0028725449351110887,10.270708084106445,0.05782412998908262,1201
35.912574768066406,1712927145.6715937,0.008301071249178641,75,0.005658429983887212,0.0026426412652914293,10.934437036514282,0.05729494108866513,1292
36.64067029953003,1712927146.3996892,0.00796720804252599,76,0.0055413110683711474,0.0024258969741548413,11.662628412246704,0.05675334534733853,1390
37.396722078323364,1712927147.155741,0.007644175300229657,77,0.005423408635671066,0.00222076666455859,12.41859221458435,0.05619849906685177,1496
38.22802424430847,1712927147.9870431,0.009657999368572066,78,0.005463409729906657,0.00419458963866541,13.249897241592407,0.05579121825448189,1609
39.10932755470276,1712927148.8683465,0.0072674808174601644,79,0.005283854824258834,0.0019836259932013304,14.131118774414062,0.05531367598197626,1731
40.09081840515137,1712927149.8498373,0.006924855688745622,80,0.0051583486393087805,0.001766507049436841,15.112668514251709,0.05480282499949167,1863
41.17410326004028,1712927150.9331222,0.006620811818807816,81,0.005033877807864674,0.0015869340109431415,16.196144104003906,0.054235434235903185,2004
42.272642850875854,1712927152.0316617,0.006339518649176705,82,0.004911805703346187,0.001427712945830518,17.2945396900177,0.053655516338039125,2156
43.46542716026306,1712927153.224446,0.00607894909732813,83,0.004793327968853546,0.0012856211284745836,18.487290620803833,0.0530790389326348,2319
44.751954793930054,1712927154.5109737,0.0058353944683545225,84,0.004677695135991757,0.0011576993323627659,19.77379608154297,0.05250638558539481,2495
46.16306018829346,1712927155.922079,0.005607444753401058,85,0.004564729296124009,0.001042715457277049,21.18493103981018,0.0519384964898567,2685
