time,_runtime,step,_step,_timestamp,loss_interior,l2_error,loss_boundary,loss
24.14919424057007,27.608144760131836,88,43,1711569209.2605019,0.9076663361541256,0.9116018687004798,0.7826473318663056,1.6903136680204311
25.4400737285614,28.898982048034668,93,44,1711569210.5513391,0.8388793534113802,0.9078775833911512,0.7838014188135828,1.622680772224963
26.99063539505005,30.449536323547363,99,45,1711569212.1018934,0.771288133127071,0.9069133801772088,0.7826438763908572,1.5539320095179283
28.795751094818115,32.254599809646606,106,46,1711569213.906957,0.6975855912370548,0.9039162019777438,0.77921629315148,1.4768018843885349
30.613417148590088,34.07226300239563,113,47,1711569215.72462,0.6331015222574177,0.8966478535798765,0.7760017166517784,1.409103238909196
32.41463780403137,35.87363576889038,120,48,1711569217.5259929,0.5735923859094599,0.8931282090119786,0.7692223085852231,1.342814694494683
34.477882862091064,37.936641693115234,128,49,1711569219.5889988,0.5184713158294687,0.8860652276675238,0.7619468226533388,1.2804181384828075
36.54112982749939,39.99988317489624,136,50,1711569221.6522403,0.47583261736613786,0.8774872724286973,0.7514568108549831,1.2272894282211209
38.8692889213562,42.32821488380432,145,51,1711569223.980572,0.42942539715599093,0.865240553590539,0.7442996259634745,1.1737250231194656
41.20102882385254,44.65981101989746,154,52,1711569226.3121681,0.38536359289075284,0.8576437387415997,0.7270407625485914,1.1124043554393444
43.77211403846741,47.2308087348938,164,53,1711569228.8831658,0.3389539826435425,0.8439367084493572,0.7089515397849447,1.0479055224284872
46.60893368721008,50.06766605377197,175,54,1711569231.7200232,0.29387587914654106,0.8287519071743084,0.6897599858562136,0.9836358650027546
49.45781397819519,52.91691017150879,186,55,1711569234.5692673,0.2441090941262802,0.8063863917976272,0.6563909586037354,0.9005000527300157
52.68709588050842,56.14578628540039,198,56,1711569237.7981434,0.19943434101214616,0.7799090305517541,0.6177384262259421,0.8171727672380883
56.03461980819702,59.49369478225708,211,57,1711569241.146052,0.16249130557420086,0.7477377718183599,0.5764684090620239,0.7389597146362248
59.38336253166199,62.842347621917725,224,58,1711569244.4947047,0.1437237297771434,0.7160825376025932,0.5247480356675446,0.668471765444688
62.97212600708008,66.43091702461243,238,59,1711569248.0832741,0.11717324538869527,0.6783842877920929,0.4723149192118065,0.5894881646005018
67.0744116306305,70.53312492370605,254,60,1711569252.185482,0.10042167399731945,0.6160171830030172,0.388630166509967,0.48905184050728645
71.19112205505371,74.6501259803772,270,61,1711569256.302483,0.09174748783887163,0.5229893184122519,0.27894676128892765,0.37069424912779925
75.80526757240295,79.26408839225769,288,62,1711569260.9164455,0.05511282037330337,0.3805038652761592,0.14676771562833613,0.2018805360016395
80.435476064682,83.8942437171936,306,63,1711569265.5466008,0.028463275798685603,0.28501967320517535,0.08144481097436768,0.10990808677305328
85.56352162361145,89.02221035957336,326,64,1711569270.6745675,0.017620367504183908,0.1513742618398922,0.02378894151050565,0.04140930901468956
90.96332550048828,94.42239832878113,347,65,1711569276.0747554,0.01526804978159629,0.14453018545937285,0.022260253400151378,0.03752830318174767
96.62195634841919,100.08076453208923,369,66,1711569281.7331216,0.014451851928895818,0.13934030046035897,0.020930413977978686,0.0353822659068745
102.77112102508545,106.22993922233582,393,67,1711569287.8822963,0.013642937801917583,0.13414147974557716,0.019633974071527498,0.03327691187344508
109.19849753379822,112.65733551979065,418,68,1711569294.3096926,0.012854322681202091,0.12913855653611106,0.018454633035914585,0.03130895571711668
116.10867881774902,119.56759715080261,445,69,1711569301.2199543,0.012100780044911056,0.12434481105828485,0.01730950322354478,0.029410283268455836
123.32980942726135,126.78877139091492,473,70,1711569308.4411285,0.006575737389829745,0.08526852618213068,0.00995507334389042,0.016530810733720164
131.37289547920227,134.83191204071045,504,71,1711569316.4842691,0.006296594405939739,0.08414403062718308,0.009753620104517014,0.016050214510456753
139.6341269016266,143.0931601524353,536,72,1711569324.7455173,0.0030432687566272877,0.06683415689188982,0.007074903354524168,0.010118172111151456
148.64389991760254,152.10288739204407,571,73,1711569333.7552445,0.0029319939761074613,0.0663530537723247,0.006988432558374125,0.009920426534481587
157.89694738388062,161.35602021217346,607,74,1711569343.0083773,0.0028323088777622678,0.06592905455099625,0.006902657607879554,0.009734966485641823
167.91789269447327,171.37677907943726,646,75,1711569353.0291362,0.0025521367597521136,0.06460164045997208,0.006583377294977724,0.009135514054729838
178.70111536979675,182.1601541042328,688,76,1711569363.8125112,0.0018011529513488104,0.06065788219487306,0.005785879092675082,0.007587032044023893
189.99486136436462,193.4538333415985,732,77,1711569375.1061904,0.001345899055005557,0.05805614753920931,0.005278067767797724,0.006623966822803281
202.0531611442566,205.51203107833862,779,78,1711569387.1643882,0.0012096010541902144,0.056938240713980875,0.005091830658632872,0.006301431712823086
214.89439845085144,218.35328578948975,829,79,1711569400.005643,0.0010542047644429857,0.056076118551016685,0.004923908506698734,0.0059781132711417195
228.49746966362,231.95650243759155,882,80,1711569413.6088595,0.0008026867627274224,0.05415164265342172,0.004601885581062215,0.005404572343789637
243.14640355110168,246.60524129867554,939,81,1711569428.2575984,0.0007439694745476243,0.05336551953694758,0.004489533054235407,0.005233502528783031
