_timestamp,_runtime,l2_error,time,loss_interior,loss,_step,loss_boundary,step
1712929167.4395013,33.93793535232544,0.0028658911368531163,30.186447381973267,1.843413657974656e-05,2.620124163511366e-05,29,7.7671050553671e-06,36
1712929168.8707047,35.36913871765137,0.0023857809010049236,31.61748480796814,1.64471666426865e-05,2.181365292635572e-05,30,5.366486283669217e-06,39
1712929170.1200643,36.6184983253479,0.002073152865148808,32.86706614494324,1.6000269172476046e-05,2.0008499943513897e-05,31,4.008230771037852e-06,41
1712929172.125837,38.62427115440369,0.0016187211558170223,34.872801542282104,1.4752748614579464e-05,1.7326657688095265e-05,32,2.5739090735158005e-06,44
1712929173.7619941,40.26042819023132,0.001287195184070914,36.50900745391846,1.2224531624251122e-05,1.403511937144396e-05,33,1.8105877471928385e-06,47
1712929178.024145,44.522578954696655,0.0006213635160501044,40.771124839782715,9.153193324907976e-06,1.001962940000139e-05,34,8.664360750934137e-07,50
1712929180.5999308,47.09836483001709,0.000717477603512813,43.34689688682556,7.96617226190481e-06,8.424941888779188e-06,35,4.587696268743779e-07,53
1712929183.9913342,50.489768266677856,0.0011556623454446568,46.73830533027649,3.894035245838329e-06,4.917561207613265e-06,36,1.023525961774936e-06,57
1712929188.0969615,54.59539556503296,0.0007440468470164803,50.84371566772461,2.8127823479157997e-06,3.4738339676631664e-06,37,6.610516197473668e-07,60
1712929190.6526697,57.15110373497009,0.0008214139833509465,53.39962339401245,1.802059700194401e-06,2.377674405445067e-06,38,5.756147052506659e-07,64
1712929196.046386,62.544820070266724,0.0005880833826464362,58.79338788986206,1.0721482841048691e-06,1.5099355016155008e-06,39,4.377872175106317e-07,68
1712929199.6075273,66.10596132278442,0.00043193078170252413,62.35452175140381,1.0081562227422359e-06,1.2291768350968503e-06,40,2.2102061235461453e-07,73
1712929203.4093142,69.90774822235107,0.00031325403468071843,66.15633130073547,9.140867203679615e-07,1.0423952112968305e-06,41,1.2830849092886897e-07,77
1712929206.4152539,72.91368794441223,0.000197569332983752,69.16220331192017,7.98299337121275e-07,8.666039712304481e-07,42,6.830463410917312e-08,82
1712929210.37791,76.8763439655304,0.00027651657338675077,73.12462878227234,5.837971535549604e-07,7.562186994803361e-07,43,1.7242154592537566e-07,88
1712929216.950003,83.44843697547913,0.0003096981145050233,79.69696879386902,4.6600881219007245e-07,6.432563579767465e-07,44,1.7724754578667403e-07,93
1712929223.9965303,90.4949643611908,0.00020960038496820792,86.74349999427795,4.0907523328887087e-07,5.069088692471187e-07,45,9.78336359582479e-08,99
1712929228.565488,95.06392216682434,0.00020364359863969604,91.31241631507874,2.591707390048024e-07,3.082196927938056e-07,46,4.9048953789003196e-08,106
1712929235.6429806,102.14141464233398,0.00026098757832284644,98.389723777771,1.853711906085875e-07,2.6201296169565804e-07,47,7.664177108707054e-08,113
1712929244.2283688,110.72680282592773,0.00013612272737331026,106.97535467147827,1.2696073807188924e-07,1.6494184746312198e-07,48,3.7981109391232745e-08,120
1712929255.5114534,122.00988745689392,0.00011521474599455974,118.25813269615173,6.347397953502947e-08,8.387698833866905e-08,49,2.0403008803639582e-08,128
1712929268.7172618,135.2156958580017,8.648597989014145e-05,131.46425223350525,4.642094564883092e-08,5.875912786754736e-08,50,1.2338182218716438e-08,136
1712929278.7862458,145.28467988967896,7.38401304712063e-05,141.53320145606995,3.0635818444545144e-08,3.8233951820251894e-08,51,7.598133375706748e-09,145
1712929294.7351196,161.233553647995,6.153231799178508e-05,157.48193049430847,2.010310427675921e-08,2.3846195309546807e-08,52,3.7430910327875966e-09,154
1712929308.729653,175.22808694839478,3.100975221459264e-05,171.47660183906555,1.2372524161659542e-08,1.3826267204673537e-08,53,1.4537430430139962e-09,164
1712929324.4635165,190.9619505405426,2.7327293275818403e-05,187.21033263206482,8.877204943438382e-09,1.0333023452263633e-08,54,1.4558185088252511e-09,175
1712929337.20795,203.70638418197632,3.19109226823896e-05,199.95494842529297,7.264186292573837e-09,9.0046767621532e-09,55,1.7404904695793622e-09,186
1712929356.7808218,223.2792558670044,2.815224305932215e-05,219.52748823165894,5.961727238733659e-09,7.188954376882225e-09,56,1.2272271381485663e-09,198
1712929376.621231,243.11966514587402,2.4427903830163885e-05,239.36819434165955,4.6776830098558905e-09,5.672486500047919e-09,57,9.94803490192029e-10,211
1712929392.6954947,259.1939287185669,2.0974971609357907e-05,255.4422836303711,3.7131850487613832e-09,4.429166914925984e-09,58,7.159818661646008e-10,224
1712929416.9883513,283.4867854118347,2.2380578227495144e-05,279.7353081703186,2.9870051564684867e-09,3.856369039309514e-09,59,8.693638828410266e-10,238
1712929443.912368,310.4108021259308,2.323965314621158e-05,306.6591098308563,2.477619778732325e-09,3.470795188735446e-09,60,9.93175410003121e-10,254
1712929469.9192917,336.4177258014679,2.293993342412133e-05,332.66621708869934,2.0907582946213067e-09,3.1441979355583175e-09,61,1.0534396409370106e-09,270
1712929506.08255,372.5809841156006,2.429798530235267e-05,368.8291630744934,1.6648965333837014e-09,2.7536017920763896e-09,62,1.0887052586926882e-09,288
1712929543.8192818,410.317715883255,2.3232788604699026e-05,406.56624150276184,1.3409266073563953e-09,2.3985541960095267e-09,63,1.0576275886531314e-09,306
1712929590.4217727,456.920206785202,2.300439936052745e-05,453.16853404045105,1.089843294007365e-09,2.092809269483303e-09,64,1.002965975475938e-09,326
1712929639.6719217,506.17035579681396,2.2417190106383193e-05,502.41869378089905,8.90679893348844e-10,1.8176344829686496e-09,65,9.269545896198057e-10,347
1712929687.256523,553.7549569606781,2.1272435559716948e-05,550.0032691955566,7.559032731618708e-10,1.6194277324840615e-09,66,8.635244593221907e-10,369
1712929740.166071,606.6645050048828,2.0983552802074924e-05,602.912745475769,6.406183616953117e-10,1.439747963996831e-09,67,7.991296023015192e-10,393
1712929785.0535014,651.5519354343414,2.0609615398348683e-05,647.8004367351532,5.67595411525544e-10,1.3205383903272994e-09,68,7.529429788017554e-10,418
1712929821.9481797,688.4466137886047,1.988573885406234e-05,684.6949610710144,4.840711218801837e-10,1.1770854995035677e-09,69,6.93014377623384e-10,445
1712929885.7405202,752.2389543056488,1.9692494172974416e-05,748.4873006343842,4.2024996209437644e-10,1.0663619096807578e-09,70,6.461119475863813e-10,473
1712929958.9903948,825.4888288974762,1.9292972480505033e-05,821.7370715141296,3.588927030624417e-10,9.613584874714476e-10,71,6.024657844090058e-10,504
1712930032.352591,898.8510251045227,1.8964124488405597e-05,895.0993268489838,3.092663357350735e-10,8.789421438171576e-10,72,5.696758080820841e-10,536
1712930116.2860205,982.7844545841217,1.8721744700700414e-05,979.0327568054199,2.7166767330107684e-10,8.113694844538599e-10,73,5.397018111527831e-10,571
1712930196.6575286,1063.1559627056122,1.8437813111341045e-05,1059.4042749404907,2.410338271830224e-10,7.540944602459345e-10,74,5.130606330629121e-10,607
1712930280.9392142,1147.4376482963562,1.8079875451114197e-05,1143.6859624385834,2.1393239387286997e-10,6.989555489076136e-10,75,4.850231550347436e-10,646
1712930381.9553564,1248.4537904262543,1.7429479426688486e-05,1244.7020251750946,1.9339209287027867e-10,6.517940540150933e-10,76,4.5840196114481464e-10,688
1712930475.2088435,1341.7072775363922,1.7171070889674114e-05,1337.955621957779,1.7066246448879559e-10,5.955063450577319e-10,77,4.248438805689364e-10,732
1712930597.0457637,1463.5441977977753,1.662285172759342e-05,1459.7925517559052,1.5388929559223719e-10,5.459371104108794e-10,78,3.9204781481864214e-10,779
1712930729.5572999,1596.0557339191437,1.5932512409033857e-05,1592.304011106491,1.3931394054321634e-10,4.959661112575218e-10,79,3.5665217071430546e-10,829
1712930858.2756712,1724.77410531044,1.5065296156508194e-05,1721.0224206447601,1.259665850842973e-10,4.4225723652248255e-10,80,3.162906514381852e-10,882
1712931011.938134,1878.4365680217743,1.3912487698615193e-05,1874.6848237514496,1.1254847701748256e-10,3.808573200263241e-10,81,2.6830884300884154e-10,939
1712931199.9474683,2066.4459023475647,1.2882609312433467e-05,2062.693526983261,1.0259291039793072e-10,3.3094268294476277e-10,82,2.2834977254683203e-10,999
1712931367.1759307,2233.6743648052216,1.152790141635873e-05,2229.922640800476,9.184327603696259e-11,2.739100482471576e-10,83,1.8206677221019502e-10,1064
1712931512.5167046,2379.0151386260986,1.007566360232709e-05,2375.263418197632,8.290077409170013e-11,2.2415818407134874e-10,84,1.412574099796486e-10,1132
1712931728.9176188,2595.4160528182983,9.025639223251246e-06,2591.6643571853638,7.510756427799328e-11,1.8653381144668113e-10,85,1.1142624716868787e-10,1205
1712931941.216024,2807.714457988739,8.046355378277797e-06,2803.962749481201,6.940893551021005e-11,1.5856878877358132e-10,86,8.915985326337127e-11,1282
1712932166.8055723,3033.3040063381195,7.144751809676935e-06,3029.5522422790527,6.374465166026293e-11,1.3433012141371439e-10,87,7.058546975345147e-11,1364
1712932420.0931237,3286.591557741165,6.290459337081693e-06,3282.8397731781006,5.866819232892538e-11,1.1398664268297757e-10,88,5.531845035405219e-11,1452
1712932686.0082753,3552.5067093372345,5.300027729903615e-06,3548.7550344467163,5.2909031629471726e-11,9.316708511558034e-11,89,4.025805348610861e-11,1545
1712933029.7250597,3896.2234938144684,4.652930963849465e-06,3892.4715151786804,4.9137444632350125e-11,8.121146128663489e-11,90,3.207401665428477e-11,1645
1712933422.806447,4289.304881095886,4.0861689486655345e-06,4285.55314540863,4.5749358086819844e-11,7.156263222008834e-11,91,2.5813274133268492e-11,1750
1712933849.5700316,4716.068465709686,3.5875338554128507e-06,4712.316771745682,4.2597425544072755e-11,6.356264422301185e-11,92,2.0965218678939092e-11,1863
1712934303.2478573,5169.746291399002,3.1341275159108947e-06,5165.994578123093,3.9552299971006665e-11,5.6724122156058047e-11,93,1.7171822185051382e-11,1982
1712934802.1118956,5668.610329627991,2.764511861620556e-06,5664.858592271805,3.676526406014761e-11,5.116268752414075e-11,94,1.4397423463993136e-11,2110
1712935314.4566817,6180.9551157951355,2.418863351612341e-06,6177.2033886909485,3.382346133478974e-11,4.592224305690674e-11,95,1.2098781722117e-11,2245
1712935898.3633852,6764.861819267273,2.192738619730322e-06,6761.110068798065,3.15586657164504e-11,4.228076638238873e-11,96,1.0722100665938325e-11,2389
