loss_interior,step,l2_error,_runtime,_timestamp,loss_boundary,loss,time,_step
0.1296306584179315,31,0.19133226845810208,10.931443929672241,1714518321.5988278,0.033601046483501575,0.16323170490143307,6.89259672164917,31
0.1264245449821035,32,0.19124089328990598,11.078765630722046,1714518321.7461495,0.030567641106270912,0.15699218608837442,7.041273355484009,32
0.11788209863515196,33,0.17833434541855245,11.227128744125366,1714518321.8945127,0.029236068086063282,0.14711816672121525,7.189652919769287,33
0.11024674912209784,34,0.16765017357766893,11.370293378829956,1714518322.0376773,0.026865792499708056,0.1371125416218059,7.332913398742676,34
0.10982091206932738,35,0.1723562502372999,11.59844708442688,1714518322.265831,0.024837263129328865,0.13465817519865625,7.559435606002808,35
0.10480714220617535,36,0.157280100036336,11.79586911201477,1714518322.463253,0.025295239152334486,0.13010238135850982,7.758398771286011,36
0.10175109353216422,37,0.16289047244753088,11.980583906173706,1714518322.6479678,0.02242887352228388,0.1241799670544481,7.94096565246582,37
0.09731632934697343,38,0.15394396083676043,12.1593017578125,1714518322.8266857,0.02298687716234192,0.12030320650931535,8.12171983718872,38
0.09514669127620251,39,0.1519513614174775,12.336764812469482,1714518323.0041487,0.021421101303894595,0.11656779258009711,8.29936170578003,39
0.0891835790452854,40,0.14181187420883593,12.523861646652222,1714518323.1912456,0.020118504234016593,0.10930208327930199,8.486339569091797,40
0.08411403140750319,42,0.13496628965075586,12.873623132705688,1714518323.541007,0.016760997779919923,0.10087502918742311,8.83614468574524,41
0.07085769550719816,46,0.10685210601116789,13.634271144866943,1714518324.301655,0.010895893249717448,0.0817535887569156,9.596267938613892,42
