_timestamp,loss_interior,step,_step,_runtime,loss_boundary,loss,time,l2_error
1711567764.7696376,0.17370999022172384,88,43,9.57944369316101,0.019527823262148178,0.19323781348387203,1.5487101078033447,0.14053758913474299
1711567764.8046405,0.11837508409339124,93,44,9.614446640014648,0.026345722007064625,0.14472080610045587,1.5837054252624512,0.17026869966246147
1711567764.845645,0.08575115624254308,99,45,9.65545105934143,0.017239674720642376,0.10299083096318545,1.624694585800171,0.11305951863309348
1711567764.8920596,0.05808382953066328,106,46,9.701865673065186,0.01768792335717828,0.07577175288784156,1.671081304550171,0.10710156962865178
1711567764.938241,0.048465957860314074,113,47,9.748047113418579,0.01271517679685285,0.06118113465716692,1.7172696590423584,0.09140088091774777
1711567764.9956853,0.045554163971365545,120,48,9.80549144744873,0.010421600998881671,0.05597576497024721,1.7747161388397217,0.08499360838307986
1711567765.0496812,0.040989444808006946,128,49,9.859487295150757,0.009479198799806469,0.05046864360781342,1.828665018081665,0.07654490676414148
1711567765.1157897,0.03811252515064805,136,50,9.925595760345459,0.008903630615136054,0.04701615576578411,1.8947443962097168,0.0742025671582925
1711567765.1774626,0.035143636334800304,145,51,9.987268686294556,0.008678859510902222,0.043822495845702525,1.9565014839172363,0.07343648231800842
1711567765.2380457,0.03264531300687965,154,52,10.047851800918579,0.008525982734854528,0.04117129574173418,2.0170581340789795,0.07216040140163286
1711567765.3048728,0.030220144300367315,164,53,10.114678859710693,0.008358456451350513,0.03857860075171783,2.083857536315918,0.07111932835262347
1711567765.379953,0.02794838189771972,175,54,10.189759016036987,0.008135226592716097,0.03608360849043582,2.158947229385376,0.07001286074863795
1711567765.4554722,0.025933493905457423,186,55,10.265278339385986,0.007926621940757486,0.03386011584621491,2.2344560623168945,0.06906993621630661
1711567765.541337,0.02395018787222664,198,56,10.35114312171936,0.007726559245832123,0.03167674711805876,2.3203647136688232,0.06824331219012864
1711567765.6320171,0.022031593482831385,211,57,10.441823244094849,0.0075221708495584036,0.02955376433238979,2.411010503768921,0.06729827061269518
1711567765.7198777,0.020322691367324706,224,58,10.529683828353882,0.007331927814815663,0.02765461918214037,2.498793840408325,0.06644421081297776
1711567765.8111737,0.018696205862686714,238,59,10.62097978591919,0.007139666882373415,0.025835872745060127,2.5901737213134766,0.06559747206132951
1711567765.9142656,0.017074558639403124,254,60,10.724071741104126,0.006943647761202936,0.02401820640060606,2.6932361125946045,0.06475789791614012
