loss_boundary,step,_step,_timestamp,loss,time,loss_interior,_runtime,l2_error
0.008788884612366111,0,0,1714844818.4623682,48.95553827928032,1.4707200527191162,48.946749394667954,5.596556186676025,0.6121862778960357
0.008788589881125209,1,1,1714844818.5902238,48.95551415396704,1.873356819152832,48.94672556408591,5.724411725997925,0.7702015263680828
0.04670874889991333,2,2,1714844818.698737,306.076446285618,1.9823222160339355,306.0297375367181,5.832924842834473,0.2415943571021299
0.04857836375842357,3,3,1714844818.794522,63.039163961661835,2.07784366607666,62.99058559790341,5.928709983825684,0.4964597456861416
0.2504794576694882,4,4,1714844818.8981884,11.885805563761773,2.182119369506836,11.635326106092284,6.032376289367676,0.3499793014238133
0.13454163437647382,5,5,1714844818.9892378,4.701128162767872,2.2734055519104004,4.566586528391398,6.123425722122192,0.6596521511302149
0.20304818708090885,6,6,1714844819.0775752,9.494127032620394,2.36177659034729,9.291078845539486,6.211763143539429,0.4049656188209884
0.13576156724998442,7,7,1714844819.172127,2.0299228380302283,2.4560654163360596,1.894161270780244,6.306314945220947,0.26196523807138145
0.08084828744144706,8,8,1714844819.2699697,0.7713949013914856,2.5529065132141113,0.6905466139500386,6.404157638549805,0.19955290054094402
0.048641792604924766,9,9,1714844819.3567185,0.34954552854540466,2.6409096717834473,0.30090373594047987,6.490906476974487,0.1958278462828328
0.03936099342291481,10,10,1714844819.4497035,0.2147827833618724,2.734022378921509,0.1754217899389576,6.58389139175415,0.1894230163605569
0.028354438930657158,11,11,1714844819.5370066,0.1348234329475159,2.8213226795196533,0.10646899401685873,6.671194553375244,0.18752880476545797
0.02563929410487038,12,12,1714844819.624678,0.09366070658464613,2.90899658203125,0.06802141247977575,6.758865833282471,0.16939221069666027
0.02209384143168695,13,13,1714844819.7134662,0.07075330680606998,2.997730016708374,0.04865946537438303,6.847654104232788,0.1577367928526181
0.01757943797989977,14,14,1714844819.8029883,0.10855834479083273,3.0870048999786377,0.09097890681093297,6.93717622756958,0.15163764816849815
0.017077893504626813,15,15,1714844819.8965104,0.04438719184865045,3.1807613372802734,0.027309298344023635,7.030698299407959,0.13902944631625933
0.014531648673809738,16,16,1714844819.997268,0.1349379005652987,3.281200885772705,0.12040625189148897,7.131455898284912,0.13538999806126054
0.014370945397097108,17,17,1714844820.0847108,0.03574385265542719,3.3690438270568848,0.02137290725833008,7.218898773193359,0.14442443478129224
0.014884251548322562,18,18,1714844820.1751137,0.08371989987870551,3.4589409828186035,0.06883564833038294,7.3093016147613525,0.1250151903166087
0.012983450187279444,19,19,1714844820.272577,0.031255709679522466,3.556859016418457,0.01827225949224302,7.406764984130859,0.11783043656364263
0.012242584193844048,20,20,1714844820.3606277,0.032253996909109614,3.644665479660034,0.020011412715265568,7.4948155879974365,0.11694351084627756
0.01192951134181366,21,21,1714844820.4517546,0.019186370135936694,3.7360117435455322,0.007256858794123035,7.585942506790161,0.23174597792178364
0.02770280474613618,22,22,1714844820.5382328,1.7747158698453658,3.8225088119506836,1.7470130650992295,7.6724207401275635,0.15189430660084596
0.02424931414130882,23,23,1714844820.6276844,0.29062434383656416,3.911992311477661,0.26637502969525534,7.761872291564941,0.13754799350982339
0.02286787880076424,24,24,1714844820.715487,0.07859342011269378,3.9998066425323486,0.05572554131192954,7.849674940109253,0.1349979009886773
0.022325907353947363,25,25,1714844820.8059912,0.03510223651345357,4.09033989906311,0.01277632915950621,7.940179109573364,0.11830661512870257
0.018244261215529238,26,26,1714844820.89353,0.026772328645645382,4.177809715270996,0.008528067430116144,8.02771782875061,0.09223646794966711
0.01283187244716733,27,27,1714844820.9818258,0.022839260101761488,4.266143560409546,0.010007387654594156,8.116013765335083,0.08068296017138131
0.008976572351092253,28,28,1714844821.0711503,0.01784847527368224,4.355473041534424,0.008871902922589985,8.2053382396698,0.07984771215208664
0.007557988097264211,29,29,1714844821.1586256,0.012520281373851387,4.442981004714966,0.0049622932765871755,8.292813539505005,0.07864599972830222
0.006653688087300226,30,30,1714844821.2474089,0.010160958001157442,4.531734228134155,0.0035072699138572164,8.381596803665161,0.07067351608712077
0.005156316572950488,31,31,1714844821.3350718,0.008893589882817628,4.619419097900391,0.0037372733098671412,8.46925973892212,0.06639905901972282
0.004641262950688782,32,32,1714844821.4234617,0.007298116231387321,4.707799911499023,0.0026568532806985385,8.557649612426758,0.052978018852964416
0.003794594128465927,33,33,1714844821.5109782,0.006110361121711981,4.795077800750732,0.002315766993246054,8.645166158676147,0.0469773106696929
0.003391359029069393,34,34,1714844821.5980473,0.005164173310504051,4.882383108139038,0.001772814281434657,8.732235193252563,0.04374906681689338
0.0030849863161611147,35,35,1714844821.6860592,0.004514768384384307,4.970357418060303,0.0014297820682231922,8.820247173309326,0.040769450178218404
0.0027168192735825903,36,36,1714844821.772899,0.004234240624062245,5.057217836380005,0.0015174213504796545,8.907086849212646,0.039844209595198715
0.0025869637546617518,37,37,1714844821.86166,0.003585508461359038,5.146022081375122,0.0009985447066972863,8.995847940444946,0.03921178304405164
0.002484391929414813,38,38,1714844821.9492905,0.0033952115092459995,5.233583688735962,0.0009108195798311863,9.083478450775146,0.038103215199312646
0.0023249164744588036,39,39,1714844822.0361705,0.0030688473526764883,5.32051420211792,0.0007439308782176848,9.170358419418335,0.0368004177867012
0.0020800700371183256,40,40,1714844822.1240635,0.002994566907770603,5.408386468887329,0.0009144968706522774,9.258251428604126,0.03660117084721004
0.0018691529402669797,42,41,1714844822.3007972,0.0023627700373271892,5.585151195526123,0.0004936170970602093,9.434985160827637,0.035297059123833435
