loss_boundary,loss,_timestamp,step,time,_step,_runtime,l2_error,loss_interior
0.5357137613630049,3.5612752553560516,1714519183.9551065,50,1.7769548892974854,43,5.697317600250244,0.8057809028402675,3.0255614939930466
0.4447741068859615,2.6248752667428668,1714519183.99347,55,1.8153057098388672,44,5.735681056976318,0.6129792826299658,2.180101159856905
0.17208475902818338,1.7126436603287445,1714519184.0417118,61,1.863520860671997,45,5.783922910690308,0.4073289766391625,1.5405589013005612
0.028657767377793793,0.7906862775492505,1714519184.089564,67,1.9113011360168457,46,5.831775188446045,0.10032982554393534,0.7620285101714567
0.04710080676354808,0.6234963831701498,1714519184.1400383,73,1.9617044925689697,47,5.882249355316162,0.21544502819466646,0.5763955764066017
0.04739114648070261,0.38018314169049305,1714519184.2073526,81,2.0290818214416504,48,5.94956374168396,0.18256966237241956,0.3327919952097904
0.03914754115795117,0.31259079392439204,1714519184.270416,89,2.092158555984497,49,6.012627124786377,0.1876462962278992,0.2734432527664409
0.065569317747351,0.23864059726970582,1714519184.3403966,98,2.162180185317993,50,6.082607746124268,0.2262666049187322,0.17307127952235482
0.040455666524251664,0.17612528129158725,1714519184.409878,107,2.2316272258758545,51,6.1520891189575195,0.18067635310519894,0.13566961476733558
0.031427957566803076,0.13645761565854495,1714519184.4938493,118,2.315659284591675,52,6.236060380935669,0.15605331484466423,0.10502965809174188
0.02471034244041327,0.10954751341366754,1714519184.5829182,130,2.404724597930908,53,6.325129270553589,0.13359802825113712,0.08483717097325427
0.02016869845044712,0.09400364873908325,1714519184.6847904,143,2.5065393447875977,54,6.427001476287842,0.11785640410270613,0.07383495028863613
0.016899665307523515,0.08204475820220392,1714519184.7955801,157,2.617344856262207,55,6.5377912521362305,0.10713411786341452,0.0651450928946804
0.014725512026162254,0.07206845341830197,1714519184.9133115,172,2.735081911087036,56,6.655522584915161,0.09816299635038431,0.05734294139213972
0.013215661099047161,0.06276342945039821,1714519185.0499597,190,2.8717854022979736,57,6.792170763015747,0.0919763128299012,0.04954776835135105
0.0119719492518188,0.055762106620767776,1714519185.1880014,208,3.0097146034240723,58,6.930212497711182,0.08640459794703036,0.04379015736894898
0.010721419205557773,0.04978289218447,1714519185.3506868,229,3.172424554824829,59,7.092897891998291,0.08066682791780448,0.03906147297891222
0.009735766470255883,0.045141078371246215,1714519185.5282612,252,3.350003242492676,60,7.270472288131714,0.07597462347281227,0.03540531190099033
0.009009159019696913,0.04155555719880787,1714519185.7192533,277,3.5410401821136475,61,7.4614644050598145,0.0723864541912249,0.03254639817911096
0.008471612507404722,0.038616021666560266,1714519185.9333284,305,3.7550573348999023,62,7.675539493560791,0.06967307949720532,0.030144409159155547
0.008099273016981328,0.03618374869592671,1714519186.1606393,335,3.9823496341705322,63,7.902850389480591,0.06778527453362801,0.02808447567894538
0.00781769951459427,0.033932842351508806,1714519186.4253738,369,4.2470481395721436,64,8.167584896087646,0.06638095645743237,0.026115142836914535
0.007598907922086839,0.031840589496969676,1714519186.711188,406,4.532901763916016,65,8.453399181365967,0.06532647440500636,0.024241681574882833
0.007414347916166752,0.02983817696035,1714519187.0288742,446,4.850280523300171,66,8.771085262298584,0.06447593506155094,0.022423829044183247
0.007239825841631721,0.02780079966795251,1714519187.3788052,491,5.200462102890015,67,9.121016263961792,0.06370930688826855,0.02056097382632079
0.0070711239098992336,0.02577266935388735,1714519187.757522,540,5.579248428344727,68,9.499733209609985,0.06300046732609273,0.018701545443988117
0.006900106056168657,0.023725658816671748,1714519188.1731951,594,5.994911432266235,69,9.915406227111816,0.06230794479692101,0.01682555276050309
0.006725252280235079,0.021695236420244398,1714519188.6167498,653,6.4384377002716064,70,10.3589608669281,0.06162164091331926,0.014969984140009319
0.006544729211449932,0.019704846645406348,1714519189.1141984,718,6.9359447956085205,71,10.856409549713135,0.06093377092588379,0.013160117433956415
0.006360489609170642,0.01780279567853344,1714519189.6616406,790,7.483397722244263,72,11.403851747512817,0.06025243487204869,0.011442306069362798
0.006181291371654828,0.01606154591178974,1714519190.25496,869,8.076582431793213,73,11.99717116355896,0.05960720788145208,0.009880254540134912
0.0067145530863922205,0.06667596734150409,1714519190.902221,956,8.723642826080322,74,12.644432067871094,0.056762837004728256,0.05996141425511187
0.005855086494626055,0.01367252509405937,1714519191.6186192,1052,9.440247774124146,75,13.360830307006836,0.05822317047810123,0.007817438599433315
0.0057019484911377,0.012215295760261584,1714519192.3959856,1157,10.217649459838867,76,14.13819670677185,0.057609765275218466,0.006513347269123884
0.005577977945969881,0.010928306016469201,1714519193.2607489,1272,11.082441568374634,77,15.002959966659546,0.05711583153581839,0.0053503280704993205
0.005455229150346176,0.009761241794068683,1714519194.2233267,1400,12.04502534866333,78,15.965537786483765,0.056614419754919994,0.004306012643722507
0.005323092426855676,0.008744575217842655,1714519195.2682488,1539,13.089924812316895,79,17.010459899902344,0.056046930808259,0.0034214827909869786
0.005169957338851941,0.007869127252823587,1714519196.442941,1693,14.264343023300171,80,18.185152053833008,0.055341517295417676,0.0026991699139716466
0.00499402604081439,0.007148258292585818,1714519197.723155,1863,15.544870138168335,81,19.46536612510681,0.054472558014518044,0.002154232251771427
0.004802864787724731,0.0065747083599619355,1714519199.1296828,2049,16.951363801956177,82,20.871893882751465,0.05347277364265465,0.001771843572237204
0.004605708234475442,0.006111471845902002,1714519200.6750312,2254,18.49664306640625,83,22.417242288589478,0.05239522988794873,0.0015057636114265607
0.0044125796457512205,0.0057258683760746665,1714519202.3641658,2479,20.185792446136475,84,24.106376886367798,0.05131102471769539,0.0013132887303234455
0.004238110649830961,0.005423769011670232,1714519204.2366173,2727,22.058014631271362,85,25.97882843017578,0.050211892029142814,0.0011856583618392704
0.004059193032956977,0.005110436897154808,1714519206.3366218,3000,24.158257722854614,86,28.078832864761353,0.049191012238286126,0.0010512438641978306
0.0038839495233857066,0.0048254799117470855,1714519208.6650405,3299,26.486753702163696,87,30.407251596450806,0.04816007447017351,0.0009415303883613792
0.0037186856571220597,0.004575490016759704,1714519211.2123742,3629,29.034034967422485,88,32.954585313797,0.047102665204279116,0.0008568043596376436
0.0035358440617416598,0.004303528889989588,1714519213.9270194,3992,31.748453617095947,89,35.669230461120605,0.046007408242109284,0.0007676848282479288
0.0033485136681850242,0.004039585521361066,1714519216.997896,4391,34.819554805755615,90,38.74010705947876,0.044842193161633556,0.0006910718531760418
