time,loss_interior,step,loss,_step,l2_error,_timestamp,_runtime,loss_boundary
4.717406988143921,0.00016289968482483276,40,0.0008499015158232,40,0.034257515149858954,1726516576.295117,5.236349821090698,0.0006870018309983672
4.8700151443481445,0.0001584918427293111,42,0.0008431869888823406,41,0.03390553616223942,1726516576.4477825,5.389015436172485,0.0006846951461530295
5.179706573486328,0.00013366535658958185,46,0.0007527603689937744,42,0.027855487899058142,1726516576.7576072,5.698840141296387,0.0006190950124041925
5.48904013633728,0.00013019017503434753,50,0.0006974218050649084,43,0.02482465086264104,1726516577.0668309,6.008063793182373,0.0005672316300305609
5.8586039543151855,0.00011645704255632447,55,0.0006524638463405028,44,0.024530919958279305,1726516577.4364154,6.37764835357666,0.0005360068037841783
6.2986555099487305,0.00011760490036766724,61,0.0006230781924341724,45,0.02215213983517323,1726516577.8764403,6.817673206329346,0.0005054732920665052
6.733719110488892,0.0001174050677755782,67,0.000552141641355193,46,0.018475350645832254,1726516578.3115156,7.252748489379883,0.0004347365735796148
7.165446043014526,0.00012001695924615061,73,0.0004986280314449892,47,0.01788608143228478,1726516578.7431717,7.684404611587524,0.0003786110721988386
7.785945653915405,0.00012214244319845287,81,0.0005152511557114964,48,0.015256606801402018,1726516579.3639402,8.30517315864563,0.0003931087125130435
8.409773826599121,0.00012454480478360118,89,0.00045135035236841835,49,0.01444697713418249,1726516579.9876494,8.928882360458374,0.00032680554758481717
9.090887784957886,0.0001267626326243588,98,0.00039437031464286965,50,0.011525851129299776,1726516580.6686134,9.609846353530884,0.00026760768201851084
9.784496545791626,0.00013508376457454686,107,0.0003927396510031979,51,0.011815218245459782,1726516581.3622408,10.303473711013794,0.00025765588642865105
10.569318294525146,0.00012988932028263193,118,0.0003411919945458552,52,0.010199913024657116,1726516582.1470916,11.088324546813965,0.00021130267426322326
11.424361944198608,0.00012560093524885627,130,0.0003147026581831096,53,0.00944258150302666,1726516583.002117,11.943349838256836,0.00018910172293425332
12.373896598815918,0.00013140480518264626,143,0.0003062683104950772,54,0.010145564781732518,1726516583.951715,12.892947912216187,0.0001748635053124309
13.415436744689941,0.00012490825934703112,157,0.00026311440143575573,55,0.009869351814770451,1726516584.9932272,13.934460163116455,0.00013820614208872461
14.49759316444397,0.00012368559940257446,172,0.00024882064577031707,56,0.009573715369692095,1726516586.0753658,15.01659870147705,0.00012513504636774259
15.849913835525513,0.00012036604420980927,190,0.0002322421176905302,57,0.0109598558701957,1726516587.427717,16.36894989013672,0.00011187607348072091
17.145271062850952,0.0001232832834163974,208,0.00021467097433288735,58,0.012001325683204564,1726516588.7231624,17.664395332336426,9.138769091648994e-05
18.74635124206543,0.00011161492095346183,229,0.0001966554742771957,59,0.012220104388901344,1726516590.3241782,19.265411138534546,8.504055332373389e-05
20.524054050445557,0.00011124967532747331,252,0.0001902715253388473,60,0.013303502864159107,1726516592.1018136,21.043046474456787,7.902185001137396e-05
22.36050295829773,9.900881311492959e-05,277,0.00016936510950432048,61,0.013722084994120304,1726516593.9383943,22.879627227783203,7.035629638939088e-05
24.42794394493103,9.036432164127109e-05,305,0.00015057009348339224,62,0.012849817341257376,1726516596.0057344,24.946967363357544,6.0205771842121145e-05
26.590744495391846,9.345844634070485e-05,335,0.0001524860742104991,63,0.012967814394704544,1726516598.168546,27.109778881072998,5.902762786979425e-05
29.071768283843994,7.635718019854517e-05,369,0.0001295790629626414,64,0.012782165444972486,1726516600.6496708,29.590903759002686,5.322188276409623e-05
31.748857975006104,6.599330551361352e-05,406,0.00011528634511463038,65,0.01254505574720399,1726516603.326674,32.26790690422058,4.929303960101687e-05
34.64364004135132,5.847458345863457e-05,446,0.00010729117126393116,66,0.01154059768946563,1726516606.2214136,35.162646532058716,4.881658780529659e-05
37.919697284698486,5.175171392395063e-05,491,9.562890194243908e-05,67,0.011119320114051342,1726516609.4975839,38.43881678581238,4.3877188018488454e-05
41.56121516227722,4.337601760563983e-05,540,8.302326130354005e-05,68,0.009442563402849912,1726516613.1389866,42.08021950721741,3.964724369790021e-05
45.560548067092896,3.906631381293575e-05,594,7.604287528363403e-05,69,0.0076131850042657845,1726516617.1384423,46.07967519760132,3.697656147069828e-05
49.88040018081665,3.236340769817845e-05,653,6.473036014115806e-05,70,0.0069693234968560185,1726516621.4581754,50.3994083404541,3.2366952442979616e-05
54.518943548202515,2.8840826175294185e-05,718,5.883380907584735e-05,71,0.006224857720145519,1726516626.0966408,55.0378737449646,2.9992982900553168e-05
59.76009678840637,2.392106805627837e-05,790,4.998161967878369e-05,72,0.004278455922384501,1726516631.3381677,60.27940058708191,2.6060551622505318e-05
65.57842206954956,2.1440374701902872e-05,869,4.593166614879188e-05,73,0.0035009571844177643,1726516637.1561768,66.09740972518921,2.4491291446889012e-05
72.1075541973114,1.998320544356156e-05,956,4.073422375776577e-05,74,0.002605746145016994,1726516643.685426,72.62665891647339,2.0751018314204203e-05
79.50636005401611,1.8623061362721962e-05,1052,3.589174332856652e-05,75,0.002869928735646007,1726516651.084317,80.02554988861084,1.7268681965844552e-05
87.22589135169983,1.658019759110083e-05,1157,3.1024373559428765e-05,76,0.0032590478771727808,1726516658.80372,87.744952917099,1.4444175968327935e-05
95.95276713371277,1.5590575388875416e-05,1272,2.724886325146549e-05,77,0.004461899933181429,1726516667.5305755,96.47180843353271,1.1658287862590072e-05
105.15196871757507,1.3160512541558638e-05,1400,2.26373827237327e-05,78,0.005670388107237556,1726516676.729998,105.67123103141785,9.476870182174063e-06
115.31588101387024,1.2341815591695994e-05,1539,2.018754768680172e-05,79,0.006771936198573688,1726516686.893635,115.83486795425415,7.84573209510573e-06
126.61727595329285,1.1465333953906928e-05,1693,1.7574612734379316e-05,80,0.007407325473073234,1726516698.1950583,127.13629126548767,6.1092787804723875e-06
139.36085414886475,1.0303539535163582e-05,1863,1.4837357599289488e-05,81,0.008212854684958998,1726516710.938814,139.88004684448242,4.533818064125906e-06
