loss_boundary,loss,_runtime,_timestamp,time,_step,l2_error,loss_interior,step
0.002081059681637286,0.0026056973742657717,2.353762149810791,1726517574.543055,1.41078782081604,26,0.04790743590843837,0.0005246376926284859,26
0.0018134950150182978,0.002261581439636321,2.360860824584961,1726517574.5501537,1.4178860187530518,27,0.05000981248671074,0.0004480864246180235,27
0.0018569672820591715,0.0022709194198861464,2.3679263591766357,1726517574.5572193,1.4249310493469238,28,0.05136951169510619,0.00041395213782697497,28
0.0018553115890159151,0.0022597617791601868,2.3750433921813965,1726517574.5643363,1.4320614337921143,29,0.05079624043840296,0.00040445019014427163,29
0.0018426201286631974,0.002247634810615003,2.382075071334839,1726517574.571368,1.4390876293182373,30,0.047551530344311824,0.00040501468195180566,30
0.0015247953960851126,0.0019272735766327602,2.3891170024871826,1726517574.57841,1.446141242980957,31,0.04309620021481385,0.0004024781805476475,31
0.001411962907174993,0.0018085614168179237,2.396181106567383,1726517574.585474,1.4531950950622559,32,0.03916354286192496,0.0003965985096429308,32
0.0012730418902594765,0.0016963194187397707,2.4032211303710938,1726517574.592514,1.4602491855621338,33,0.03682877421123165,0.00042327752848029415,33
0.0012607570776709122,0.0017089640757928634,2.4107799530029297,1726517574.6000729,1.4677958488464355,34,0.0360225856979733,0.0004482069981219512,34
0.0011698017171196406,0.0016168296146937696,2.417816400527954,1726517574.6071093,1.474822998046875,35,0.036190851966676575,0.000447027897574129,35
0.0011639249216370553,0.0015637267401628738,2.4247689247131348,1726517574.6140618,1.4818060398101807,36,0.03733659177064328,0.00039980181852581844,36
0.0011021828571720106,0.0014449692016941854,2.4316985607147217,1726517574.6209915,1.4887266159057617,37,0.039283542798146075,0.0003427863445221747,37
0.001092805204835777,0.0013916093444401013,2.440037965774536,1726517574.6293309,1.4970872402191162,38,0.041084885144592395,0.00029880413960432415,38
0.0010608924650172683,0.0013346396012706844,2.4470107555389404,1726517574.6363037,1.504086971282959,39,0.04196580481831692,0.000273747136253416,39
0.0010323412278210584,0.0013063954813182952,2.453834295272827,1726517574.6431272,1.5109179019927979,40,0.041269434587873036,0.0002740542534972369,40
0.0009553869905707771,0.0012054083283744106,2.4661076068878174,1726517574.6554005,1.5231032371520996,41,0.03843781704127214,0.0002500213378036335,42
0.0008134952288691908,0.001085087475723921,2.488931655883789,1726517574.6782246,1.5459346771240234,42,0.039253688198375845,0.0002715922468547303,46
0.0007877184988246197,0.0010190958989116468,2.5118818283081055,1726517574.7011747,1.5688896179199219,43,0.03922062128391131,0.00023137740008702715,50
0.0006440330234391309,0.0009062781103386587,2.5405433177948,1726517574.7298362,1.597531795501709,44,0.036886782566378236,0.0002622450868995279,55
0.0006046163256256113,0.0008226949155241391,2.574678659439087,1726517574.7639716,1.6316537857055664,45,0.03548188766722756,0.00021807858989852783,61
0.0005864701971849811,0.0007667990307466408,2.6083457469940186,1726517574.7976387,1.6653296947479248,46,0.03274881178257562,0.00018032883356165966,67
0.0004897981722910077,0.0006490752347542451,2.6425275802612305,1726517574.8318205,1.6995048522949219,47,0.02962975493475454,0.0001592770624632374,73
0.0004649976064437138,0.0005954237787564599,2.6905534267425537,1726517574.8798463,1.7475316524505615,48,0.02569914877053625,0.0001304261723127461,81
0.00040281559497450114,0.0005282357306395205,2.7367911338806152,1726517574.926084,1.793726921081543,49,0.02299826341880196,0.00012542013566501937,89
0.00038564530907170334,0.0005112272453635378,2.785611391067505,1726517574.9749043,1.8425936698913574,50,0.01991632957522675,0.00012558193629183442,98
0.0003117091286640022,0.0004354896643386346,2.835329055786133,1726517575.024622,1.8923263549804688,51,0.019352528674278127,0.00012378053567463238,107
0.0002645777513916494,0.0003870481130918011,2.895214796066284,1726517575.0845077,1.9521780014038086,52,0.017668810748652036,0.0001224703617001517,118
0.00023561525643385394,0.0003642298023144229,2.9612908363342285,1726517575.1505837,2.0182814598083496,53,0.015704960503387,0.00012861454588056898,130
0.00020168647017694544,0.00032549431411930485,3.034097909927368,1726517575.2233908,2.0910520553588867,54,0.013610903898625763,0.0001238078439423594,143
0.00016187086441307171,0.0002860668859874034,3.1106631755828857,1726517575.299956,2.167642593383789,55,0.011843093102508119,0.00012419602157433168,157
0.00013902368746839417,0.000260809212777457,3.192816734313965,1726517575.3821096,2.2497658729553223,56,0.010558207622693853,0.0001217855253090628,172
0.00011182574329956543,0.000235498237272846,3.289349317550659,1726517575.4786422,2.346334934234619,57,0.00917994688159167,0.00012367249397328056,190
9.096013606529682e-05,0.00021335299180675281,3.3908400535583496,1726517575.580133,2.4477739334106445,58,0.007794179238915656,0.000122392855741456,208
8.501843780173987e-05,0.00020908139920081356,3.505246162414551,1726517575.694539,2.562209367752075,59,0.007011652984478782,0.0001240629613990737,229
6.951644817972072e-05,0.00017649684211921792,3.630234718322754,1726517575.8195276,2.68719744682312,60,0.006248894139424907,0.0001069803939394972,252
5.779677880938692e-05,0.00015892858341246376,3.7680342197418213,1726517575.9573271,2.8249855041503906,61,0.006462379982267367,0.00010113180460307685,277
5.276794613057883e-05,0.00014823487886067696,3.9202702045440674,1726517576.109563,2.9771924018859863,62,0.006082523883523304,9.546693273009814e-05,305
4.776770903037826e-05,0.00013462079347631553,4.089348077774048,1726517576.278641,3.146209716796875,63,0.006426537953094502,8.685308444593727e-05,335
4.1465611065485135e-05,0.00010652688865119407,4.271587371826172,1726517576.4608803,3.3285202980041504,64,0.006994554121153417,6.506127758570893e-05,369
3.9000890832194835e-05,9.860047085834815e-05,4.46886682510376,1726517576.6581597,3.5257604122161865,65,0.0072156427110491245,5.959958002615331e-05,406
3.502291933493057e-05,8.006682470617419e-05,4.683505296707153,1726517576.8727982,3.7401015758514404,66,0.007080947502990945,4.504390537124362e-05,446
2.8372964360180157e-05,6.532073073290565e-05,4.9275877475738525,1726517577.1168807,3.984489917755127,67,0.006774284788290215,3.69477663727255e-05,491
2.5488452184732435e-05,5.537385115001358e-05,5.193989276885986,1726517577.3832822,4.250836372375488,68,0.006125852139582083,2.9885398965281147e-05,540
2.1121445644665416e-05,4.955406123770304e-05,5.480085611343384,1726517577.6693785,4.536980867385864,69,0.005615313956749883,2.8432615593037623e-05,594
1.7557730193305006e-05,4.3673752407543964e-05,5.794964790344238,1726517577.9842577,4.851813554763794,70,0.005021861711935404,2.6116022214238958e-05,653
1.5814352965964756e-05,3.921045177981674e-05,6.145110368728638,1726517578.3344033,5.20187783241272,71,0.003914617040026398,2.3396098813851986e-05,718
1.4858522747654326e-05,3.793019821165908e-05,6.524764060974121,1726517578.714057,5.581650257110596,72,0.0032345363874285576,2.3071675464004757e-05,790
1.221649775270727e-05,3.122959428185079e-05,6.953569173812866,1726517579.142862,6.010508060455322,73,0.0026017937144800466,1.901309652914352e-05,869
1.1550874265389817e-05,2.966319920742366e-05,7.417916297912598,1726517579.6072092,6.47479510307312,74,0.0019979234881633565,1.811232494203384e-05,956
8.695022933310155e-06,2.4890683689604317e-05,7.93520450592041,1726517580.1244974,6.99203896522522,75,0.0018336322272670524,1.6195660756294162e-05,1052
7.190817168249844e-06,2.2195590033772827e-05,8.495287895202637,1726517580.6845808,7.552164554595947,76,0.0023637149266838506,1.5004772865522983e-05,1157
5.615860541797785e-06,1.8134156692590495e-05,9.10934853553772,1726517581.2986414,8.166216135025024,77,0.002749326222628269,1.251829615079271e-05,1272
5.065477520546853e-06,1.634076291604006e-05,9.792316913604736,1726517581.9816098,8.849185466766357,78,0.003611480466149249,1.1275285395493208e-05,1400
3.6462024115653584e-06,1.3870328227923278e-05,10.530993700027466,1726517582.7202866,9.58787226676941,79,0.0035913208191033557,1.022412581635792e-05,1539
9.955029921128823e-06,2.3201578589120906e-05,11.3500075340271,1726517583.5393004,10.406889915466309,80,0.004425846217875265,1.3246548667992084e-05,1693
1.4060829803794521e-05,2.780932733055061e-05,12.252041339874268,1726517584.4413342,11.308894634246826,81,0.005986893128445937,1.3748497526756087e-05,1863
2.0509268818862194e-06,9.105657717119686e-06,13.253654479980469,1726517585.4429474,12.310491800308228,82,0.00494363893618982,7.0547308352334666e-06,2049
5.972464043504822e-06,1.5340580913736974e-05,14.343057870864868,1726517586.5323508,13.399893760681152,83,0.00586990245849808,9.368116870232151e-06,2254
1.4179992080807681e-05,2.674390753473865e-05,15.536036729812622,1726517587.7253296,14.592904806137085,84,0.006610569681414966,1.256391545393097e-05,2479
1.0761008070910298e-06,6.435406099737138e-06,16.866334199905396,1726517589.055627,15.923205375671387,85,0.005652492598905471,5.359305292646108e-06,2727
9.359038515794887e-07,5.4008088240056385e-06,18.310386180877686,1726517590.499679,17.36724853515625,86,0.005389082522841084,4.46490497242615e-06,3000
9.384498704539579e-07,4.880362375414581e-06,19.90071129798889,1726517592.0900042,18.957579374313354,87,0.005270422799906957,3.9419125049606225e-06,3299
1.513751439250015e-06,5.4035944641974125e-06,21.649842023849487,1726517593.839135,20.706688165664673,88,0.00502977835874672,3.889843024947398e-06,3629
2.0891897667865838e-06,5.984981735817097e-06,23.57895278930664,1726517595.7682457,22.635759115219116,89,0.00516112109936127,3.8957919690305135e-06,3992
1.2724615678184691e-05,2.0343533666991764e-05,25.70345401763916,1726517597.892747,24.760324716567993,90,0.005783360133828351,7.618917988807074e-06,4391
6.216755967287046e-06,1.0823584847484464e-05,28.039443492889404,1726517600.2287364,27.096343278884888,91,0.005387929840165447,4.606828880197417e-06,4831
8.646750249124051e-07,3.019565060858692e-06,30.600385189056396,1726517602.789678,29.657200574874878,92,0.0040405664090309296,2.154890035946287e-06,5314
7.035200871388979e-07,2.597657791849683e-06,33.46076560020447,1726517605.6500585,32.51739454269409,93,0.003629449517613199,1.8941377047107851e-06,5845
7.324129084159055e-06,1.2117631375614056e-05,36.5626335144043,1726517608.7519264,35.6191782951355,94,0.004721285988183096,4.793502291455001e-06,6429
4.0318178266367323e-07,1.8116120707892474e-06,39.990954637527466,1726517612.1802475,39.04782438278198,95,0.00304950944150159,1.4084302881255742e-06,7072
2.7952231153505004e-07,1.5000123663289666e-06,43.73882222175598,1726517615.9281151,42.79561734199524,96,0.0027122940085225664,1.2204900547939167e-06,7779
1.9104854148047548e-07,1.30903213492514e-06,47.87500834465027,1726517620.0643013,46.931809425354004,97,0.0027161404233504117,1.1179835934446646e-06,8557
3.4382265474507894e-07,1.1570115755413788e-06,52.43180251121521,1726517624.6210954,51.48859667778015,98,0.0025137693996170095,8.131889207963e-07,9413
1.318284187491788e-06,2.70014189999261e-06,57.520084857940674,1726517629.7093778,56.576611042022705,99,0.003365011001737644,1.3818577125008218e-06,10354
4.5569927634724164e-07,1.4396059797319162e-06,63.12061882019043,1726517635.3099117,62.177178621292114,100,0.0018931250755812388,9.839067033846746e-07,11389
1.0495231522737458e-07,7.106383797867131e-07,69.17985320091248,1726517641.369146,68.23641204833984,101,0.002176563191618559,6.056860645593386e-07,12528
4.4426881041591337e-07,1.1351385931457118e-06,75.9495906829834,1726517648.1388836,75.00620365142822,102,0.001972786469985914,6.908697827297984e-07,13781
2.5942867777350054e-07,9.192969952765099e-07,83.31148886680603,1726517655.5007818,82.36802625656128,103,0.0015441963312609844,6.598683175030094e-07,15159
1.097617859310545e-06,2.1059501563240844e-06,91.6415662765503,1726517663.8308592,90.69811177253723,104,0.0013946745523286455,1.0083322970135395e-06,16675
3.5135388393253753e-06,5.38305705776502e-06,100.78511786460876,1726517672.9744108,99.84164881706238,105,0.00371928114927967,1.8695182184396453e-06,18342
8.579918899297861e-08,5.946265312950386e-07,110.78921389579773,1726517682.9785068,109.845956325531,106,0.001517834926081028,5.0882734230206e-07,20177
1.4436888458966783e-07,6.429763295443564e-07,121.78463792800903,1726517693.9739308,120.84115624427795,107,0.0016046006822261478,4.986074449546886e-07,22194
7.425757185409168e-06,1.1128633332207407e-05,133.80314755439758,1726517705.9924405,132.8596613407135,108,0.004739745969223337,3.70287614679824e-06,24414
2.427296488003836e-05,3.4636394795625694e-05,147.01965498924255,1726517719.208948,146.07618403434753,109,0.004182546539163133,1.0363429915587333e-05,26855
4.440269394784348e-06,6.729233367048734e-06,161.5774917602539,1726517733.7667847,160.63399243354797,110,0.00387386306537559,2.2889639722643863e-06,29540
2.3146565661581853e-06,3.4817760761376055e-06,177.49343514442444,1726517749.682728,176.55024409294128,111,0.0019052161402043609,1.1671195099794201e-06,32494
6.149342870731692e-07,1.2594055637796304e-06,194.96653509140015,1726517767.155828,194.02305579185486,112,0.0009401762409718826,6.444712767064613e-07,35744
5.7370403488707064e-08,3.988121637361264e-07,214.18825697898865,1726517786.37755,213.24480867385864,113,0.0010252274087938923,3.4144176024741933e-07,39318
1.160677143733192e-06,2.0017535538233385e-06,235.5456075668335,1726517807.7349005,234.602436542511,114,0.0015373205498571954,8.410764100901466e-07,43250
2.982644387562165e-07,7.430650119839381e-07,258.9088749885559,1726517831.098168,257.9654014110565,115,0.0007224779708057844,4.448005732277216e-07,47575
1.9566228266779483e-08,3.0053345659508495e-07,284.99898767471313,1726517857.1882806,284.0555236339569,116,0.0007577026487785864,2.809672283283055e-07,52332
1.7861811368133688e-06,2.6709831422176608e-06,313.95172452926636,1726517886.1410174,313.0076811313629,117,0.0025271967174880614,8.848020054042917e-07,57566
4.880466945272368e-07,8.870177854559332e-07,345.9204304218292,1726517918.1097233,344.9769389629364,118,0.0006562582425967781,3.989710909286964e-07,63322
1.1026002060982406e-07,3.9588058856897356e-07,380.6033065319061,1726517952.7925994,379.65982699394226,119,0.0007209531471298223,2.856205679591495e-07,69654
6.812978258240012e-06,1.0068100953929026e-05,418.521244764328,1726517990.7105377,417.5777397155762,120,0.004075682570754245,3.2551226956890145e-06,76620
2.331647802000524e-06,3.444728933841126e-06,461.09893774986267,1726518033.2882307,460.15366291999817,121,0.0024820525948793903,1.1130811318406017e-06,84281
1.615561824622669e-06,2.5513444477423803e-06,506.7414529323578,1726518078.9307458,505.7979898452759,122,0.0022483151403353122,9.357826231197113e-07,92710
4.56985822645986e-07,8.344729239763189e-07,556.4605662822723,1726518128.6498592,555.5160918235779,123,0.0009905556399118518,3.77487101330333e-07,101980
3.8448298694847424e-07,6.744868572369705e-07,612.7242364883423,1726518184.9135294,611.7807803153992,124,0.0009771117618421704,2.900038702884963e-07,112178
3.657040819110407e-07,6.591360362707021e-07,672.4825735092163,1726518244.6718664,671.5391263961792,125,0.0007819427037591469,2.934319543596614e-07,123396
8.345941362930626e-09,1.4601346582841044e-07,739.1423544883728,1726518311.3316474,738.1985905170441,126,0.0003755055447880557,1.3766752446547982e-07,135736
4.262801751316105e-07,7.223826476313522e-07,812.9864232540131,1726518385.1757162,812.0429553985596,127,0.001077729446577066,2.961024724997417e-07,149309
9.636270120688076e-07,1.4814967493862342e-06,893.8259961605072,1726518466.015289,892.8823556900024,128,0.0003876746660526523,5.178697373174266e-07,164240
1.6094621434678592e-08,1.491352034625968e-07,981.2156324386597,1726518553.4049253,980.2722301483154,129,0.000461653013425662,1.330405820279182e-07,180664
2.1696277504347792e-08,1.6866932309001368e-07,1000.9446148872375,1726518573.1339078,1000.0011925697327,130,0.00032593243065940784,1.4697304558566588e-07,184386
