loss_interior,step,l2_error,_step,_runtime,_timestamp,time,loss_boundary,loss
0.0004638301454864823,42,0.12635686046985034,41,2.1195833683013916,1726516510.9408574,1.552804946899414,0.009264494099721503,0.009728324245207986
0.0003987924176432732,46,0.1238587432421241,42,2.1432313919067383,1726516510.9645054,1.5764708518981934,0.008893856133746514,0.009292648551389787
0.0003872754897646109,50,0.12179113753350322,43,2.174992561340332,1726516510.9962666,1.6081900596618652,0.008674832135976576,0.009062107625741186
0.00033632041521644985,55,0.11827462199352409,44,2.212779998779297,1726516511.034054,1.6458740234375,0.00822421139591904,0.008560531811135488
0.0002934816793397294,61,0.11448979009365023,45,2.250900983810425,1726516511.072175,1.6841301918029785,0.0077497209168098154,0.008043202596149546
0.0002557587328196772,67,0.11140189262825168,46,2.2903800010681152,1726516511.111654,1.7235403060913086,0.007779960992888875,0.008035719725708552
0.00022030873478012239,73,0.108290893240989,47,2.3325319290161133,1726516511.153806,1.7657432556152344,0.006982140893356323,0.007202449628136445
0.00018937548416507276,81,0.10489155939079474,48,2.385343074798584,1726516511.206617,1.8184349536895752,0.006497217588579114,0.006686593072744187
0.00017685769616631087,89,0.10059955624252465,49,2.4333577156066895,1726516511.2546318,1.8665151596069336,0.006535598957853323,0.006712456654019634
0.00015156972284549586,98,0.09698010949313308,50,2.488335132598877,1726516511.3096092,1.9215433597564697,0.006208781761403554,0.00636035148424905
0.0001454471848712168,107,0.09353035268100225,51,2.5432136058807373,1726516511.3644876,1.9764165878295898,0.00561697019796713,0.005762417382838347
0.0001504050823877547,118,0.08874117875387731,52,2.6058056354522705,1726516511.4270797,2.0390031337738037,0.005105690866880338,0.005256095949268093
0.0001412976296282119,130,0.08410555587755653,53,2.671072006225586,1726516511.492346,2.104290246963501,0.004659000548225901,0.004800298177854113
0.000158556199354403,143,0.08004382908688003,54,2.7410340309143066,1726516511.562308,2.1742050647735596,0.004380813278631314,0.004539369477985717
0.0001681484815297507,157,0.0757160420241434,55,2.8298046588897705,1726516511.6510787,2.263009786605835,0.003844589265824906,0.004012737747354657
0.00017552444692554405,172,0.07112342689010187,56,2.913985013961792,1726516511.735259,2.347125768661499,0.0035655956076566415,0.0037411200545821857
0.00019804945503976837,190,0.06674392785524955,57,3.022660255432129,1726516511.8439343,2.455864667892456,0.0030781473250379374,0.003276196780077706
0.00022505620428147401,208,0.062251562384844,58,3.123776435852051,1726516511.9450505,2.5570178031921387,0.002754357022074059,0.002979413226355533
0.00022176258752806688,229,0.05889732466701366,59,3.24501633644104,1726516512.0662904,2.6782429218292236,0.002868903846148478,0.003090666433676545
0.0002405109134140928,252,0.05464733941625289,60,3.3750576972961426,1726516512.1963317,2.808339834213257,0.002402356501273259,0.002642867414687352
0.0002478551680737341,277,0.05167205493935341,61,3.528549909591675,1726516512.349824,2.961737871170044,0.0022190703516233204,0.0024669255196970545
0.000268442755785761,305,0.04809069342134032,62,3.684842824935913,1726516512.5061169,3.11807918548584,0.0020890590020153886,0.0023575017578011496
0.000259501726084962,335,0.04533290446166289,63,3.8662290573120117,1726516512.687503,3.2993898391723633,0.0018044637746832209,0.002063965500768183
0.0002518874804117427,369,0.04302228164867191,64,4.056928873062134,1726516512.878203,3.490138292312622,0.0017462639036122565,0.0019981513840239993
0.00024687754947911434,406,0.04052160744069223,65,4.267883062362671,1726516513.089157,3.7011168003082275,0.00159190136680921,0.0018387789162883242
0.0002414670435866365,446,0.03869379203786594,66,4.482056617736816,1726516513.3033307,3.915210485458374,0.0015407878276650188,0.0017822548712516553
0.00022776461967644645,491,0.03691420541394619,67,4.741647243499756,1726516513.5629213,4.174847602844238,0.0014011264529842915,0.001628891072660738
0.00021636256873983127,540,0.03609725022563818,68,5.011371612548828,1726516513.8326457,4.444626092910767,0.0013501461501139423,0.0015665087188537737
0.0002121752527839681,594,0.03528947257105972,69,5.297468423843384,1726516514.1187425,4.730665683746338,0.0012492389993166025,0.0014614142521005705
0.0002003441169828321,653,0.034702505718970794,70,5.610464096069336,1726516514.4317381,5.0437092781066895,0.0011644525425778527,0.0013647966595606849
0.00017313012890982793,718,0.034463574079259394,71,5.961024045944214,1726516514.782298,5.394167184829712,0.001076474444668853,0.001249604573578681
0.0001816275920156411,790,0.03366737480397588,72,6.372901678085327,1726516515.1941757,5.806071758270264,0.0010149741452649087,0.0011966017372805498
0.00017873629535021472,869,0.033602982884040795,73,6.771083354949951,1726516515.5923574,6.204279184341431,0.0009585976809548385,0.0011373339763050532
0.00017795942789602996,956,0.03305315694737558,74,7.269840955734253,1726516516.091115,6.702972650527954,0.0009206470499388051,0.001098606477834835
0.00016729348409721666,1052,0.032566623366270815,75,7.776079893112183,1726516516.597354,7.209315538406372,0.0008363093142355602,0.001003602798332777
0.00015488194902300246,1157,0.03215226523765455,76,8.366663694381714,1726516517.1879377,7.7998621463775635,0.0007955204886537331,0.0009504024376767356
0.00014741818496869037,1272,0.031226750220137937,77,8.944909572601318,1726516517.7661836,8.378064632415771,0.000770447789196633,0.0009178659741653234
0.00015063277653968714,1400,0.030276695525247824,78,9.58203649520874,1726516518.4033105,9.015278339385986,0.0007368820690285388,0.000887514845568226
0.00014218834692169944,1539,0.02925406467302373,79,10.385025262832642,1726516519.2062993,9.8181893825531,0.0006416982218888121,0.0007838865688105116
0.00013292501058387863,1693,0.027887061916904068,80,11.265679359436035,1726516520.0869534,10.69877314567566,0.0006556672180586056,0.0007885922286424842
0.00012076791298114682,1863,0.026844604227693133,81,12.186586618423462,1726516521.0078607,11.619738578796387,0.0006133316561362474,0.0007340995691173943
0.00012542721956535272,2049,0.02521540175852637,82,13.257728099822998,1726516522.0790021,12.690875053405762,0.0005840968773248883,0.0007095240968902411
0.00012054267244520576,2254,0.024047940276712754,83,14.379823684692383,1726516523.2010977,13.811167240142822,0.0005691248189324323,0.0006896674913776382
0.00012184929745604319,2479,0.02247975068737789,84,15.659414529800415,1726516524.4806886,15.092691659927368,0.0004937542913045678,0.000615603588760611
0.0001219895915325497,2727,0.020868444356361936,85,16.99260711669922,1726516525.8138812,16.425641536712646,0.00046396111698215024,0.0005859507085146999
0.00011501931117059457,3000,0.019415240886679046,86,18.48044466972351,1726516527.3017187,17.91352891921997,0.00042933198580243716,0.0005443512969730318
0.00011655821705851487,3299,0.017857977875708832,87,20.125999689102173,1726516528.9472737,19.55920910835266,0.0004053833971796805,0.0005219416142381954
0.00011943652897819641,3629,0.016389916607131114,88,21.86799645423889,1726516530.6892705,21.301165103912354,0.00038719148377851627,0.0005066280127567126
0.00012085088303432338,3992,0.015041212994383673,89,23.87844944000244,1726516532.6997235,23.311632871627808,0.0003421845190687743,0.00046303540210309766
0.0001243771371301818,4391,0.013744603541779496,90,26.087902545928955,1726516534.9091766,25.521050691604614,0.00030859674229185896,0.00043297387942204074
0.0001250409601805503,4831,0.012491324594978325,91,28.70459508895874,1726516537.5258691,28.13753318786621,0.00028717827823613196,0.00041221923841668225
0.0001240508301277477,5314,0.011557206233587726,92,31.428733587265015,1726516540.2500076,30.861740112304688,0.0002724452550561731,0.00039649608518392077
0.0001318936864318309,5845,0.010670232439887488,93,34.5028817653656,1726516543.3241558,33.93592381477356,0.00024270100354599104,0.00037459468997782196
0.0001311667457787307,6429,0.009881010326959446,94,37.91571521759033,1726516546.7369893,37.34878993034363,0.00021576530930140966,0.00034693205508014036
0.00013367851839568546,7072,0.009482933796175203,95,41.64094567298889,1726516550.4622197,41.07274150848389,0.00019900968769975965,0.0003326882060954451
0.00012909537599128454,7779,0.009051955991152707,96,45.69552731513977,1726516554.5168014,45.127646923065186,0.00018743464005490173,0.0003165300160461863
0.0001342518120434617,8557,0.009032490811381473,97,50.042362213134766,1726516558.8636363,49.47412657737732,0.00015320590385133447,0.00028745771589479616
0.00012682959892391357,9413,0.008982281390040198,98,54.91526126861572,1726516563.7365353,54.34836673736572,0.00014882055527861443,0.00027565015420252803
0.00013722112946382538,10354,0.009196031045469481,99,60.2023983001709,1726516569.0236723,59.635552167892456,0.00013000445348772632,0.00026722558295155167
0.00012802703480210872,11389,0.009524688929301972,100,66.17556929588318,1726516574.9968433,65.60871720314026,0.00012402291917937343,0.00025204995398148215
0.00012326538387259488,12528,0.009948987181720133,101,72.5495958328247,1726516581.3708699,71.98251914978027,0.00011568052580909497,0.00023894590968168985
0.00012513655425102984,13781,0.010354360548156302,102,79.65463089942932,1726516588.475905,79.08774065971375,0.00010183169390491051,0.00022696824815594035
0.00012419452940987553,15159,0.010677597857576526,103,87.39840626716614,1726516596.2196803,86.83155798912048,9.730316442598253e-05,0.00022149769383585804
0.0001198718813279914,16675,0.011058777384605365,104,95.83133673667908,1726516604.6526108,95.26429772377014,8.468947899672495e-05,0.00020456136032471635
0.00011498318095580154,18342,0.011574933134580705,105,105.00768876075745,1726516613.8289628,104.44079399108887,7.731872999971848e-05,0.00019230191095552003
0.00011055230714945558,20177,0.011750416429205695,106,115.3946897983551,1726516624.2159638,114.82784867286682,7.662653982553962e-05,0.00018717884697499521
0.00010673993007333569,22194,0.012001761163483666,107,126.78275632858276,1726516635.6040304,126.21565747261047,6.971144424488504e-05,0.00017645137431822073
0.00010013742406194816,24414,0.012166989139201462,108,139.22915315628052,1726516648.0504272,138.66220712661743,7.007614929432785e-05,0.000170213573356276
9.526283445253892e-05,26855,0.012294778509411786,109,153.08787035942078,1726516661.9091444,152.52098059654236,6.02771406864995e-05,0.00015553997513903842
9.187107008617207e-05,29540,0.012173325627072936,110,168.16489148139954,1726516676.9861655,167.5977840423584,5.8193503487845244e-05,0.00015006457357401732
9.255426649205678e-05,32494,0.012120653908665636,111,184.9235556125641,1726516693.7448297,184.35667753219604,5.8856892513038105e-05,0.0001514111590050949
8.357183125684734e-05,35744,0.011970652636457732,112,203.41137623786926,1726516712.2326503,202.84449315071106,5.608427277366151e-05,0.00013965610403050884
7.453030641805817e-05,39318,0.011757046749000752,113,223.6106152534485,1726516732.4318893,223.04349279403687,5.633092916113123e-05,0.0001308612355791894
7.785884618190852e-05,43250,0.011402609705674242,114,245.9647319316864,1726516754.786006,245.39786005020142,4.942227544114411e-05,0.00012728112162305264
6.974710682184122e-05,47575,0.010881099317627076,115,270.41541838645935,1726516779.2366924,269.84827637672424,4.693510127149073e-05,0.00011668220809333195
6.382044240241269e-05,52332,0.010435858346664344,116,297.40770077705383,1726516806.2289748,296.84079146385193,4.5682235179817306e-05,0.00010950267758223
5.8026785619881524e-05,57566,0.00983166896143646,117,327.0494158267975,1726516835.8706899,326.4821546077728,4.299189226757998e-05,0.0001010186778874615
5.686936600598728e-05,63322,0.00923094579169267,118,359.87750577926636,1726516868.6987798,359.3105580806732,4.470486336305815e-05,0.00010157422936904543
5.3680476389374435e-05,69654,0.00859679910143742,119,395.5835328102112,1726516904.4048069,395.0164337158203,4.277111625274161e-05,9.645159264211605e-05
5.000302995261185e-05,76620,0.007860274417682079,120,434.98493099212646,1726516943.806205,434.41796255111694,3.9846856717387486e-05,8.984988666999933e-05
4.711497098862225e-05,84281,0.007136189135997506,121,478.00389289855957,1726516986.825167,477.4367401599884,3.681912130230775e-05,8.393409229093e-05
4.761137686880466e-05,92710,0.00633254579360056,122,525.9641757011414,1726517034.7854497,525.3968715667725,3.50353410656041e-05,8.264671793440876e-05
3.948164194496362e-05,101980,0.0055009023172694835,123,578.3607661724091,1726517087.1820402,577.7938237190247,3.319445822541793e-05,7.267610017038155e-05
3.669381782021431e-05,112178,0.004678574334426788,124,635.4526615142822,1726517144.2739356,634.8854949474335,2.951702740795266e-05,6.621084522816698e-05
3.4070123270064475e-05,123396,0.003888441271502304,125,698.4231202602386,1726517207.2443943,697.8560028076172,2.7310172818170837e-05,6.138029608823531e-05
2.9331482723925974e-05,135736,0.003165849280170145,126,768.4768397808075,1726517277.2981138,767.9096698760986,2.643491185667267e-05,5.5766394580598644e-05
2.829331515527091e-05,149309,0.0026260315849654815,127,845.2859063148499,1726517354.1071804,844.7187683582306,2.4209329704041278e-05,5.250264485931219e-05
2.641125250819972e-05,164240,0.0023274487870970826,128,929.1409940719604,1726517437.962268,928.573837518692,2.125490456830246e-05,4.766615707650218e-05
2.607826787552536e-05,176740,0.0023538642004855485,129,1000.5700099468231,1726517509.391284,1000.0028235912323,1.8939259970664082e-05,4.501752784618944e-05
