time,_step,step,loss_boundary,_runtime,l2_error,_timestamp,loss_interior,loss
3.3611199855804443,40,40,0.00018237141842516997,3.8828423023223877,0.01292644440482909,1726517667.2306802,0.00018565493798577276,0.00036802635641094273
3.430255174636841,41,42,0.00017505878189463282,3.95194411277771,0.011139979162544528,1726517667.299782,0.0001781025372616718,0.00035316131915630463
3.562878370285034,42,46,0.00015677664262512002,4.0847954750061035,0.012176144967279418,1726517667.4326334,0.00017062108244488445,0.00032739772507000447
3.696929693222046,43,50,0.0001022280386448006,4.218750238418579,0.01458589133217981,1726517667.5665882,0.00015614184905829906,0.00025836988770309966
3.863213062286377,44,55,7.731446155474675e-05,4.384964227676392,0.013958512299800017,1726517667.7328022,0.00014874719528908768,0.00022606165684383443
4.070811033248901,45,61,7.59475103001318e-05,4.592574834823608,0.017055360198297953,1726517667.9404128,0.0001410794878378464,0.0002170269981379782
4.267628192901611,46,67,6.962708190419958e-05,4.789355754852295,0.016853029694332347,1726517668.1371937,0.00013415839054574985,0.00020378547244994944
4.468740224838257,47,73,5.3513457835518494e-05,4.990485668182373,0.016593424524575573,1726517668.3383236,0.00012802549657747568,0.0001815389544129942
4.732111692428589,48,81,5.656086024368598e-05,5.254193544387817,0.0183197005766216,1726517668.6020315,0.0001080268040444715,0.00016458766428815747
4.995669603347778,49,89,5.063159724996891e-05,5.517972469329834,0.01509146442875327,1726517668.8658104,9.854897809769021e-05,0.00014918057534765911
5.300366640090942,50,98,5.031580590860773e-05,5.822212219238281,0.019951864767884357,1726517669.1700501,8.555342336871908e-05,0.0001358692292773268
5.5982067584991455,51,107,4.65870042229551e-05,6.1200854778289795,0.015895218834218523,1726517669.4679234,8.364970695108143e-05,0.00013023671117403654
5.960922002792358,52,118,4.831529303164157e-05,6.4826366901397705,0.01486200606783222,1726517669.8304746,7.171056879028756e-05,0.00012002586182192913
6.359819412231445,53,130,4.9130535593277566e-05,6.881554365158081,0.011119064135564504,1726517670.2293923,5.884953024350343e-05,0.00010798006583678099
6.791135311126709,54,143,5.2774220599128564e-05,7.312866687774658,0.009937738819461493,1726517670.6607046,5.51045806305196e-05,0.00010787880122964817
7.252935409545898,55,157,4.681325126645493e-05,7.774721622467041,0.008821504721462429,1726517671.1225595,4.884211007375875e-05,9.565536134021368e-05
7.7487547397613525,56,172,4.079100763810315e-05,8.27053427696228,0.0098735093629513,1726517671.6183722,4.646076791563338e-05,8.725177555373653e-05
8.336833477020264,57,190,3.3726096405373595e-05,8.858638525009155,0.007259402750157755,1726517672.2064764,3.7750053666401444e-05,7.147615007177504e-05
8.927907943725586,58,208,2.9288327892064698e-05,9.4496488571167,0.006622811463541965,1726517672.7974868,3.508844781886331e-05,6.437677571092801e-05
9.627740621566772,59,229,2.1515907156448125e-05,10.14955472946167,0.002690525197148643,1726517673.4973927,2.1679034419552143e-05,4.319494157600027e-05
10.392030477523804,60,252,1.8354629111822665e-05,10.913884162902832,0.0029215118055642983,1726517674.261722,2.2629081447811247e-05,4.0983710559633915e-05
11.224298000335693,61,277,1.5350632995709875e-05,11.746102333068848,0.002843543117977887,1726517675.0939403,2.0815188651337688e-05,3.616582164704756e-05
12.159991264343262,62,305,9.122350053316944e-06,12.681883573532104,0.006759426421438696,1726517676.0297215,1.81273208207063e-05,2.724967087402324e-05
13.144757986068726,63,335,7.975627597872491e-06,13.666508674621582,0.0067067669605170065,1726517677.0143466,1.7305272272564698e-05,2.5280899870437187e-05
14.27007532119751,64,369,6.606047965981885e-06,14.791930913925171,0.007240346493924277,1726517678.1397688,1.4693559528201427e-05,2.1299607494183312e-05
15.493262767791748,65,406,5.062207624032074e-06,16.015069484710693,0.007589687717565767,1726517679.3629074,1.3817128625665642e-05,1.8879336249697716e-05
