loss,_step,loss_boundary,loss_interior,time,_runtime,l2_error,_timestamp,step
4.039843200282702e-05,40,1.651697152331209e-05,2.388146047951493e-05,82.241215467453,82.76580119132996,0.004423590278911856,1729905750.87175,40
3.419725656739109e-05,41,1.378483578715761e-05,2.0412420780233482e-05,86.26967811584473,86.79416751861572,0.003919526328758133,1729905754.9001164,42
2.6997854069459326e-05,42,1.1454329907396473e-05,1.554352416206285e-05,94.3226568698883,94.84704637527466,0.0036747379272302053,1729905762.9529953,46
2.2100531162269274e-05,43,8.868587947008566e-06,1.3231943215260708e-05,102.37192678451538,102.89643836021423,0.0035439163915121905,1729905771.0023873,50
2.0023450479936876e-05,44,8.925458424436553e-06,1.1097992055500322e-05,112.43061375617981,112.95521759986877,0.0031465910002722425,1729905781.0611665,55
1.659743462612372e-05,45,7.3478066373277836e-06,9.249627988795936e-06,124.46693706512451,124.99132919311523,0.0029870091797369607,1729905793.097278,61
1.3121455701008717e-05,46,5.877260712618001e-06,7.244194988390716e-06,136.51154589653015,137.03620386123657,0.0026350103639178665,1729905805.1421528,67
1.005051571025196e-05,47,4.560752442757782e-06,5.489763267494179e-06,148.5501127243042,149.0744845867157,0.0024889968176247095,1729905817.1804335,73
8.550900234236533e-06,48,4.0640474344179475e-06,4.486852799818586e-06,164.57418489456177,165.09879064559937,0.002252197187772551,1729905833.2047396,81
7.34853928820515e-06,49,3.3653406947656532e-06,3.983198593439497e-06,180.611713886261,181.13618683815002,0.001977903582043638,1729905849.2421358,89
6.048334508497279e-06,50,2.8662679179061876e-06,3.182066590591091e-06,198.65571784973145,199.18010425567627,0.0018896526804398103,1729905867.2860532,98
5.280448887902591e-06,51,2.5136033544214277e-06,2.7668455334811637e-06,216.71544861793518,217.2401249408722,0.0017081264794199808,1729905885.3460739,107
4.377396109075377e-06,52,2.0110798650344563e-06,2.3663162440409203e-06,238.77383375167847,239.29822540283203,0.0015827805984114892,1729905907.4041743,118
4.064717728174754e-06,53,1.6700048327311858e-06,2.3947128954435683e-06,262.14524102211,262.66988921165466,0.0014624786198795877,1729905930.7758381,130
3.7457303699634347e-06,54,1.6651979969561584e-06,2.0805323730072763e-06,286.3673505783081,286.89173579216003,0.0014047097068431939,1729905954.9976847,143
3.1631472360274943e-06,55,1.4421214104171354e-06,1.721025825610359e-06,314.45196533203125,314.9765980243683,0.001242284167211329,1729905983.082547,157
2.7154071682001107e-06,56,1.075037013007428e-06,1.6403701551926829e-06,344.26913046836853,344.79373121261597,0.0011967100590061471,1729906012.8996801,172
2.3881315686565964e-06,57,1.0851367174101252e-06,1.3029948512464715e-06,373.66271328926086,374.1871314048767,0.001151857469350388,1729906042.2930803,190
2.2304925140266644e-06,58,9.834513159093266e-07,1.247041198117338e-06,406.4027245044708,406.9273762702942,0.0011077371460686658,1729906075.0333252,208
2.060122018748288e-06,59,9.86878114486414e-07,1.073243904261874e-06,445.01749777793884,445.54211807250977,0.001043736703696849,1729906113.648067,229
2.0356355903779908e-06,60,9.542258360565914e-07,1.0814097543213994e-06,485.25677037239075,485.7813973426819,0.001015163193587749,1729906153.8873463,252
1.7004509258107459e-06,61,7.416521304566953e-07,9.587987953540505e-07,527.0156948566437,527.5403115749359,0.0009479690278134629,1729906195.6462605,277
1.5272584843618232e-06,62,6.264803570300748e-07,9.007781273317484e-07,573.1663208007812,573.6909334659576,0.0008987440378213626,1729906241.7968824,305
1.3849316676794962e-06,63,6.280982265625995e-07,7.568334411168968e-07,611.0652916431427,611.5898492336273,0.0008532948891683232,1729906279.6957982,335
1.3248863513254237e-06,64,5.92407517446585e-07,7.324788338788388e-07,658.7599494457245,659.2845532894135,0.0008351220412236598,1729906327.3905022,369
1.1935708424214542e-06,65,5.683752535543831e-07,6.251955888670711e-07,715.6598219871521,716.1844441890717,0.0007868759542303701,1729906384.290393,406
1.1652512025784647e-06,66,4.6930361096559815e-07,6.959475916128666e-07,755.3639726638794,755.8885869979858,0.000767075046551388,1729906423.994536,446
1.1210733322492168e-06,67,4.736757230876514e-07,6.473976091615653e-07,810.9443221092224,811.4689838886261,0.0007580032133917166,1729906479.5749328,491
1.029311551182464e-06,68,4.4717618453284194e-07,5.821353666496219e-07,862.8168787956238,863.3415319919586,0.0007196958730357522,1729906531.447481,540
9.930502305383766e-07,69,4.0453285952654827e-07,5.885173710118283e-07,888.9121248722076,889.4367399215698,0.0007029063755354804,1729906557.5426888,594
9.502589935280226e-07,70,3.815907020896076e-07,5.686682914384151e-07,906.1789920330048,906.7033319473267,0.000694864355236657,1729906574.8092809,653
9.053071513446419e-07,71,4.2698089730990506e-07,4.783262540347368e-07,915.0514748096466,915.5758633613586,0.0006946046761394484,1729906583.6818123,718
1.021336618284515e-06,72,4.336962966204573e-07,5.876403216640576e-07,923.1781144142151,923.7026598453522,0.0006946046761394484,1729906591.8086088,790
9.256661418649767e-07,73,3.866067055785568e-07,5.390594362864199e-07,932.0840933322906,932.6084840297699,0.0006946046761394484,1729906600.714433,869
1.0257458246400869e-06,74,4.409442667604209e-07,5.84801557879666e-07,941.8949007987976,942.4193139076233,0.0006946046761394484,1729906610.5252628,956
9.288448132528143e-07,75,4.3703801822976246e-07,4.918067950230518e-07,952.7163455486298,953.2406992912292,0.0006946046761394484,1729906621.3466482,1052
9.900092651202718e-07,76,4.4836753048660415e-07,5.416417346336677e-07,964.5497968196869,965.0743610858917,0.0006946046761394484,1729906633.18031,1157
9.287514447512637e-07,77,4.251717346550725e-07,5.035797100961912e-07,977.5131928920746,978.0375864505768,0.0006946046761394484,1729906646.1435354,1272
9.752885528584785e-07,78,4.2354655469304013e-07,5.517419981654383e-07,991.9597713947296,992.4842031002045,0.0006946046761394484,1729906660.590152,1400
9.824229423732204e-07,79,4.302216411257104e-07,5.522013012475101e-07,1007.6333727836609,1008.1579415798187,0.0006946046761394484,1729906676.2638905,1539
9.767321655942684e-07,80,4.59732933917925e-07,5.169992316763434e-07,1024.9910464286804,1025.515468120575,0.0006946046761394484,1729906693.621417,1693
9.287712183211228e-07,81,4.013172654506968e-07,5.27453952870426e-07,1044.1416482925415,1044.6660923957825,0.0006946046761394484,1729906712.7720413,1863
9.7416803472436e-07,82,3.997484492098849e-07,5.74419585514475e-07,1065.1200904846191,1065.6446413993835,0.0006946046761394484,1729906733.7505903,2049
1.0329721424565421e-06,83,4.7084744162550555e-07,5.621247008310366e-07,1088.2259809970856,1088.7503428459167,0.0006946046761394484,1729906756.8562918,2254
9.296532554526698e-07,84,4.4969526797289547e-07,4.799579874797743e-07,1113.578130722046,1114.1027340888977,0.0006946046761394484,1729906782.208683,2479
1.0297050170343526e-06,85,4.6711247300013386e-07,5.625925440342188e-07,1141.5141553878784,1142.0387558937073,0.0006946046761394484,1729906810.1447048,2727
9.856228219675024e-07,86,4.1191276000465815e-07,5.737100619628444e-07,1172.2805035114288,1172.804946422577,0.0006946046761394484,1729906840.9108953,3000
9.977093357745863e-07,87,4.564614520514962e-07,5.412478837230902e-07,1206.0016810894012,1206.5263526439667,0.0006946046761394484,1729906874.6323016,3299
9.286094568015681e-07,88,4.041945569448883e-07,5.244148998566799e-07,1243.1242802143097,1243.649423122406,0.0006946046761394484,1729906911.755372,3629
1.026177130672624e-06,89,4.3502612124831344e-07,5.911510094243106e-07,1283.7189297676086,1284.2435431480408,0.0006946046761394484,1729906952.349492,3992
1.0584175815241212e-06,90,4.060627437221165e-07,6.523548378020045e-07,1328.372427225113,1328.8970787525177,0.0006946046761394484,1729906997.0030277,4391
1.088753383833176e-06,91,4.5656031630652316e-07,6.321930675266529e-07,1377.6417376995087,1378.1663496494293,0.0006946046761394484,1729907046.2722986,4831
1.0259146426984383e-06,92,4.3324777803647094e-07,5.926668646619674e-07,1431.7346370220184,1432.2592177391052,0.0006946046761394484,1729907100.3651667,5314
9.573566341441213e-07,93,4.0926736678981485e-07,5.480892673543064e-07,1491.1219692230225,1491.6475281715393,0.0006946046761394484,1729907159.753477,5845
1.0264098101311652e-06,94,4.519523572076115e-07,5.744574529235538e-07,1556.3788447380066,1556.903403520584,0.0006946046761394484,1729907225.0093524,6429
1.0468590225319527e-06,95,4.4339957745477004e-07,6.034594450771826e-07,1628.2680323123932,1628.7926092147827,0.0006946046761394484,1729907296.8985581,7072
9.458312435145673e-07,96,4.5545419103832006e-07,4.903770524762472e-07,1707.4242866039276,1707.9489047527313,0.0006946046761394484,1729907376.0548537,7779
9.359899386069259e-07,97,3.7208961554889013e-07,5.639003230580359e-07,1794.4857711791992,1795.010492324829,0.0006946046761394484,1729907463.1164412,8557
1.0285236786110103e-06,98,4.6003171078611453e-07,5.684919678248957e-07,1890.308928489685,1890.8335464000702,0.0006946046761394484,1729907558.9394953,9413
1.0152485742026184e-06,99,4.607860500281442e-07,5.544625241744742e-07,1995.7085182666779,1996.2331144809723,0.0006946046761394484,1729907664.3390634,10354
1.0501378496966694e-06,100,4.27738902235449e-07,6.223989474612204e-07,2111.5653734207153,2112.0900008678436,0.0006946046761394484,1729907780.1959498,11389
1.002397984195807e-06,101,4.528421755442863e-07,5.495558086515206e-07,2239.0041556358337,2239.528732061386,0.0006946046761394484,1729907907.634681,12528
9.205832892994942e-07,102,4.0483873995682276e-07,5.157445493426714e-07,2379.3368079662323,2379.861401319504,0.0006946046761394484,1729908047.9673502,13781
9.681552871002269e-07,103,4.228155151230094e-07,5.453397719772175e-07,2533.497530937195,2534.024291038513,0.0006946046761394484,1729908202.13024,15159
9.656329470306832e-07,104,4.783620071406114e-07,4.87270939890072e-07,2703.148192167282,2703.6728434562683,0.0006946046761394484,1729908371.7787924,16675
1.0255757002870247e-06,105,4.4921141047670905e-07,5.763642898103155e-07,2888.9964447021484,2889.52107834816,0.0006946046761394484,1729908557.6270273,18342
1.113533193508898e-06,106,4.897851301920852e-07,6.237480633168129e-07,3092.6450176239014,3093.1696362495422,0.0006946046761394484,1729908761.2755852,20177
1.0056547740523452e-06,107,4.099366248785482e-07,5.95718149173797e-07,3316.48193025589,3317.0065162181854,0.0006946046761394484,1729908985.1124651,22194
9.449490907998632e-07,108,4.127328145798389e-07,5.322162762200242e-07,3566.455662727356,3566.9804561138153,0.0006946046761394484,1729909235.086405,24414
9.51770704339079e-07,109,4.3297573459653713e-07,5.187949697425419e-07,3845.591255426407,3846.1160769462585,0.0006946046761394484,1729909514.2220259,26855
9.750156074462012e-07,110,4.1169220404455796e-07,5.633234034016434e-07,4152.730737447739,4153.256046295166,0.0006946046761394484,1729909821.3619952,29540
1.0739869376941335e-06,111,4.617620789496383e-07,6.122248587444953e-07,4490.614593029022,4491.1401154994965,0.0006946046761394484,1729910159.2460644,32494
9.907909105057443e-07,112,4.2876957465659467e-07,5.620213358491497e-07,4862.846030950546,4863.370780706406,0.0006946046761394484,1729910531.4767296,35744
9.897304219698686e-07,113,4.34214861272287e-07,5.555155606975815e-07,5272.377210378647,5272.901964187622,0.0006946046761394484,1729910941.007913,39318
9.676495481646609e-07,114,4.1045249428421806e-07,5.571970538804428e-07,5722.572184562683,5723.0969750881195,0.0006946046761394484,1729911391.202924,43250
1.0299799345213303e-06,115,4.3292350964069404e-07,5.970564248806363e-07,6000.073128700256,6000.597903966904,0.0006946046761394484,1729911668.703853,45673
