loss_boundary,time,step,_runtime,_timestamp,loss,_step,l2_error,loss_interior
0.006614224919523363,16.927337646484375,46,20.63782787322998,1716626008.7005749,0.00894260905639203,42,0.09655009058457391,0.0023283841368686685
0.006209620377441205,18.18525719642639,50,21.895726680755615,1716626009.9584737,0.008320262494255378,43,0.09381085839434655,0.0021106421168141723
0.004202499208904808,19.753393173217773,55,23.46395778656006,1716626011.5267048,0.005923179157140344,44,0.07614161880128581,0.001720679948235536
0.0030793678093173392,21.631012201309204,61,25.34165382385254,1716626013.4044008,0.004665836573702942,45,0.06643897736421105,0.0015864687643856036
0.0021830043290139256,23.511821508407593,67,27.222930192947388,1716626015.2856772,0.0035388763098836923,46,0.05675947932890331,0.0013558719808697665
0.0014963516878303558,25.391858339309692,73,29.102652072906494,1716626017.165399,0.0024890028079578115,47,0.04647177456867391,0.000992651120127456
0.0005625199635389745,27.89035415649414,81,31.601128339767456,1716626019.6638753,0.0009728809269115827,48,0.028355001605012375,0.00041036096337260827
0.00020892357644348064,30.387935161590576,89,34.09867548942566,1716626022.1614225,0.00045735449728756604,49,0.01708038734330634,0.0002484309208440854
0.00011286902815552261,33.195082902908325,98,36.90592908859253,1716626024.968676,0.00026411634967411123,50,0.012333680038288946,0.00015124732151858863
7.401379286607058e-05,36.00046372413635,107,39.711305141448975,1716626027.7740521,0.0001446599947095826,51,0.01040904900776039,7.064620184351203e-05
5.681276599249475e-05,39.42887091636658,118,43.14004564285278,1716626031.2027926,0.00010202753667766756,52,0.009174590083703128,4.521477068517281e-05
4.227640177066556e-05,43.17112970352173,130,46.88215637207031,1716626034.9449034,7.203315605618183e-05,53,0.008052569600847848,2.975675428551627e-05
2.87761414791576e-05,47.21650981903076,143,50.9274468421936,1716626038.9901938,4.756094455789948e-05,54,0.006661651264224059,1.8784803078741882e-05
1.7365016243161693e-05,51.5739312171936,157,55.28493094444275,1716626043.347678,3.005780376458207e-05,55,0.005323011979763392,1.2692787521420376e-05
1.1109798977448055e-05,56.23936080932617,172,59.95039510726929,1716626048.013142,1.9505553208233018e-05,56,0.00421234280000307,8.395754230784964e-06
6.343081992657566e-06,61.8332405090332,190,65.54428553581238,1716626053.6070325,1.1601464975579391e-05,57,0.0032335236451847063,5.258382982921826e-06
3.7643212426106247e-06,67.43398213386536,208,71.14533066749573,1716626059.2080777,6.932659417930969e-06,58,0.0025510774754795122,3.168338175320345e-06
2.3484357160864467e-06,73.95845365524292,229,77.66967058181763,1716626065.7324176,3.990006510558784e-06,59,0.002044512922646024,1.641570794472338e-06
1.497457219974825e-06,81.105384349823,252,84.8164575099945,1716626072.8792045,2.2687180392696227e-06,60,0.001652017686898347,7.712608192947977e-07
9.731824341630167e-07,88.87307906150818,277,92.58419990539551,1716626080.646947,1.2665773877448946e-06,61,0.001379071024214431,2.93394953581878e-07
5.868682372979404e-07,97.58252692222595,305,101.29361176490784,1716626089.3563588,6.880472492541791e-07,62,0.0011149604447249616,1.0117901195623878e-07
3.482830434052481e-07,106.91887474060059,335,110.63007116317749,1716626098.6928182,3.8706113265519423e-07,63,0.0009068843430243562,3.877808924994612e-08
2.0534445401176213e-07,117.50662302970886,369,121.21801590919495,1716626109.280763,2.1994298404766894e-07,64,0.0007503830486268786,1.4598530035906818e-08
1.22241773279467e-07,129.0225350856781,406,132.73373913764954,1716626120.7964861,1.2790458944814713e-07,65,0.0006418737828815327,5.6628161686801355e-09
7.413151605166472e-08,141.46207451820374,446,145.1732542514801,1716626133.2360013,7.677581655754487e-08,66,0.0005595294219708941,2.64430050588015e-09
4.409938273078246e-08,155.4582016468048,491,159.16970109939575,1716626147.232448,4.583192928181623e-08,67,0.000491265764846694,1.7325465510337732e-09
2.8136117036899388e-08,170.6949586868286,540,174.4060754776001,1716626162.4688225,2.918231221212741e-08,68,0.0004448785052011939,1.0461951752280213e-09
1.778418233270248e-08,187.49705934524536,594,191.20851922035217,1716626179.2712662,1.8827279515721152e-08,69,0.00041180556106406446,1.0430971830186746e-09
1.0488337454727572e-08,205.8550033569336,653,209.56616830825806,1716626197.6289153,1.1429577471266429e-08,70,0.0003770964557764673,9.412400165388572e-10
6.9639129517456744e-09,226.08004474639893,718,229.79140973091125,1716626217.8541567,7.27212962677377e-09,71,0.0003526439689348193,3.0821667502809537e-10
4.296012828645925e-09,248.49834823608398,790,252.20952677726746,1716626240.2722738,4.6275195287405476e-09,72,0.0003340244621205575,3.315067000946232e-10
2.8691800571481584e-09,273.08531308174133,869,276.7967321872711,1716626264.8594792,3.0552462945813456e-09,73,0.0003211793837864753,1.8606623743318733e-10
1.9137156105716645e-09,300.15318489074707,956,303.8642840385437,1716626291.927031,2.06486278068127e-09,74,0.0003089329850285527,1.511471701096055e-10
1.3982742742247091e-09,330.0031852722168,1052,333.71448516845703,1716626321.7772322,1.4230615171708554e-09,75,0.000300439072028247,2.478724294614621e-11
9.793144226354471e-10,362.6284861564636,1157,366.3398621082306,1716626354.402609,1.0038924073225484e-09,76,0.000293629878044854,2.457798468710129e-11
6.979191701684202e-10,398.35889625549316,1272,402.07010316848755,1716626390.1328502,7.127685059797204e-10,77,0.00028801558508486155,1.484933581130022e-11
4.6163587116625774e-10,438.13821744918823,1400,441.8495337963104,1716626429.9122808,4.837227322487985e-10,78,0.0002825363334564871,2.2086861082540724e-11
3.0266956270076797e-10,481.33435559272766,1539,485.04574632644653,1716626473.1084933,3.3608808440589234e-10,79,0.00027889946339712475,3.341852170512437e-11
2.0069095283239584e-10,529.2132201194763,1693,532.9248027801514,1716626520.9875498,2.2368133146465963e-10,80,0.0002747792673560106,2.29903786322638e-11
1.2636469485347185e-10,582.0251207351685,1863,585.7364993095398,1716626573.7992463,1.4102478606864938e-10,81,0.00027117922930639974,1.466009121517754e-11
7.365313752729001e-11,639.8289792537689,2049,643.5403785705566,1716626631.6031256,8.532297416606183e-11,82,0.00026843317974634855,1.1669836638771821e-11
4.721993622251223e-11,703.5714128017426,2254,707.2828249931335,1716626695.345572,4.998946578627642e-11,83,0.0002663996670160549,2.769529563764188e-12
5.3582164017198146e-08,773.5947213172913,2479,777.306144952774,1716626765.368892,8.088046633219674e-08,84,0.00026012582416450264,2.72983023149986e-08
1.918238342757745e-09,850.6897978782654,2727,854.4011409282684,1716626842.463888,2.0578823411856923e-09,85,0.00017094203668171573,1.3964399842794695e-10
3.3360718631923083e-10,935.5380191802979,3000,939.2493896484375,1716626927.3121367,3.633810527122569e-10,86,0.00015515768862761145,2.9773866393026053e-11
8.285528112327944e-11,1028.511224269867,3299,1032.2226133346558,1716627020.2853603,9.149634287803343e-11,87,0.0001504661416724104,8.641061754753989e-12
2.225830246407984e-11,1131.1100687980652,3629,1134.8214609622955,1716627122.884208,2.4899022851863744e-11,88,0.00014878788711931222,2.6407203877839054e-12
6.384702568316398e-12,1243.901504278183,3992,1247.612990617752,1716627235.6757376,7.2149140036430956e-12,89,0.00014819297366943775,8.302114353266973e-13
1.8695483167355194e-12,1367.9186310768127,4391,1371.630039215088,1716627359.6927862,2.076858757217953e-12,90,0.000147974228282636,2.0731044048243378e-13
5.648122561757934e-13,1504.7224090099335,4831,1508.433824300766,1716627496.4965713,6.200701910211278e-13,91,0.00014788794602409703,5.525793484533442e-14
3.6125033160901414e-10,1654.9033317565918,5314,1658.6146824359894,1716627646.6774294,3.8450913038337645e-10,92,0.00011031776843267026,2.3258798774362313e-11
3.1263183344652136e-11,1819.9469347000122,5845,1823.6583261489868,1716627811.7210732,3.245551515216374e-11,93,0.00010522495708916814,1.1923318075116001e-12
5.018644073678335e-12,2001.5832793712616,6429,2005.2947816848755,1716627993.3575287,5.206101093450006e-12,94,0.00010428411365815947,1.8745701977167124e-13
8.489046633171899e-13,2201.6077229976654,7072,2205.319128513336,1716628193.3818755,8.818635202786775e-13,95,0.00010393962922654914,3.29588569614875e-14
1.6814514197452062e-10,2421.506849050522,7779,2425.21835231781,1716628413.2810993,1.7858896173395052e-10,96,8.435104428841624e-05,1.0443819759429897e-11
6.331242992987301e-12,2663.3429815769196,8557,2667.0544176101685,1716628655.1171646,6.57914022045469e-12,97,8.303170638595433e-05,2.478972274673886e-13
4.873689648783307e-13,2928.922159910202,9413,2932.6334776878357,1716628920.6962247,5.059801362069499e-13,98,8.269163315978855e-05,1.861117132861921e-14
5.464587646892245e-11,3220.8726897239685,10354,3224.5840430259705,1716629212.64679,5.7926871218072013e-11,99,7.230424067676037e-05,3.280994749149562e-12
9.644789151202852e-13,3541.8447499275208,11389,3545.55610203743,1716629533.618849,9.980509232069316e-13,100,7.132213185837247e-05,3.3572008086646494e-14
2.1210258457646454e-10,3895.3583645820618,12528,3899.069746017456,1716629887.132493,2.3280867298993337e-10,101,6.126274103075798e-05,2.070608841346884e-11
1.0159355277379665e-12,4284.485098361969,13781,4288.196413993835,1716630276.259161,1.051210349771944e-12,102,5.992936108099237e-05,3.527482203397765e-14
5.1194392989812976e-11,4712.5482132434845,15159,4716.2595183849335,1716630704.3222654,5.476959009086672e-11,103,5.315682938690341e-05,3.57519710105374e-12
1.3951859218699898e-13,5182.931425571442,16675,5186.642711639404,1716631174.7054586,1.446304204642167e-13,104,5.293026216626086e-05,5.111828277217739e-15
1.6574621137116787e-12,5700.468834877014,18342,5704.180146217346,1716631692.2428932,1.7292346739954131e-12,105,4.66315803461378e-05,7.177256028373432e-14
1.054804402008834e-13,6000.020250082016,19306,6003.731815099716,1716631991.794562,1.0879458876871351e-13,106,4.684242023344632e-05,3.3141485678301165e-15
