loss,time,l2_error,step,_step,_timestamp,_runtime,loss_boundary,loss_interior
0.5011435690288926,2.7687528133392334,0.9930837267865015,42,41,1715987482.2543066,6.478344440460205,0.4998986967311997,0.0012448722976928287
0.49834030747642144,2.8338024616241455,0.9901278378480309,46,42,1715987482.3194275,6.5434653759002686,0.4969944866933175,0.0013458207831039174
0.49554974067314805,2.900270938873291,0.9871719471270191,50,43,1715987482.3858068,6.60984468460083,0.49409892606497136,0.001450814608176684
0.4920789269369843,2.977118968963623,0.983476557730847,55,44,1715987482.4627888,6.686826705932617,0.4904911508049855,0.0015877761319987886
0.4879386776237969,3.065387487411499,0.9790404157596772,61,45,1715987482.5508847,6.774922609329224,0.4861781021410667,0.0017605754827301997
0.4838244484973529,3.1548922061920166,0.9746013345793066,67,46,1715987482.6403446,6.86438250541687,0.48188178256855735,0.0019426659287955378
0.4797352703358944,3.2429378032684326,0.970158162249697,73,47,1715987482.72848,6.952517986297607,0.47760113352089056,0.0021341368150038435
0.47432042979668276,3.359997272491455,0.9642256492955664,81,48,1715987482.8451486,7.069186449050903,0.47191624163952717,0.0024041881571555943
0.46894650673252636,3.472444772720337,0.9582813723987293,89,49,1715987482.9579737,7.182011604309082,0.4662551850186933,0.002691321713833047
0.4629475326955366,3.5928685665130615,0.9515770882364701,98,50,1715987483.0785513,7.302589178085327,0.4599124637287014,0.0030350689668352192
0.456995906312657,3.7172653675079346,0.9448519400833306,107,51,1715987483.2029922,7.427030086517334,0.45359481150393477,0.003401094808722226
0.4497834987880905,3.8610944747924805,0.9366002068334045,118,52,1715987483.3466992,7.57073712348938,0.4459042753698043,0.003879223418286182
0.44199055791232456,4.01548171043396,0.9275538026051839,130,53,1715987483.5009723,7.72501015663147,0.43755045353900174,0.004440104373322826
0.4336349544992961,4.185559988021851,0.9176968770414182,143,54,1715987483.6710372,7.895075082778931,0.4285400777731019,0.005094876726194256
0.42473703173710864,4.365036249160767,0.9070121518656453,157,55,1715987483.850496,8.074533939361572,0.4188810952910786,0.005855936446030046
0.4153203114226812,4.557256698608398,0.8954814222415239,172,56,1715987484.0430253,8.26706314086914,0.4085833299651949,0.006736981457486278
0.404183861148404,4.785230398178101,0.8815297814347726,190,57,1715987484.2707834,8.494821310043335,0.3962982139451074,0.007885647203296592
0.39323310048129273,5.013270854949951,0.8674536501172875,208,58,1715987484.4985275,8.722565412521362,0.3840971673462618,0.009135933135030933
0.38070483354572837,5.284646034240723,0.8508789337244169,229,59,1715987484.7698934,8.993931293487549,0.36997959218043397,0.010725241365294414
0.3673099847649834,5.577520847320557,0.8325489311948222,252,60,1715987485.0629852,9.287023067474365,0.35468059128240564,0.012629393482577748
0.3531683939460969,5.883381366729736,0.8124385377818144,277,61,1715987485.3689668,9.593004703521729,0.3382743260429779,0.014894067903119007
0.3378924391277116,6.2216901779174805,0.789727148316403,305,62,1715987485.7072628,9.931300640106201,0.32022232686234986,0.017670112265361772
0.3222460997011083,6.588128089904785,0.7652439333428236,335,63,1715987486.0738266,10.297864437103271,0.30132747191177317,0.020918627789335138
0.305498905181923,6.997374057769775,0.737430035822334,369,64,1715987486.483051,10.707088947296143,0.2805737034865503,0.024925201695372698
0.2885662130246939,7.4363648891448975,0.7072730874815534,406,65,1715987486.9220643,11.1461021900177,0.2589265024752629,0.02963971054943098
0.2718842653235245,7.909671068191528,0.6750849570026867,446,66,1715987487.3953083,11.619346141815186,0.23680235663281438,0.035081908690710144
0.25522896190746236,8.440168857574463,0.6398162383784058,491,67,1715987487.9258626,12.149900436401367,0.2137238141029969,0.04150514780446543
0.23966534765671912,9.012064933776855,0.6031414200193824,540,68,1715987488.4976933,12.721731185913086,0.1910151299455836,0.04865021771113554
0.22550108868268653,9.662475347518921,0.5655711066664987,594,69,1715987489.147808,13.371845960617065,0.1691162260831813,0.05638486259950524
0.21324073343066785,10.352692604064941,0.5287594624586043,653,70,1715987489.838089,14.062126874923706,0.14899978027593005,0.06424095315473778
0.20292259526212691,11.117931365966797,0.49400860590191215,718,71,1715987490.6036694,14.827707290649414,0.13122849455722346,0.07169410070490344
0.19434996568840893,11.949209451675415,0.4628034618695451,790,72,1715987491.4349914,15.659029245376587,0.11628199163079732,0.07806797405761161
0.18715103719579837,12.86573076248169,0.43665600988939557,869,73,1715987492.3515477,16.57558560371399,0.10449892545318507,0.0826521117426133
0.1806967192193916,13.865883350372314,0.41581910097363073,956,74,1715987493.3514698,17.575507640838623,0.0955979601652644,0.0850987590541272
0.17444230424252744,14.97566533088684,0.3997561263587943,1052,75,1715987494.4619734,18.68601131439209,0.08903856634094467,0.08540373790158276
0.16807295201925315,16.170313119888306,0.38746498116092587,1157,76,1715987495.6560435,19.88008141517639,0.08420313173814478,0.08386982028110837
0.16136014467834225,17.482182502746582,0.3776148166903686,1272,77,1715987496.9681175,21.192155361175537,0.08044690882480714,0.08091323585353512
0.15404528607359586,18.939523458480835,0.36900269940408187,1400,78,1715987498.4253116,22.649349451065063,0.0772499687767371,0.07679531729685878
0.14617146516737564,20.54599642753601,0.3611082747818989,1539,79,1715987500.0313706,24.25540852546692,0.07438796348538411,0.07178350168199153
0.1374140719334943,22.34264898300171,0.3533149056909253,1693,80,1715987501.8283231,26.052361011505127,0.0716216135089659,0.06579245842452842
0.1275681963154626,24.30251407623291,0.3453273649999482,1863,81,1715987503.7879167,28.01195454597473,0.06883974064825887,0.05872845566720372
0.11644211437585728,26.418875455856323,0.3368158791645781,2049,82,1715987505.904658,30.128695964813232,0.06592461480829903,0.05051749956755825
0.10368740384228094,28.745436668395996,0.3270820338735238,2254,83,1715987508.2313068,32.455344676971436,0.06264097106028707,0.041046432781993866
0.0892894662125964,31.294337272644043,0.31522998699940713,2479,84,1715987510.7801154,35.00415325164795,0.058706308897799694,0.030583157314796702
0.07838281469785782,34.125489950180054,0.2948544925413321,2727,85,1715987513.611739,37.835776805877686,0.05717434031388568,0.02120847438397215
0.06157287147789483,37.21104383468628,0.275145502781431,3000,86,1715987516.697038,40.92107582092285,0.05020452398830706,0.011368347489587767
0.04672572931683667,40.5914831161499,0.25043141141675984,3299,87,1715987520.0778987,44.301936626434326,0.041890574982081444,0.004835154334755226
0.035148779688116534,44.32774639129639,0.2214269086785794,3629,88,1715987523.81391,48.0379478931427,0.03300027400672133,0.002148505681395204
