loss_boundary,step,l2_error,loss,_step,_runtime,time,_timestamp,loss_interior
0.15814379506113274,50,0.4576885647612042,0.5515818098560121,43,12.64494276046753,8.669548511505127,1714559607.0119908,0.3934380147948794
0.137696901420119,55,0.4311444060216483,0.4465377100667707,44,13.305409908294678,9.330006837844849,1714559607.672458,0.3088408086466517
0.11754326404687596,61,0.39244522662378334,0.3463747751567876,45,14.103519439697266,10.128090143203735,1714559608.4705675,0.22883151110991162
0.09415308779766139,67,0.3533799970538375,0.2606264367048637,46,14.900564670562744,10.92517375946045,1714559609.2676127,0.1664733489072023
0.07360198838172727,73,0.30873721858316994,0.19670610035623828,47,15.697865724563599,11.72250485420227,1714559610.0649137,0.12310411197451102
0.053834450792558615,81,0.2631999921563343,0.14917137770946584,48,16.761915922164917,12.786530494689941,1714559611.128964,0.09533692691690722
0.04331324322453776,89,0.2334367323166855,0.1166421558277376,49,17.826653003692627,13.851112365722656,1714559612.193701,0.07332891260319985
0.033698271319287154,98,0.20263680512848034,0.09116820968049281,50,19.034022092819214,15.05877137184143,1714559613.40107,0.05746993836120566
0.025988814862514552,107,0.1752543322084367,0.07049617762676386,51,20.23631262779236,16.261239290237427,1714559614.6033607,0.0445073627642493
0.020507285173370166,118,0.15711817813199008,0.055185301172831894,52,21.725553274154663,17.750638484954834,1714559616.0926013,0.03467801599946173
0.01667970913852237,130,0.13999271812312555,0.042740320471324006,53,23.318389654159546,19.343482494354248,1714559617.6854377,0.026060611332801638
0.014070780467202932,143,0.12852185836937285,0.034504593816990475,54,25.060803651809692,21.08587670326233,1714559619.4278517,0.02043381334978754
0.01207125007133773,157,0.11820315692226128,0.028750970213636724,55,26.915039539337158,22.94006109237671,1714559621.2820876,0.016679720142298994
0.010166248789632501,172,0.10788699257786917,0.023728117916001643,56,28.907410144805908,24.93245840072632,1714559623.2744582,0.013561869126369142
0.007702914998170303,190,0.09361750509168427,0.017775070942637944,57,31.292052507400513,27.317090034484863,1714559625.6591005,0.010072155944467639
0.006589507215955698,208,0.08653600300752726,0.01515834603066036,58,33.69399380683899,29.718562841415405,1714559628.0610418,0.00856883881470466
0.005486120070859512,229,0.07901438689214031,0.01245761163553618,59,36.47180104255676,32.49673080444336,1714559630.838849,0.006971491564676667
0.004575207220728725,252,0.07222027396765734,0.010482257479987683,60,39.50871133804321,35.53326869010925,1714559633.8757594,0.0059070502592589585
0.00377875673705731,277,0.06599085430840203,0.008715762388610247,61,42.81784462928772,38.84236121177673,1714559637.1848927,0.004937005651552937
0.00306347068595871,305,0.05992876290164671,0.0072000090015894875,62,46.51910734176636,42.543577671051025,1714559640.8861554,0.004136538315630777
0.0025929307144257107,335,0.05527656694441762,0.006194937152248831,63,50.47951698303223,46.504321336746216,1714559644.846565,0.0036020064378231203
0.0020191885334766217,369,0.04960034999786633,0.00499271004273172,64,54.9816460609436,51.00620079040527,1714559649.348694,0.002973521509255099
0.0017115371989928287,406,0.04619552904677999,0.004332406506243483,65,59.86922907829285,55.89341068267822,1714559654.236277,0.0026208693072506542
0.0014442569371151011,446,0.04289577795164127,0.0037601956660943507,66,65.18619894981384,61.21068072319031,1714559659.553247,0.00231593872897925
0.0011906481069135606,491,0.039514906324531494,0.003209041313855512,67,71.14018321037292,67.1647117137909,1714559665.5072312,0.0020183932069419517
0.0009846506242370328,540,0.036453520799712966,0.0027349155635556337,68,77.61305665969849,73.63752937316895,1714559671.9801047,0.0017502649393186006
0.0008120841582954992,594,0.033628819379928336,0.002325294917621859,69,84.78282308578491,80.80726099014282,1714559679.149871,0.0015132107593263597
0.0006986106596337387,653,0.03158655194125599,0.002045386786942756,70,92.63277912139893,88.65715074539185,1714559686.9998271,0.0013467761273090173
0.0006048012757292414,718,0.02974198721994792,0.0018075832831775474,71,101.27374267578125,97.29842114448547,1714559695.6407907,0.001202782007448306
0.000525222078545498,790,0.028041338911982735,0.001594641114031718,72,110.84620022773743,106.8707046508789,1714559705.2132483,0.0010694190354862201
0.0004604560425206155,869,0.026557742842513478,0.0014159669682403848,73,121.35622882843018,117.38072323799133,1714559715.7232769,0.0009555109257197693
0.00040159295612198837,956,0.02508989250981469,0.0012467208150947944,74,132.90622925758362,128.93033027648926,1714559727.2732773,0.0008451278589728061
0.000365476965047388,1052,0.024141191627770946,0.0011385765541631209,75,145.6196801662445,141.644611120224,1714559739.9867282,0.0007730995891157328
0.0003341594858948849,1157,0.023278218662916014,0.0010414532827724159,76,159.50717782974243,155.53221893310547,1714559753.8742259,0.000707293796877531
0.0003025363424813505,1272,0.022363056936418182,0.0009415283106962638,77,174.75518798828125,170.77990198135376,1714559769.122236,0.0006389919682149133
0.000272961214571969,1400,0.02145199041746822,0.0008438637118621746,78,191.79226303100586,187.8172254562378,1714559786.159311,0.0005709024972902056
0.0002469125914844233,1539,0.020612841698226095,0.0007566562766633601,79,210.26192665100098,206.28695058822632,1714559804.6289747,0.0005097436851789368
0.00022249327120051182,1693,0.019794511396112865,0.000674160822089444,80,230.73012256622314,226.75480198860168,1714559825.0971706,0.0004516675508889321
0.00020605257875048826,1863,0.019213617806043227,0.0006178374966542054,81,253.36709094047546,249.3921663761139,1714559847.734139,0.0004117849179037171
0.0001488268422338735,2049,0.016962771977133178,0.0004292400573132763,82,278.0939586162567,274.1186797618866,1714559872.4610066,0.00028041321507940283
0.00013860410462110954,2254,0.0165175906785011,0.00039542215644757005,83,305.31418085098267,301.33911633491516,1714559899.6812289,0.0002568180518264605
0.0001286823109296842,2479,0.016067329094568487,0.00036385184874177944,84,334.7722942829132,330.7970550060272,1714559929.1393423,0.00023516953781209526
0.00012169982050162655,2727,0.015739223286092664,0.000342299816473262,85,367.04237389564514,363.0669934749603,1714559961.409422,0.00022059999597163544
0.00011502048861788539,3000,0.015412327249125416,0.000321896869946059,86,402.39332461357117,398.4183506965637,1714559996.7603726,0.00020687638132817362
0.00010721544383737391,3299,0.015015965899371798,0.00029863037682432584,87,441.1678214073181,437.19256496429443,1714560035.5348694,0.00019141493298695193
9.901449501841042e-05,3629,0.014578815102609874,0.00027453598843137523,88,484.0947411060333,480.119491815567,1714560078.4617891,0.00017552149341296483
9.170946623542657e-05,3992,0.01417145181720385,0.00025347646584549747,89,531.443035364151,527.4672830104828,1714560125.8100834,0.0001617669996100709
8.240933493953686e-05,4391,0.01362108443155415,0.0002270324013706306,90,583.5943505764008,579.6186015605927,1714560177.9613986,0.00014462306643109375
7.525452181203283e-05,4831,0.013170931622383008,0.00020695528613084969,91,640.9434206485748,636.9681079387665,1714560235.3104687,0.00013170076431881687
6.942299828505164e-05,5314,0.012784375529933487,0.00019075025582485712,92,703.9711792469025,699.9957973957062,1714560298.3382273,0.00012132725753980548
6.509308801339775e-05,5845,0.012483650038629423,0.0001787968806763238,93,773.2941339015961,769.3189165592194,1714560367.661182,0.00011370379266292604
6.0208146116620346e-05,6429,0.012127276916651228,0.00016539844961392097,94,849.0187931060791,845.0434334278107,1714560443.3858411,0.00010519030349730063
5.497767976556796e-05,7072,0.01172905108169377,0.00015111295144411415,95,934.4716086387634,930.4963359832764,1714560528.8386567,9.61352716785462e-05
5.0523298104393225e-05,7779,0.011371039768041904,0.00013904057825225434,96,1027.539122581482,1023.5637090206146,1714560621.9061706,8.851728014786112e-05
4.5931222943416655e-05,8557,0.010979806474095645,0.0001265833287711777,97,1130.8288226127625,1126.8535931110382,1714560725.1958706,8.065210582776105e-05
4.0940859115611006e-05,9413,0.010529136385848702,0.0001131121311982173,98,1244.5129685401917,1240.5377633571625,1714560838.8800166,7.21712720826063e-05
3.749187971623981e-05,10354,0.010197737419623824,0.00010381946994848508,99,1369.6418814659119,1365.666580438614,1714560964.0089295,6.632759023224527e-05
3.5093619011334125e-05,11389,0.009956761119513264,9.736163720412388e-05,100,1507.1338255405426,1503.158486366272,1714561101.5008736,6.226801819278974e-05
3.232805397820429e-05,12528,0.009666365191219429,8.991292273529613e-05,101,1658.2035415172577,1654.2283594608307,1714561252.5705895,5.758486875709184e-05
2.9244280704441225e-05,13781,0.00932452863083854,8.160223679050773e-05,102,1824.143965959549,1820.1687808036804,1714561418.511014,5.2357956086066505e-05
2.6643899871057934e-05,15159,0.009018749402880567,7.45778306221813e-05,103,2007.8155932426453,2003.8402917385101,1714561602.1826413,4.793393075112336e-05
2.407713384737949e-05,16675,0.008698489944715245,6.763933736140919e-05,104,2208.9551463127136,2204.979818344116,1714561803.3221943,4.356220351402969e-05
2.145821794480384e-05,18342,0.008348310891565914,6.053942658453713e-05,105,2430.397225856781,2426.4220118522644,1714562024.764274,3.9081208639733285e-05
1.9361415380376335e-05,20177,0.00804826472808201,5.4842246723177466e-05,106,2673.558935403824,2669.5836911201477,1714562267.9259834,3.548083134280113e-05
1.8039128821991277e-05,22194,0.007847804344942493,5.124348798556139e-05,107,2941.927818775177,2937.9525361061096,1714562536.2948668,3.320435916357011e-05
1.773721604365462e-05,22662,0.00780078653394432,5.04230492787986e-05,108,3003.9960281848907,3000.0208072662354,1714562598.3630762,3.2685833235143985e-05
