time,_runtime,step,_step,loss,l2_error,_timestamp,loss_boundary,loss_interior
8.199989557266235,12.342771530151367,46,42,0.9292107648977544,0.4459887023176295,1714562969.5609446,0.16064780720880587,0.7685629576889486
8.867074489593506,13.009828805923462,50,43,0.9135506711658361,0.43191172446702647,1714562970.2280018,0.15190462275707045,0.7616460484087656
9.645859479904175,13.788663625717163,55,44,0.8805912108549,0.38196738131199987,1714562971.0068367,0.12638622942049701,0.754204981434403
10.568521499633789,14.71135139465332,61,45,0.8665996916786778,0.36266428458279865,1714562971.9295244,0.11568011826275697,0.7509195734159209
11.378966569900513,15.522310256958008,67,46,0.8274963056931763,0.35074522459802393,1714562972.7404833,0.10855313331973768,0.7189431723734386
12.218597888946533,16.361263275146484,73,47,0.8002101503906723,0.3556409828441444,1714562973.5794363,0.11435616682054192,0.6858539835701304
13.248021841049194,17.390735626220703,81,48,0.7625493265359347,0.3810229801577909,1714562974.6089087,0.14026745999640206,0.6222818665395325
14.414225101470947,18.55710506439209,89,49,0.7309623684683894,0.37562693961269866,1714562975.775278,0.13536714407975403,0.5955952243886353
15.605382680892944,19.748156309127808,98,50,0.6803708660532126,0.3448677805132407,1714562976.9663293,0.1061041770955068,0.5742666889577058
16.771286725997925,20.913963317871094,107,51,0.6393880611346019,0.3251114915422811,1714562978.1321363,0.09663003646864837,0.5427580246659536
18.276366472244263,22.419599533081055,118,52,0.5983626677890057,0.3362964260606623,1714562979.6377726,0.10214852379585342,0.4962141439931523
19.819904565811157,23.9630184173584,130,53,0.5479244149702751,0.3226881998460793,1714562981.1811914,0.10161286543031103,0.4463115495399641
21.486379384994507,25.629154682159424,143,54,0.4860148244707986,0.3089907426896909,1714562982.8473277,0.08862763639806923,0.3973871880727294
23.27274250984192,27.415752410888672,157,55,0.429812133582993,0.3075745560522689,1714562984.6339254,0.09204382375620287,0.3377683098267901
25.223073720932007,29.365842819213867,172,56,0.36308319584368864,0.3068135411775247,1714562986.5840158,0.08561665948862188,0.2774665363550668
27.52268385887146,31.665299654006958,190,57,0.27457935396959465,0.29296219682276525,1714562988.8834727,0.07420377052212976,0.20037558344746492
29.807986974716187,33.951038122177124,208,58,0.20896330251112571,0.2867017356718526,1714562991.1692111,0.070353232725818,0.1386100697853077
32.527108907699585,36.66990089416504,229,59,0.1558551400609618,0.2529829628872609,1714562993.888074,0.05761663769548382,0.09823850236547799
35.50229835510254,39.645357608795166,252,60,0.11237401930420313,0.21076536597427584,1714562996.8635306,0.038862101415827424,0.0735119178883757
38.743550062179565,42.88622069358826,277,61,0.08114594098695233,0.17081247604774982,1714563000.1043937,0.025590514497224305,0.05555542648972802
42.309481143951416,46.45206832885742,305,62,0.06057500538500071,0.14096002900713728,1714563003.6702414,0.01733559867967879,0.04323940670532193
46.242531061172485,50.385507583618164,335,63,0.04560334047141319,0.1151297101092273,1714563007.6036806,0.011702498863842184,0.03390084160757101
50.57286715507507,54.71558403968811,369,64,0.03560386198867409,0.09575027545681136,1714563011.933757,0.008334920078766005,0.027268941909908084
55.543673276901245,59.68677258491516,406,65,0.030207525275478004,0.08451032831333496,1714563016.9049456,0.0065757101037789535,0.02363181517169905
60.72399687767029,64.86722898483276,446,66,0.02601334199442539,0.07549758305364955,1714563022.085402,0.005302468364488508,0.020710873629936885
66.51058959960938,70.65659666061401,491,67,0.022642574638743182,0.06804260060336104,1714563027.8747697,0.004467314922192998,0.018175259716550183
72.90131711959839,77.04456734657288,540,68,0.020616910423771916,0.06409331842077463,1714563034.2627404,0.004026191585983565,0.01659071883778835
80.0393898487091,84.182790517807,594,69,0.019066768365518353,0.061349017269114424,1714563041.4009635,0.003690729473183255,0.015376038892335098
88.16828870773315,92.31138730049133,653,70,0.01746857694525889,0.05820910321362685,1714563049.5295603,0.0033357571078323133,0.014132819837426577
96.9720470905304,101.11514735221863,718,71,0.01625922735305057,0.055977819484641055,1714563058.3333204,0.003079137750272075,0.013180089602778495
106.50139904022217,110.64431500434875,790,72,0.01497276365071083,0.05348822959970372,1714563067.862488,0.002812986913429127,0.012159776737281703
116.75156331062317,120.894784450531,869,73,0.013836477776424699,0.05141726866023677,1714563078.1129575,0.002577555945250614,0.011258921831174084
128.2567172050476,132.39986157417297,956,74,0.012765186313925456,0.04949756773108765,1714563089.6180346,0.00236352366638547,0.010401662647539986
140.69806671142578,144.8414661884308,1052,75,0.011806285336262158,0.04780986683586992,1714563102.0596392,0.0021870556164989706,0.009619229719763188
154.3840732574463,158.52932119369507,1157,76,0.01099082427563031,0.04639626498211499,1714563115.7474942,0.002036836056295279,0.00895398821933503
168.25346970558167,172.3964283466339,1272,77,0.010233334267612224,0.04512010243569901,1714563129.6146014,0.0019035025900254144,0.00832983167758681
185.44333171844482,189.58828043937683,1400,78,0.009624070386793578,0.04410768994926128,1714563146.8064535,0.0017999637761783815,0.007824106610615196
203.94666624069214,208.089861869812,1539,79,0.009039348125323188,0.04314370496683035,1714563165.308035,0.0017023666786039717,0.0073369814467192165
224.3233573436737,228.4674437046051,1693,80,0.008489569105318649,0.04221952239861631,1714563185.6856167,0.0016117324483673587,0.00687783665695129
247.2809488773346,251.4242343902588,1863,81,0.007920433952468227,0.04126152520598746,1714563208.6424074,0.0015190259068859767,0.00640140804558225
271.7679212093353,275.9109945297241,2049,82,0.007408552716404278,0.04040956816020811,1714563233.1291676,0.0014366604790368666,0.005971892237367411
298.9158103466034,303.05905079841614,2254,83,0.006846192515860762,0.039400685614759706,1714563260.2772238,0.0013443527493765797,0.005501839766484182
327.8070545196533,331.950257062912,2479,84,0.006389550011931718,0.03857577246420638,1714563289.16843,0.001270439941503076,0.005119110070428642
359.8204274177551,363.96346855163574,2727,85,0.005953333123705468,0.03772557107926489,1714563321.1816416,0.0011987599960004193,0.004754573127705049
396.2375137805939,400.3803644180298,3000,86,0.005538995043803541,0.03684736649588811,1714563357.5985374,0.0011279097780796034,0.004411085265723938
435.28623032569885,439.4291043281555,3299,87,0.005179818475178713,0.036046832562424656,1714563396.6472774,0.0010671150111926718,0.004112703463986041
477.96245074272156,482.105633020401,3629,88,0.004864514517626887,0.03530902401299786,1714563439.323806,0.0010133075626475732,0.0038512069549793138
524.4774322509766,528.6205806732178,3992,89,0.004536942102615715,0.03450364007700689,1714563485.8387537,0.0009567454404291789,0.0035801966621865364
575.8106205463409,579.953572511673,4391,90,0.004216886350519197,0.03365451478663076,1714563537.1717455,0.0009005392890904485,0.003316347061428749
633.4489257335663,637.5919156074524,4831,91,0.003945526636104579,0.0328832770236778,1714563594.8100886,0.0008524203843079822,0.003093106251796597
695.8532836437225,699.9964537620544,5314,92,0.0036812539657298544,0.03207846449097196,1714563657.2146268,0.0008055640257733757,0.002875689939956479
764.69473528862,768.8376605510712,5845,93,0.0034119521382301116,0.03123102531332922,1714563726.0558336,0.0007571946748031256,0.002654757463426986
841.3882503509521,845.5311844348907,6429,94,0.0031672219276051724,0.030405427346994415,1714563802.7493575,0.0007127085597371654,0.002454513367868007
925.4821217060089,929.6253190040588,7072,95,0.002922932639641542,0.02952294163110167,1714563886.843492,0.0006677468589110189,0.002255185780730523
1018.1777098178864,1022.3216524124146,7779,96,0.0026863421961884123,0.028617377400727267,1714563979.5398254,0.0006235049894518234,0.002062837206736589
1120.6979944705963,1124.8411946296692,8557,97,0.00248724747224224,0.02779957032156378,1714564082.0593677,0.0005853251892974509,0.0019019222829447888
1233.1325509548187,1237.2755389213562,9413,98,0.0022973440582321663,0.026963315681765843,1714564194.493712,0.0005482572809806882,0.001749086777251478
1357.2935631275177,1361.4368987083435,10354,99,0.002127065403057378,0.026177777711645856,1714564318.6550717,0.0005143072276147915,0.0016127581754425864
1492.6944859027863,1496.8374831676483,11389,100,0.001959969642583099,0.025352499839047107,1714564454.0556562,0.00048012663768473514,0.0014798430048983636
1640.8760151863098,1645.0191433429718,12528,101,0.0017999219915544554,0.02450591296959126,1714564602.2373164,0.00044653164394770284,0.0013533903476067525
1804.269240140915,1808.412267446518,13781,102,0.0016488115937110016,0.02365672041721438,1714564765.6304405,0.0004139183856269061,0.0012348932080840955
1986.2562234401703,1990.4012489318848,15159,103,0.0015059203013492628,0.02279648674034069,1714564947.619422,0.0003821826105643672,0.0011237376907848957
2185.0576317310333,2189.2012283802032,16675,104,0.0013741648244759404,0.021949131928215824,1714565146.4194014,0.00035225673847914986,0.0010219080859967906
2402.1636950969696,2406.3073601722717,18342,105,0.0012517823649120156,0.021107188514906075,1714565363.5255332,0.0003236312014663032,0.0009281511634457125
2641.472105741501,2645.6161506175995,20177,106,0.0011352361180830945,0.02025339589595858,1714565602.8343236,0.0002957236634884143,0.0008395124545946801
2904.814764738083,2908.9584896564484,22194,107,0.0010282763110235403,0.01941942151417833,1714565866.1766627,0.00026956512176793545,0.0007587111892556048
3000.0226957798004,3004.1659727096558,22912,108,0.0009950555592209232,0.01914854901544144,1714565961.3841457,0.000261332076430773,0.0007337234827901501
