loss,_runtime,l2_error,loss_boundary,step,_step,_timestamp,loss_interior,time
0.0014137403393245603,30.478809118270874,0.019524440758024175,0.00035049892858934363,42,41,1714569919.624865,0.0010632414107352168,26.56228280067444
0.0011646363528240362,33.04359149932861,0.01817100397622137,0.00028478915030146325,46,42,1714569922.1896474,0.0008798472025225728,29.12708616256714
0.0009543327958332742,35.57875323295593,0.016377960951251568,0.00022227801910891314,50,43,1714569924.7248092,0.000732054776724361,31.661901235580444
0.0007500891138626949,38.78728485107422,0.015050135143181459,0.00016662951332884312,55,44,1714569927.9333408,0.0005834596005338517,34.87072205543518
0.0005560574628177616,42.5958731174469,0.014399190809909031,0.00014554355952892494,61,45,1714569931.741929,0.0004105139032888367,38.67897820472717
0.0004050765896925976,46.45103335380554,0.013376572603103883,0.00012770602683910676,67,46,1714569935.5970893,0.0002773705628534908,42.53441333770752
0.00030447188753817225,50.31828212738037,0.012024499010539709,9.520053837017878e-05,73,47,1714569939.464338,0.00020927134916799345,46.401442766189575
0.00022616746010135244,55.51531720161438,0.00985936940842442,6.534639331958709e-05,81,48,1714569944.6613731,0.00016082106678176535,51.59875798225403
0.0001724742750675972,60.68731713294983,0.0074115427413182665,3.572549341138229e-05,89,49,1714569949.833373,0.0001367487816562149,56.7704222202301
0.000133420202985034,66.56351971626282,0.005746530026215964,2.332152889723007e-05,98,50,1714569955.7095757,0.00011009867408780393,62.64696717262268
0.00010733805641969882,72.34241247177124,0.0047270816160821134,1.6708612009053438e-05,107,51,1714569961.4884684,9.062944441064538e-05,68.425612449646
8.917109150762983e-05,79.25599145889282,0.004133235389844475,1.3041515743879469e-05,118,52,1714569968.4020474,7.612957576375036e-05,75.33946537971497
7.588812862522666e-05,86.91912865638733,0.00364289823628038,9.897246083408362e-06,130,53,1714569976.0651846,6.59908825418183e-05,83.00229287147522
6.639306697833852e-05,95.21330451965332,0.0032555269778674124,8.741789819573974e-06,143,54,1714569984.3593605,5.765127715876455e-05,91.2966558933258
5.794588686052824e-05,104.21757221221924,0.0028689997592545114,7.277124432922982e-06,157,55,1714569993.3636281,5.066876242760526e-05,100.3006796836853
5.178705048856908e-05,113.86654019355774,0.0025203008716552376,6.371159422256704e-06,172,56,1714570003.0125961,4.5415891066312375e-05,109.94999694824219
4.5985751921437516e-05,125.43818521499634,0.0023816915472234797,5.467438623814745e-06,190,57,1714570014.5842412,4.051831329762277e-05,121.5216474533081
4.208117144478007e-05,136.94131636619568,0.002227078837195336,4.640934170287601e-06,208,58,1714570026.0873723,3.744023727449247e-05,133.02455687522888
3.8161093546890465e-05,150.06338024139404,0.002103408797335516,4.054935521224983e-06,229,59,1714570039.2094362,3.4106158025665485e-05,146.14679288864136
3.46366466400124e-05,164.7735161781311,0.0019844182412223797,3.48439712284305e-06,252,60,1714570053.919572,3.115224951716935e-05,160.85672450065613
3.1600369150827245e-05,180.98524284362793,0.0020330499894260067,3.3986501536825193e-06,277,61,1714570070.1312988,2.8201718997144723e-05,177.06849598884583
2.888564085275936e-05,198.80632495880127,0.0017840794458031473,2.8081349205287966e-06,305,62,1714570087.952381,2.6077505932230563e-05,194.88974571228027
2.6304457445441902e-05,217.84228086471558,0.001615927202628022,2.305461732891159e-06,335,63,1714570106.9883368,2.3998995712550744e-05,213.92553067207336
2.3710399095926905e-05,239.58670330047607,0.001634233469191855,2.1484481922983017e-06,369,64,1714570128.7327592,2.1561950903628603e-05,235.67016530036926
2.16482957452802e-05,263.3443064689636,0.0015746364378427613,1.8837716875436649e-06,406,65,1714570152.4903624,1.9764524057736536e-05,259.42754340171814
1.9265752145464525e-05,288.92487144470215,0.0015299912340353049,1.7743427279476139e-06,446,66,1714570178.0709274,1.749140941751691e-05,285.00838446617126
1.6777463934346776e-05,317.6828203201294,0.0015632118069494225,1.6512893207993278e-06,491,67,1714570206.8288763,1.512617461354745e-05,313.76598358154297
1.619174765425879e-05,326.9271388053894,0.0015165894462369997,1.5648372273530197e-06,540,68,1714570216.0731947,1.4626910426905772e-05,323.01063299179077
1.619174765425879e-05,328.7043957710266,0.0015165894462369997,1.5648372273530197e-06,594,69,1714570217.8504517,1.4626910426905772e-05,324.78789138793945
1.619174765425879e-05,330.5864119529724,0.0015165894462369997,1.5648372273530197e-06,653,70,1714570219.732468,1.4626910426905772e-05,326.6699502468109
1.619174765425879e-05,332.6809141635895,0.0015165894462369997,1.5648372273530197e-06,718,71,1714570221.82697,1.4626910426905772e-05,328.76438999176025
1.619174765425879e-05,335.00157499313354,0.0015165894462369997,1.5648372273530197e-06,790,72,1714570224.147631,1.4626910426905772e-05,331.08502864837646
1.619174765425879e-05,337.57228422164917,0.0015165894462369997,1.5648372273530197e-06,869,73,1714570226.7183402,1.4626910426905772e-05,333.6557183265686
1.619174765425879e-05,340.4147732257843,0.0015165894462369997,1.5648372273530197e-06,956,74,1714570229.5608292,1.4626910426905772e-05,336.49824357032776
1.619174765425879e-05,343.4945092201233,0.0015165894462369997,1.5648372273530197e-06,1052,75,1714570232.6405652,1.4626910426905772e-05,339.578027009964
1.619174765425879e-05,346.9201681613922,0.0015165894462369997,1.5648372273530197e-06,1157,76,1714570236.066224,1.4626910426905772e-05,343.00363206863403
1.619174765425879e-05,350.5998623371124,0.0015165894462369997,1.5648372273530197e-06,1272,77,1714570239.7459183,1.4626910426905772e-05,346.6833062171936
1.619174765425879e-05,354.66122031211853,0.0015165894462369997,1.5648372273530197e-06,1400,78,1714570243.8072762,1.4626910426905772e-05,350.7447419166565
1.619174765425879e-05,359.16652059555054,0.0015165894462369997,1.5648372273530197e-06,1539,79,1714570248.3125765,1.4626910426905772e-05,355.24979305267334
1.619174765425879e-05,364.182067155838,0.0015165894462369997,1.5648372273530197e-06,1693,80,1714570253.328123,1.4626910426905772e-05,360.26550555229187
1.619174765425879e-05,369.6093499660492,0.0015165894462369997,1.5648372273530197e-06,1863,81,1714570258.755406,1.4626910426905772e-05,365.69293665885925
1.619174765425879e-05,375.5483145713806,0.0015165894462369997,1.5648372273530197e-06,2049,82,1714570264.6943705,1.4626910426905772e-05,371.6318607330322
1.619174765425879e-05,382.1241843700409,0.0015165894462369997,1.5648372273530197e-06,2254,83,1714570271.2702403,1.4626910426905772e-05,378.2077465057373
1.619174765425879e-05,389.284912109375,0.0015165894462369997,1.5648372273530197e-06,2479,84,1714570278.430968,1.4626910426905772e-05,385.3684432506561
1.619174765425879e-05,397.19790720939636,0.0015165894462369997,1.5648372273530197e-06,2727,85,1714570286.3439631,1.4626910426905772e-05,393.28142952919006
1.619174765425879e-05,405.8925940990448,0.0015165894462369997,1.5648372273530197e-06,3000,86,1714570295.03865,1.4626910426905772e-05,401.97596883773804
1.619174765425879e-05,415.9120399951935,0.0015165894462369997,1.5648372273530197e-06,3299,87,1714570305.058096,1.4626910426905772e-05,411.9951288700104
1.619174765425879e-05,426.54429388046265,0.0015165894462369997,1.5648372273530197e-06,3629,88,1714570315.6903498,1.4626910426905772e-05,422.6274917125702
1.619174765425879e-05,438.30256628990173,0.0015165894462369997,1.5648372273530197e-06,3992,89,1714570327.4486222,1.4626910426905772e-05,434.38566493988037
1.619174765425879e-05,451.155841588974,0.0015165894462369997,1.5648372273530197e-06,4391,90,1714570340.3018975,1.4626910426905772e-05,447.238951921463
1.619174765425879e-05,465.24394512176514,0.0015165894462369997,1.5648372273530197e-06,4831,91,1714570354.390001,1.4626910426905772e-05,461.32707929611206
1.619174765425879e-05,480.74116563796997,0.0015165894462369997,1.5648372273530197e-06,5314,92,1714570369.8872216,1.4626910426905772e-05,476.8241853713989
1.619174765425879e-05,497.81550455093384,0.0015165894462369997,1.5648372273530197e-06,5845,93,1714570386.9615605,1.4626910426905772e-05,493.8986277580261
1.619174765425879e-05,516.5317511558533,0.0015165894462369997,1.5648372273530197e-06,6429,94,1714570405.677807,1.4626910426905772e-05,512.6150093078613
1.619174765425879e-05,537.3344655036926,0.0015165894462369997,1.5648372273530197e-06,7072,95,1714570426.4805214,1.4626910426905772e-05,533.4176099300385
1.619174765425879e-05,562.7491490840912,0.0015165894462369997,1.5648372273530197e-06,7779,96,1714570451.895205,1.4626910426905772e-05,558.8321702480316
1.619174765425879e-05,590.4556572437286,0.0015165894462369997,1.5648372273530197e-06,8557,97,1714570479.6017132,1.4626910426905772e-05,586.5387916564941
1.619174765425879e-05,618.2564842700958,0.0015165894462369997,1.5648372273530197e-06,9413,98,1714570507.4025402,1.4626910426905772e-05,614.3395571708679
1.619174765425879e-05,649.2713873386383,0.0015165894462369997,1.5648372273530197e-06,10354,99,1714570538.4174433,1.4626910426905772e-05,645.3541719913483
1.619174765425879e-05,684.4531373977661,0.0015165894462369997,1.5648372273530197e-06,11389,100,1714570573.5991933,1.4626910426905772e-05,680.5363345146179
1.619174765425879e-05,721.0250537395477,0.0015165894462369997,1.5648372273530197e-06,12528,101,1714570610.1711097,1.4626910426905772e-05,717.1082956790924
1.619174765425879e-05,761.2594292163849,0.0015165894462369997,1.5648372273530197e-06,13781,102,1714570650.4054852,1.4626910426905772e-05,757.3426415920258
1.619174765425879e-05,805.5544114112854,0.0015165894462369997,1.5648372273530197e-06,15159,103,1714570694.7004673,1.4626910426905772e-05,801.6375796794891
1.619174765425879e-05,854.0604820251465,0.0015165894462369997,1.5648372273530197e-06,16675,104,1714570743.206538,1.4626910426905772e-05,850.1437094211578
1.619174765425879e-05,907.9132490158081,0.0015165894462369997,1.5648372273530197e-06,18342,105,1714570797.059305,1.4626910426905772e-05,903.996533870697
1.619174765425879e-05,966.9536156654358,0.0015165894462369997,1.5648372273530197e-06,20177,106,1714570856.0996716,1.4626910426905772e-05,963.0367925167084
1.619174765425879e-05,1033.1531517505646,0.0015165894462369997,1.5648372273530197e-06,22194,107,1714570922.2992077,1.4626910426905772e-05,1029.2361824512482
1.619174765425879e-05,1104.8822820186615,0.0015165894462369997,1.5648372273530197e-06,24414,108,1714570994.028338,1.4626910426905772e-05,1100.9655001163483
1.619174765425879e-05,1183.9191737174988,0.0015165894462369997,1.5648372273530197e-06,26855,109,1714571073.0652297,1.4626910426905772e-05,1180.0023560523987
1.619174765425879e-05,1270.7246379852295,0.0015165894462369997,1.5648372273530197e-06,29540,110,1714571159.870694,1.4626910426905772e-05,1266.8078882694244
1.619174765425879e-05,1366.2670240402222,0.0015165894462369997,1.5648372273530197e-06,32494,111,1714571255.41308,1.4626910426905772e-05,1362.3502023220062
1.619174765425879e-05,1471.2063376903534,0.0015165894462369997,1.5648372273530197e-06,35744,112,1714571360.3523936,1.4626910426905772e-05,1467.2894201278687
1.619174765425879e-05,1585.76793217659,0.0015165894462369997,1.5648372273530197e-06,39318,113,1714571474.913988,1.4626910426905772e-05,1581.8511335849762
1.619174765425879e-05,1712.2538599967957,0.0015165894462369997,1.5648372273530197e-06,43250,114,1714571601.399916,1.4626910426905772e-05,1708.3369319438934
1.619174765425879e-05,1851.848683834076,0.0015165894462369997,1.5648372273530197e-06,47575,115,1714571740.9947398,1.4626910426905772e-05,1847.9319651126862
1.619174765425879e-05,2005.8439826965332,0.0015165894462369997,1.5648372273530197e-06,52332,116,1714571894.9900386,1.4626910426905772e-05,2001.9271907806396
1.619174765425879e-05,2175.3825759887695,0.0015165894462369997,1.5648372273530197e-06,57566,117,1714572064.528632,1.4626910426905772e-05,2171.4657821655273
1.619174765425879e-05,2362.673523902893,0.0015165894462369997,1.5648372273530197e-06,63322,118,1714572251.8195798,1.4626910426905772e-05,2358.7561151981354
1.619174765425879e-05,2566.7471108436584,0.0015165894462369997,1.5648372273530197e-06,69654,119,1714572455.8931668,1.4626910426905772e-05,2562.8302676677704
1.619174765425879e-05,2790.428820371628,0.0015165894462369997,1.5648372273530197e-06,76620,120,1714572679.5748763,1.4626910426905772e-05,2786.5119886398315
1.619174765425879e-05,3003.9236509799957,0.0015165894462369997,1.5648372273530197e-06,83273,121,1714572893.069707,1.4626910426905772e-05,3000.0068683624268
