time,loss_interior,l2_error,_timestamp,loss_boundary,step,loss,_step,_runtime
17.448326587677002,0.42422533061544876,0.48824123170066186,1713945453.4895525,0.17060845414231035,124,0.5948337847577592,43,21.218130588531494
18.620259523391724,0.37963878046319754,0.4405025364026011,1713945454.661328,0.13967336289876983,134,0.5193121433619674,44,22.38990616798401
19.80733323097229,0.3403473662965613,0.39917180028338256,1713945455.8483608,0.1150659373369954,144,0.4554133036335567,45,23.57693886756897
21.118815660476685,0.29777974683705605,0.3511661395224092,1713945457.1599038,0.08870263058659607,155,0.3864823774236521,46,24.888481855392456
22.412582635879517,0.26562808147046285,0.3133619017243257,1713945458.4538596,0.07198402856685551,166,0.3376121100373184,47,26.182437658309937
23.94445037841797,0.23048114448749352,0.2755573912230195,1713945459.9855363,0.05755501420251778,179,0.2880361586900113,48,27.71411442756653
25.594598531723022,0.20071125056271466,0.2432119030762141,1713945461.6357207,0.04556239694551854,193,0.24627364750823322,49,29.364298820495605
27.26938223838806,0.1752578216001556,0.21669551334939907,1713945463.3108132,0.036390622373468386,207,0.21164844397362398,50,31.03939127922058
29.327431678771973,0.15139514319331637,0.1917700448431503,1713945465.369381,0.029156728839544586,223,0.18055187203286097,51,33.09795904159546
31.590230703353882,0.09395932708589103,0.13576976508833177,1713945467.6316092,0.01614996266229565,240,0.11010928974818668,52,35.360187292099
33.898356914520264,0.07513716866385957,0.12247459752900482,1713945469.939848,0.013406626557062042,258,0.08854379522092161,53,37.66842603683472
36.48777914047241,0.062027281428768954,0.1136647818954248,1713945472.5299776,0.011713930633920174,278,0.07374121206268913,54,40.25855565071106
39.23072528839111,0.051670706705174624,0.10613207371381594,1713945475.2721155,0.010382415469306292,299,0.06205312217448092,55,43.000693559646606
42.17654848098755,0.04333928401467415,0.09882216642340136,1713945478.2187223,0.009274893131569364,322,0.052614177146243515,56,45.94730043411255
45.28592610359192,0.03563230053581202,0.09355354022597169,1713945481.3277762,0.008113750682836198,346,0.04374605121864822,57,49.0563542842865
48.74226188659668,0.030018971953597144,0.08725591380639446,1713945484.7837217,0.0071416894890317705,373,0.03716066144262892,58,52.51229977607727
52.50484299659729,0.02561764186208442,0.0818691598123971,1713945488.5465734,0.00621880223788698,401,0.0318364440999714,59,56.27515149116516
56.40733885765076,0.02138205466636358,0.07617852832523235,1713945492.4489458,0.005411632328335564,431,0.026793686994699143,60,60.17752385139465
60.64300537109375,0.01819989966977392,0.07099007881218021,1713945496.6843576,0.004723633626455791,464,0.02292353329622971,61,64.41293573379517
65.3289864063263,0.015383373477346848,0.06603402052211282,1713945501.3707354,0.004093083748453004,499,0.019476457225799854,62,69.09931349754333
70.1505663394928,0.01298209068246861,0.06123208840460929,1713945506.1920547,0.003560920120814154,537,0.016543010803282764,63,73.92063283920288
75.8767511844635,0.010831609140667438,0.05682211923261812,1713945511.9184678,0.0030724665667198683,578,0.013904075707387307,64,79.64704585075378
81.49471712112427,0.009002101787208781,0.052572404936927226,1713945517.5365906,0.002646195083350815,622,0.011648296870559596,65,85.2651686668396
87.76338934898376,0.005743488665479371,0.043247994539966535,1713945523.8050058,0.001834315433966419,669,0.00757780409944579,66,91.53358387947083
94.54196000099182,0.003924543944452479,0.03666622595511928,1713945530.5842056,0.0013303029835986257,720,0.005254846928051104,67,98.31278371810913
101.52393341064453,0.002675113139722789,0.03181823365454747,1713945537.56876,0.0009869412636049823,774,0.0036620544033277714,68,105.29733800888062
