_timestamp,loss_boundary,time,loss_interior,_runtime,step,_step,loss,l2_error
1714565387.7692857,1.4770810361345434,1.7891669273376465,120.59709842481803,5.863379716873169,50,43,122.07417946095258,1.5872071760112378
1714565387.8144855,1.4727587672855516,1.8341057300567627,120.59709842481772,5.908579587936401,55,44,122.06985719210327,1.5771734194918843
1714565387.8681912,1.474865006246729,1.8878214359283447,120.59709842481759,5.962285280227661,61,45,122.07196343106432,1.576364469738444
1714565387.9247696,1.4736504021444663,1.9448659420013428,120.59709842481736,6.018863677978516,67,46,122.07074882696183,1.5802487338771094
1714565387.988419,1.4720823903529832,2.0093841552734375,120.59709842481736,6.082513093948364,73,47,122.06918081517034,1.576344579917212
1714565388.0583272,1.4718996815057408,2.0779473781585693,120.59709842481723,6.152421236038208,81,48,122.06899810632298,1.5783672828539164
1714565388.1286545,1.471672100662406,2.148169994354248,120.59709842481728,6.222748517990112,89,49,122.06877052547968,1.5766287340510539
1714565388.2103572,1.471450476381772,2.22996187210083,120.59709842481723,6.30445122718811,98,50,122.06854890119901,1.5770936165197642
1714565388.288389,1.4714416779481008,2.3080596923828125,120.59709842481723,6.382483005523682,107,51,122.06854010276534,1.5773286706463685
1714565388.3885205,1.4714298088745619,2.4079935550689697,120.59709842481723,6.482614517211914,118,52,122.0685282336918,1.5771074819873758
1714565388.4921107,1.4714297987008347,2.5118141174316406,120.59709842481723,6.586204767227173,130,53,122.06852822351807,1.5770733326172028
1714565388.6104677,1.4714286181969574,2.6301803588867188,120.59709842481723,6.704561710357666,143,54,122.06852704301419,1.577093063210674
1714565388.7312136,1.4714286714504952,2.7508862018585205,120.59709842481723,6.825307607650757,157,55,122.06852709626773,1.5771017881398923
1714565388.860339,1.4714285681110022,2.879950761795044,120.59709842481723,6.954432964324951,172,56,122.06852699292824,1.577082722429699
1714565389.0170467,1.4714285558470912,3.0366318225860596,120.59709842481723,7.111140727996826,190,57,122.06852698066433,1.577084660500407
1714565389.1755304,1.47142855642642,3.1910791397094727,120.59709842481723,7.269624471664429,208,58,122.06852698124365,1.5770814502029102
1714565389.354219,1.4714285558758207,3.3737521171569824,120.59709842481723,7.448312997817993,229,59,122.06852698069305,1.577082390820469
1714565389.5482144,1.47142855585821,3.5678279399871826,120.59709842481723,7.642308473587036,252,60,122.06852698067544,1.5770827008335784
1714565389.7646751,1.471428555847901,3.7841691970825195,120.59709842481723,7.858769178390503,277,61,122.06852698066514,1.577082833143674
1714565390.004742,1.4714285558470697,4.02429986000061,120.59709842481723,8.098835945129395,305,62,122.0685269806643,1.577082807815316
1714565390.256917,1.4714285558470648,4.276468992233276,120.59709842481723,8.351011037826538,335,63,122.0685269806643,1.5770828020049092
1714565390.5447624,1.4714285558470626,4.564452409744263,120.59709842481723,8.638856410980225,369,64,122.0685269806643,1.5770828000936916
1714565390.8589542,1.4714285558470628,4.8786656856536865,120.59709842481723,8.95304822921753,406,65,122.0685269806643,1.5770828002254282
1714565391.1963542,1.4714285558470628,5.215860605239868,120.59709842481723,9.290448188781738,446,66,122.0685269806643,1.5770828002169177
1714565391.5739136,1.4714285558470628,5.593431234359741,120.59709842481723,9.668007612228394,491,67,122.0685269806643,1.5770828002190391
1714565391.986941,1.4714285558470628,6.006563425064087,120.59709842481723,10.081035137176514,540,68,122.0685269806643,1.5770828002194108
1714565392.4429097,1.4714285558470628,6.462926864624023,120.59709842481723,10.537003755569458,594,69,122.0685269806643,1.577082800219449
1714565392.9408088,1.4714285558470626,6.960228443145752,120.59709842481723,11.034902811050415,653,70,122.0685269806643,1.57708280021945
1714565393.4826968,1.4714285558470626,7.5023393630981445,120.59709842481723,11.576790809631348,718,71,122.0685269806643,1.5770828002194497
1714565394.0872273,1.4714285558470626,8.106698751449585,120.59709842481723,12.181321382522583,790,72,122.0685269806643,1.5770828002194497
1714565394.75373,1.4714285558470626,8.773240804672241,120.59709842481723,12.847824096679688,869,73,122.0685269806643,1.5770828002194497
1714565395.487649,1.4714285558470626,9.507960557937622,120.59709842481723,13.581743001937866,956,74,122.0685269806643,1.5770828002194497
1714565396.2966063,1.4714285558470626,10.316144704818726,120.59709842481723,14.390700340270996,1052,75,122.0685269806643,1.5770828002194497
1714565397.1693523,1.4714285558470626,11.189000606536865,120.59709842481723,15.26344633102417,1157,76,122.0685269806643,1.5770828002194497
1714565398.1309032,1.4714285558470626,12.150316715240479,120.59709842481723,16.2249972820282,1272,77,122.0685269806643,1.5770828002194497
1714565399.1945474,1.4714285558470626,13.21408462524414,120.59709842481723,17.288641452789307,1400,78,122.0685269806643,1.5770828002194497
1714565400.3503633,1.4714285558470626,14.369797468185425,120.59709842481723,18.444457292556763,1539,79,122.0685269806643,1.5770828002194497
1714565401.628257,1.4714285558470626,15.647793292999268,120.59709842481723,19.72235107421875,1693,80,122.0685269806643,1.5770828002194497
1714565403.0369382,1.4714285558470626,17.05644464492798,120.59709842481723,21.13103222846985,1863,81,122.0685269806643,1.5770828002194497
1714565404.5883772,1.4714285558470626,18.607678413391113,120.59709842481723,22.68247127532959,2049,82,122.0685269806643,1.5770828002194497
1714565406.2925675,1.4714285558470626,20.311983346939087,120.59709842481723,24.386661529541016,2254,83,122.0685269806643,1.5770828002194497
1714565408.163172,1.4714285558470626,22.182639598846436,120.59709842481723,26.2572660446167,2479,84,122.0685269806643,1.5770828002194497
1714565410.2268398,1.4714285558470626,24.246429681777954,120.59709842481723,28.32093381881714,2727,85,122.0685269806643,1.5770828002194497
1714565412.4942324,1.4714285558470626,26.51381802558899,120.59709842481723,30.588326454162598,3000,86,122.0685269806643,1.5770828002194497
1714565414.9805205,1.4714285558470626,29.000293731689453,120.59709842481723,33.07461452484131,3299,87,122.0685269806643,1.5770828002194497
1714565417.7320545,1.4714285558470628,31.751338243484497,120.59709842481723,35.82614850997925,3629,88,122.0685269806643,1.5770828002193966
1714565420.7509599,1.4714285558470659,34.77045011520386,120.59709842481723,38.845053911209106,3992,89,122.0685269806643,1.577082800765127
1714565424.0594828,1.471430808162434,38.07898783683777,120.59709842481723,42.15357685089111,4391,90,122.06852923297967,1.577171618933519
1714565427.7130706,1.4715365469853408,41.732616901397705,120.59709842481723,45.807164669036865,4831,91,122.06863497180257,1.5778782622616998
1714565431.714829,1.4714285558551485,45.73435354232788,120.59709842481723,49.80892300605774,5314,92,122.06852698067239,1.5770829645654996
1714565436.124174,1.4735573982412138,50.1442506313324,120.59709842481728,54.218268156051636,5845,93,122.07065582305849,1.5763507255992764
1714565440.9746892,1.4714287807579733,54.99449634552002,120.59709842481722,59.06878328323364,6429,94,122.0685272055752,1.5770671989475484
1714565446.3276496,1.4714285558471099,60.34698486328125,120.59709842481722,64.42174363136292,7072,95,122.06852698066433,1.5770828002074804
1714565452.203446,1.4714285559062519,66.22286462783813,120.59709842481722,70.29753994941711,7779,96,122.06852698072348,1.5770832471544436
1714565458.6793492,1.471428555847096,72.699378490448,120.5970984248172,76.7734432220459,8557,97,122.0685269806643,1.5770828014502698
1714565465.7878008,1.4714285639948257,79.80736565589905,120.5970984248172,83.88189482688904,9413,98,122.06852698881202,1.5770800550993718
1714565473.5893614,1.4714285627452737,87.60883736610413,120.5970984248172,91.68345546722412,10354,99,122.06852698756248,1.5770835461983648
1714565482.1886919,1.471428555847189,96.20824718475342,120.59709842481713,100.28278589248657,11389,100,122.06852698066432,1.5770827908642755
1714565491.650749,1.471428555847064,105.67019271850586,120.5970984248171,109.74484300613403,12528,101,122.06852698066417,1.5770828002400192
1714565502.115215,1.4714285576297594,116.13445138931274,120.59709842481696,120.20930910110474,13781,102,122.06852698244673,1.5770820425579994
1714565513.6570492,1.4714286332469653,127.67618036270142,120.59709842481675,131.7511432170868,15159,103,122.06852705806371,1.577083511575492
1714565526.246613,1.4714285558470985,140.2659330368042,120.59709842481631,144.34070706367493,16675,104,122.0685269806634,1.5770828147004134
1714565540.1244063,1.4716048715675771,154.14390635490417,120.59709842481558,158.21850037574768,18342,105,122.06870329638316,1.577505722874923
1714565555.3631947,1.4755847765160583,169.38260197639465,120.59709842481463,173.45728874206543,20177,106,122.07268320133069,1.580071450844822
1714565572.1339517,1.471428555944795,186.1533989906311,120.59709842481365,190.2280457019806,22194,107,122.06852698075845,1.5770823196984738
1714565590.710211,1.471429050942878,204.7292559146881,120.597098424812,208.80430507659912,24414,108,122.06852747575488,1.577063129460122
1714565611.174612,1.4714285558470932,225.19385719299316,120.5970984248132,229.26870608329773,26855,109,122.0685269806603,1.5770828002194393
1714565633.5678778,1.471428555847093,247.58730912208557,120.5970984248132,251.66197180747986,29540,110,122.0685269806603,1.5770828002303485
1714565658.169943,1.4714285603783548,272.189368724823,120.5970984248132,276.2640371322632,32494,111,122.06852698519155,1.577082435787798
1714565685.20979,1.471428555847093,299.2289545536041,120.5970984248132,303.3038840293884,35744,112,122.0685269806603,1.5770828002266244
1714565714.9258616,1.4714285558478066,328.9451401233673,120.5970984248132,333.0199556350708,39318,113,122.068526980661,1.5770829051528394
1714565747.6869373,1.471428555847093,361.7062015533447,120.5970984248132,365.78103137016296,43250,114,122.0685269806603,1.5770828002209678
1714565783.6575847,1.471428555847093,397.67704606056213,120.5970984248132,401.75167870521545,47575,115,122.0685269806603,1.5770828002726032
1714565823.1956725,1.4714285558583684,437.21487975120544,120.5970984248132,441.2897665500641,52332,116,122.06852698067156,1.5770836451148913
1714565866.7265596,1.4714285558471478,480.74579429626465,120.5970984248132,484.8206536769867,57566,117,122.06852698066035,1.5770827973054413
1714565914.584033,1.471428555847093,528.6034173965454,120.5970984248132,532.6781270503998,63322,118,122.0685269806603,1.577082800241949
1714565967.1237645,1.4715951123987043,581.1430475711823,120.5970984248132,585.2178585529327,69654,119,122.0686935372119,1.577476146910401
1714566024.8881636,1.4714285560472828,638.9073932170868,120.5970984248132,642.982257604599,76620,120,122.06852698086048,1.577083116250662
1714566088.4390779,1.471428555847093,702.4582786560059,120.5970984248132,706.5331718921661,84281,121,122.0685269806603,1.5770828003079158
