step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
0,0,49.79640557651539,2.0070340633392334,1.0642657279968262,1.4928625566732987,48.968752729145926,0.8276528473694653,1730129160.850101
1,1,39.07413845667733,2.1411123275756836,1.4231183528900146,0.7588390260127372,38.157917417884725,0.9162210387926031,1730129160.9841793
2,2,35.50683848376199,2.250041961669922,1.5357580184936523,1.3441860139482267,35.1801477908078,0.32669069295418474,1730129161.093109
3,3,24.83031569901248,2.3827435970306396,1.6684091091156006,1.145969188963262,24.07329782842671,0.7570178705857693,1730129161.2258105
4,4,23.135790488049864,2.516723394393921,1.8024616241455078,0.5371626515449729,22.201096184240853,0.9346943038090119,1730129161.3597903
5,5,4.4326638489673975,2.6560399532318115,1.941762924194336,0.20468707451640658,4.180526994285198,0.2521368546821995,1730129161.499107
6,6,0.924604780213886,2.787254810333252,2.072976589202881,0.06669211773964227,0.8934786605299735,0.031126119683912556,1730129161.6303217
7,7,0.08960783698868519,2.9141948223114014,2.1997504234313965,0.012172195389479643,0.08660235522784872,0.0030054817608364697,1730129161.7572618
8,8,0.003519914476175022,3.0898828506469727,2.369776725769043,0.00920693264218425,0.0033473298843504033,0.00017258459182461862,1730129161.9329498
9,9,0.001801309741040664,3.242295742034912,2.5278806686401367,0.005765452206889009,0.0016894659550810466,0.00011184378595961731,1730129162.0853627
10,10,0.0003550549546666052,3.461371898651123,2.7469637393951416,0.005073623072472657,0.0002947512784295293,6.030367623707586e-05,1730129162.3044388
11,11,0.00027742173896610714,3.6387274265289307,2.9243714809417725,0.004775261469126382,0.00022921820364648786,4.8203535319619266e-05,1730129162.4817944
12,12,0.0002492072150597401,3.838679552078247,3.1243271827697754,0.004350090248495649,0.00021013148380877428,3.9075731250965814e-05,1730129162.6817465
13,13,0.00017927049641266245,4.062297105789185,3.3463993072509766,0.0041998396193955205,0.0001469670846900873,3.230341172257516e-05,1730129162.905364
14,14,0.00013848447475915302,4.260723829269409,3.5463483333587646,0.0042198808576372464,0.0001117072112804453,2.6777263478707735e-05,1730129163.1037908
15,15,0.0001075221092341575,4.459279537200928,3.744938611984253,0.004118672143265933,8.550487410710389e-05,2.2017235127053606e-05,1730129163.3023465
16,16,8.769172323039109e-05,4.717552423477173,4.003231763839722,0.0034814036374800055,6.921280507020951e-05,1.8478918160181573e-05,1730129163.5606194
17,17,7.489998606253569e-05,4.954721450805664,4.2403295040130615,0.0029590070550801133,6.083518925944428e-05,1.4064796803091406e-05,1730129163.7977884
18,18,6.802980233117723e-05,5.202901124954224,4.485300302505493,0.0025431539503756834,5.6836639319189056e-05,1.1193163011988176e-05,1730129164.045968
19,19,5.794773797928238e-05,5.493433475494385,4.779041767120361,0.002269604780759394,4.8799136495190006e-05,9.148601484092374e-06,1730129164.3365004
20,20,4.9706969346084454e-05,5.698331117630005,4.983977317810059,0.0021415992094111335,4.200134142384588e-05,7.705627922238573e-06,1730129164.541398
21,21,4.172068014533116e-05,6.031335353851318,5.316973924636841,0.002079877179660629,3.489354359650174e-05,6.827136548829423e-06,1730129164.8744023
22,22,3.46246375321717e-05,6.193476438522339,5.477386474609375,0.002019090978363469,2.850910254958676e-05,6.115534982584939e-06,1730129165.0365434
23,23,3.166408483118383e-05,6.577474355697632,5.863055944442749,0.0019454401122871495,2.6141728964780482e-05,5.522355866403352e-06,1730129165.4205413
24,24,2.9132536983333702e-05,6.73615026473999,6.02185845375061,0.0020069992636591928,2.416455858502663e-05,4.967978398307072e-06,1730129165.5792172
