_timestamp,time,loss,loss_interior,step,_step,_runtime,l2_error,loss_boundary
1715377111.6893234,1.7953760623931885,46.72013363061373,46.628567882213524,50,43,5.679202318191528,0.724603751294484,0.09156574840021037
1715377111.7271607,1.833160400390625,46.69343328061243,46.62856788221353,55,44,5.717039585113525,0.3179946626243042,0.06486539839890086
1715377111.7722762,1.8782944679260254,46.6604347957029,46.62856788221354,61,45,5.762155055999756,0.6328338169048477,0.03186691348935777
1715377111.8174653,1.9234898090362549,46.63984906057644,46.628567882213545,67,46,5.807344198226929,0.4597088335519392,0.011281178362894766
1715377111.8634913,1.9693584442138672,46.63022622460531,46.628567882213545,73,47,5.853370189666748,0.4777532845442846,0.0016583423917659642
1715377111.9233816,2.0293917655944824,46.6330633322941,46.62856788221354,81,48,5.913260459899902,0.5693169342064701,0.004495450080558148
1715377111.9833808,2.0893938541412354,46.62861473389789,46.62856788221354,89,49,5.973259687423706,0.5354678750795149,4.685168435534932e-05
1715377112.0504856,2.156473159790039,46.62863658989249,46.62856788221354,98,50,6.040364503860474,0.5108698464900742,6.870767895156507e-05
1715377112.1173308,2.223314046859741,46.62866898273904,46.62856788221354,107,51,6.1072096824646,0.5013382266827289,0.00010110052550393161
1715377112.1987152,2.3046810626983643,46.628604871854776,46.62856788221354,118,52,6.188594102859497,0.5105769759894145,3.698964123452044e-05
1715377112.2879336,2.393846035003662,46.62857209994274,46.62856788221354,130,53,6.277812480926514,0.49772504369991427,4.217729200449433e-06
1715377112.3836787,2.4896559715270996,46.628569367423,46.62856788221354,143,54,6.3735575675964355,0.5005504973203834,1.485209462598364e-06
1715377112.4877498,2.593747138977051,46.6285682882093,46.62856788221354,157,55,6.477628707885742,0.4982740693355333,4.0599576327294773e-07
1715377112.599414,2.705303430557251,46.62856804843961,46.62856788221354,172,56,6.589293003082275,0.499634192259002,1.6622607635679686e-07
1715377112.734012,2.839944839477539,46.628567912619374,46.62856788221354,190,57,6.723890781402588,0.49941138372501553,3.040583835829329e-08
1715377112.8691695,2.9751315116882324,46.628567884412995,46.62856788221354,208,58,6.859048366546631,0.4997148147020189,2.1994533434364973e-09
1715377113.0259721,3.1319186687469482,46.628567883074616,46.62856788221354,229,59,7.015851020812988,0.4996486056373489,8.610757111008915e-10
1715377113.1941383,3.3001081943511963,46.62856788230933,46.62856788221354,252,60,7.184017181396484,0.4996765753628108,9.579821711736846e-11
1715377113.3770416,3.482975959777832,46.62856788222089,46.62856788221354,277,61,7.366920471191406,0.49968382007328066,7.355490569579065e-12
1715377113.5825467,3.688490629196167,46.628567882213936,46.62856788221354,305,62,7.572425603866577,0.49968238323194386,3.98017581871267e-13
1715377113.8012264,3.907093048095703,46.62856788221355,46.62856788221354,335,63,7.791105270385742,0.4996818640533948,1.478207203525083e-14
1715377114.0503929,4.1563403606414795,46.62856788221354,46.62856788221354,369,64,8.040271759033203,0.499681990294509,9.529813478301561e-16
1715377114.3181007,4.424018859863281,46.62856788221354,46.62856788221354,406,65,8.307979583740234,0.4996819873083259,6.097465528307686e-16
1715377114.6109478,4.716840505599976,46.62856788221354,46.62856788221354,446,66,8.600826740264893,0.4996819910915534,6.033660687174602e-16
1715377114.9389677,5.044930934906006,46.62856788221354,46.62856788221354,491,67,8.928846597671509,0.49968199062024704,6.032980847551892e-16
1715377115.3001668,5.406062602996826,46.62856788221354,46.62856788221354,540,68,9.290045738220215,0.49968199066298363,6.032972821872866e-16
1715377115.7097592,5.815672397613525,46.62856788221354,46.62856788221354,594,69,9.69963812828064,0.4996819906597336,6.032972809653074e-16
1715377116.1387696,6.244679689407349,46.62856788221354,46.62856788221354,653,70,10.128648519515991,0.49968199065979285,6.032972874896307e-16
1715377116.6132472,6.719176292419434,46.62856788221354,46.62856788221354,718,71,10.603126049041748,0.4996819906598044,6.032972849929627e-16
1715377117.1353543,7.24126124382019,46.62856788221354,46.62856788221354,790,72,11.125233173370361,0.4996819906598023,6.032972922748313e-16
1715377117.7164414,7.82199501991272,46.62856788221354,46.62856788221354,869,73,11.70632028579712,0.4996819906597962,6.032972811439909e-16
1715377118.3531291,8.459006309509277,46.62856788221354,46.62856788221354,956,74,12.343008041381836,0.4996819906597962,6.032972868654591e-16
1715377119.0496595,9.155525922775269,46.62856788221354,46.62856788221354,1052,75,13.039538383483887,0.49968199065980295,6.032972791378268e-16
