time,_runtime,loss,_timestamp,loss_interior,loss_boundary,step,_step,l2_error
1.8451144695281982,5.705807685852051,3.610714353183115,1714525997.8619466,3.2691310134584386,0.34158333972467647,50,43,0.6203608780400012
1.8864600658416748,5.747209787368774,2.5859987533958377,1714525997.9033487,2.295084391100963,0.290914362294875,55,44,0.4718116715024451
1.9367482662200928,5.797372102737427,1.6194915851132197,1714525997.953511,1.4840359148804458,0.13545567023277383,61,45,0.2936460508041937
1.9880781173706055,5.848693132400513,0.9825337509931035,1714525998.004832,0.9635829415473249,0.018950809445778587,67,46,0.09039039492453937
2.0415902137756348,5.90211820602417,0.5782163105426582,1714525998.058257,0.537335838146147,0.04088047239651116,73,47,0.20702265171472378
2.116283655166626,5.976888179779053,0.3916540342851286,1714525998.133027,0.3277989917325859,0.0638550425525427,81,48,0.22478016612197962
2.1840097904205322,6.044673681259155,0.29808209617057496,1714525998.2008126,0.25592540479894504,0.04215669137162992,89,49,0.17806298391535336
2.257209539413452,6.11789345741272,0.22847026347692395,1714525998.2740324,0.18539533983424733,0.04307492364267661,98,50,0.176962586744877
2.328988552093506,6.18963623046875,0.18095133944848218,1714525998.3457751,0.14513613042823773,0.03581520902024445,107,51,0.15701625706812733
2.420393228530884,6.281143426895142,0.140054267511321,1714525998.4372823,0.11795061828344715,0.022103649227873837,118,52,0.12233048653998356
2.516653537750244,6.377318620681763,0.11019784381298806,1714525998.5334575,0.08999335550047012,0.02020448831251793,130,53,0.11461233949285264
2.6153457164764404,6.476025819778442,0.0885863939593138,1714525998.6321647,0.07151574959515533,0.01707064436415846,143,54,0.10260979342796125
2.7348804473876953,6.595791578292847,0.07287750597781364,1714525998.7519305,0.0582372206347708,0.01464028534304285,157,55,0.09536662091668699
2.8616936206817627,6.722322702407837,0.061500644406774795,1714525998.8784616,0.04882416968432294,0.012676474722451854,172,56,0.08835235811750307
3.014728307723999,6.875330448150635,0.052422001159169805,1714525999.0314693,0.041399394420808665,0.01102260673836114,190,57,0.08074616996689093
3.158780097961426,7.019432067871094,0.04634749463199949,1714525999.175571,0.03646567226949775,0.009881822362501742,208,58,0.07544017255781536
3.3260176181793213,7.186740875244141,0.04139472105483728,1714525999.3428798,0.03231389275167335,0.009080828303163934,229,59,0.07164417256154738
3.5024967193603516,7.363234996795654,0.0374331163312632,1714525999.519374,0.02891056417495372,0.008522552156309482,252,60,0.06892967937786339
3.6964709758758545,7.557142496109009,0.034134089973744675,1714525999.7132814,0.02603475291260851,0.008099337061136164,277,61,0.06690753316297178
3.931251049041748,7.791880130767822,0.031216792624144358,1714525999.948019,0.02347737847214326,0.007739414152001098,305,62,0.06517767188201487
4.197328805923462,8.058122873306274,0.02869048717027066,1714526000.2142618,0.021258863634867002,0.007431623535403658,335,63,0.0637041194040446
4.475424289703369,8.336133480072021,0.026339719831111164,1714526000.4922724,0.019194541971215867,0.007145177859895295,369,64,0.0623473844224975
4.777646064758301,8.638293266296387,0.024227046644986084,1714526000.7944322,0.01734291529491891,0.006884131350067174,406,65,0.06113160957694167
5.11366605758667,8.974442720413208,0.02233809605598882,1714526001.1305816,0.0156936676021067,0.00664442845388212,446,66,0.06004025528120202
5.459959268569946,9.320698499679565,0.02059096914459696,1714526001.4768374,0.014175329808693276,0.006415639335903683,491,67,0.0590240704679545
5.85915470123291,9.720070600509644,0.019028983679732655,1714526001.8762095,0.01282235378021855,0.006206629899514105,540,68,0.0581128040860139
6.2890684604644775,10.14980411529541,0.017595382121688305,1714526002.305943,0.011580093553614886,0.006015288568073417,594,69,0.0572833271229076
6.771275520324707,10.631901741027832,0.016258768792786663,1714526002.7880406,0.01041707883476862,0.005841689958018042,653,70,0.05652779077448628
7.273723125457764,11.134417057037354,0.01497613834714399,1714526003.290556,0.009295005565932983,0.0056811327812110075,718,71,0.055824965648624485
7.849071502685547,11.709821462631226,0.013732444116323399,1714526003.8659604,0.008202663492517663,0.005529780623805736,790,72,0.05515931946389974
8.498042821884155,12.35866665840149,0.01254996990519602,1714526004.5148056,0.007162955101374797,0.005387014803821224,869,73,0.0545278434277244
9.182342052459717,13.043039321899414,0.011445736269103727,1714526005.1991782,0.006194384478395558,0.005251351790708168,956,74,0.05392261220767835
9.92785120010376,13.78854513168335,0.010443407903854571,1714526005.944684,0.005320864981784743,0.005122542922069828,1052,75,0.05334160030923582
10.751307964324951,14.612030744552612,0.009570934483996589,1714526006.7681696,0.004568804043578749,0.00500213044041784,1157,76,0.052791875165995615
11.659791946411133,15.520577192306519,0.008831579930867764,1714526007.676716,0.003941082041778571,0.004890497889089192,1272,77,0.05227569753816768
12.668965816497803,16.529914379119873,0.008206376921012599,1714526008.6860533,0.0034196171913860574,0.004786759729626542,1400,78,0.05178923708255581
13.788371562957764,17.649099349975586,0.007691075404243939,1714526009.8052382,0.0029971864689207774,0.004693888935323161,1539,79,0.05134742921641158
15.011464834213257,18.87217617034912,0.00725229394781108,1714526011.028315,0.0026427741095586916,0.004609519838252389,1693,80,0.050941411304739455
16.340707778930664,20.201406240463257,0.006874094207418035,1714526012.3575451,0.00234158453080734,0.004532509676610694,1863,81,0.05056847097652787
17.833833932876587,21.694539070129395,0.00654519123112109,1714526013.850678,0.002084415458324824,0.004460775772796266,2049,82,0.05022004600545876
19.454773664474487,23.31580114364624,0.00625210363663093,1714526015.47194,0.0018615375980984622,0.004390566038532467,2254,83,0.04987706173127232
21.23081612586975,25.091593742370605,0.00598778842830885,1714526017.2477326,0.0016684275182398047,0.004319360910069046,2479,84,0.049524620692447854
23.216055154800415,27.076812028884888,0.005744574491491858,1714526019.232951,0.0014996029926066577,0.004244971498885201,2727,85,0.049148966116381136
25.393222332000732,29.25430393218994,0.005517679694050068,1714526021.4104428,0.001351058916004306,0.004166620778045762,3000,86,0.04874392503958959
27.754210233688354,31.614930629730225,0.005304092298575227,1714526023.7710695,0.0012195559306064298,0.004084536367968797,3299,87,0.04830949717424535
30.373024463653564,34.23396873474121,0.005099051114482546,1714526026.3901076,0.0011009454884336118,0.003998105626048934,3629,88,0.04784193864380871
33.26192927360535,37.12290954589844,0.0049008267078704685,1714526029.2790484,0.0009934327683120664,0.003907393939558402,3992,89,0.047341261501906394
36.394872426986694,40.255622148513794,0.004707248250021895,1714526032.411761,0.0008954597024549797,0.003811788547566916,4391,90,0.04680354203958674
39.92465090751648,43.78576707839966,0.004515233811559442,1714526035.941906,0.0008054621739457046,0.003709771637613737,4831,91,0.04621904722675214
43.74302315711975,47.60413861274719,0.004322845145096224,1714526039.7602775,0.0007226796529156177,0.003600165492180606,5314,92,0.04557900027959259
47.945624113082886,51.806307792663574,0.004126638067799391,1714526043.9624467,0.0006457829688408835,0.0034808550989585073,5845,93,0.04486801477644239
52.568763256073,56.42989659309387,0.003923261275989933,1714526048.5860355,0.0005736532603619766,0.003349608015627957,6429,94,0.04406841647811005
57.60098648071289,61.46173906326294,0.0037093309021560992,1714526053.617878,0.0005053960154016125,0.0032039348867544865,7072,95,0.04315896261711564
63.23174595832825,67.09274458885193,0.003482414739608283,1714526059.2488835,0.00044074407453562525,0.0030416706650726578,7779,96,0.04211780801732864
69.43215870857239,73.29322695732117,0.003240504027817492,1714526065.4493659,0.00037995074704476225,0.0028605532807727298,8557,97,0.040918842909349606
76.14456725120544,80.00528573989868,0.0029834325082548456,1714526072.1614246,0.00032425684770785815,0.0026591756605469875,9413,98,0.03953615276205294
83.51985025405884,87.3809974193573,0.0027138091036391556,1714526079.5371363,0.0002760357835317246,0.002437773320107431,10354,99,0.03794743825406527
91.60382843017578,95.46486973762512,0.00243684129171856,1714526087.6210086,0.00023828508905930664,0.002198556202659253,11389,100,0.03613484991915917
100.56200981140137,104.42290258407593,0.0021592155547168887,1714526096.5790415,0.00021310730192237998,0.0019461082527945086,12528,101,0.03408928110210136
110.38917708396912,114.25016951560974,0.001886492188923155,1714526106.4063084,0.00019980094302404978,0.001686691245899105,13781,102,0.031812146132688714
121.22493195533752,125.0859637260437,0.0016220501672956048,1714526117.2421026,0.00019507993616077154,0.0014269702311348331,15159,103,0.02931426795347711
133.1440830230713,137.00510907173157,0.0013690013453174512,1714526129.161248,0.00019508142850582308,0.0011739199168116282,16675,104,0.026619806085749962
146.14861607551575,150.00940346717834,0.0011318678731116955,1714526142.1655424,0.00019632827239088048,0.000935539600720815,18342,105,0.0237761853264724
160.64997696876526,164.51103949546814,0.0009155522200722016,1714526156.6671784,0.00019590094481390516,0.0007196512752582965,20177,106,0.020848924330963935
176.57504534721375,180.43612790107727,0.0007250814467025593,1714526172.5922668,0.0001916785919739271,0.0005334028547286322,22194,107,0.017930905377457833
194.1672329902649,198.028156042099,0.0005914996384127724,1714526190.184295,0.0001690762664639529,0.0004224233719488195,24414,108,0.015844300184647154
213.4442160129547,217.30533576011658,0.00045519525998998227,1714526209.4614747,0.00016201259200645702,0.0002931826679835253,26855,109,0.013209055230661234
234.75699019432068,238.61813712120056,0.00035632022285857765,1714526230.774276,0.00014001501823737307,0.0002163052046212046,29540,110,0.011261561206449347
258.18621158599854,262.0471086502075,0.00026217848572394746,1714526254.2032475,0.0001253728707841298,0.00013680561493981764,32494,111,0.00894913670722184
283.0870406627655,286.94813776016235,0.0001938879097058609,1714526279.1042767,0.00010305579695944413,9.083211274641678e-05,35744,112,0.007239936458145949
309.9300947189331,313.7911944389343,0.0001393970919514118,1714526305.9473333,8.2017609256261e-05,5.737948269515081e-05,39318,113,0.005701370358946125
339.33944272994995,343.2005944252014,9.846339961742034e-05,1714526335.3567333,6.387449362672152e-05,3.4588905990698826e-05,43250,114,0.004372905729632107
371.9472939968109,375.80844616889954,7.081372693744885e-05,1714526367.964585,4.912229709297054e-05,2.1691429844478306e-05,47575,115,0.0034137205608110737
407.3682954311371,411.2293198108673,5.163315319380728e-05,1714526403.3854587,3.869248920874653e-05,1.2940663985060749e-05,52332,116,0.002589122736979916
446.013902425766,449.8749301433563,3.9051622648402065e-05,1714526442.031069,3.0939901744293795e-05,8.111720904108269e-06,57566,117,0.00200719314249305
488.50043654441833,492.36157989501953,3.0440412030036798e-05,1714526484.5177188,2.512913138587443e-05,5.311280644162368e-06,63322,118,0.0015870621194884118
535.1408767700195,539.0019152164459,2.4344009131288173e-05,1714526531.158054,2.0627192190838142e-05,3.716816940450032e-06,69654,119,0.0013025024108399231
586.6884167194366,590.5495450496674,1.9669959657128324e-05,1714526582.705684,1.713071480074946e-05,2.539244856378864e-06,76620,120,0.001044590673549459
643.193434715271,647.0544912815094,1.6349145097473918e-05,1714526639.2106302,1.4313406860198317e-05,2.035738237275602e-06,84281,121,0.0009227392149834075
707.7769167423248,711.6387050151825,1.36905627448025e-05,1714526703.794844,1.2132799558738249e-05,1.5577631860642508e-06,92710,122,0.0007939324574236258
781.5572884082794,785.4188144207001,1.182058502096939e-05,1714526777.5749533,1.0556025003974645e-05,1.264560016994745e-06,101980,123,0.0007190696084062207
862.9404029846191,866.8015174865723,1.0059733901020969e-05,1714526858.9576564,8.9717970343263e-06,1.0879368666946694e-06,112178,124,0.0006547461389189806
953.2317204475403,957.0929543972015,8.800948674619567e-06,1714526949.2490933,7.853842683605329e-06,9.471059910142392e-07,123396,125,0.0006100349403329343
1000.0056812763214,1003.8667993545532,8.27991369139362e-06,1714526996.0229383,7.3905211861999356e-06,8.893925051936845e-07,129245,126,0.0005914381821053124
