loss_boundary,time,_step,l2_error,_runtime,_timestamp,loss_interior,loss,step
0.006179260679215324,323.8798749446869,0,0.2901145323937011,328.0435698032379,1714530361.3017447,48.79311548923636,48.799294749915575,0
0.08921360961573074,641.8442921638489,1,1.3708278802679201,645.6579661369324,1714530678.916141,45.26262117894499,45.35183478856072,1
1.6199413640481428,962.9573721885681,2,1.3355179550709817,966.7709646224976,1714531000.0291395,15.175618751025414,16.795560115073556,2
1.6411178841829643,1313.06897854805,3,0.82536709601848,1316.8842282295227,1714531350.1424031,9.034587036578685,10.67570492076165,3
