step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
0,0,46.92645720665591,5.77042555809021,1.503993272781372,0.29834335627452785,46.920246795591744,0.006210411064169767,1715380321.5311055
1,1,44.483480151524155,6.083348989486694,2.189831495285034,1.1112007975091236,44.43249180024671,0.05098835127744586,1715380321.844029
2,2,30.589271262394163,6.38933801651001,2.4960756301879883,0.8274888786919431,29.57668820281055,1.0125830595836118,1715380322.150018
3,3,20.673761268647613,6.688379287719727,2.795250654220581,1.1509036398922166,19.97413453544396,0.6996267332036539,1715380322.4490592
4,4,17.187474995062473,6.991463899612427,3.096750020980835,1.0093960230225578,16.08220512008988,1.105269874972592,1715380322.7521439
5,5,13.791531536707232,7.3401429653167725,3.446866512298584,1.2131511212426491,12.825129681632708,0.9664018550745236,1715380323.100823
6,6,12.378323472619982,7.697667837142944,3.8044004440307617,0.9447787400043471,11.163483493344815,1.2148399792751665,1715380323.4583478
7,7,10.076768547934114,8.06704568862915,4.173766136169434,1.2555156607857016,9.187893389665632,0.8888751582684812,1715380323.8277256
8,8,8.10206623656438,8.417494773864746,4.524376153945923,0.9851771207682789,6.859077704191652,1.2429885323727277,1715380324.1781747
9,9,7.176913200780941,8.742980003356934,4.84939169883728,1.1332018020511845,6.25451521214817,0.9223979886327709,1715380324.50366
10,10,6.2102474335120945,9.10607123374939,5.212723016738892,1.0926696277483967,5.1241827452285085,1.0860646882835856,1715380324.8667512
11,11,4.233597956844083,9.457939386367798,5.564687013626099,1.1389768763026134,3.1957895386525252,1.037808418191557,1715380325.2186193
12,12,4.079478230033495,9.8030686378479,5.909617185592651,1.083968443974236,2.991361746804952,1.0881164832285435,1715380325.5637486
13,13,3.953340002245652,10.157116651535034,6.259827136993408,1.1213719626097847,2.9243556890666293,1.0289843131790226,1715380325.9177966
14,14,3.8263553148379685,10.511269330978394,6.618024110794067,1.0738144920665198,2.764838560525881,1.0615167543120876,1715380326.2719493
15,15,3.7148950834635612,10.853891134262085,6.960434436798096,1.077682418063582,2.7046258549939606,1.0102692284696007,1715380326.614571
16,16,3.3749245956004716,11.174311637878418,7.280891180038452,1.118070911487566,2.3581429946239396,1.016781600976532,1715380326.9349916
17,17,3.2046770082038525,11.487452507019043,7.593780517578125,1.0782183385819337,2.1471526310984483,1.0575243771054041,1715380327.2481325
18,18,3.1080311583974423,11.830727100372314,7.9375081062316895,1.1247231066803438,2.091084147238182,1.0169470111592602,1715380327.591407
19,19,3.025348719647419,12.12806749343872,8.234674215316772,1.049514191201702,1.9675317341011518,1.0578169855462676,1715380327.8887475
