l2_error,loss_interior,loss,_runtime,_timestamp,step,time,_step,loss_boundary
0.0015272069474131242,5.786781396050028e-06,1.1394560173814962e-05,36.84927463531494,1714528806.9258287,39,32.86412167549133,39,5.607778777764934e-06
0.0014220652703253113,5.854546272339233e-06,9.95884347555519e-06,37.60331153869629,1714528807.6798656,40,33.618369340896606,40,4.104297203215959e-06
0.0012025467125239254,3.97897788409205e-06,6.760210182144221e-06,39.77487277984619,1714528809.8514268,42,35.78988170623779,41,2.781232298052171e-06
0.0008959349389890993,2.4382955323879346e-06,4.178570818595739e-06,43.424100160598755,1714528813.5006542,46,39.43918204307556,42,1.7402752862078047e-06
0.0006326001792202224,1.8593095651082978e-06,2.7966162856319392e-06,45.55891513824463,1714528815.6354692,50,41.57397794723511,43,9.373067205236414e-07
0.00035014818065657623,1.0150416860257323e-06,1.3191803280595282e-06,50.48727321624756,1714528820.5638273,55,46.50228309631348,44,3.04138642033796e-07
0.0002733287225886896,5.758594023925361e-07,6.910497319507499e-07,57.6070511341095,1714528827.6836052,61,53.62182593345642,45,1.1519032955821383e-07
0.00021932955402881072,4.392387436473268e-07,4.988170541800492e-07,61.07486057281494,1714528831.1514146,67,57.08981394767761,46,5.957831053272232e-08
0.00019672985673836385,3.9611634899942854e-07,4.3777764601068657e-07,65.37936806678772,1714528835.4559221,73,61.394428968429565,47,4.166129701125802e-08
0.0001867309383564253,3.1345903246169065e-07,3.536367567625847e-07,70.72320437431335,1714528840.7997584,81,66.73824286460876,48,4.0177724300894024e-08
0.00011949448259180387,2.131031012264523e-07,2.344222295046203e-07,77.15223383903503,1714528847.228788,89,73.16724157333374,49,2.131912827816801e-08
0.00011100907260386341,1.1649613907801327e-07,1.2996410234464128e-07,85.16246676445007,1714528855.2390208,98,81.17733311653137,50,1.3467963266628007e-08
7.061671332871427e-05,7.633824879271958e-08,8.495232570532691e-08,95.22262740135193,1714528865.2991815,107,91.23761034011841,51,8.614076912607321e-09
9.097013514055033e-05,4.371782843091432e-08,5.8451710980117275e-08,105.37217473983765,1714528875.4487288,118,101.38710689544678,52,1.4733882549202955e-08
7.01013065296926e-05,3.57270926298772e-08,4.641361704773713e-08,116.15700483322144,1714528886.233559,130,112.17176008224487,53,1.0686524417859927e-08
6.994305561389819e-05,3.249723221482423e-08,4.1374354379536244e-08,124.24103236198425,1714528894.3175864,143,120.2561047077179,54,8.877122164712018e-09
6.52479796738164e-05,2.6449968174848093e-08,3.4640659603543724e-08,139.89250302314758,1714528909.969057,157,135.90732979774475,55,8.190691428695635e-09
7.444252751531563e-05,2.148392886923566e-08,2.976506251034606e-08,150.15165638923645,1714528920.2282104,172,146.16656851768494,56,8.281133641110403e-09
6.241757811245786e-05,1.4544158769497404e-08,2.2370547125942914e-08,167.41227006912231,1714528937.4888241,190,163.42725944519043,57,7.82638835644551e-09
6.66696519015097e-05,1.0924728528933072e-08,1.7630323531042092e-08,183.44794011116028,1714528953.5244942,208,179.46264719963074,58,6.705595002109019e-09
5.748743179146554e-05,6.675228312242234e-09,1.3050430570768323e-08,203.1555416584015,1714528973.2320957,229,199.17055535316467,59,6.375202258526089e-09
5.5633111856494134e-05,3.879793261023015e-09,1.0014624130191177e-08,229.24656319618225,1714528999.3231173,252,225.2613501548767,60,6.134830869168162e-09
5.5411716399616105e-05,1.7585785662129736e-09,7.956423744745779e-09,259.12839698791504,1714529029.204951,277,255.14343738555908,61,6.197845178532805e-09
5.5876735985891845e-05,1.1468450573299705e-09,7.1814900189131e-09,283.9600751399994,1714529054.0366292,305,279.97484827041626,62,6.034644961583129e-09
5.56897592503084e-05,4.926961966062962e-10,6.270509346369596e-09,330.44923162460327,1714529100.5257857,335,326.46414709091187,63,5.7778131497633e-09
4.9756212743990945e-05,3.497369685226608e-10,4.695803936791849e-09,379.7853660583496,1714529149.86192,369,375.8001093864441,64,4.346066968269188e-09
4.145198030396437e-05,2.506268756128038e-10,3.276297955100387e-09,442.35925245285034,1714529212.4358065,406,438.3740289211273,65,3.0256710794875833e-09
3.104820427969266e-05,1.6667871500375812e-10,1.928168222003819e-09,511.00869584083557,1714529281.08525,446,507.02342557907104,66,1.7614895070000607e-09
2.1326359355025224e-05,1.248508183609362e-10,9.370934270058178e-10,589.014582157135,1714529359.0911362,491,585.0294315814972,67,8.122426086448816e-10
1.1747598067615078e-05,1.057597752178016e-10,3.56540896425279e-10,678.7261214256287,1714529448.8026755,540,674.7408585548401,68,2.507811212074774e-10
5.684561796004286e-06,9.396392623086904e-11,1.5942307319976387e-10,792.4689753055573,1714529562.5455294,594,788.483788728714,69,6.545914696889485e-11
3.648371607828749e-06,8.250758735025632e-11,1.1133686152359697e-10,916.7307381629944,1714529686.8072922,653,912.7455184459686,70,2.8829274173340644e-11
3.13238960693194e-06,7.559487601979401e-11,9.89866805591189e-11,1005.0004796981812,1714529775.0770338,691,1001.0151560306549,71,2.3391804539324894e-11
