time,loss_boundary,loss,_timestamp,loss_interior,step,l2_error,_step,_runtime
2.2605409622192383,1.1975677025811764,6.019885352155019,1715385394.6476734,4.822317649573843,50,1.3520857419387151,43,6.268209457397461
2.3371288776397705,1.1913888945019808,5.352671311752583,1715385394.723927,4.161282417250602,55,1.2718091745711744,44,6.344463109970093
2.42738676071167,1.1593074344354317,4.797021955085819,1715385394.8142161,3.637714520650388,61,1.3762177029872573,45,6.4347522258758545
2.5182254314422607,1.2357852041041628,4.828547893904538,1715385394.905057,3.5927626898003755,67,1.3158633310731502,46,6.525593042373657
2.6089792251586914,1.12573482490913,3.8895147036719515,1715385394.9957626,2.7637798787628216,73,1.2598708007283606,47,6.616298675537109
2.7393925189971924,0.9077195026840491,3.265950625717573,1715385395.1262643,2.358231123033524,81,1.0972348908611682,48,6.746800422668457
2.8591628074645996,0.605855282282311,2.022779217950177,1715385395.2460096,1.416923935667866,89,0.913037108219771,49,6.866545677185059
2.9931082725524902,0.49795585664551806,1.356121989480559,1715385395.3799365,0.858166132835041,98,0.6885704159664003,50,7.000472545623779
3.1452810764312744,0.24868174704491974,0.871389370891381,1715385395.532107,0.6227076238464613,107,0.5466203441392609,51,7.152643203735352
3.3083765506744385,0.24549470470242601,0.7954195552035854,1715385395.6951876,0.5499248505011595,118,0.4999056314608592,52,7.315723657608032
3.487046003341675,0.20338845844984882,0.5888728487882522,1715385395.8739011,0.3854843903384034,130,0.488287003374858,53,7.494437217712402
3.6842424869537354,0.1895417699424445,0.4786871703739001,1715385396.0711195,0.28914540043145553,143,0.46098974973103374,54,7.69165563583374
3.8910133838653564,0.16135933547311243,0.41228487324493623,1715385396.2778642,0.2509255377718238,157,0.42678231688097845,55,7.89840030670166
4.117064714431763,0.14321934358886065,0.3598420836070555,1715385396.5039318,0.21662274001819484,172,0.41220208637493455,56,8.124467849731445
4.384453773498535,0.14446043228121033,0.3617358510134471,1715385396.7713068,0.21727541873223677,190,0.375891258400499,57,8.39184284210205
4.650493621826172,0.10452869267533857,0.288413425262519,1715385397.0375264,0.18388473258718044,208,0.35740447797856806,58,8.65806245803833
