_runtime,loss,loss_interior,l2_error,step,_timestamp,loss_boundary,time,_step
10.492022514343262,0.08870115884582115,0.06733104539345824,0.13873271467226433,50,1714834454.8233035,0.021370113452362904,5.187476873397827,43
10.657153129577637,0.06996480285859677,0.05293069689368687,0.14226444647958275,55,1714834454.988434,0.017034105964909903,5.352725267410278,44
10.85779094696045,0.05623793786446153,0.03886570758951773,0.1402820432344906,61,1714834455.189072,0.017372230274943796,5.55331826210022,45
11.062718391418457,0.0446515793325578,0.03125946236406112,0.12083031229036943,67,1714834455.3939993,0.01339211696849667,5.758151292800903,46
11.27429723739624,0.036608123889557316,0.0236901361484432,0.11319078345014093,73,1714834455.6055782,0.012917987741114117,5.969390869140625,47
11.538949251174927,0.02771691605622529,0.01735587523488158,0.10227470627817416,81,1714834455.8702302,0.01036104082134371,6.234350919723511,48
11.797780990600586,0.021634770367396982,0.01345192915090781,0.08969524989614751,89,1714834456.129062,0.008182841216489172,6.494026184082031,49
12.099809646606445,0.016313431282204742,0.010035944124165346,0.079598969830224,98,1714834456.4310906,0.006277487158039394,6.795314311981201,50
12.385992050170898,0.011608317583492178,0.007101718817427569,0.07127882703655666,107,1714834456.717273,0.00450659876606461,7.081529140472412,51
12.753772020339966,0.007832331860034632,0.004712267200888466,0.057947088258898743,118,1714834457.085053,0.0031200646591461657,7.449306488037109,52
13.136746406555176,0.005538068723516745,0.003255439677742351,0.05027335937139574,130,1714834457.4680274,0.0022826290457743934,7.832135915756226,53
13.628353118896484,0.004188795667800024,0.0024651497155968247,0.04404124523668796,143,1714834457.959634,0.0017236459522031993,8.324285984039307,54
14.08573055267334,0.00311733416221802,0.0018936025071513236,0.036698947790559315,157,1714834458.4170115,0.0012237316550666965,8.782077550888062,55
14.634849786758423,0.0023155682266272366,0.0015017520462504853,0.029948917314908105,172,1714834458.9661307,0.0008138161803767513,9.331011533737183,56
15.25701904296875,0.0015465033185596813,0.0010639617937996538,0.02366258553367599,190,1714834459.5883,0.00048254152476002744,9.95204496383667,57
15.890384435653687,0.0010544730399980387,0.0007445963223505322,0.019392594902308654,208,1714834460.2216654,0.0003098767176475066,10.586472749710083,58
16.646907806396484,0.0006800890469590452,0.0005102026042441327,0.014839797143444279,229,1714834460.9781888,0.00016988644271491253,11.342247724533081,59
17.432045221328735,0.0004623906095414729,0.00035675698359302215,0.011645174839475542,252,1714834461.7633262,0.00010563362594845072,12.128025531768799,60
18.236966609954834,0.0003290626634565709,0.0002556719388578187,0.009862892966105229,277,1714834462.5682476,7.33907245987522e-05,12.932891130447388,61
19.15396022796631,0.00021897188089351873,0.00016657400631731796,0.007816881050172605,305,1714834463.4852412,5.239787457620077e-05,13.849427461624146,62
20.10748267173767,0.0001529091233760715,0.00011710475350731749,0.006314325282649557,335,1714834464.4387636,3.5804369868754e-05,14.803433656692505,63
21.243025064468384,0.00011253038287344116,8.618135278591647e-05,0.005238454494382742,369,1714834465.574306,2.634903008752469e-05,15.938720703125,64
22.470947265625,8.58031101566764e-05,6.538478647287574e-05,0.0047367381430091105,406,1714834466.8022282,2.0418323683800662e-05,17.166982412338257,65
23.769973039627075,5.73796021127264e-05,4.2222714764622784e-05,0.004094450142999565,446,1714834468.101254,1.5156887348103617e-05,18.465524196624756,66
25.27260184288025,4.1009147259697695e-05,2.994751822511546e-05,0.00344686167917741,491,1714834469.6038828,1.1061629034582235e-05,19.968273878097534,67
26.82869529724121,2.3754247096902327e-05,1.6868820766571266e-05,0.002664383245703665,540,1714834471.1599762,6.88542633033106e-06,21.524600744247437,68
28.554405689239502,1.4658090562424917e-05,1.016284612857328e-05,0.002247197232371135,594,1714834472.8856866,4.495244433851638e-06,23.25005793571472,69
30.62065315246582,1.0010891165096343e-05,6.798136320626859e-06,0.001970332343380977,653,1714834474.951934,3.212754844469484e-06,25.31677484512329,70
32.79797697067261,6.399092144291327e-06,4.252777499304472e-06,0.0016387391396608018,718,1714834477.129258,2.1463146449868555e-06,27.494092226028442,71
35.08069634437561,4.735102509766289e-06,3.0798567070586987e-06,0.0014505748970907177,790,1714834479.4119773,1.6552458027075901e-06,29.776230096817017,72
37.572370529174805,3.3770757924482004e-06,2.2012344313927974e-06,0.0011664252873787044,869,1714834481.9036515,1.175841361055403e-06,32.268314361572266,73
40.43471026420593,2.4630497250434624e-06,1.6508307927218682e-06,0.0009569346206219934,956,1714834484.7659912,8.122189323215943e-07,35.130122900009155,74
43.660520792007446,1.6236899251806365e-06,1.127119760965602e-06,0.0007512552327113115,1052,1714834487.9918017,4.965701642150347e-07,38.356425285339355,75
47.02642893791199,1.1113050011350531e-06,7.982671736099963e-07,0.0005953586948980792,1157,1714834491.35771,3.13037827525057e-07,41.722229957580566,76
50.767775774002075,8.046851732520785e-07,5.882214685397773e-07,0.0005125942863136116,1272,1714834495.0990567,2.1646370471230112e-07,45.463595390319824,77
54.875338077545166,5.659825262849839e-07,4.1969586264161105e-07,0.00043547647159918827,1400,1714834499.206619,1.4628666364337286e-07,49.570998191833496,78
59.29473328590393,4.392167443311952e-07,3.3100813523678383e-07,0.00037520764393337777,1539,1714834503.6260142,1.0820860909441135e-07,53.990541219711304,79
64.31468749046326,3.588070120842654e-07,2.775957632973706e-07,0.00032470475059055725,1693,1714834508.6459684,8.121124878689481e-08,59.01026153564453,80
69.78562021255493,2.9644207388564524e-07,2.3643934594592767e-07,0.0002761933769049107,1863,1714834514.1169012,6.00027279397176e-08,64.48119950294495,81
75.8940281867981,2.3483965212903436e-07,1.927800778885743e-07,0.00022503375530718016,2049,1714834520.2253091,4.205957424046007e-08,70.58980393409729,82
82.76422190666199,1.9563788908030843e-07,1.6466478786716204e-07,0.00019437545343359625,2254,1714834527.0955029,3.0973101213146376e-08,77.45945310592651,83
89.96219491958618,1.6382898533842897e-07,1.3796988155361613e-07,0.00017714226082766817,2479,1714834534.2934759,2.585910378481284e-08,84.65761494636536,84
98.36946249008179,1.4330421721731995e-07,1.2060892417784784e-07,0.00016723851343031354,2727,1714834542.7007434,2.2695293039472122e-08,93.06501579284668,85
107.62440824508667,1.2584431991212522e-07,1.0734132834079246e-07,0.00015568944832008427,3000,1714834551.9556892,1.8502991571332747e-08,102.32015800476074,86
117.26996350288391,1.0995674293739755e-07,9.449203800661675e-08,0.00014180645602770395,3299,1714834561.6012444,1.5464704930780807e-08,111.96571469306946,87
127.26071166992188,8.481900457194206e-08,7.373601080931571e-08,0.00012028888558824419,3629,1714834571.5919926,1.1082993762626341e-08,121.95630264282227,88
139.1371078491211,6.40500421126324e-08,5.65873617720535e-08,0.00010274236115072502,3992,1714834583.4683888,7.4626803405789e-09,133.8325731754303,89
151.89458322525024,3.852971502042255e-08,3.390029118829277e-08,7.865035473242251e-05,4391,1714834596.2258642,4.62942383212977e-09,146.58988642692566,90
166.07921385765076,2.4124823345754246e-08,2.0778519862731954e-08,6.438513136748228e-05,4831,1714834610.4104948,3.346303483022292e-09,160.77475261688232,91
181.6427710056305,1.6273966025482718e-08,1.3500282078941334e-08,5.889592167573465e-05,5314,1714834625.974052,2.773683946541385e-09,176.33830213546753,92
199.06287670135498,9.007613741718946e-09,6.785725266020653e-09,5.21986035549899e-05,5845,1714834643.3941576,2.221888475698293e-09,193.75833535194397,93
217.89085817337036,7.290847101330827e-09,5.702324996820898e-09,4.346757345676488e-05,6429,1714834662.2221391,1.5885221045099286e-09,212.58620071411133,94
239.0008203983307,6.00432855166783e-09,4.94172585709916e-09,3.604710375968773e-05,7072,1714834683.3321013,1.06260269456867e-09,233.69614052772522,95
261.9089696407318,4.993945178876501e-09,4.147701228223271e-09,3.164805707827671e-05,7779,1714834706.2402506,8.462439506532302e-10,256.60465836524963,96
286.7779140472412,3.653011061657057e-09,3.0833110045811497e-09,2.5966877459833375e-05,8557,1714834731.109195,5.697000570759074e-10,281.4730336666107,97
314.5034456253052,2.272239172935962e-09,1.7465852402945505e-09,2.6319600187694398e-05,9413,1714834758.8347266,5.256539326414117e-10,309.1986954212189,98
344.93100810050964,1.2688752267725583e-09,9.69465702592728e-10,1.9627154933872993e-05,10354,1714834789.262289,2.9940952417983027e-10,339.6259136199951,99
378.26391530036926,9.926941346321085e-10,7.923434996025192e-10,1.5880010885790838e-05,11389,1714834822.5951962,2.0035063502958926e-10,372.9593255519867,100
414.8742747306824,7.519174734169147e-10,6.274543985658478e-10,1.2595142373750436e-05,12528,1714834859.2055557,1.2446307485106693e-10,409.569340467453,101
455.01078963279724,6.037376517757914e-10,5.200625077539123e-10,1.040746802957297e-05,13781,1714834899.3420706,8.367514402187914e-11,449.70619106292725,102
499.8266317844391,5.121509088450047e-10,4.4596696674948946e-10,9.11567352230524e-06,15159,1714834944.1579127,6.618394209551522e-11,494.5222878456116,103
549.5170614719391,4.0816923569577294e-10,3.570140750190006e-10,8.19759310432048e-06,16675,1714834993.8483424,5.115516067677237e-11,544.2126293182373,104
603.2020416259766,3.0887391861967935e-10,2.6763084222785754e-10,7.48463458920796e-06,18342,1714835047.5333226,4.124307639182182e-11,597.8972849845886,105
661.80055975914,2.2534289265728786e-10,1.9362925858074488e-10,6.489139747166965e-06,20177,1714835106.1318407,3.1713634076542994e-11,656.4961528778076,106
726.5161075592041,1.6787567982439073e-10,1.472023348161221e-10,5.126516240029312e-06,22194,1714835170.8473885,2.067334500826864e-11,721.211620092392,107
798.8239350318909,1.369389315057688e-10,1.2200576532674498e-10,4.34852898484375e-06,24414,1714835243.155216,1.4933166179023836e-11,793.5193953514099,108
878.4159917831421,1.0435396026985742e-10,9.458528611039436e-11,3.517391656094334e-06,26855,1714835322.7472727,9.768674159463057e-12,873.1113715171814,109
968.3301451206207,8.651888249355385e-11,7.896685022073209e-11,3.1412306175043684e-06,29540,1714835412.661426,7.552032272821762e-12,963.0229840278625,110
1066.3686108589172,7.052628442685261e-11,6.483903736304078e-11,2.8232472446080966e-06,32494,1714835510.6998918,5.687247063811824e-12,1061.0638542175293,111
1171.9349522590637,5.687331808372218e-11,5.1566567277895274e-11,2.843681498178628e-06,35744,1714835616.2662332,5.306750805826906e-12,1166.6285128593445,112
1286.3808777332306,4.916515093576706e-11,4.470341275564689e-11,2.6322529275629646e-06,39318,1714835730.7121587,4.461738180120175e-12,1281.0764820575714,113
1412.8514521121979,4.1108655611675855e-11,3.784026018302175e-11,2.213774301552241e-06,43250,1714835857.182733,3.2683954286540993e-12,1407.5469632148743,114
1551.892466545105,3.513587154634607e-11,3.274913748107826e-11,1.8590506086820378e-06,47575,1714835996.2237475,2.386734065267805e-12,1546.5882546901703,115
1703.6148335933685,2.7998889563549604e-11,2.602017485016212e-11,1.63103055054564e-06,52332,1714836147.9461145,1.978714713387483e-12,1698.310443162918,116
1871.4022734165192,2.2561315822538766e-11,2.0756866129602634e-11,1.6093556820683936e-06,57566,1714836315.7335544,1.8044496929361317e-12,1866.097811460495,117
2057.613849401474,1.6935145133887096e-11,1.5553453998199435e-11,1.4087498796205875e-06,63322,1714836501.9451303,1.381691135687662e-12,2052.3089742660522,118
2262.8034484386444,1.469235710148975e-11,1.3482367157126358e-11,1.292278173510475e-06,69654,1714836707.1347294,1.2099899443633901e-12,2257.4990708827972,119
2489.217977285385,1.258481723981314e-11,1.1530104915277453e-11,1.1974432945098913e-06,76620,1714836933.5492582,1.0547123245356881e-12,2483.9129469394684,120
2738.191274166107,1.1069762351785638e-11,1.0223169703054281e-11,1.0679580570708666e-06,84281,1714837182.522555,8.465926487313563e-13,2732.88649892807,121
3005.321205854416,9.698883830003135e-12,9.096965996393044e-12,8.827679255213743e-07,92445,1714837449.6524868,6.01917833610091e-13,3000.0168566703796,122
