loss_boundary,loss_interior,_timestamp,loss,l2_error,_runtime,step,time,_step
0.05152772472610693,1.0906526505609686,1713033472.1645656,1.1421803752870756,0.24522273046911136,13.50503158569336,124,9.57714295387268,43
0.049080157469509514,1.0065729282965494,1713033472.6900728,1.0556530857660589,0.23930066481226744,14.03053879737854,134,10.103738069534302,44
0.046828944458676774,0.9409994691529294,1713033473.1445017,0.9878284136116062,0.23071514234306134,14.484967708587646,144,10.558278560638428,45
0.04237884730399491,0.8274991262229665,1713033473.6507916,0.8698779735269614,0.2222907282737024,14.991257667541504,155,11.064549922943115,46
0.04027675157192779,0.7876415232491863,1713033474.160175,0.8279182748211141,0.2179296368455957,15.500641107559204,166,11.573932409286499,47
0.03928992379345536,0.7642448926412361,1713033474.75508,0.8035348164346914,0.21448442377469001,16.095546007156372,179,12.168906450271606,48
0.037713872401963146,0.7340291438071574,1713033475.3896978,0.7717430162091206,0.21061622970932825,16.73016381263733,193,12.796872854232788,49
0.03553974822624565,0.6947386267395629,1713033476.0135734,0.7302783749658085,0.20354921243699406,17.354039430618286,207,13.427099704742432,50
0.0333406477143305,0.6552551361642309,1713033476.8209891,0.6885957838785615,0.19858932363266327,18.161455154418945,223,14.234436750411987,51
0.03161075648915628,0.625549476948765,1713033477.7728312,0.6571602334379212,0.19376079457899048,19.1132972240448,240,15.186251163482666,52
0.0299582541960377,0.5967835532203921,1713033478.7663982,0.6267418074164298,0.18871647791830862,20.10686421394348,258,16.179824590682983,53
0.028575383131078363,0.5687593944367899,1713033479.8689308,0.5973347775678682,0.18391637829420734,21.209396839141846,278,17.282158613204956,54
0.0270711714769342,0.5379364150203394,1713033481.0204465,0.5650075864972736,0.1787729890043745,22.360912561416626,299,18.433842182159424,55
0.025901404671056307,0.5132233489474698,1713033482.2867587,0.5391247536185261,0.17485431183768804,23.627224683761597,322,19.70010542869568,56
0.024988956652681124,0.48978050782355936,1713033483.6624606,0.5147694644762405,0.17121680642487258,25.00292658805847,346,21.075401782989502,57
0.024152289025515316,0.4672687089014815,1713033485.1562047,0.4914209979269968,0.16814755212992474,26.496670722961426,373,22.568717002868652,58
0.02348485726920807,0.4465256249078994,1713033486.7428849,0.47001048217710745,0.16541788992657833,28.083350896835327,401,24.155324459075928,59
0.022925692182039128,0.4268361318030993,1713033488.4261327,0.4497618239851384,0.16314627376779023,29.76659870147705,431,25.839097499847412,60
0.021806961194641504,0.3762042694712824,1713033490.3469477,0.39801123066592387,0.158466970822962,31.687413692474365,464,27.75191831588745,61
0.021458890932953775,0.35877342640549187,1713033492.2952611,0.38023231733844565,0.15706704146180217,33.63572716712952,499,29.708019018173218,62
0.021025435047145876,0.33261226140812106,1713033494.4090333,0.35363769645526694,0.15507417156427972,35.74949932098389,537,31.82257103919983,63
0.020710377989692816,0.3127004777734225,1713033496.6902804,0.33341085576311535,0.15339455309029984,38.03074645996094,578,34.10366487503052,64
0.020415924283340135,0.28498240813283815,1713033499.1160107,0.3053983324161783,0.1513133044379814,40.45647668838501,622,36.52894639968872,65
0.020205324278235886,0.2735056259927012,1713033501.7246618,0.2937109502709371,0.15008376217314331,43.06512784957886,669,39.138216495513916,66
0.019901045764226986,0.25765492233585346,1713033504.5421731,0.27755596810008043,0.1482364357717502,45.88263916969299,720,41.95523166656494,67
0.019612209560190032,0.24323347308215276,1713033507.4979076,0.2628456826423428,0.14654231298870268,48.83837366104126,774,44.91149401664734,68
0.019337606855461716,0.22934553822259945,1713033510.746168,0.24868314507806116,0.14482955144187443,52.086633920669556,833,48.15948033332825,69
0.019100102693194353,0.21764037544892456,1713033514.2117171,0.2367404781421189,0.14351434345162514,55.55218315124512,896,51.62462592124939,70
0.018827947157101572,0.2057521251795785,1713033518.118059,0.22458007233668006,0.1420188308009148,59.45852494239807,964,55.53100085258484,71
0.018607627379013777,0.17178298964578087,1713033522.6852713,0.19039061702479465,0.13941285460499872,64.02573728561401,1038,60.09796071052551,72
0.01873534754156232,0.14532289923163663,1713033528.1594017,0.16405824677319894,0.13819225541117547,69.4998676776886,1116,65.56409549713135,73
0.018693531087595645,0.13035936050206548,1713033533.432255,0.14905289158966112,0.13694512898797576,74.7727210521698,1201,70.84515476226807,74
0.01859655143092983,0.11962742922870963,1713033538.5869448,0.13822398065963945,0.13584134576917628,79.92741084098816,1292,76.00004744529724,75
0.018438393655705397,0.11129975262299317,1713033544.0200539,0.12973814627869856,0.13476520165573222,85.36051988601685,1390,81.43296885490417,76
0.01821593997692847,0.10400991370342852,1713033549.8136857,0.12222585368035699,0.13363973670099827,91.15415167808533,1496,87.22666645050049,77
0.017942937689640594,0.09732225054277178,1713033556.1809623,0.11526518823241239,0.13244263652295235,97.52142834663391,1609,93.59398078918457,78
0.01672880794179502,0.0774372201389646,1713033563.130297,0.09416602808075962,0.12790033700458514,104.47076296806335,1731,100.54324126243591,79
0.015823609933718695,0.06881954728643594,1713033570.4764016,0.08464315722015464,0.1248498757794557,111.81686758995056,1863,107.88940286636353,80
0.01517303925236877,0.06393415599303444,1713033578.3984585,0.0791071952454032,0.12269386588731013,119.73892450332642,2004,115.81140279769897,81
0.014624583631397748,0.06032683685952137,1713033586.909769,0.07495142049091912,0.1208732420341058,128.250235080719,2156,124.32297372817993,82
0.01411289478041255,0.05726851087829752,1713033596.0883257,0.07138140565871007,0.11917607687029519,137.42879176139832,2319,133.501394033432,83
0.013614944167311181,0.054512888291097635,1713033605.7880237,0.06812783245840881,0.11754117475444746,147.1284897327423,2495,143.20102524757385,84
0.013107504824082983,0.05190821685114711,1713033616.247042,0.06501572167523009,0.11583447439232622,157.58750796318054,2685,153.66039180755615,85
0.011435232279081355,0.04494335852965537,1713033627.6013968,0.05637859080873672,0.11000607894527537,168.94186282157898,2888,165.01465678215027,86
0.010032054819577148,0.04005575703583166,1713033639.7538989,0.05008781185540881,0.10435853360156956,181.0943648815155,3107,177.16687870025635,87
0.009259296335569227,0.03739148347182789,1713033652.7937832,0.04665077980739712,0.10086162576897735,194.13424921035767,3343,190.206871509552,88
0.008660759874336808,0.03530561654922395,1713033666.6186938,0.04396637642356076,0.0979716541700259,207.95915985107422,3597,204.03183436393738,89
0.008145208898208718,0.033596651208711505,1713033681.6632104,0.04174186010692022,0.09530491275571426,223.00367641448975,3870,219.07670545578003,90
0.007665909164021269,0.03209289824849203,1713033697.973429,0.039758807412513295,0.09267006757895989,239.31389498710632,4163,235.38643097877502,91
0.007198568182865971,0.030679973115390887,1713033715.6707501,0.03787854129825686,0.08997049695378648,257.01121616363525,4479,253.0836887359619,92
0.0066967593727800066,0.029370021482202118,1713033734.4906325,0.036066780854982126,0.08691240722130329,275.83109855651855,4819,271.90385484695435,93
0.006115261512981859,0.02810165957964654,1713033754.7458794,0.0342169210926284,0.0831774545158035,296.08634543418884,5184,292.15888810157776,94
0.005591274669374764,0.02688717600009915,1713033777.3711917,0.03247845066947391,0.07969433117117346,318.71165776252747,5577,314.7840270996094,95
0.005028728947978724,0.025393520793583264,1713033801.2950902,0.030422249741561987,0.07585897090015539,342.6355562210083,6000,338.707998752594,96
0.0038058582605929275,0.021254491762150177,1713033827.2286263,0.025060350022743105,0.06683660671727254,368.56909227371216,6456,364.64159417152405,97
0.003330109799120723,0.019078084999183915,1713033854.308285,0.022408194798304637,0.06335481212321127,395.6487510204315,6945,391.72133684158325,98
0.0031530468948863144,0.01814789208059796,1713033883.4433017,0.021300938975484275,0.06214204837886469,424.7837677001953,7472,420.85633397102356,99
0.00302849879465208,0.017440907590285437,1713033914.684798,0.02046940638493752,0.0612826677893135,456.0252640247345,8039,452.0978846549988,100
0.0029183036678504834,0.016781045511510335,1713033948.345379,0.01969934917936082,0.06049890959306711,489.68584513664246,8649,485.75831294059753,101
0.0028325260038090366,0.01624442092709009,1713033985.332887,0.019076946930899126,0.05985524919699736,526.6733529567719,9305,522.7458100318909,102
0.002750489187710852,0.015718207346492468,1713034024.796782,0.01846869653420332,0.059187795998122045,566.1372480392456,10010,562.2097365856171,103
0.002679599892385116,0.015251818057011137,1713034066.961113,0.017931417949396254,0.0585506026449258,608.3015789985657,10770,604.3742964267731,104
0.002613931566989998,0.014811600407681239,1713034111.8713973,0.017425531974671237,0.057894751893484135,653.2118632793427,11586,649.2845783233643,105
0.0025521190745880205,0.014393003278283422,1713034160.4507306,0.016945122352871444,0.057211732404191536,701.7911965847015,12465,697.8638155460358,106
0.0024948989640294662,0.014004799304739883,1713034212.622752,0.016499698268769347,0.05651881677365701,753.9632179737091,13411,750.0359644889832,107
0.002439861435768446,0.013631201317213244,1713034268.7353852,0.01607106275298169,0.055793085309646565,810.0758512020111,14428,806.1485378742218,108
0.0023743540455165827,0.013197993202685294,1713034330.0724318,0.015572347248201876,0.05488289240026649,871.4128978252411,15522,867.4854900836945,109
0.002255948212363048,0.012446779038550976,1713034395.4709513,0.014702727250914024,0.05316020388134817,936.8114173412323,16699,932.8838880062103,110
0.00188148293026349,0.01048483567007812,1713034465.5175283,0.01236631860034161,0.047904734529809395,1006.8579943180084,17966,1002.9305331707001,111
0.0017603870526644268,0.009837579564369738,1713034541.696426,0.011597966617034165,0.04613305625815241,1083.0368919372559,19329,1079.1094088554382,112
0.0016905511820794797,0.00943085401879175,1713034623.1943069,0.01112140520087123,0.045169058001640866,1164.5347728729248,20795,1160.6074175834656,113
0.0016351953257752127,0.009105677597883026,1713034710.5826483,0.010740872923658239,0.044452366049449514,1251.9231142997742,22372,1247.9957897663116,114
0.0015856317714918286,0.008822680296820175,1713034803.9890885,0.010408312068312005,0.043831904875543594,1345.3295545578003,24069,1341.402015209198,115
0.001535586838673679,0.008540969925063303,1713034905.905501,0.010076556763736982,0.043193626862076756,1447.245966911316,25894,1443.3185226917267,116
0.0014908562615031649,0.008289989852631017,1713035014.5512002,0.009780846114134182,0.042612073585685084,1555.891666173935,27858,1551.9641587734222,117
0.0014493602709378136,0.008046787829619664,1713035132.1902044,0.009496148100557478,0.042055458368734026,1673.5306704044342,29971,1669.603183746338,118
0.0014092213397202034,0.007784968011786036,1713035267.937566,0.00919418935150624,0.04148589041944381,1809.2780320644379,32245,1805.3469195365906,119
0.001372615249756459,0.007551959048844898,1713035410.5459785,0.008924574298601357,0.040962197360595996,1951.886444568634,34690,1947.9565997123718,120
0.0013341024959289216,0.007311275316934305,1713035561.5519953,0.008645377812863227,0.04040308908272015,2102.8924612998962,37321,2098.9649152755737,121
0.0012964004344502788,0.007087389579273927,1713035718.4181092,0.008383790013724206,0.039839806395314814,2259.7585752010345,40152,2255.8293011188507,122
0.0012575697702438531,0.006871302645026747,1713035887.5517547,0.008128872415270601,0.039251268612543924,2428.89222073555,43197,2424.964807987213,123
0.001200248145503612,0.006560124859194803,1713036068.5601034,0.0077603730046984145,0.038389749779887516,2609.9005694389343,46474,2605.972708940506,124
0.0010251295889649864,0.005472454776031005,1713036264.0092726,0.006497584364995992,0.03590077264501156,2805.34973859787,49998,2801.4223182201385,125
0.0010249363141922308,0.005471834356822938,1713036264.0654914,0.006496770671015169,0.035900839547091196,2805.4059574604034,49999,2801.4790539741516,126
