_timestamp,loss_interior,step,_runtime,loss,l2_error,time,loss_boundary,_step
1711508012.017527,0.008011412404529933,64,18.262951135635376,0.009350899544131068,0.03969704034221914,14.72518515586853,0.0013394871396011348,42
1711508012.7902613,0.007097088080223259,67,19.035685300827026,0.008176223772769338,0.03551090304160245,15.498129606246948,0.0010791356925460788,43
1711508013.3994024,0.006451152738705009,70,19.644826412200928,0.007315123422484126,0.03156879659845861,16.106762886047363,0.0008639706837791159,44
1711508014.215256,0.005869711060475135,74,20.46068000793457,0.0065602311449834225,0.0289681174698729,16.922658681869507,0.0006905200845082874,45
1711508015.0485144,0.0052724624558059775,78,21.293938398361206,0.0058101540662345895,0.026499295437091116,17.756202697753906,0.000537691610428612,46
1711508015.874924,0.0047427254220748375,82,22.12034797668457,0.005195336303237428,0.024991182147785777,18.58218550682068,0.00045261088116259096,47
1711508016.911127,0.004252067838618819,87,23.156551122665405,0.004646756940649019,0.023557689454392853,19.618506908416748,0.0003946891020301993,48
1711508017.730923,0.0038397302641705005,91,23.976346969604492,0.004224298465267605,0.023213332323165713,20.43870735168457,0.0003845682010971043,49
1711508018.761631,0.0033628855760165187,96,25.007055044174194,0.003759434988017682,0.023084601192755568,21.469442129135132,0.00039654941200116317,50
1711508019.9818256,0.003002791482300998,101,26.22724962234497,0.0034059627364539666,0.023361299573547625,22.689247608184814,0.0004031712541529684,51
1711508021.1989822,0.002761730592971495,107,27.444406270980835,0.003166326017053527,0.023637533788267825,23.906742095947266,0.0004045954240820323,52
1711508022.2599683,0.0026142536250540805,112,28.50539231300354,0.0030121728022426512,0.023663491746404183,24.967490673065186,0.0003979191771885706,53
1711508023.546159,0.002497198543714839,118,29.79158306121826,0.002879113309322205,0.023367825959263133,26.253854751586914,0.00038191476560736604,54
1711508024.8575647,0.0023974192177057237,124,31.102988719940186,0.002766869467632498,0.022788323641371306,27.56242871284485,0.00036945024992677443,55
1711508026.2963805,0.00229140711191721,131,32.54180455207825,0.0026526098549366156,0.022482769306496977,29.003536462783813,0.0003612027430194056,56
1711508027.754261,0.002212630499421225,138,33.99968504905701,0.0025657897106668914,0.02250094359629084,30.461986780166626,0.0003531592112456662,57
1711508029.1968129,0.002178886117471871,145,35.44223690032959,0.0025155275212200897,0.02194957003862367,31.904073476791382,0.0003366414037482187,58
1711508030.817124,0.0021311155666849753,153,37.0625479221344,0.002457588373877824,0.02170364218990869,33.52500081062317,0.00032647280719284844,59
1711508032.6228914,0.0020818330410235933,161,38.86831545829773,0.002404879363627883,0.021417883844974714,35.330116271972656,0.00032304632260428954,60
1711508034.5360994,0.0020378376077440563,169,40.78152346611023,0.0023524131309446113,0.020838060595860925,37.24363446235657,0.00031457552320055514,61
1711508036.511332,0.0019799946014887075,178,42.756756067276,0.002284549695455933,0.020099666754201505,39.21621823310852,0.00030455509396722585,62
1711508038.9669664,0.0018084846678107485,188,45.212390422821045,0.002077914616545091,0.018314011216920594,41.67446303367615,0.0002694299487343429,63
1711508041.1837082,0.0016431790663620875,198,47.42913222312927,0.0018599085291531316,0.016502484470301483,43.89038324356079,0.00021672946279104415,64
1711508043.2853656,0.001498153890290616,208,49.530789613723755,0.0016851930094232965,0.01537416647928627,45.99014163017273,0.0001870391191326804,65
1711508045.541977,0.001351678640310018,219,51.78740096092224,0.0014966548174635513,0.014052613495297548,48.24942374229431,0.00014497617715353346,66
1711508048.4496024,0.0012275697596540855,231,54.69502639770508,0.001356871621584431,0.0137056422847379,51.155855655670166,0.0001293018619303455,67
1711508050.989373,0.0011239640482507952,243,57.23479700088501,0.001243431736738814,0.013136854058345238,53.696311950683594,0.00011946768848801883,68
1711508053.624787,0.0010851068673604957,256,59.870211124420166,0.00119959136724717,0.012855371496161113,56.332210063934326,0.00011448449988667425,69
1711508056.4408672,0.0010525267920642766,269,62.686291217803955,0.0011667627719996155,0.012942471915964949,59.148322343826294,0.00011423597993533885,70
1711508059.2759762,0.0010118033700944877,283,65.52140021324158,0.0011158397882254116,0.012348177089091531,61.98354721069336,0.0001040364181309238,71
1711508062.3086298,0.0009701939741701505,298,68.55405378341675,0.0010658913129763562,0.011818106437229102,65.0159604549408,9.569733880620565e-05,72
1711508065.5250704,0.0009465176538870861,314,71.77049446105957,0.001035922258045997,0.011416363454757616,68.23290777206421,8.940460415891085e-05,73
1711508068.934855,0.0009184923642898139,331,75.18027901649475,0.0010060702660988215,0.011402893625352089,71.64230608940125,8.75779018090076e-05,74
1711508072.3509946,0.0008874137356701392,348,78.59641861915588,0.0009731166284120954,0.01141063794878108,75.0590410232544,8.570289274195619e-05,75
1711508076.2212412,0.0008535945295346934,367,82.46666526794434,0.0009417666953155663,0.011719813791308783,78.92884659767151,8.817216578087299e-05,76
1711508080.7610786,0.000827622008611064,386,87.00650262832642,0.0009157983328837461,0.011718955335921195,83.4690215587616,8.817632427268205e-05,77
1711508084.843589,0.0007895266015406814,406,91.08901309967041,0.0008828650161676229,0.01194975513264781,87.55142211914062,9.333841462694146e-05,78
1711508089.7989738,0.0006962372159841534,428,96.04439783096313,0.0007928905911375441,0.012032629769933155,92.5063853263855,9.665337515339066e-05,79
1711508094.3124087,0.000623453701308172,450,100.55783271789551,0.0006935303980533918,0.010221309245014631,97.01970410346985,7.007669674521984e-05,80
1711508099.7961187,0.0005485843908139173,474,106.0415427684784,0.0006042802073600745,0.009316088335802202,102.50374627113342,5.569581654615718e-05,81
1711508104.9599025,0.0005190630405736461,499,111.20532655715942,0.0005608894165035461,0.008073182094270407,107.6674153804779,4.1826375929900045e-05,82
1711508110.69462,0.0004967728711639076,525,116.94004392623901,0.0005322177929333566,0.0074720284924429375,113.40210485458374,3.5444921769448965e-05,83
1711508116.5964532,0.0004308531483141356,553,122.84187722206116,0.0004636064662374921,0.007295459993494147,119.3039824962616,3.275331792335652e-05,84
1711508122.6611545,0.00030423464572329543,582,128.906578540802,0.0003350149140582755,0.006517021886252443,125.36896085739136,3.078026833498008e-05,85
1711508129.0981524,0.00026236492585511703,613,135.3435764312744,0.0002874770387633075,0.005986029794773132,131.80566024780273,2.5112112908190467e-05,86
1711508135.8326833,0.0002307826500675715,645,142.07810735702515,0.0002540070696217371,0.005814331873409008,138.54024028778076,2.3224419554165555e-05,87
1711508142.8438106,0.00020835843329741895,679,149.0892345905304,0.00022994157793334216,0.005716575083884784,145.5514976978302,2.15831446359232e-05,88
1711508150.7097414,0.00018473931730016345,715,156.95516538619995,0.00020586920216840077,0.005513740776838268,153.4174530506134,2.1129884868237328e-05,89
1711508158.3470802,0.00015952076314444078,753,164.5925042629242,0.00017661149316367273,0.005015778259670348,161.0546317100525,1.709073001923194e-05,90
1711508166.5693305,0.0001342556496862789,793,172.81475448608398,0.00014755094112344915,0.004343785451575265,169.2769386768341,1.329529143717023e-05,91
1711508174.7993715,0.0001141229489402137,834,181.04479551315308,0.00012528779405311403,0.004017242272740271,177.50727820396423,1.1164845112900337e-05,92
1711508184.0286171,0.00010419875964424233,878,190.27404117584229,0.00011342649040772674,0.0036040069933734094,186.73605012893677,9.227730763484401e-06,93
1711508193.6380465,0.00010070284292545113,925,199.88347053527832,0.00010949520339994743,0.0035356852304537223,196.34573221206665,8.792360474496307e-06,94
1711508203.6527953,9.868767565715269e-05,974,209.89821934700012,0.00010720224014565543,0.00349542735266232,206.36062955856323,8.514564488502743e-06,95
1711508214.2647374,9.608373525102197e-05,1025,220.5101613998413,0.00010407473073034506,0.0033951229628541514,216.9719750881195,7.990995479323088e-06,96
1711508226.0920856,9.127482144205117e-05,1079,232.3375096321106,9.861042282470688e-05,0.0032649778892003267,228.7995409965515,7.335601382655707e-06,97
1711508238.5321178,8.71958661049021e-05,1136,244.77754187583923,9.393853320299991e-05,0.0031326235205443444,241.23980116844177,6.742667098097802e-06,98
1711508251.0690064,8.43718946425592e-05,1196,257.314430475235,9.092079023180754e-05,0.003101511868683918,253.77646732330322,6.54889558924834e-06,99
1711508264.0673268,8.277887952528454e-05,1259,270.3127508163452,8.879327412219135e-05,0.0029738704134247705,266.77485728263855,6.014394596906811e-06,100
1711508278.2195413,8.10956603818587e-05,1325,284.46496534347534,8.704029344896799e-05,0.002935564931205674,280.92709279060364,5.94463306710929e-06,101
1711508293.6260529,7.90008828207508e-05,1395,299.8714768886566,8.498419230041772e-05,0.0029380248544595236,296.3335931301117,5.983309479666917e-06,102
1711508308.9934397,7.619012334363002e-05,1468,315.23886370658875,8.197017880998375e-05,0.0028704362633912004,311.7008638381958,5.780055466353728e-06,103
1711508324.8593855,7.278379784536254e-05,1546,331.1048095226288,7.874867001183669e-05,0.0029129265449434763,327.56413531303406,5.964872166474145e-06,104
1711508341.96625,7.129157184185867e-05,1627,348.21167397499084,7.674617881268334e-05,0.0027911012544071107,344.67381525039673,5.454606970824665e-06,105
1711508360.388846,6.937141920640967e-05,1713,366.63426995277405,7.406821635344954e-05,0.0025713031198951694,363.09593510627747,4.69679714703987e-06,106
1711508380.7727916,6.667913487782805e-05,1803,387.0182156562805,7.15578306610432e-05,0.002688488139164819,383.47977089881897,4.878695783215146e-06,107
1711508400.2867873,5.6635677783439314e-05,1898,406.53221130371094,6.182073918674553e-05,0.0028833678200432676,402.99394845962524,5.185061403306225e-06,108
1711508420.743466,4.81723950144267e-05,1998,426.98888993263245,5.3227892509373147e-05,0.002714358467832924,423.45104598999023,5.05549749494645e-06,109
