_runtime,time,step,loss_interior,_step,l2_error,_timestamp,loss_boundary,loss
24.372187614440918,20.62014150619507,42,0.002876235617885997,41,0.010899233404664666,1714547138.8130696,0.00013171266262622283,0.00300794828051222
26.515035390853882,22.76296639442444,46,0.0027421560826200136,42,0.011191457620317263,1714547140.9559174,0.00010712166945968056,0.002849277752079694
28.55740237236023,24.8053240776062,50,0.0025927855547040464,43,0.011370431800492931,1714547142.9982843,0.0001244839885556802,0.0027172695432597267
31.2000994682312,27.44800567626953,55,0.002522988231931463,44,0.011473925752523519,1714547145.6409814,0.00012059005480663049,0.0026435782867380935
34.26350426673889,30.51139760017395,61,0.0024345475232767488,45,0.012567246082719155,1714547148.7043862,0.00013787731028570895,0.0025724248335624576
37.394323110580444,33.64198017120361,67,0.0023243069888840015,46,0.013781370975192744,1714547151.835205,0.00016822799350840593,0.0024925349823924072
40.54781699180603,36.79571604728699,73,0.0022162657342312975,47,0.01559036122315267,1714547154.988699,0.0002104426228639608,0.0024267083570952584
44.71810841560364,40.96598672866821,81,0.002082043296057592,48,0.016493675704583495,1714547159.1589904,0.00023543078401261903,0.0023174740800702112
48.91687512397766,45.1643283367157,89,0.0019059180085716314,49,0.017664802380828286,1714547163.357757,0.0002722224311615098,0.0021781404397331412
53.663596868515015,49.91124248504639,98,0.001589068192188835,50,0.01981168719242734,1714547168.1044788,0.0003359704128528561,0.0019250386050416912
58.27316927909851,54.5209755897522,107,0.0014374515945924482,51,0.016339369246865784,1714547172.7140512,0.0002629879822403969,0.0017004395768328451
63.818660259246826,60.066612005233765,118,0.0012493568902856736,52,0.014192469041065513,1714547178.2595422,0.0001632897506249989,0.0014126466409106724
70.20638465881348,66.45426058769226,130,0.0011065285611958678,53,0.013888264233033949,1714547184.6472666,0.00015902574608239162,0.0012655543072782594
76.93373537063599,73.18137335777283,143,0.0007939145096050343,54,0.013776031867346002,1714547191.3746173,0.00015439474631649463,0.000948309255921529
84.14304089546204,80.39088273048401,157,0.0005221784232421113,55,0.010802659645464062,1714547198.5839229,9.109846755760658e-05,0.0006132768907997179
91.92756605148315,88.17544341087341,172,0.0004477888158311323,56,0.007487366907999808,1714547206.368448,4.5503791783412396e-05,0.0004932926076145447
