_runtime,time,_step,step,_timestamp,loss_boundary,l2_error,loss_interior,loss
73.92483329772949,70.00002121925354,41,107,1713887870.1715972,1.0115571230430083e-06,0.0010965646311176089,2.916807527750236e-06,3.9283646507932445e-06
78.33267521858215,74.40784049034119,42,115,1713887874.5794392,7.806924821614843e-07,0.0010166780158110287,2.0822170098173698e-06,2.862909491978854e-06
85.56707882881165,81.64197421073914,43,124,1713887881.8138428,4.6333416058705705e-07,0.0007105567100515124,1.3956715209925215e-06,1.8590056815795786e-06
93.17556977272034,89.25080823898315,44,134,1713887889.4223337,2.918933916635034e-07,0.0006269992669563352,1.2291061016929134e-06,1.5209994933564167e-06
101.78802871704102,97.86320924758911,45,144,1713887898.0347927,2.750605233360059e-07,0.0005685607560151202,1.0527844854966417e-06,1.3278450088326476e-06
110.57286047935486,106.64784789085388,46,155,1713887906.8196244,1.7673356095767934e-07,0.00045234159859625447,8.85479766917114e-07,1.0622133278747933e-06
121.04105591773987,117.11621737480164,47,166,1713887917.2878199,1.4704926558777918e-07,0.0004391689488218408,7.493869927610269e-07,8.964362583488061e-07
131.33089137077332,127.40606641769409,48,179,1713887927.5776553,1.5498314388878598e-07,0.0004650777347302591,6.482020450546157e-07,8.031851889434017e-07
142.45844054222107,138.53362655639648,49,193,1713887938.7052045,1.6395190033266972e-07,0.0004956400357463774,5.39143594208192e-07,7.030954945408617e-07
153.34946703910828,149.42436909675598,50,207,1713887949.596231,1.4021476898909294e-07,0.0004531900231745986,4.51971279478825e-07,5.92186048467918e-07
165.7115569114685,161.78675603866577,51,223,1713887961.9583209,1.3147095294472632e-07,0.0004169352923198564,3.6876088384814357e-07,5.002318367928699e-07
178.3734278678894,174.44861721992493,52,240,1713887974.6201918,1.2204052167539364e-07,0.0004070607520350916,2.963479666652714e-07,4.1838848834066506e-07
193.00860023498535,189.08351111412048,53,258,1713887989.2553642,1.0445490286030576e-07,0.0003676130785528476,2.3096532123581326e-07,3.35420224096119e-07
208.8782925605774,204.9533941745758,54,278,1713888005.1250565,7.944709657247744e-08,0.00031494534182651253,1.8278226534444718e-07,2.622293619169246e-07
230.4375240802765,226.51247763633728,55,299,1713888026.684288,5.7945121559636166e-08,0.00026412007132974865,1.4038783766344847e-07,1.9833295922308465e-07
258.7748851776123,254.8500316143036,56,322,1713888055.0216491,4.273046170940379e-08,0.0002272844045379123,1.016670949732801e-07,1.4439755668268388e-07
289.1626286506653,285.23782324790955,57,346,1713888085.4093926,3.553487547026353e-08,0.0002067857531325367,7.13296804198141e-08,1.0686455589007762e-07
323.4744071960449,319.549400806427,58,373,1713888119.7211711,3.172202651612001e-08,0.00019516089161010478,4.882392946796918e-08,8.054595598408919e-08
358.80144023895264,354.8763175010681,59,401,1713888155.0482042,2.592215552211955e-08,0.00017576097872685627,3.468940370023843e-08,6.061155922235798e-08
396.97303652763367,393.04818630218506,60,431,1713888193.2198005,1.903772990562219e-08,0.00014749303268212093,2.5661841110854766e-08,4.469957101647696e-08
438.92282223701477,434.99777364730835,61,464,1713888235.1695862,1.087862242624849e-08,0.00011021627291738723,1.9311881684427827e-08,3.019050411067632e-08
482.83485770225525,478.91000151634216,62,499,1713888279.0816216,6.215493192626745e-09,8.30572064542504e-05,1.4754834844468635e-08,2.0970328037095378e-08
530.9384281635284,527.0133993625641,63,537,1713888327.185192,4.756594201919678e-09,7.274278120508112e-05,1.2041049392632857e-08,1.6797643594552534e-08
582.8148288726807,578.8897576332092,64,578,1713888379.0615928,3.6561807362330965e-09,6.505520781305002e-05,1.0286427302585891e-08,1.3942608038818988e-08
638.4737541675568,634.5486724376678,65,622,1713888434.720518,2.8987164389378897e-09,5.999790663621543e-05,9.071259017928545e-09,1.1969975456866435e-08
698.0865898132324,694.1616132259369,66,669,1713888494.3333538,2.406275487232644e-09,5.6580751441351394e-05,8.174641520752172e-09,1.0580917007984816e-08
762.3885972499847,758.4636971950531,67,720,1713888558.6353612,2.07862471449499e-09,5.414523592473967e-05,7.501834680550628e-09,9.580459395045618e-09
829.9433829784393,826.0183272361755,68,774,1713888626.190147,1.8369484002021005e-09,5.2054063636399874e-05,6.952755470589575e-09,8.789703870791676e-09
903.4001846313477,899.4750952720642,69,833,1713888699.6469486,1.665654054033027e-09,5.022777231436587e-05,6.553905418521877e-09,8.219559472554904e-09
982.1062431335449,978.1812388896942,70,896,1713888778.353007,1.523072644279413e-09,4.836253000647305e-05,6.23550477826328e-09,7.758577422542693e-09
1066.8937644958496,1062.9686124324799,71,964,1713888863.1405284,1.3976214231782613e-09,4.648586987159837e-05,5.973170317569204e-09,7.3707917407474655e-09
1159.8154876232147,1155.8903336524963,72,1038,1713888956.0622516,1.283143697911696e-09,4.461772715699475e-05,5.755084370888051e-09,7.038228068799747e-09
1257.5323476791382,1253.6071274280548,73,1116,1713889053.7791116,1.1794474728804133e-09,4.282995648076356e-05,5.5714124461463945e-09,6.750859919026808e-09
1364.2603149414062,1360.3352739810944,74,1201,1713889160.507079,1.0837791780571757e-09,4.1055400992305935e-05,5.408955762584476e-09,6.492734940641651e-09
1478.084879875183,1474.1598200798035,75,1292,1713889274.3316438,9.906334977145746e-10,3.92565335359034e-05,5.255122004049632e-09,6.245755501764207e-09
1600.6675000190735,1596.7424681186676,76,1390,1713889396.914264,9.1306835209584e-10,3.768620800619667e-05,5.12640535842914e-09,6.03947371052498e-09
1733.0677528381348,1729.1424932479858,77,1496,1713889529.3145168,8.387804322772073e-10,3.608016445256546e-05,4.999775480410853e-09,5.838555912688061e-09
1874.5757677555084,1870.6506991386414,78,1609,1713889670.8225317,7.739872657138157e-10,3.464479294586963e-05,4.885193611026412e-09,5.659180876740227e-09
2027.4742949008942,2023.5491523742676,79,1731,1713889823.7210588,7.12774007199189e-10,3.318762822073984e-05,4.7728878317842394e-09,5.485661838983428e-09
2192.9168627262115,2188.9918315410614,80,1863,1713889989.1636267,6.576976656964631e-10,3.177829547534606e-05,4.667339400096865e-09,5.325037065793328e-09
2369.7862770557404,2365.8612656593323,81,2004,1713890166.033041,6.092302322926902e-10,3.0499782892234525e-05,4.5703598643932035e-09,5.179590096685893e-09
2560.8144528865814,2556.889361143112,82,2156,1713890357.0612168,5.618267668472428e-10,2.9094530627707656e-05,4.468670601481426e-09,5.030497368328669e-09
2765.6955099105835,2761.7703926563263,83,2319,1713890561.9422739,5.238900912003593e-10,2.7920010289641894e-05,4.381135518546222e-09,4.905025609746581e-09
2986.207233428955,2982.2820568084717,84,2495,1713890782.4539974,4.900127728576674e-10,2.680012066330545e-05,4.295617473984138e-09,4.785630246841806e-09
3222.886270046234,3218.9612357616425,85,2685,1713891019.133034,4.5975656316812124e-10,2.5751883088198735e-05,4.210126197228713e-09,4.6698827603968344e-09
3475.5560541152954,3471.6310188770294,86,2888,1713891271.802818,4.3430349020402935e-10,2.479039797202573e-05,4.127269447412227e-09,4.561572937616256e-09
3748.016996860504,3744.0919857025146,87,3107,1713891544.2637608,4.105722693094579e-10,2.3842403390439514e-05,4.034352494216312e-09,4.44492476352577e-09
4042.4994382858276,4038.5744154453278,88,3343,1713891838.7462022,3.913215280120735e-10,2.297635533678082e-05,3.935422111912282e-09,4.326743639924355e-09
4359.403490304947,4355.478493928909,89,3597,1713892155.6502542,3.7504833408386996e-10,2.2204632410296314e-05,3.835657863846329e-09,4.210706197930199e-09
4697.533737421036,4693.6086966991425,90,3870,1713892493.7805014,3.575333991843885e-10,2.1441684204185862e-05,3.733141929075979e-09,4.0906753282603675e-09
5060.496886968613,5056.571707010269,91,4163,1713892856.743651,3.3822604959826196e-10,2.063197402175025e-05,3.6258546963283613e-09,3.9640807459266236e-09
5451.85090136528,5447.925753831863,92,4479,1713893248.0976653,3.200041730207792e-10,1.9911715933653452e-05,3.5122596736030747e-09,3.832263846623854e-09
5873.295941829681,5869.370856523514,93,4819,1713893669.5427058,3.0322136467258743e-10,1.9222985267817782e-05,3.3857124974896858e-09,3.688933862162273e-09
6325.477730989456,6321.552709341049,94,5184,1713894121.724495,2.873369150606055e-10,1.8574759257217877e-05,3.250658664614216e-09,3.5379955796748214e-09
6811.4672973155975,6807.542219400406,95,5577,1713894607.7140613,2.692324943213321e-10,1.7880778141911378e-05,3.1041876228861386e-09,3.3734201172074708e-09
