loss,_step,loss_boundary,_runtime,loss_interior,step,_timestamp,time,l2_error
0.1876184475871385,43,0.04182017691861792,7.992879390716553,0.14579827066852058,204,1713885351.2437704,2.7646214962005615,0.20901152181117186
0.13671909061552767,44,0.036383589049286964,8.052427768707275,0.1003355015662407,223,1713885351.3033187,2.8241498470306396,0.1943412130701709
0.12366870593499782,45,0.03213513332207992,8.115842819213867,0.09153357261291789,244,1713885351.3667338,2.887608528137207,0.18266199729760169
0.11036498924175478,46,0.028653014076046666,8.181119441986084,0.0817119751657081,266,1713885351.4320104,2.9528801441192627,0.17143537361599054
0.4002458629729292,47,0.042892319651409376,8.255068302154541,0.3573535433215198,291,1713885351.5059593,3.0268397331237793,0.2597638427126504
0.11421483558588974,48,0.02673144842350546,8.336127519607544,0.08748338716238428,318,1713885351.5870185,3.1078813076019287,0.1602611989552301
0.08848862117445719,49,0.023435752869289537,8.427273750305176,0.06505286830516765,347,1713885351.6781647,3.1990175247192383,0.15435705986066595
0.07811000018597128,50,0.020630821616281655,8.540617942810059,0.05747917856968962,380,1713885351.791509,3.3112335205078125,0.14457545754992882
0.1914281890240866,51,0.027943982533671575,8.65060043334961,0.163484206490415,415,1713885351.9014914,3.4223415851593018,0.15635946925485356
0.06988493201242243,52,0.021083217810155798,8.767139434814453,0.048801714202266644,453,1713885352.0180304,3.5389010906219482,0.14524860135530127
0.062292959012274614,53,0.018532082367093194,8.89480710029602,0.04376087664518142,495,1713885352.145698,3.66654634475708,0.1348676241019307
0.05632143837485293,54,0.016611867837970393,9.046682596206665,0.03970957053688253,541,1713885352.2975736,3.8182857036590576,0.1280750560338816
0.07300033434751181,55,0.022046600780979978,9.203699350357056,0.05095373356653183,592,1713885352.4545903,3.975424289703369,0.15347180766971108
0.05342959251745323,56,0.018634521964976933,9.372974872589111,0.0347950705524763,647,1713885352.6238658,4.144723415374756,0.13295765400133114
0.046903775782172266,57,0.01608705195154254,9.57319164276123,0.03081672383062973,707,1713885352.8240826,4.34498929977417,0.12362567104673755
1.1975462933244936,58,0.0893469062228254,9.770405769348145,1.1081993871016682,772,1713885353.0212967,4.542182922363281,0.21975897869996813
0.05222779040571763,59,0.02077599594937974,9.9934720993042,0.03145179445633789,844,1713885353.244363,4.765225172042847,0.13864110070187072
0.04279065387473739,60,0.016884351660688125,10.238555669784546,0.025906302214049267,922,1713885353.4894466,5.010251998901367,0.1257864289220935
0.035530033611423484,61,0.013694359099340393,10.506822109222412,0.02183567451208309,1008,1713885353.757713,5.278539419174194,0.11412102657758348
0.062182959179578466,62,0.025152765376624593,10.815576791763306,0.03703019380295387,1101,1713885354.0664678,5.587268114089966,0.15928665076462536
0.04325080874008788,63,0.018874243867579733,11.12278938293457,0.024376564872508145,1203,1713885354.3736804,5.894524574279785,0.13262461381922677
0.03371910064516945,64,0.014705524412914596,11.449687004089355,0.01901357623225485,1315,1713885354.700578,6.22147011756897,0.11765593448803097
0.026942004413752413,65,0.011209599732793717,11.813422918319702,0.015732404680958698,1437,1713885355.064314,6.585203647613525,0.10369694797413254
0.04527757710251051,66,0.02045270304955087,12.210793495178223,0.024824874052959644,1570,1713885355.4616845,6.98252534866333,0.13839108552115992
0.03401528286731023,67,0.015727806474335908,12.647303104400635,0.018287476392974327,1716,1713885355.898194,7.419075965881348,0.12175300654116836
0.026120613111708824,68,0.012072203966651934,13.128535270690918,0.014048409145056888,1875,1713885356.3794262,7.900167942047119,0.10683593109162534
0.037955333295937616,69,0.01850919321295748,13.664974451065063,0.019446140082980137,2049,1713885356.9158654,8.436516284942627,0.13082010199504676
0.026837211282984726,70,0.012887603873275208,14.26351022720337,0.013949607409709519,2239,1713885357.5144012,9.035195589065552,0.1098072785611449
0.053359550090176525,71,0.021023026213918,14.892542839050293,0.03233652387625852,2446,1713885358.1434338,9.66426944732666,0.13632167535816073
0.026737737957636596,72,0.013864926509034717,15.582647800445557,0.01287281144860188,2673,1713885358.8335388,10.354410409927368,0.11454605281230171
0.041232171018903696,73,0.019020162626196803,16.332123517990112,0.022212008392706897,2921,1713885359.5830145,11.10384726524353,0.1454235401438748
0.02158182152049127,74,0.01137918287743127,17.157622575759888,0.010202638643060001,3192,1713885360.4085135,11.929385662078857,0.10419358127711983
0.020565130192965828,75,0.011095406387386082,18.068788051605225,0.009469723805579746,3488,1713885361.319679,12.840535402297974,0.10278199814755397
0.018605904185580637,76,0.009917467296789703,19.04936122894287,0.008688436888790934,3811,1713885362.3002522,13.821153163909912,0.09755039049140687
0.01611749856997573,77,0.008558720382568667,20.111943006515503,0.007558778187407064,4165,1713885363.362834,14.88368535041809,0.09075978621406064
0.019213518094021165,78,0.010379388667002977,21.281224250793457,0.008834129427018186,4551,1713885364.5321152,16.05290460586548,0.09953385341322271
0.016143736704279446,79,0.008410190313424512,22.534571409225464,0.0077335463908549335,4973,1713885365.7854624,17.306325435638428,0.08985361212030553
0.01905212277710456,80,0.009859313139009888,23.91164994239807,0.009192809638094669,5434,1713885367.162541,18.683396339416504,0.09725516410884695
0.01895606402377887,81,0.009650880233727316,25.418633222579956,0.009305183790051555,5938,1713885368.6695242,20.19009494781494,0.09559054350321354
0.015633467377086128,82,0.007294989099598274,27.0813205242157,0.008338478277487854,6488,1713885370.3322115,21.852921724319458,0.08606615412391032
0.063345182249861,83,0.012123066802970464,28.882017612457275,0.05122211544689054,7090,1713885372.1329086,23.653768301010132,0.12138421585914312
0.012922927361037674,84,0.0068775118771556,30.845423221588135,0.006045415483882074,7747,1713885374.0963142,25.617189168930054,0.08213260938222652
0.013117501442414626,85,0.007180492557997537,32.992645263671875,0.005937008884417088,8465,1713885376.2435362,27.764426708221436,0.08350440017773084
0.014324484307808354,86,0.0071598113745831166,35.34073305130005,0.007164672933225237,9250,1713885378.591624,30.112520933151245,0.08358473563862508
0.02099221392298838,87,0.007355034451600272,37.92236876487732,0.013637179471388107,10108,1713885381.1732597,32.693856954574585,0.0937830682926947
0.00733140293662851,88,0.00533234539659637,40.7713737487793,0.00199905754003214,11045,1713885384.0222647,35.54310894012451,0.07200577575382547
0.005896979088148165,89,0.0041688731965351875,43.868857622146606,0.0017281058916129776,12069,1713885387.1197486,38.63780236244202,0.06375337523927439
0.009480424365737376,90,0.00422730374153991,47.29348945617676,0.005253120624197465,13188,1713885390.5443804,42.06524658203125,0.06553811264776188
0.01973260023293851,91,0.004416080640935759,50.98768162727356,0.015316519592002753,14411,1713885394.2385726,45.75941824913025,0.06804619231130504
0.058919731433353884,92,0.00805728638659101,54.993600606918335,0.05086244504676288,15747,1713885398.2444916,49.76535439491272,0.08886022208217591
0.0064511108497023305,93,0.0035266040229046,59.39044976234436,0.00292450682679773,17207,1713885402.6413407,54.16211771965027,0.059968632785668614
0.006041059039904704,94,0.0030595100682994517,64.18586611747742,0.0029815489716052525,18802,1713885407.436757,58.95741653442383,0.0565971842769565
0.0270316567703972,95,0.0034350676931636185,69.43427968025208,0.023596589077233582,20546,1713885412.6851707,64.20595097541809,0.0514598717267978
0.008457656957746619,96,0.004400553858140525,75.17817234992981,0.004057103099606093,22451,1713885418.4290633,69.94993233680725,0.06877791833515207
0.004263111516195934,97,0.0022841633571495145,81.45668148994446,0.0019789481590464196,24532,1713885424.7075725,76.2284677028656,0.04934732209643218
0.02042821943827127,98,0.002945763378033497,88.34291195869446,0.017482456060237773,26807,1713885431.593803,83.11463952064514,0.07289889141313888
0.006548982402886804,99,0.001845704925418393,95.81732225418091,0.004703277477468411,29292,1713885439.0682132,90.58905935287476,0.04357909644592521
0.04175674109379609,100,0.0044065228759268184,103.95406484603882,0.03735021821786927,32008,1713885447.2049558,98.72568559646606,0.09693166441958356
0.01690821580000081,101,0.003067400323199557,112.86621880531311,0.013840815476801252,34976,1713885456.1171098,107.63782143592834,0.062372184282892415
0.0034318661334423245,102,0.0015968334504370438,122.55212831497192,0.001835032683005281,38219,1713885465.8030193,117.3238046169281,0.04147048611290513
0.003179677433672947,103,0.001417593945633073,133.23497772216797,0.001762083488039874,41762,1713885476.4858687,128.00639748573303,0.039217856672306976
0.007121758849673018,104,0.0014521941780493034,144.8809299468994,0.005669564671623715,45634,1713885488.131821,139.65234279632568,0.0363731241980283
0.002107465957911325,105,0.0008064393985624534,157.5901381969452,0.001301026559348872,49865,1713885500.8410292,152.36157059669495,0.028225605738739896
0.007211078453287065,106,0.001558348531523361,171.2981460094452,0.005652729921763704,54488,1713885514.549037,166.06956911087036,0.05703195692945227
0.012888236599506718,107,0.002040916003276666,186.51943922042847,0.010847320596230052,59540,1713885529.7703302,181.29107546806335,0.04292735021115728
0.0024197113499200068,108,0.0008631025522289344,203.2163269519806,0.0015566087976910726,65060,1713885546.467218,197.98767399787903,0.028821309720882368
0.026801927714074792,109,0.001689496303331831,221.2833607196808,0.02511243141074296,71092,1713885564.5342517,216.05486226081848,0.14112836492526298
0.008548777515269826,110,0.001031080319699985,240.99085903167725,0.00751769719556984,77684,1713885584.24175,235.76232528686523,0.030736022948443235
0.0020721014221008584,111,0.0006761283230487617,262.46108055114746,0.0013959730990520966,84886,1713885605.7119715,257.23258543014526,0.025950867217655924
0.3328858753357188,112,0.04799724654149185,286.0119307041168,0.28488862879422694,92756,1713885629.2628217,280.7833502292633,0.3671710933652088
0.0023705604018931354,113,0.0007380675778001657,311.86940121650696,0.0016324928240929696,101356,1713885655.1202922,306.640825510025,0.02756353440213962
0.002554105680321561,114,0.0008532078052271787,340.0802264213562,0.0017008978750943822,110753,1713885683.3311174,334.8517174720764,0.029363575238757413
0.002321264621193461,115,0.0007985730689841437,370.64920473098755,0.001522691552209317,121022,1713885713.9000957,365.42070269584656,0.02866151925600126
0.007896818504490258,116,0.0016495913150926958,404.1200020313263,0.006247227189397563,132242,1713885747.370893,398.8914086818695,0.049337637110775275
0.006051891106542355,117,0.001428515089977447,440.8116354942322,0.004623376016564908,144503,1713885784.0625265,435.58318758010864,0.04144491544361536
0.0040892636982150345,118,0.0008854960680270721,480.67745900154114,0.0032037676301879623,157900,1713885823.92835,475.4489789009094,0.03331001787037582
0.1192246237632362,119,0.01891179271181391,524.3753428459167,0.10031283105142229,172540,1713885867.6262338,519.146835565567,0.22383342461583308
0.0029285990689179075,120,0.0008698555306098157,572.249801158905,0.0020587435383080917,188537,1713885915.5006921,567.0211725234985,0.032012098107563454
0.1440631099067644,121,0.023923019686839603,624.5487334728241,0.12014009021992482,206017,1713885967.7996244,619.3201406002045,0.2398312237252195
0.004460276769735754,122,0.0011259386823815937,681.2174003124237,0.0033343380873541604,225118,1713886024.4682913,675.9889245033264,0.04032910078410401
0.0027675722717801316,123,0.0008256122761738374,743.4848418235779,0.0019419599956062943,245989,1713886086.7357328,738.2563297748566,0.03028111506625797
0.15936227126317015,124,0.02930648151954901,811.3210165500641,0.13005578974362114,268796,1713886154.5719075,806.0925254821777,0.3142896328610177
0.0022638573626554332,125,0.0008037828611775793,885.5256876945496,0.001460074501477854,293717,1713886228.7765787,880.2969734668732,0.02849731611493338
0.0022612921362484637,126,0.0007802339001604906,966.6625273227692,0.0014810582360879731,320949,1713886309.9134183,961.4339969158173,0.02886353318176938
0.021204932359824773,127,0.003449494592405699,1054.9737174510956,0.017755437767419075,350705,1713886398.2246084,1049.7450952529907,0.13229923966837745
0.002134336505428249,128,0.0007635456859150838,1151.423495054245,0.001370790819513165,383221,1713886494.674386,1146.1949815750122,0.02887383815694365
0.0021618148412638327,129,0.0007723272604118767,1256.74995470047,0.001389487580851956,418751,1713886600.0008457,1251.521460533142,0.029192087140579942
0.0024542723263282235,130,0.0008489621289088414,1371.825203180313,0.001605310197419382,457575,1713886715.0760942,1366.5966863632202,0.030776234537251274
0.0022107700810512078,131,0.0007650207699906091,1497.9764115810394,0.0014457493110605988,499999,1713886841.2273026,1492.7479150295258,0.029745552821096748
