time,_step,_runtime,_timestamp,loss_boundary,loss_interior,loss,step
0.039804935455322266,0,2.233046054840088,1710882260.208561,0.028345333605211864,36.2880214652261,36.31636679883131,0
0.053132057189941406,1,2.2461459636688232,1710882260.2216609,0.041578516605970055,36.11210779279648,36.15368630940245,1
0.06639695167541504,2,2.259477138519287,1710882260.234992,0.07351813726226862,35.78394640358739,35.85746454084966,2
0.07927989959716797,3,2.272304058074951,1710882260.247819,0.13352766164061,35.328884881523166,35.46241254316378,3
0.09368705749511719,4,2.2867591381073,1710882260.262274,0.23192423324588404,34.77144781892999,35.00337205217588,4
0.10710501670837402,5,2.3001272678375244,1710882260.2756422,0.37766479738895203,34.13350085416171,34.51116565155066,5
0.11626601219177246,6,2.3092851638793945,1710882260.2848,0.5767391961460789,33.433410129512396,34.010149325658475,6
0.13098978996276855,7,2.324007272720337,1710882260.2995222,0.8311460459173875,32.686168025028685,33.51731407094607,7
0.14314794540405273,8,2.3361499309539795,1710882260.3116648,1.1382493437461263,31.90420846650416,33.04245781025028,8
0.15471601486206055,9,2.3477251529693604,1710882260.32324,1.4903699289584431,31.098527270911426,32.58889719986987,9
0.16744613647460938,10,2.3604791164398193,1710882260.335994,1.8746033195995728,30.279733452840485,32.15433677244006,10
0.1781928539276123,11,2.371211051940918,1710882260.346726,2.272999197219893,29.4587465199529,31.731745717172792,11
0.18907403945922852,12,2.382308006286621,1710882260.357823,2.6633177044376852,28.64698610904174,31.310303813479425,12
0.2114429473876953,13,2.404477119445801,1710882260.379992,3.3192066786949517,27.096965412608004,30.416172091302954,14
0.22258472442626953,14,2.41561222076416,1710882260.391127,3.5362467245234432,26.379336708388067,29.91558343291151,15
0.23339390754699707,15,2.426431179046631,1710882260.401946,3.6540639780774167,25.710447863554123,29.36451184163154,16
0.24302291870117188,16,2.4360430240631104,1710882260.411558,3.6630685052850525,25.094708517648463,28.757777022933517,17
0.2625401020050049,17,2.4557840824127197,1710882260.431299,3.364080953891939,24.025085092746323,27.389166046638262,19
0.28023195266723633,18,2.4732489585876465,1710882260.4487638,2.745376548850356,23.14908580373128,25.894462352581634,21
0.29283690452575684,19,2.4858460426330566,1710882260.461361,2.37564241175639,22.7683834301531,25.14402584190949,22
0.31258702278137207,20,2.505621910095215,1710882260.4811368,1.6397917137494926,22.08277515041053,23.722566864160022,24
0.34255218505859375,21,2.5355722904205322,1710882260.5110872,0.7872605658722855,21.145621485114752,21.932882050987036,27
0.3681070804595947,22,2.561142921447754,1710882260.5366578,0.44082095095114676,20.575062452651657,21.015883403602803,29
0.38780999183654785,23,2.580821990966797,1710882260.5563369,0.2362564840039028,20.118335110562835,20.354591594566738,31
0.4183809757232666,24,2.6116061210632324,1710882260.587121,0.12113595193766308,19.693995045497598,19.81513099743526,34
0.4510190486907959,25,2.6440510749816895,1710882260.619566,0.21233056508961193,19.339489923241217,19.55182048833083,37
0.4851100444793701,26,2.678152084350586,1710882260.653667,0.42140450593515805,18.93899786577273,19.360402371707888,40
0.535006046295166,27,2.7280380725860596,1710882260.703553,0.4657294054214629,18.562362501222626,19.02809190664409,44
0.578758955001831,28,2.7718310356140137,1710882260.747346,0.2975925721254429,18.369536513445016,18.66712908557046,48
0.6238319873809814,29,2.816865921020508,1710882260.7923808,0.2348468818294343,18.084690050453865,18.3195369322833,52
0.6853840351104736,30,2.878499984741211,1710882260.8540149,0.18197592123531245,17.74439400490243,17.926369926137742,56
0.7546360492706299,31,2.9476919174194336,1710882260.9232068,0.14779750663680033,17.340988765401153,17.488786272037952,61
0.8328518867492676,32,3.026081085205078,1710882261.001596,0.1030763763789958,16.921443351385726,17.024519727764723,67
0.908440113067627,33,3.1017162799835205,1710882261.0772312,0.08934561018844495,16.568622335555478,16.657967945743923,72
0.9914538860321045,34,3.184636116027832,1710882261.160151,0.08289148504246495,16.06948074646914,16.152372231511606,79
1.0674209594726562,35,3.2604689598083496,1710882261.2359838,0.10345327855560907,15.623778385059675,15.727231663615283,85
1.1570420265197754,36,3.3504910469055176,1710882261.326006,0.1347965774364309,15.03712687057178,15.171923448008211,93
1.3151328563690186,37,3.5082778930664062,1710882261.4837928,0.16711398624217322,14.459062617890424,14.626176604132597,101
1.4257888793945312,38,3.6188600063323975,1710882261.594375,0.1883590177515945,13.829758886209946,14.01811790396154,110
1.5207769870758057,39,3.713898181915283,1710882261.689413,0.19304708206830967,13.208162853631999,13.401209935700308,119
1.6276249885559082,40,3.8206701278686523,1710882261.796185,0.19289335289139395,12.496432378148597,12.689325731039991,129
1.7513549327850342,41,3.944417953491211,1710882261.9199328,0.19299282068733498,11.701481807382821,11.894474628070157,140
1.872373104095459,42,4.065449237823486,1710882262.0409641,0.1909210910710694,10.792038521076572,10.982959612147642,153
1.9919748306274414,43,4.185033321380615,1710882262.1605482,0.17841466498858155,9.972514931992997,10.150929596981578,166
2.1241228580474854,44,4.317200183868408,1710882262.292715,0.17719238373983223,9.203765849677199,9.380958233417031,180
2.2715630531311035,45,4.4647252559661865,1710882262.4402401,0.18710552966647392,8.470493039282236,8.657598568948709,196
2.431910991668701,46,4.625215291976929,1710882262.6007302,0.18722366007722127,7.881121952426052,8.068345612503274,212
2.6354198455810547,47,4.828470945358276,1710882262.8039858,0.18208621141804918,7.326972910985299,7.5090591224033485,231
2.8605759143829346,48,5.053629159927368,1710882263.029144,0.1747844214776514,6.90060977352616,7.0753941950038115,251
3.09637188911438,49,5.289646148681641,1710882263.265161,0.1636188940047027,6.5942630401587525,6.757881934163455,272
