_timestamp,loss,_step,l2_error,loss_boundary,step,time,_runtime,loss_interior
1715386086.861302,0.34810367492645844,43,0.35098553247879594,0.10817918512409368,50,4.619518041610718,8.565813779830933,0.23992448980236478
1715386087.1291494,0.2365207536238058,44,0.29453334533157666,0.07534773477670564,55,4.887402772903442,8.833661317825317,0.16117301884710017
1715386087.461702,0.2345527457289346,45,0.29437597590922343,0.07529839330260651,61,5.218524932861328,9.166213989257812,0.15925435242632807
1715386087.8026571,0.2274031058564407,46,0.2830615647009862,0.07389806112955948,67,5.560785531997681,9.507169008255005,0.1535050447268812
1715386088.1423228,0.1801089742358546,47,0.2382291816426643,0.05640079884469286,73,5.900665760040283,9.846834659576416,0.12370817539116172
1715386088.5828557,0.11299910132158228,48,0.20440930021842976,0.03775840937701381,81,6.341166734695435,10.287367582321167,0.07524069194456846
1715386089.0460427,0.062265997156569095,49,0.15626113006784456,0.022200741655225,89,6.804178237915039,10.75055456161499,0.0400652555013441
1715386089.531968,0.042829127243050415,50,0.1329374342957351,0.015722257352926296,98,7.290127277374268,11.236479997634888,0.02710686989012412
1715386090.0408003,0.035856500541227576,51,0.11787959556461468,0.013460284615449564,107,7.799051523208618,11.745312213897705,0.022396215925778014
1715386090.6368272,0.028172229460849605,52,0.10723916855586954,0.010853454484312915,118,8.395254611968994,12.341339111328125,0.01731877497653669
1715386091.274671,0.02307901350194157,53,0.1004345982396425,0.009063577596413293,130,9.033079624176025,12.979182958602905,0.014015435905528277
1715386091.9559479,0.019670842358670948,54,0.09330869673495289,0.007842864871133741,143,9.714279651641846,13.660459756851196,0.011827977487537208
1715386092.6921284,0.01620689723662091,55,0.0865185243673336,0.0064425175474222005,157,10.450449466705322,14.396640300750732,0.00976437968919871
1715386093.4837875,0.013791703173447195,56,0.08129847631361733,0.005534819192523584,172,11.242151737213135,15.188299417495728,0.008256883980923611
1715386094.4272895,0.011553624461139035,57,0.07193141054685635,0.004528790425783852,190,12.185285329818726,16.13180136680603,0.007024834035355182
1715386095.4094262,0.009870444864739699,58,0.06350892025109307,0.004038067772746799,208,13.167765855789185,17.113938093185425,0.005832377091992901
1715386096.4965153,0.0076822303903672055,59,0.055822294648270564,0.003055655387449345,229,14.254891157150269,18.201027154922485,0.00462657500291786
1715386097.6973493,0.00617268071368029,60,0.049607201094692015,0.002386716647508509,252,15.455690145492554,19.4018611907959,0.0037859640661717813
1715386098.9976332,0.005038322603562342,61,0.04454958760682682,0.0018995929158489154,277,16.755995750427246,20.702145099639893,0.0031387296877134264
1715386100.4984376,0.0046894758669192346,62,0.04017172071723264,0.001682447118422473,305,18.2567720413208,22.20294952392578,0.003007028748496762
1715386102.1074083,0.003798682132046546,63,0.03714006967946666,0.0013899179004097692,335,19.865687131881714,23.811920166015625,0.0024087642316367765
1715386103.8870788,0.003202995328087852,64,0.03448205143254362,0.001185711468839983,369,21.645078420639038,25.591590642929077,0.002017283859247869
1715386105.8657806,0.0029051239256336365,65,0.031117476715149125,0.0010108183154913049,406,23.624144792556763,27.570292472839355,0.0018943056101423316
1715386107.9487126,0.002209302586530351,66,0.029326796978681825,0.0007987860813199832,446,25.707033157348633,29.6532244682312,0.0014105165052103678
1715386110.3358376,0.0018890563066857997,67,0.02767655390464279,0.0006822662346068345,491,28.094199895858765,32.04034948348999,0.001206790072078965
1715386112.9579751,0.0016223683393763492,68,0.025430060663900755,0.0006412442821985289,540,30.716359615325928,34.6624870300293,0.0009811240571778203
1715386115.7680912,0.001400678769187405,69,0.023578992543623462,0.0005429209871880536,594,33.526145696640015,37.47260308265686,0.0008577577819993512
1715386118.8826823,0.001270779531777492,70,0.0215187926158332,0.0004493772585617478,653,36.64107036590576,40.587194204330444,0.0008214022732157442
1715386122.3311408,0.0011827487896951625,71,0.019723456015264575,0.000424204219835941,718,40.08937692642212,44.03565263748169,0.0007585445698592217
1715386126.1025717,0.0010253314999025026,72,0.018484875885135404,0.0003526492793185947,790,43.86097741127014,47.80708360671997,0.000672682220583908
1715386130.3119516,0.0008775812332291271,73,0.017099467870553126,0.0002986707240636656,869,48.07032632827759,52.0164635181427,0.0005789105091654615
