time,_timestamp,step,loss_boundary,loss_interior,_runtime,l2_error,_step,loss
5.712984323501587,1715519407.4621446,42,0.0010086733115597464,0.00025029259787588654,9.499639511108398,0.0626793872037811,41,0.001258965909435633
6.045480012893677,1715519407.7946074,46,0.0019623838051155344,0.003977254887222016,9.832102298736572,0.028614892275806162,42,0.005939638692337551
6.3788464069366455,1715519408.1279979,50,0.0018307303124732493,0.0004665485796807947,10.16549277305603,0.019417850521211318,43,0.002297278892154044
6.878419399261475,1715519408.6279502,55,0.0004290458500130613,0.00014456452245159272,10.66544508934021,0.010969903799675329,44,0.0005736103724646541
7.482398748397827,1715519409.2316,61,2.6849330026152907e-05,1.9077682436849974e-05,11.269094944000244,0.0026640897004340243,45,4.592701246300288e-05
8.058666944503784,1715519409.8078272,67,1.3638800454925517e-06,4.059102719877506e-06,11.845322132110596,0.0008078424802505468,46,5.422982765370057e-06
8.555618047714233,1715519410.304802,73,2.637270917146882e-07,1.1096112334636408e-06,12.342296838760376,0.00037070514070715056,47,1.3733383251783289e-06
9.219737529754639,1715519410.9688835,81,9.984120424367802e-08,2.2504977117805925e-07,13.006378412246704,0.00015836998546884387,48,3.2489097542173726e-07
9.970044612884521,1715519411.719614,89,6.677157623693054e-08,1.1284035065223392e-07,13.757108926773071,0.00011751056433413596,49,1.7961192688916448e-07
10.862642288208008,1715519412.6120965,98,6.345310634333683e-08,9.341827927119462e-08,14.649591445922852,0.0001203038179684854,50,1.5687138561453145e-07
11.670184850692749,1715519413.419754,107,6.109539358786776e-08,8.288002892550446e-08,15.45724892616272,0.0001224914874267551,51,1.4397542251337223e-07
12.71162223815918,1715519414.4607778,118,6.008866125171026e-08,7.576931485452073e-08,16.49827265739441,0.00012463197946588125,52,1.3585797610623097e-07
13.701549768447876,1715519415.4507189,130,5.958109373282472e-08,7.257302432926121e-08,17.488213777542114,0.0001253474509158925,53,1.321541180620859e-07
14.993616819381714,1715519416.7434883,143,5.927648956633889e-08,6.95721084939462e-08,18.780983209609985,0.00012587581431693263,54,1.2884859806028507e-07
16.185628652572632,1715519417.9347875,157,5.9302383390353926e-08,6.520631287619436e-08,19.97228240966797,0.0001271380971044491,55,1.2450869626654827e-07
17.50186777114868,1715519419.251418,172,5.890534695312183e-08,6.083396611169601e-08,21.288913011550903,0.00012895173906146234,56,1.1973931306481783e-07
19.27456831932068,1715519421.0243192,190,5.594890987314307e-08,5.908500330550466e-08,23.061814069747925,0.00012817849395615187,57,1.1503391317864773e-07
21.09015941619873,1715519422.8397498,208,5.228227966270544e-08,5.766133305703356e-08,24.87724471092224,0.00012883943619672807,58,1.09943612719739e-07
23.095239877700806,1715519424.8443835,229,5.110900791696654e-08,5.2757106428723133e-08,26.88187837600708,0.000133286435619693,59,1.0386611434568967e-07
25.18646740913391,1715519426.9359264,252,4.843527813047401e-08,4.872734809242818e-08,28.973421335220337,0.00013098818370336964,60,9.716262622290219e-08
27.46583867073059,1715519429.215021,277,3.905552110771916e-08,4.532001887370163e-08,31.25251579284668,0.00011385253286128696,61,8.43755399814208e-08
