step,_step,loss,_runtime,time,l2_error,loss_interior,loss_boundary,_timestamp
0,0,0.10313500670145485,4.932417869567871,1.0073459148406982,0.21222433325210868,0.0009206967623794066,0.10221430993907545,1715516165.034114
1,1,0.09101500507370942,4.952253580093384,1.232926845550537,0.20705475661878447,0.0009510077344886301,0.0900639973392208,1715516165.0539496
2,2,0.07941580222379459,4.967168807983398,1.2483210563659668,0.2645889379563562,0.0010430700102430838,0.07837273221355151,1715516165.0688648
3,3,0.08108858269067286,4.9796302318573,1.2605819702148438,0.33777942805087385,0.0012506741800096613,0.07983790851066319,1715516165.0813262
4,4,0.09407576860575555,4.991384983062744,1.2723917961120605,0.366189807852543,0.0016345605336656756,0.09244120807208987,1715516165.093081
5,5,0.10156544739701534,5.0026631355285645,1.2836380004882812,0.3306030154937336,0.00222767950196267,0.09933776789505266,1715516165.1043591
6,6,0.09381265146118398,5.014330625534058,1.295339822769165,0.2578773519375144,0.002966200420457094,0.09084645104072689,1715516165.1160266
7,7,0.08135296095103733,5.025691032409668,1.3066480159759521,0.2015621556508558,0.0036541196857819624,0.07769884126525538,1715516165.127387
8,8,0.0779449177420469,5.036746501922607,1.3177390098571777,0.1964025974357762,0.004077643774474191,0.07386727396757271,1715516165.1384425
9,9,0.08458466965994561,5.04795241355896,1.3289220333099365,0.21565993567995623,0.004158342594180393,0.08042632706576522,1715516165.1496484
10,10,0.09322687657290252,5.060477018356323,1.3402698040008545,0.22429223365699208,0.003954747124198549,0.08927212944870397,1715516165.162173
11,11,0.09644261358242627,5.071764945983887,1.3527274131774902,0.21473083225337328,0.0035750366792232625,0.092867576903203,1715516165.173461
12,12,0.0924024893731122,5.082654237747192,1.3636372089385986,0.19958362557585946,0.0031202485447982386,0.08928224082831396,1715516165.1843503
13,13,0.08455196650032394,5.094038486480713,1.3749494552612305,0.20187610361716715,0.0026650748158037244,0.08188689168452022,1715516165.1957345
14,14,0.07836722250705523,5.105163812637329,1.3861706256866455,0.23304257298494774,0.0022519525515183347,0.0761152699555369,1715516165.2068598
15,15,0.07769683352756994,5.11687159538269,1.3978044986724854,0.2789208009244293,0.0018936405898366847,0.07580319293773326,1715516165.2185676
16,16,0.08249331445570464,5.128358364105225,1.4093754291534424,0.31805741629753037,0.0015837852687318127,0.08090952918697282,1715516165.2300544
17,17,0.08900181536022764,5.144369840621948,1.4254863262176514,0.33619005631220295,0.0013095574082508878,0.08769225795197674,1715516165.2460659
18,18,0.09248932233016269,5.1566503047943115,1.4377119541168213,0.3289322043849593,0.0010606759045521975,0.0914286464256105,1715516165.2583463
19,19,0.0907314843316842,5.167715787887573,1.4486970901489258,0.3009232395626693,0.0008336720599401653,0.08989781227174402,1715516165.2694118
20,20,0.08537625001904947,5.178900718688965,1.4598615169525146,0.2632159531651722,0.0006326662236849537,0.08474358379536452,1715516165.2805967
21,21,0.08021698096933273,5.189655303955078,1.4706456661224365,0.2294651668735551,0.0004670043790362709,0.07974997659029646,1715516165.2913513
22,22,0.0783338172329278,5.200790166854858,1.4819355010986328,0.210312219089021,0.0003461628124603144,0.07798765442046748,1715516165.3024862
23,23,0.08040072333378208,5.211524963378906,1.4928016662597656,0.20665934679547626,0.00027530928206786587,0.08012541405171421,1715516165.313221
24,24,0.08475730783813293,5.222405433654785,1.5038526058197021,0.21001241559679787,0.00025632834806768123,0.08450097949006524,1715516165.3241014
25,25,0.08864224338859651,5.232914924621582,1.5143518447875977,0.211332068963988,0.00029523943357262164,0.08834700395502389,1715516165.334611
26,26,0.08977518857384863,5.246151924133301,1.5277233123779297,0.20745117143116223,0.00041070729790756137,0.08936448127594107,1715516165.347848
27,27,0.08753922547218287,5.258483648300171,1.539952039718628,0.2020576324527027,0.0006360331583487822,0.08690319231383409,1715516165.3601797
28,28,0.0832067096065939,5.269549369812012,1.5509965419769287,0.20318443540268602,0.0010109964610311296,0.08219571314556277,1715516165.3712454
29,29,0.07915239868458279,5.2802345752716064,1.5616850852966309,0.21698486477397225,0.0015658648635803335,0.07758653382100246,1715516165.3819306
30,30,0.07755125108960803,5.291340112686157,1.5728178024291992,0.24162262924457392,0.0023025608780972446,0.07524869021151079,1715516165.3930361
31,31,0.07923573339571421,5.301888465881348,1.5833282470703125,0.26852561500180544,0.0031781741418695,0.07605755925384472,1715516165.4035845
32,32,0.08322303122707167,5.312803745269775,1.5941967964172363,0.28807830548420377,0.004097999878582699,0.07912503134848897,1715516165.4144998
33,33,0.08718462171442952,5.325365781784058,1.6068508625030518,0.29357707870355765,0.004927833883797775,0.08225678783063174,1715516165.4270618
34,34,0.08876510641784649,5.336576223373413,1.6180803775787354,0.2830227156191061,0.005529915071375184,0.08323519134647131,1715516165.4382722
35,35,0.08704983365650974,5.347621440887451,1.6291453838348389,0.25959010827850987,0.005810099047633493,0.08123973460887625,1715516165.4493175
36,36,0.0831348625124932,5.35834527015686,1.6398627758026123,0.23089755058829908,0.005749088876898395,0.0773857736355948,1715516165.4600413
37,37,0.07934308645172315,5.369184732437134,1.6505882740020752,0.20680344968957903,0.005397392858960914,0.07394569359276223,1715516165.4708807
38,38,0.07772832285347431,5.379807233810425,1.661367416381836,0.1948434943989495,0.004840354324006511,0.0728879685294678,1715516165.4815032
39,39,0.0789377127053437,5.390469551086426,1.6719913482666016,0.19491487958726245,0.004160298645058257,0.07477741406028544,1715516165.4921656
40,40,0.08201883668459271,5.401092529296875,1.6826016902923584,0.20010324801259471,0.003418857924300549,0.07859997876029216,1715516165.5027885
42,41,0.08647046811565652,5.42110538482666,1.702545166015625,0.2033705622494028,0.0019358872362352445,0.08453458087942127,1715516165.5228014
46,42,0.07899674916932899,5.458205461502075,1.739654779434204,0.24795566173382388,0.0002025333280004017,0.07879421584132859,1715516165.5599015
50,43,0.08470592115947072,5.49519419670105,1.7766454219818115,0.29006521237130856,0.00038938951357314947,0.08431653164589757,1715516165.5968902
55,44,0.07904634886158515,5.540879964828491,1.8223226070404053,0.1872699403189662,0.008785394120338734,0.07026095474124641,1715516165.642576
61,45,0.07616182215853114,5.594809055328369,1.8763017654418945,0.22936728508079055,0.0022631483104253694,0.07389867384810576,1715516165.696505
67,46,0.08183552584849807,5.648900032043457,1.9303677082061768,0.26465206985754774,0.00010005329366997046,0.0817354725548281,1715516165.750596
